,Approaches_200-225_yards-Rgh_RTP_RANK THIS WEEK,Approaches_200-225_yards-Rgh_RTP_RANK LAST WEEK,Approaches_200-225_yards-Rgh_RTP_PLAYER NAME,Approaches_200-225_yards-Rgh_RTP_ROUNDS,Approaches_200-225_yards-Rgh_RTP_AVG RTP
0,1,1,Oscar Fraustro,58,-.462
1,T2,T2,Graham DeLaet,65,-.333
2,T2,T2,Ryan Palmer,80,-.333
3,4,4,Louis Oosthuizen,68,-.250
4,5,5,J.B. Holmes,89,-.235
5,6,6,Paul Casey,87,-.222
6,T7,T7,Tom Hoge,83,-.200
7,T7,T7,Max Homa,78,-.200
8,T9,T9,Charley Hoffman,97,-.176
9,T9,T9,Ryo Ishikawa,90,-.176
10,T11,T11,Martin Flores,95,-.143
11,T11,T11,James Hahn,94,-.143
12,13,13,Tony Finau,106,-.138
13,14,14,Brooks Koepka,84,-.136
14,15,15,Carlos Ortiz,100,-.130
15,T16,T16,Jimmy Walker,89,-.125
16,T16,T16,Boo Weekley,79,-.125
17,18,18,Charlie Beljan,76,-.118
18,19,19,Brendon de Jonge,106,-.111
19,20,20,George McNeill,93,-.094
20,21,21,Bubba Watson,71,-.083
21,22,22,Luke Guthrie,84,-.080
22,T23,T23,Blayne Barber,76,-.067
23,T23,T23,Gary Woodland,81,-.067
24,25,25,Martin Laird,77,-.063
25,26,26,Ángel Cabrera,53,-.059
26,27,27,Daniel Berger,97,-.045
27,28,28,Morgan Hoffmann,85,-.043
28,29,29,Vijay Singh,78,-.040
29,30,30,Shawn Stefani,94,-.038
30,31,31,Matt Kuchar,97,-.033
31,T32,T32,Harris English,105,E
32,T32,T32,Charles Howell III,105,E
33,T32,T32,Dustin Johnson,75,E
34,T32,T32,Davis Love III,51,E
35,T32,T32,Geoff Ogilvy,50,E
36,T32,T32,Sung Joon Park,79,E
37,T32,T32,Patrick Reed,103,E
38,T32,T32,Patrick Rodgers,57,E
39,T32,T32,Jordan Spieth,91,E
40,T32,T32,Willy Wilcox,58,E
41,42,42,Hudson Swafford,97,+.037
42,43,43,Pat Perez,96,+.042
43,T44,T44,Billy Hurley III,83,+.043
44,T44,T44,Brendan Steele,88,+.043
45,T46,T46,Zac Blair,108,+.048
46,T46,T46,Padraig Harrington,60,+.048
47,T46,T46,Billy Horschel,99,+.048
48,T49,T49,Adam Hadwin,95,+.050
49,T49,T49,Brian Harman,90,+.050
50,51,51,Kevin Streelman,95,+.059
51,52,52,Jason Kokrak,88,+.069
52,53,53,Johnson Wagner,68,+.071
53,T54,T54,Lucas Glover,79,+.074
54,T54,T54,Andrew Putnam,68,+.074
55,T56,T56,Retief Goosen,81,+.083
56,T56,T56,John Merrick,78,+.083
57,58,58,Nick Taylor,91,+.087
58,T59,T59,Matt Jones,89,+.091
59,T59,T59,Bill Lunde,50,+.091
60,61,61,Steven Bowditch,103,+.100
61,62,62,Robert Garrigus,70,+.105
62,63,63,Brendon Todd,96,+.107
63,T64,T64,Keegan Bradley,87,+.111
64,T64,T64,Roberto Castro,54,+.111
65,T64,T64,Stewart Cink,77,+.111
66,T64,T64,Andres Romero,69,+.111
67,68,68,Jonathan Randolph,72,+.115
68,T69,T69,Jim Furyk,71,+.118
69,T69,T69,D.A. Points,72,+.118
70,T69,T69,Kyle Reifers,96,+.118
71,T69,T69,Scott Stallings,60,+.118
72,T73,T73,Gonzalo Fernandez-Castaño,81,+.125
73,T73,T73,Spencer Levin,99,+.125
74,T73,T73,Jeff Overton,94,+.125
75,T73,T73,Justin Rose,69,+.125
76,77,77,Chris Kirk,76,+.130
77,78,78,Rickie Fowler,76,+.133
78,T79,T79,Jim Herman,88,+.136
79,T79,T79,Kevin Kisner,104,+.136
80,T81,T81,Bill Haas,89,+.143
81,T81,T81,Danny Lee,120,+.143
82,83,83,Derek Fathauer,81,+.147
83,84,84,Chesson Hadley,101,+.148
84,T85,T85,Hunter Mahan,88,+.150
85,T85,T85,Byron Smith,59,+.150
86,87,87,Jason Dufner,76,+.154
87,88,88,Daniel Summerhays,101,+.156
88,T89,T89,Brice Garnett,81,+.158
89,T89,T89,Brian Stuard,97,+.158
90,T91,T91,Eric Axley,57,+.167
91,T91,T91,Jamie Donaldson,50,+.167
92,T91,T91,David Hearn,97,+.167
93,T91,T91,Scott Langley,94,+.167
94,T91,T91,Sean O'Hair,86,+.167
95,96,96,Jim Renner,68,+.174
96,97,97,Justin Leonard,61,+.176
97,98,98,Alex Cejka,94,+.194
98,T99,T99,Jonas Blixt,78,+.200
99,T99,T99,Jason Day,75,+.200
100,T99,T99,Kevin Na,98,+.200
101,T99,T99,Scott Piercy,90,+.200
102,103,103,Luke Donald,71,+.208
103,104,104,Tim Wilkinson,73,+.211
104,105,105,Heath Slocum,57,+.214
105,106,106,Troy Merritt,91,+.216
106,107,107,Mark Wilson,89,+.219
107,T108,T108,Russell Henley,87,+.222
108,T108,T108,Charl Schwartzel,67,+.222
