,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Jamie Donaldson,50,"8' 5""",50.5,6,-1
1,2,2,Nicholas Thompson,90,"11' 3""",56.083,5,E
2,3,3,Gonzalo Fernandez-Castaño,81,"11' 8""",93.333,8,+3
3,T4,T4,Jason Gore,76,"13' 3""",79.667,6,-2
4,T4,T4,Tim Wilkinson,73,"13' 3""",66.417,5,+2
5,6,6,Sergio Garcia,59,"14' 0""",111.833,8,+5
6,7,7,Cameron Percy,72,"14' 2""",85.0,6,+1
7,8,8,John Merrick,78,"15' 1""",90.417,6,+4
8,9,9,Keegan Bradley,87,"15' 3""",106.5,7,+3
9,10,10,Scott Brown,97,"15' 4""",199.0,13,+2
10,T11,T11,Zac Blair,108,"15' 6""",123.833,8,+2
11,T11,T11,Ken Duke,93,"15' 6""",170.167,11,-1
12,13,13,Blayne Barber,76,"15' 10""",253.917,16,+3
13,14,14,Louis Oosthuizen,68,"16' 0""",64.0,4,E
14,15,15,Bubba Watson,71,"16' 4""",358.417,22,-6
15,16,16,Retief Goosen,81,"16' 5""",196.75,12,+3
16,17,17,Jonathan Byrd,69,"17' 2""",120.083,7,-3
17,18,18,Ian Poulter,68,"17' 3""",68.833,4,E
18,19,19,Oscar Fraustro,58,"17' 5""",157.083,9,-2
19,20,20,Patrick Reed,103,"18' 0""",306.58299999999997,17,E
20,21,21,Stewart Cink,77,"18' 1""",144.75,8,+4
21,22,22,Brooks Koepka,84,"18' 2""",127.333,7,-2
22,23,23,Derek Ernst,75,"18' 4""",91.75,5,+2
23,24,24,Mark Hubbard,79,"18' 6""",222.0,12,+3
24,25,25,Heath Slocum,57,"18' 8""",56.083,3,+3
25,T26,T26,Chad Collins,79,"18' 9""",262.66700000000003,14,+2
26,T26,T26,Chesson Hadley,101,"18' 9""",281.66700000000003,15,+4
27,T26,T26,Charley Hoffman,97,"18' 9""",243.833,13,+2
28,29,29,Morgan Hoffmann,85,"18' 11""",339.75,18,+3
29,30,30,Derek Fathauer,81,"19' 0""",265.83299999999997,14,+4
30,31,31,Russell Henley,87,"19' 1""",191.0,10,+4
31,32,32,Jhonattan Vegas,90,"19' 4""",251.833,13,-2
32,33,33,Jim Renner,68,"19' 7""",234.75,12,+3
33,T34,T34,Jason Dufner,76,"19' 8""",59.0,3,+1
34,T34,T34,Luke Guthrie,84,"19' 8""",236.333,12,E
35,T34,T34,Jonathan Randolph,72,"19' 8""",216.167,11,+2
36,37,37,Billy Hurley III,83,"19' 9""",217.0,11,+2
37,38,38,Adam Hadwin,95,"19' 11""",179.0,9,-2
38,T39,T39,Greg Chalmers,58,"20' 2""",100.667,5,+1
39,T39,T39,Chris Kirk,76,"20' 2""",100.667,5,E
40,T39,T39,Seung-Yul Noh,65,"20' 2""",120.833,6,+2
41,T39,T39,Sam Saunders,83,"20' 2""",141.333,7,+7
42,43,43,Francesco Molinari,56,"20' 3""",40.5,2,+1
43,44,44,Jimmy Walker,89,"20' 6""",184.583,9,+2
44,T45,T45,Marc Leishman,74,"20' 8""",165.583,8,-1
45,T45,T45,Vijay Singh,78,"20' 8""",186.167,9,+1
46,T47,T47,Matt Kuchar,97,"20' 10""",374.5,18,+2
47,T47,T47,Brian Stuard,97,"20' 10""",187.5,9,+3
48,49,49,D.A. Points,72,"20' 11""",167.167,8,-1
49,50,50,Eric Axley,57,"21' 1""",105.583,5,-1
50,51,51,Spencer Levin,99,"21' 2""",211.75,10,+2
51,T52,T52,K.J. Choi,66,"21' 3""",233.5,11,+3
52,T52,T52,Danny Lee,120,"21' 3""",275.91700000000003,13,-1
53,T54,T54,Andres Gonzales,90,"21' 5""",214.167,10,+3
54,T54,T54,Sean O'Hair,86,"21' 5""",192.583,9,-5
55,T56,T56,Ben Crane,62,"21' 6""",129.167,6,E
56,T56,T56,Max Homa,78,"21' 6""",365.25,17,+4
57,T56,T56,George McNeill,93,"21' 6""",129.0,6,E
58,59,59,Nick Taylor,91,"22' 0""",330.0,15,-2
59,60,60,Nick Watney,91,"22' 4""",200.917,9,+4
60,T61,T61,Geoff Ogilvy,50,"22' 5""",179.167,8,+1
61,T61,T61,John Peterson,84,"22' 5""",156.75,7,+1
62,T63,T63,Chad Campbell,97,"22' 7""",226.083,10,+2
63,T63,T63,Ernie Els,57,"22' 7""",135.333,6,+1
64,T63,T63,Kevin Na,98,"22' 7""",225.75,10,+2
65,T63,T63,Justin Rose,69,"22' 7""",248.417,11,+2
66,67,67,Brendan Steele,88,"22' 8""",226.917,10,E
67,68,68,Jason Kokrak,88,"22' 11""",389.25,17,-1
68,69,69,Andrew Svoboda,80,"23' 0""",276.0,12,+8
69,70,70,Roberto Castro,54,"23' 2""",46.333,2,+4
70,71,71,Justin Thomas,106,"23' 3""",209.25,9,+4
71,T72,T72,Bryce Molder,91,"23' 4""",116.667,5,+1
72,T72,T72,Sung Joon Park,79,"23' 4""",116.583,5,+1
73,T72,T72,Webb Simpson,81,"23' 4""",116.583,5,+2
74,75,75,William McGirt,103,"23' 6""",258.5,11,+3
75,76,76,John Huh,102,"23' 7""",353.833,15,+6
76,T77,T77,Davis Love III,51,"23' 8""",189.333,8,+3
77,T77,T77,Jordan Spieth,91,"23' 8""",283.91700000000003,12,+6
78,79,79,Mark Wilson,89,"23' 10""",214.75,9,+4
79,T80,T80,Jeff Overton,94,"23' 11""",430.167,18,+3
80,T80,T80,Camilo Villegas,83,"23' 11""",143.25,6,E
81,82,82,Scott Pinckney,88,"24' 0""",311.75,13,+1
82,T83,T83,Martin Flores,95,"24' 3""",193.667,8,-1
83,T83,T83,J.J. Henry,94,"24' 3""",242.833,10,+1
84,T83,T83,Steve Wheatcroft,87,"24' 3""",412.5,17,+5
85,86,86,Hunter Mahan,88,"24' 5""",268.58299999999997,11,+6
86,87,87,Steven Bowditch,103,"24' 6""",391.417,16,+2
87,88,88,Rickie Fowler,76,"24' 10""",198.5,8,+1
88,89,89,Brandt Snedeker,98,"25' 0""",250.0,10,+4
89,90,90,Erik Compton,86,"25' 1""",300.91700000000003,12,+5
90,T91,T91,Matt Every,73,"25' 2""",226.583,9,-1
91,T91,T91,Andrew Putnam,68,"25' 2""",176.167,7,+4
92,T91,T91,Chris Stroud,84,"25' 2""",302.0,12,+1
93,T94,T94,Charles Howell III,105,"25' 4""",304.0,12,+4
94,T94,T94,John Senden,80,"25' 4""",126.833,5,+2
95,96,96,Brice Garnett,81,"25' 5""",203.5,8,+4
96,97,97,Henrik Stenson,63,"25' 6""",204.083,8,-3
97,T98,T98,Jon Curran,83,"25' 7""",204.667,8,+7
98,T98,T98,Cameron Tringale,96,"25' 7""",306.58299999999997,12,+4
99,T98,T98,Lee Westwood,56,"25' 7""",127.833,5,+1
100,T101,T101,Pat Perez,96,"25' 8""",307.66700000000003,12,+4
101,T101,T101,Andres Romero,69,"25' 8""",282.5,11,+2
102,T103,T103,Padraig Harrington,60,"25' 9""",154.417,6,+4
103,T103,T103,David Lingmerth,90,"25' 9""",283.41700000000003,11,+4
104,105,105,Fabián Gómez,83,"25' 10""",310.08299999999997,12,+8
105,106,106,Phil Mickelson,70,"25' 11""",517.5,20,+2
106,107,107,Carlos Ortiz,100,"26' 2""",314.08299999999997,12,+5
107,T108,T108,Scott Langley,94,"26' 4""",157.917,6,+6
108,T108,T108,Chez Reavie,56,"26' 4""",79.0,3,E
109,T110,T110,Troy Merritt,91,"26' 6""",423.333,16,+9
110,T110,T110,Bo Van Pelt,81,"26' 6""",212.083,8,+2
111,T112,T112,Tony Finau,106,"26' 7""",372.583,14,+3
112,T112,T112,Daniel Summerhays,101,"26' 7""",398.167,15,+5
113,T114,T114,Ryan Moore,81,"26' 9""",240.75,9,+1
114,T114,T114,Kevin Streelman,95,"26' 9""",187.083,7,+1
115,116,116,Brendon Todd,96,"26' 10""",322.33299999999997,12,+2
116,117,117,Harris English,105,"26' 11""",404.333,15,+8
117,T118,T118,Charlie Beljan,76,"27' 0""",189.167,7,E
118,T118,T118,James Hahn,94,"27' 0""",243.167,9,+1
119,T120,T120,Kyle Reifers,96,"27' 1""",297.5,11,E
120,T120,T120,Byron Smith,59,"27' 1""",162.333,6,+1
121,T122,T122,Whee Kim,71,"27' 2""",217.0,8,+2
122,T122,T122,Adam Scott,51,"27' 2""",54.25,2,E
123,124,124,Hudson Swafford,97,"27' 5""",191.833,7,+3
124,125,125,Greg Owen,58,"27' 6""",165.0,6,+3
125,126,126,J.B. Holmes,89,"27' 8""",636.5830000000001,23,+7
126,127,127,Michael Putnam,87,"27' 9""",305.0,11,+2
127,128,128,Lucas Glover,79,"28' 0""",167.833,6,+6
128,129,129,Charl Schwartzel,67,"28' 1""",281.0,10,+1
129,130,130,Luke Donald,71,"28' 2""",197.333,7,+1
130,131,131,Aaron Baddeley,76,"28' 3""",169.5,6,+3
131,132,132,David Hearn,97,"28' 7""",256.91700000000003,9,+6
132,T133,T133,Jonas Blixt,78,"28' 8""",315.5,11,+5
133,T133,T133,Hideki Matsuyama,95,"28' 8""",229.5,8,+2
134,T135,T135,Ryan Palmer,80,"28' 11""",202.583,7,+6
