,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
68,69,69,Shawn Stefani,94,"88' 0""",2727.333,31,-17
69,70,70,Michael Putnam,87,"88' 7""",1328.3329999999999,15,-6
70,T71,T71,J.J. Henry,94,"88' 11""",711.0830000000001,8,-3
71,T71,T71,Robert Streb,110,"88' 11""",1867.4170000000001,21,-6
72,T73,T73,Ángel Cabrera,53,"89' 4""",535.9169999999999,6,-4
73,T73,T73,Brandt Snedeker,98,"89' 4""",1340.25,15,-7
74,T75,T75,Robert Allenby,63,"89' 5""",894.5,10,E
75,T75,T75,Jason Day,75,"89' 5""",804.5830000000001,9,-7
76,T75,T75,Pat Perez,96,"89' 5""",1340.75,15,-6
77,T78,T78,Scott Brown,97,"89' 6""",1253.5,14,-6
78,T78,T78,Scott Stallings,60,"89' 6""",984.5,11,-8
79,80,80,Andres Romero,69,"89' 7""",1254.25,14,-4
80,81,81,Oscar Fraustro,58,"90' 0""",1170.0,13,-5
81,82,82,Luke Guthrie,84,"90' 2""",1804.0,20,-12
82,83,83,Danny Lee,120,"90' 7""",2264.0,25,-19
83,T84,T84,Robert Garrigus,70,"90' 11""",818.0,9,-3
84,T84,T84,Chesson Hadley,101,"90' 11""",2000.1670000000001,22,-9
85,86,86,Derek Ernst,75,"91' 0""",1820.5,20,-14
86,87,87,Matt Jones,89,"91' 2""",1550.5,17,-13
87,88,88,Morgan Hoffmann,85,"91' 8""",1283.333,14,-8
88,89,89,Blayne Barber,76,"91' 9""",1652.1670000000001,18,-8
89,90,90,Harris English,105,"92' 4""",738.6669999999999,8,-1
90,T91,T91,Fabián Gómez,83,"92' 9""",1669.4170000000001,18,-8
91,T91,T91,Chez Reavie,56,"92' 9""",741.6669999999999,8,-4
92,93,93,Adam Hadwin,95,"93' 4""",1866.3329999999999,20,-11
93,94,94,Jordan Spieth,91,"93' 5""",1682.0829999999999,18,-10
94,95,95,Kevin Streelman,95,"93' 6""",1962.9170000000001,21,-10
95,96,96,Zac Blair,108,"93' 10""",1782.25,19,-11
96,97,97,Jim Renner,68,"93' 11""",1315.25,14,-3
97,98,98,Cameron Tringale,96,"94' 2""",2260.333,24,-11
98,T99,T99,David Lingmerth,90,"94' 3""",1224.833,13,-5
99,T99,T99,Sam Saunders,83,"94' 3""",1225.5,13,-8
100,101,101,Louis Oosthuizen,68,"94' 8""",1609.0829999999999,17,-7
101,102,102,Jonathan Byrd,69,"94' 9""",1041.833,11,-3
102,103,103,Andrew Svoboda,80,"94' 11""",1328.4170000000001,14,-5
103,T104,T104,Kevin Chappell,86,"95' 0""",1330.0,14,-8
104,T104,T104,Matt Kuchar,97,"95' 0""",1710.3329999999999,18,-9
105,T104,T104,John Senden,80,"95' 0""",1805.0,19,-9
106,107,107,Daniel Summerhays,101,"95' 6""",2482.5,26,-17
107,108,108,Kyle Reifers,96,"95' 7""",2103.667,22,-10
108,T109,T109,Luke Donald,71,"95' 9""",287.25,3,-1
109,T109,T109,Troy Merritt,91,"95' 9""",1052.917,11,-6
110,111,111,Willy Wilcox,58,"95' 11""",767.5,8,-6
111,T112,T112,Dustin Johnson,75,"96' 0""",480.083,5,-4
112,T112,T112,Spencer Levin,99,"96' 0""",1055.833,11,-4
113,T114,T114,Martin Flores,95,"96' 2""",1345.75,14,-6
114,T114,T114,James Hahn,94,"96' 2""",1153.917,12,-5
115,116,116,Phil Mickelson,70,"96' 7""",1159.083,12,-7
116,117,117,Padraig Harrington,60,"96' 8""",870.3330000000001,9,-1
117,118,118,Rory Sabbatini,81,"96' 9""",1258.083,13,-6
118,119,119,Jason Kokrak,88,"96' 11""",1260.0,13,-6
119,120,120,Bill Lunde,50,"97' 3""",486.167,5,-3
120,121,121,Bryce Molder,91,"98' 6""",788.0,8,-4
121,122,122,Geoff Ogilvy,50,"98' 8""",690.6669999999999,7,-5
122,123,123,Jim Furyk,71,"99' 0""",693.0830000000001,7,-3
123,124,124,Adam Scott,51,"99' 1""",495.333,5,-2
124,125,125,Webb Simpson,81,"99' 2""",1388.3329999999999,14,-8
125,126,126,Vijay Singh,78,"99' 5""",1192.667,12,-6
126,127,127,Nick Watney,91,"99' 6""",1890.75,19,-8
127,128,128,Charley Hoffman,97,"99' 7""",2389.25,24,-6
128,129,129,Carl Pettersson,106,"99' 9""",2294.917,23,-8
129,T130,T130,Russell Henley,87,"100' 0""",1599.3329999999999,16,-5
130,T130,T130,Michael Thompson,83,"100' 0""",1600.5829999999999,16,-9
131,132,132,Jonas Blixt,78,"100' 1""",900.8330000000001,9,E
132,133,133,Jerry Kelly,79,"100' 5""",1104.917,11,-2
133,134,134,Derek Fathauer,81,"100' 9""",1208.917,12,-2
134,T135,T135,Alex Cejka,94,"100' 11""",504.667,5,-2
135,T135,T135,Scott Pinckney,88,"100' 11""",1413.25,14,-4
136,137,137,Ben Martin,93,"101' 2""",1618.9170000000001,16,-10
137,138,138,Patrick Reed,103,"101' 6""",1420.9170000000001,14,-7
138,T139,T139,Scott Piercy,90,"102' 1""",1838.1670000000001,18,-6
139,T139,T139,Ian Poulter,68,"102' 1""",919.0830000000001,9,-3
140,141,141,Ken Duke,93,"102' 2""",1737.25,17,-8
141,142,142,Hideki Matsuyama,95,"102' 5""",1126.583,11,-2
142,143,143,Boo Weekley,79,"102' 8""",821.5,8,-2
143,144,144,Sean O'Hair,86,"103' 8""",1659.0829999999999,16,-3
144,145,145,Whee Kim,71,"104' 0""",1352.3329999999999,13,-8
145,T146,T146,Sangmoon Bae,98,"104' 4""",2607.5,25,-8
146,T146,T146,Ricky Barnes,82,"104' 4""",1461.0,14,-5
147,148,148,Jonathan Randolph,72,"104' 7""",1254.917,12,-4
148,149,149,Jason Dufner,76,"104' 9""",1047.083,10,-6
149,150,150,Sung Joon Park,79,"105' 4""",1896.4170000000001,18,-11
150,151,151,Seung-Yul Noh,65,"105' 8""",422.75,4,E
151,152,152,Chad Campbell,97,"106' 0""",1060.333,10,-6
152,153,153,John Huh,102,"106' 1""",3499.5,33,-10
153,154,154,Lee Westwood,56,"106' 6""",1384.75,13,-5
154,155,155,Scott Langley,94,"107' 3""",1715.6670000000001,16,-5
155,156,156,Billy Hurley III,83,"107' 7""",860.8330000000001,8,E
156,157,157,Ernie Els,57,"107' 11""",971.1669999999999,9,-5
157,158,158,K.J. Choi,66,"108' 3""",1082.5,10,-4
158,159,159,Hunter Mahan,88,"108' 10""",1959.0829999999999,18,-12
159,160,160,Roberto Castro,54,"109' 7""",547.9169999999999,5,-1
160,161,161,Davis Love III,51,"110' 1""",550.5830000000001,5,-3
161,162,162,Jason Gore,76,"111' 0""",777.25,7,-3
162,163,163,Brendon Todd,96,"111' 1""",888.4169999999999,8,-6
163,164,164,Johnson Wagner,68,"111' 5""",445.583,4,-3
164,165,165,Brian Stuard,97,"113' 1""",791.75,7,-2
165,166,166,Gary Woodland,81,"114' 10""",1378.25,12,-2
166,167,167,Chris Stroud,84,"114' 11""",1493.4170000000001,13,-5
167,T168,T168,Brian Davis,86,"115' 3""",1382.5,12,-2
168,T168,T168,David Toms,62,"115' 3""",461.0,4,-2
169,170,170,Billy Horschel,99,"116' 5""",1513.6670000000001,13,-9
170,171,171,Greg Chalmers,58,"116' 6""",698.9169999999999,6,-3
171,172,172,Ryan Moore,81,"117' 3""",1524.4170000000001,13,-6
172,173,173,Jason Bohn,95,"118' 0""",2241.417,19,-9
173,174,174,Justin Leonard,61,"118' 6""",236.917,2,-1
174,175,175,Greg Owen,58,"119' 5""",836.1669999999999,7,-4
175,176,176,Matt Every,73,"120' 11""",725.3330000000001,6,E
176,177,177,Steve Wheatcroft,87,"121' 7""",1945.0,16,-4
177,178,178,Russell Knox,96,"122' 0""",1463.5829999999999,12,-6
178,179,179,David Hearn,97,"122' 11""",1475.1670000000001,12,-4
179,180,180,Colt Knost,90,"125' 9""",1131.5,9,-4
180,181,181,Zach Johnson,90,"130' 10""",1439.3329999999999,11,-6
181,182,182,Steven Alker,62,"137' 2""",822.9169999999999,6,+1
182,183,183,Ben Crane,62,"139' 11""",839.4169999999999,6,-3
183,184,184,Jon Curran,83,"140' 7""",702.9169999999999,5,-2
