,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
52,T51,T51,William McGirt,103,"31' 5""",38776.25,1234,-0.10
53,T51,T51,Vijay Singh,78,"31' 5""",25210.333,803,-0.08
54,T51,T51,Jordan Spieth,91,"31' 5""",24053.667,765,-0.18
55,T56,T56,Francesco Molinari,56,"31' 6""",17840.417,567,-0.05
56,T56,T56,Scott Piercy,90,"31' 6""",31033.917,985,-0.10
57,T56,T56,Michael Putnam,87,"31' 6""",25490.667,810,-0.07
58,T56,T56,Justin Rose,69,"31' 6""",18476.0,586,-0.16
59,T56,T56,Justin Thomas,106,"31' 6""",34969.667,1111,-0.14
60,61,61,D.A. Points,72,"31' 7""",20734.5,656,-0.04
61,T62,T62,Keegan Bradley,87,"31' 8""",25732.75,813,-0.11
62,T62,T62,Fabián Gómez,83,"31' 8""",26278.667,829,-0.07
63,T62,T62,Spencer Levin,99,"31' 8""",34657.167,1093,-0.08
64,T65,T65,Chad Campbell,97,"31' 9""",36590.917,1153,-0.09
65,T65,T65,Luke Guthrie,84,"31' 9""",25280.583,796,-0.08
66,T65,T65,Billy Hurley III,83,"31' 9""",24250.0,764,-0.08
67,T65,T65,Kevin Kisner,104,"31' 9""",37683.333,1187,-0.10
68,T65,T65,Jeff Overton,94,"31' 9""",27420.75,864,-0.09
69,T65,T65,John Peterson,84,"31' 9""",32103.75,1012,-0.08
70,T71,T71,J.J. Henry,94,"31' 10""",29956.5,942,-0.07
71,T71,T71,Cameron Percy,72,"31' 10""",22170.25,696,-0.10
72,T71,T71,Ian Poulter,68,"31' 10""",18881.417,593,-0.10
73,T71,T71,Heath Slocum,57,"31' 10""",15664.417,492,E
74,T75,T75,Charlie Beljan,76,"31' 11""",21547.5,675,-0.01
75,T75,T75,Scott Brown,97,"31' 11""",30617.583,960,-0.09
76,T75,T75,Bryce Molder,91,"31' 11""",30613.833,958,-0.10
77,T75,T75,Pat Perez,96,"31' 11""",32895.833,1032,-0.08
78,T79,T79,David Lingmerth,90,"32' 0""",28541.25,893,-0.07
79,T79,T79,Alex Prugh,84,"32' 0""",28312.333,884,-0.10
80,81,81,Rickie Fowler,76,"32' 1""",22115.083,690,-0.13
81,T82,T82,Brice Garnett,81,"32' 2""",25360.583,788,-0.06
82,T82,T82,Jason Kokrak,88,"32' 2""",28613.583,889,-0.07
83,T82,T82,Sam Saunders,83,"32' 2""",25540.583,793,-0.07
84,T82,T82,David Toms,62,"32' 2""",23423.5,729,-0.06
85,T82,T82,Bubba Watson,71,"32' 2""",18246.25,567,-0.17
86,T87,T87,Blayne Barber,76,"32' 3""",24424.833,757,-0.08
87,T87,T87,John Merrick,78,"32' 3""",23478.333,728,-0.07
88,T87,T87,Andrew Svoboda,80,"32' 3""",27290.833,846,-0.05
89,T87,T87,Mark Wilson,89,"32' 3""",31468.25,975,-0.06
90,T91,T91,Marc Leishman,74,"32' 4""",19305.583,597,-0.08
91,T91,T91,George McNeill,93,"32' 4""",36096.25,1115,-0.09
92,T91,T91,Daniel Summerhays,101,"32' 4""",34480.583,1067,-0.09
93,T94,T94,Steven Bowditch,103,"32' 5""",30843.333,951,-0.10
94,T94,T94,Erik Compton,86,"32' 5""",27217.0,840,-0.11
95,T94,T94,Jon Curran,83,"32' 5""",26773.917,825,-0.05
96,T94,T94,Luke Donald,71,"32' 5""",20066.167,619,-0.09
97,T94,T94,Troy Merritt,91,"32' 5""",31435.5,970,-0.06
98,T94,T94,Louis Oosthuizen,68,"32' 5""",17775.167,549,-0.07
99,T94,T94,Tim Wilkinson,73,"32' 5""",22935.333,708,-0.02
100,T101,T101,Ken Duke,93,"32' 6""",31817.75,978,-0.04
101,T101,T101,Justin Leonard,61,"32' 6""",23400.75,720,-0.04
102,T101,T101,Ryan Moore,81,"32' 6""",25046.25,771,-0.10
103,T101,T101,Jonathan Randolph,72,"32' 6""",20449.25,630,-0.05
104,T101,T101,Roger Sloan,56,"32' 6""",15386.083,474,-0.06
105,T101,T101,Brendan Steele,88,"32' 6""",30435.333,936,-0.10
106,107,107,Shawn Stefani,94,"32' 7""",34085.583,1046,-0.09
107,T108,T108,Jonathan Byrd,69,"32' 8""",21140.167,647,-0.10
108,T108,T108,Chesson Hadley,101,"32' 8""",33141.0,1014,-0.08
109,T108,T108,Charles Howell III,105,"32' 8""",35356.583,1081,-0.10
110,T108,T108,Scott Langley,94,"32' 8""",31329.417,960,-0.06
111,T108,T108,Patrick Rodgers,57,"32' 8""",16609.583,508,-0.12
112,T108,T108,Henrik Stenson,63,"32' 8""",18352.417,562,-0.16
113,T108,T108,Robert Streb,110,"32' 8""",35478.917,1085,-0.17
114,T115,T115,Adam Hadwin,95,"32' 9""",33254.25,1015,-0.08
115,T115,T115,Mark Hubbard,79,"32' 9""",25537.583,779,-0.08
116,T115,T115,Kevin Na,98,"32' 9""",27128.5,828,-0.12
117,T115,T115,Camilo Villegas,83,"32' 9""",27447.75,839,-0.08
118,T119,T119,Brian Harman,90,"32' 10""",30538.917,930,-0.08
119,T119,T119,Brendon Todd,96,"32' 10""",31148.25,949,-0.11
120,T121,T121,Brendon de Jonge,106,"32' 11""",38053.25,1156,-0.07
121,T121,T121,Tony Finau,106,"32' 11""",33641.083,1021,-0.09
122,T121,T121,Sung Joon Park,79,"32' 11""",26255.75,797,-0.04
123,T121,T121,Patrick Reed,103,"32' 11""",27053.333,821,-0.10
124,T121,T121,Chris Stroud,84,"32' 11""",27423.417,833,-0.09
125,126,126,Kevin Streelman,95,"33' 0""",30304.5,919,-0.08
126,T127,T127,Billy Horschel,99,"33' 1""",28346.917,856,-0.11
127,T127,T127,Scott Pinckney,88,"33' 1""",29599.583,894,-0.08
128,T127,T127,Nick Taylor,91,"33' 1""",30643.417,926,-0.09
129,T130,T130,Matt Every,73,"33' 2""",19125.167,576,-0.02
130,T130,T130,Gonzalo Fernandez-Castaño,81,"33' 2""",26104.667,788,-0.05
131,T130,T130,Padraig Harrington,60,"33' 2""",17486.833,527,-0.02
132,T133,T133,Ángel Cabrera,53,"33' 3""",15878.0,477,-0.06
133,T133,T133,Oscar Fraustro,58,"33' 3""",15346.833,461,-0.01
134,T133,T133,Martin Laird,77,"33' 3""",29079.583,874,-0.09
135,T136,T136,Sangmoon Bae,98,"33' 4""",33581.417,1007,-0.08
136,T136,T136,Jason Day,75,"33' 4""",19482.667,585,-0.20
137,T136,T136,Derek Fathauer,81,"33' 4""",23708.0,712,-0.07
138,T136,T136,Andres Gonzales,90,"33' 4""",29827.083,895,-0.06
139,T136,T136,Jerry Kelly,79,"33' 4""",27958.417,839,-0.07
140,T136,T136,Carlos Ortiz,100,"33' 4""",32121.75,964,-0.09
141,T136,T136,Brandt Snedeker,98,"33' 4""",29199.917,877,-0.09
142,T143,T143,Ernie Els,57,"33' 5""",14115.167,422,-0.08
143,T143,T143,Scott Stallings,60,"33' 5""",19964.083,597,-0.04
144,T143,T143,Michael Thompson,83,"33' 5""",30355.667,908,-0.07
145,T143,T143,Lee Westwood,56,"33' 5""",12395.917,371,-0.13
146,T147,T147,Eric Axley,57,"33' 6""",16629.5,497,-0.04
147,T147,T147,K.J. Choi,66,"33' 6""",22654.333,676,-0.09
148,T147,T147,Derek Ernst,75,"33' 6""",25675.917,767,-0.02
149,T150,T150,Ricky Barnes,82,"33' 7""",24119.333,719,-0.07
150,T150,T150,Zac Blair,108,"33' 7""",37422.25,1114,-0.07
151,T150,T150,Carl Pettersson,106,"33' 7""",37903.5,1129,-0.08
152,T150,T150,Gary Woodland,81,"33' 7""",20298.417,605,-0.07
153,T154,T154,Aaron Baddeley,76,"33' 8""",24197.75,719,-0.12
154,T154,T154,Jonas Blixt,78,"33' 8""",20178.333,599,-0.07
155,T154,T154,Andres Romero,69,"33' 8""",20198.5,600,-0.04
156,T157,T157,Brian Davis,86,"33' 9""",29300.167,868,-0.04
157,T157,T157,Bill Haas,89,"33' 9""",28571.583,847,-0.06
158,T159,T159,Retief Goosen,81,"34' 0""",23142.083,681,-0.07
159,T159,T159,J.B. Holmes,89,"34' 0""",23487.833,691,-0.13
160,T159,T159,Phil Mickelson,70,"34' 0""",19512.333,574,-0.07
161,T159,T159,Adam Scott,51,"34' 0""",12186.417,358,-0.06
162,T163,T163,Charley Hoffman,97,"34' 2""",28967.583,848,-0.08
163,T163,T163,Andrew Putnam,68,"34' 2""",21027.0,615,-0.03
164,165,165,Jhonattan Vegas,90,"34' 3""",28564.083,834,-0.06
165,166,166,Max Homa,78,"34' 4""",23743.0,692,-0.02
166,T167,T167,Russell Henley,87,"34' 5""",27110.167,788,-0.13
167,T167,T167,Kyle Reifers,96,"34' 5""",33540.333,975,-0.06
168,T169,T169,Martin Flores,95,"34' 6""",31137.667,903,-0.07
169,T169,T169,Steve Wheatcroft,87,"34' 6""",29382.0,852,-0.10
170,T171,T171,Ben Crane,62,"34' 8""",22733.917,655,-0.03
171,T171,T171,Sean O'Hair,86,"34' 8""",33812.5,975,-0.07
172,T171,T171,Charl Schwartzel,67,"34' 8""",16371.25,472,-0.07
173,174,174,Matt Kuchar,97,"34' 9""",30568.667,880,-0.11
174,175,175,John Huh,102,"34' 11""",41054.583,1177,-0.08
175,176,176,Cameron Tringale,96,"35' 0""",34494.75,986,-0.07
176,177,177,John Senden,80,"35' 2""",22141.833,629,-0.10
177,178,178,Morgan Hoffmann,85,"35' 4""",26625.083,754,-0.06
178,179,179,Greg Chalmers,58,"35' 9""",15135.417,423,-0.04
179,180,180,Matt Jones,89,"36' 4""",27660.167,761,-0.11
180,181,181,Jamie Donaldson,50,"36' 10""",13814.583,375,-0.06
181,182,182,Geoff Ogilvy,50,"37' 3""",14088.333,378,-0.05
182,T183,T183,Sergio Garcia,59,"37' 5""",14940.667,399,-0.14
183,T183,T183,Hunter Mahan,88,"37' 5""",26401.75,706,-0.07
