,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
0,1,1,Brooks Koepka,84,-.137
1,2,2,Hideki Matsuyama,95,-.133
2,3,3,Aaron Baddeley,76,-.126
3,4,4,Henrik Stenson,63,-.118
4,5,5,Bubba Watson,71,-.117
5,6,6,Johnson Wagner,68,-.110
6,7,7,Jason Day,75,-.108
7,8,8,Lee Westwood,56,-.095
8,9,9,Harris English,105,-.087
9,10,10,Steven Alker,62,-.077
10,11,11,Byron Smith,59,-.073
11,12,12,Tyrone Van Aswegen,58,-.072
12,13,13,Kevin Na,98,-.069
13,14,14,J.B. Holmes,89,-.065
14,15,15,Rickie Fowler,76,-.064
15,16,16,Justin Thomas,106,-.061
16,17,17,Charles Howell III,105,-.059
17,18,18,Ernie Els,57,-.057
18,19,19,Robert Streb,110,-.054
19,T20,T20,Paul Casey,87,-.053
20,T20,T20,Greg Chalmers,58,-.053
21,T22,T22,Billy Hurley III,83,-.043
22,T22,T22,Justin Rose,69,-.043
23,T22,T22,Jordan Spieth,91,-.043
24,T22,T22,Willy Wilcox,58,-.043
25,26,26,Dustin Johnson,75,-.039
26,27,27,David Hearn,97,-.038
27,28,28,George McNeill,93,-.032
28,T29,T29,Kevin Kisner,104,-.031
29,T29,T29,Ian Poulter,68,-.031
30,T31,T31,Chad Campbell,97,-.029
31,T31,T31,Adam Hadwin,95,-.029
32,T33,T33,Billy Horschel,99,-.026
33,T33,T33,Steve Wheatcroft,87,-.026
34,T35,T35,Kevin Streelman,95,-.025
35,T35,T35,Nick Taylor,91,-.025
36,T37,T37,Jim Herman,88,-.023
37,T37,T37,Zach Johnson,90,-.023
38,T39,T39,Daniel Berger,97,-.022
39,T39,T39,Erik Compton,86,-.022
40,T39,T39,Rory Sabbatini,81,-.022
41,T42,T42,Chad Collins,79,-.021
42,T42,T42,Jim Furyk,71,-.021
43,T42,T42,Jerry Kelly,79,-.021
44,T45,T45,Jason Bohn,95,-.019
45,T45,T45,Retief Goosen,81,-.019
46,47,47,K.J. Choi,66,-.018
47,T48,T48,Zac Blair,108,-.015
48,T48,T48,Martin Flores,95,-.015
49,T48,T48,Francesco Molinari,56,-.015
50,T48,T48,Adam Scott,51,-.015
51,T52,T52,Gonzalo Fernandez-Castaño,81,-.012
52,T52,T52,Matt Jones,89,-.012
53,T52,T52,Bryce Molder,91,-.012
54,T55,T55,Russell Knox,96,-.011
55,T55,T55,Brendan Steele,88,-.011
56,57,57,William McGirt,103,-.010
57,58,58,John Peterson,84,-.009
58,T59,T59,Scott Stallings,60,-.008
59,T59,T59,Daniel Summerhays,101,-.008
60,T59,T59,Gary Woodland,81,-.008
61,T62,T62,Scott Brown,97,-.004
62,T62,T62,Ken Duke,93,-.004
63,T64,T64,Steven Bowditch,103,E
64,T64,T64,Jason Gore,76,E
65,T64,T64,J.J. Henry,94,E
66,T64,T64,Charl Schwartzel,67,E
67,T64,T64,Shawn Stefani,94,E
68,T64,T64,Brendon Todd,96,E
69,T70,T70,Danny Lee,120,+.007
70,T70,T70,Jonathan Randolph,72,+.007
71,T70,T70,Chez Reavie,56,+.007
72,T73,T73,Ben Martin,93,+.009
73,T73,T73,Chris Stroud,84,+.009
74,T75,T75,Ángel Cabrera,53,+.010
75,T75,T75,Scott Piercy,90,+.010
76,T75,T75,Scott Pinckney,88,+.010
77,T75,T75,Roger Sloan,56,+.010
78,T79,T79,Michael Putnam,87,+.011
79,T79,T79,Webb Simpson,81,+.011
80,T79,T79,Camilo Villegas,83,+.011
81,T82,T82,Russell Henley,87,+.012
82,T82,T82,Mark Hubbard,79,+.012
83,T84,T84,Morgan Hoffmann,85,+.013
84,T84,T84,Colt Knost,90,+.013
85,T86,T86,Jason Dufner,76,+.015
86,T86,T86,Brian Harman,90,+.015
87,T86,T86,John Senden,80,+.015
88,T89,T89,Luke Guthrie,84,+.016
89,T89,T89,Ryo Ishikawa,90,+.016
90,T91,T91,Blayne Barber,76,+.018
91,T91,T91,John Huh,102,+.018
92,T93,T93,David Lingmerth,90,+.019
93,T93,T93,Louis Oosthuizen,68,+.019
94,T95,T95,Bill Haas,89,+.020
95,T95,T95,Tom Hoge,83,+.020
96,T95,T95,Matt Kuchar,97,+.020
97,T95,T95,Pat Perez,96,+.020
98,T99,T99,Graham DeLaet,65,+.021
99,T99,T99,Bill Lunde,50,+.021
100,101,101,Chesson Hadley,101,+.022
101,T102,T102,Patrick Reed,103,+.023
102,T102,T102,Kyle Reifers,96,+.023
103,T104,T104,Ben Crane,62,+.025
104,T104,T104,Mark Wilson,89,+.025
105,T106,T106,Jonathan Byrd,69,+.026
106,T106,T106,Padraig Harrington,60,+.026
107,T106,T106,Whee Kim,71,+.026
108,T109,T109,Sergio Garcia,59,+.027
109,T109,T109,Brian Stuard,97,+.027
110,111,111,Ricky Barnes,82,+.028
111,T112,T112,Seung-Yul Noh,65,+.029
112,T112,T112,Jeff Overton,94,+.029
113,T114,T114,Kevin Chappell,86,+.031
114,T114,T114,Vijay Singh,78,+.031
115,116,116,Andres Romero,69,+.034
116,117,117,Sangmoon Bae,98,+.035
117,T118,T118,Andres Gonzales,90,+.036
118,T118,T118,Cameron Percy,72,+.036
119,T118,T118,Sam Saunders,83,+.036
120,121,121,Brandt Snedeker,98,+.037
121,122,122,Luke Donald,71,+.038
122,123,123,Roberto Castro,54,+.041
123,T124,T124,Lucas Glover,79,+.042
124,T124,T124,Fabián Gómez,83,+.042
125,T124,T124,Carlos Ortiz,100,+.042
126,T124,T124,Ryan Palmer,80,+.042
127,T124,T124,Alex Prugh,84,+.042
128,129,129,Scott Langley,94,+.043
129,130,130,Tony Finau,106,+.044
130,131,131,Nick Watney,91,+.045
131,T132,T132,James Hahn,94,+.046
132,T132,T132,Hudson Swafford,97,+.046
133,134,134,David Toms,62,+.049
134,135,135,Eric Axley,57,+.050
135,T136,T136,Brice Garnett,81,+.052
136,T136,T136,Charley Hoffman,97,+.052
137,T136,T136,Troy Merritt,91,+.052
138,T139,T139,Ryan Moore,81,+.053
139,T139,T139,Carl Pettersson,106,+.053
140,141,141,Martin Laird,77,+.055
141,T142,T142,Robert Garrigus,70,+.058
142,T142,T142,Marc Leishman,74,+.058
143,144,144,Jon Curran,83,+.060
144,T145,T145,Sean O'Hair,86,+.062
145,T145,T145,Patrick Rodgers,57,+.062
