,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
0,1,1,Bubba Watson,71,-.190
1,2,2,Patrick Rodgers,57,-.164
2,3,3,Tony Finau,106,-.144
3,4,4,Luke Donald,71,-.140
4,5,5,Stewart Cink,77,-.139
5,6,6,Russell Henley,87,-.128
6,7,7,K.J. Choi,66,-.120
7,T8,T8,Steven Alker,62,-.118
8,T8,T8,Jon Curran,83,-.118
9,T8,T8,Zach Johnson,90,-.118
10,T8,T8,Ian Poulter,68,-.118
11,T8,T8,Jordan Spieth,91,-.118
12,13,13,Camilo Villegas,83,-.117
13,T14,T14,Charley Hoffman,97,-.116
14,T14,T14,Whee Kim,71,-.116
15,T14,T14,Ben Martin,93,-.116
16,T14,T14,Bryce Molder,91,-.116
17,18,18,Henrik Stenson,63,-.115
18,19,19,Marc Leishman,74,-.114
19,T20,T20,Spencer Levin,99,-.112
20,T20,T20,Troy Merritt,91,-.112
21,22,22,Keegan Bradley,87,-.111
22,23,23,Robert Streb,110,-.109
23,24,24,Patrick Reed,103,-.108
24,25,25,Derek Fathauer,81,-.105
25,26,26,Ricky Barnes,82,-.102
26,27,27,Rory Sabbatini,81,-.101
27,T28,T28,Chris Kirk,76,-.100
28,T28,T28,Adam Scott,51,-.100
29,T30,T30,Jonas Blixt,78,-.099
30,T30,T30,Jason Day,75,-.099
31,32,32,Hunter Mahan,88,-.097
32,33,33,Matt Every,73,-.094
33,T34,T34,Alex Prugh,84,-.093
34,T34,T34,Bo Van Pelt,81,-.093
35,36,36,Jimmy Walker,89,-.092
36,37,37,Fabián Gómez,83,-.091
37,38,38,Russell Knox,96,-.085
38,T39,T39,Jason Bohn,95,-.084
39,T39,T39,Daniel Summerhays,101,-.084
40,41,41,Cameron Percy,72,-.083
41,42,42,Danny Lee,120,-.082
42,T43,T43,Blayne Barber,76,-.080
43,T43,T43,Jim Herman,88,-.080
44,T45,T45,Harris English,105,-.079
45,T45,T45,John Senden,80,-.079
46,T45,T45,Webb Simpson,81,-.079
47,T48,T48,Brooks Koepka,84,-.076
48,T48,T48,Chris Stroud,84,-.076
49,T50,T50,Jonathan Byrd,69,-.073
50,T50,T50,Sergio Garcia,59,-.073
51,T52,T52,Alex Cejka,94,-.072
52,T52,T52,David Hearn,97,-.072
53,54,54,Chesson Hadley,101,-.071
54,55,55,William McGirt,103,-.070
55,T56,T56,James Hahn,94,-.069
56,T56,T56,Brian Harman,90,-.069
57,T56,T56,Colt Knost,90,-.069
58,T56,T56,Brendan Steele,88,-.069
59,T60,T60,Paul Casey,87,-.066
60,T60,T60,Erik Compton,86,-.066
61,T60,T60,Luke Guthrie,84,-.066
62,T60,T60,Billy Horschel,99,-.066
63,T60,T60,David Lingmerth,90,-.066
64,T65,T65,Brandt Snedeker,98,-.065
65,T65,T65,Willy Wilcox,58,-.065
66,67,67,Sean O'Hair,86,-.063
67,68,68,Boo Weekley,79,-.062
68,T69,T69,Louis Oosthuizen,68,-.060
69,T69,T69,Pat Perez,96,-.060
70,T71,T71,Brian Davis,86,-.059
71,T71,T71,Graham DeLaet,65,-.059
72,T71,T71,Gonzalo Fernandez-Castaño,81,-.059
73,T71,T71,Carl Pettersson,106,-.059
74,T71,T71,Justin Rose,69,-.059
75,76,76,Brice Garnett,81,-.058
76,T77,T77,John Peterson,84,-.057
77,T77,T77,Brendon Todd,96,-.057
78,T79,T79,Sangmoon Bae,98,-.056
79,T79,T79,Jason Gore,76,-.056
80,T81,T81,Daniel Berger,97,-.055
81,T81,T81,Ryo Ishikawa,90,-.055
82,T83,T83,Billy Hurley III,83,-.054
83,T83,T83,George McNeill,93,-.054
84,T83,T83,Phil Mickelson,70,-.054
85,T83,T83,Scott Piercy,90,-.054
86,T87,T87,John Merrick,78,-.053
87,T87,T87,Brian Stuard,97,-.053
88,89,89,Cameron Tringale,96,-.052
89,90,90,Tyrone Van Aswegen,58,-.051
90,T91,T91,Chad Campbell,97,-.050
91,T91,T91,Kevin Kisner,104,-.050
92,T93,T93,Ryan Moore,81,-.049
93,T93,T93,Kevin Streelman,95,-.049
94,T93,T93,Michael Thompson,83,-.049
95,96,96,David Toms,62,-.048
96,T97,T97,Rickie Fowler,76,-.047
97,T97,T97,Jason Kokrak,88,-.047
98,T97,T97,Charl Schwartzel,67,-.047
99,T100,T100,Jim Furyk,71,-.046
100,T100,T100,Tom Hoge,83,-.046
101,T100,T100,Ryan Palmer,80,-.046
102,103,103,Hudson Swafford,97,-.045
103,T104,T104,Scott Langley,94,-.044
104,T104,T104,Chez Reavie,56,-.044
105,T104,T104,Nick Watney,91,-.044
106,107,107,Hideki Matsuyama,95,-.043
107,T108,T108,Matt Kuchar,97,-.042
108,T108,T108,Davis Love III,51,-.042
109,T110,T110,Andrew Putnam,68,-.041
110,T110,T110,Andrew Svoboda,80,-.041
111,112,112,Andres Gonzales,90,-.040
112,113,113,Shawn Stefani,94,-.039
113,T114,T114,Zac Blair,108,-.035
114,T114,T114,John Huh,102,-.035
115,T114,T114,Dustin Johnson,75,-.035
116,T114,T114,Jerry Kelly,79,-.035
117,118,118,Nick Taylor,91,-.033
118,T119,T119,Kevin Chappell,86,-.032
119,T119,T119,Justin Thomas,106,-.032
120,T121,T121,Chad Collins,79,-.030
121,T121,T121,J.B. Holmes,89,-.030
122,123,123,Scott Brown,97,-.029
123,124,124,Aaron Baddeley,76,-.028
124,T125,T125,Mark Hubbard,79,-.027
125,T125,T125,Lee Westwood,56,-.027
126,127,127,Brendon de Jonge,106,-.025
127,128,128,Michael Putnam,87,-.024
128,T129,T129,Martin Laird,77,-.023
129,T129,T129,Sam Saunders,83,-.023
130,131,131,Francesco Molinari,56,-.022
131,132,132,Jeff Overton,94,-.020
132,T133,T133,Roberto Castro,54,-.018
133,T133,T133,Retief Goosen,81,-.018
134,T133,T133,Kevin Na,98,-.018
135,T133,T133,Jim Renner,68,-.018
136,137,137,Byron Smith,59,-.017
137,138,138,Vijay Singh,78,-.016
138,T139,T139,Steven Bowditch,103,-.015
139,T139,T139,Scott Pinckney,88,-.015
140,141,141,Lucas Glover,79,-.014
141,142,142,Jamie Donaldson,50,-.012
142,143,143,Justin Leonard,61,-.011
143,T144,T144,Greg Owen,58,-.009
144,T144,T144,Kyle Reifers,96,-.009
145,146,146,Jason Dufner,76,-.008
146,147,147,Tim Wilkinson,73,-.006
147,T148,T148,Ángel Cabrera,53,E
148,T148,T148,Ernie Els,57,E
149,T148,T148,Bill Haas,89,E
150,T148,T148,Adam Hadwin,95,E
151,T148,T148,Sung Joon Park,79,E
152,T148,T148,Jonathan Randolph,72,E
153,T154,T154,J.J. Henry,94,+.004
154,T154,T154,Charles Howell III,105,+.004
155,T154,T154,Mark Wilson,89,+.004
156,157,157,Jhonattan Vegas,90,+.005
157,158,158,Johnson Wagner,68,+.006
158,159,159,Eric Axley,57,+.009
159,160,160,Morgan Hoffmann,85,+.012
160,T161,T161,Ben Crane,62,+.013
161,T161,T161,Ken Duke,93,+.013
162,T161,T161,Nicholas Thompson,90,+.013
163,164,164,Seung-Yul Noh,65,+.014
164,165,165,Andres Romero,69,+.021
165,166,166,Matt Jones,89,+.023
166,167,167,Scott Stallings,60,+.024
167,168,168,Max Homa,78,+.025
168,T169,T169,Robert Allenby,63,+.029
169,T169,T169,Roger Sloan,56,+.029
170,171,171,Steve Wheatcroft,87,+.032
171,172,172,Heath Slocum,57,+.033
172,173,173,D.A. Points,72,+.038
173,174,174,Martin Flores,95,+.041
174,175,175,Padraig Harrington,60,+.042
175,176,176,Gary Woodland,81,+.043
176,177,177,Carlos Ortiz,100,+.046
177,178,178,Oscar Fraustro,58,+.047
178,179,179,Charlie Beljan,76,+.048
179,180,180,Robert Garrigus,70,+.063
180,181,181,Derek Ernst,75,+.072
181,182,182,Bill Lunde,50,+.074
182,183,183,Geoff Ogilvy,50,+.099
183,184,184,Greg Chalmers,58,+.130
