,Approach_225-250_yards_RTP_RANK THIS WEEK,Approach_225-250_yards_RTP_RANK LAST WEEK,Approach_225-250_yards_RTP_PLAYER NAME,Approach_225-250_yards_RTP_ROUNDS,Approach_225-250_yards_RTP_AVG RTP
135,136,136,Tony Finau,106,-.141
136,137,137,Brian Harman,90,-.137
137,T138,T138,Jamie Donaldson,50,-.133
138,T138,T138,J.B. Holmes,89,-.133
139,T138,T138,John Peterson,84,-.133
140,141,141,Ernie Els,57,-.132
141,142,142,Spencer Levin,99,-.130
142,143,143,Justin Leonard,61,-.125
143,144,144,Gary Woodland,81,-.122
144,145,145,John Huh,102,-.117
145,146,146,Brandt Snedeker,98,-.115
146,T147,T147,Scott Brown,97,-.113
147,T147,T147,Billy Horschel,99,-.113
148,149,149,Roger Sloan,56,-.111
149,T150,T150,Andres Gonzales,90,-.109
150,T150,T150,Ryo Ishikawa,90,-.109
151,T152,T152,Paul Casey,87,-.106
152,T152,T152,J.J. Henry,94,-.106
153,154,154,Brendan Steele,88,-.105
154,155,155,Luke Donald,71,-.104
155,156,156,Eric Axley,57,-.103
156,T157,T157,Zac Blair,108,-.098
157,T157,T157,Robert Garrigus,70,-.098
158,159,159,Bryce Molder,91,-.094
159,160,160,Billy Hurley III,83,-.093
160,161,161,Camilo Villegas,83,-.091
161,162,162,Hunter Mahan,88,-.070
162,163,163,Whee Kim,71,-.069
163,164,164,Matt Every,73,-.068
164,T165,T165,Rory Sabbatini,81,-.067
165,T165,T165,Charl Schwartzel,67,-.067
166,T167,T167,Ángel Cabrera,53,-.065
167,T167,T167,Ben Crane,62,-.065
168,169,169,Padraig Harrington,60,-.054
169,170,170,Ian Poulter,68,-.053
170,171,171,James Hahn,94,-.047
171,172,172,Chris Stroud,84,-.039
172,173,173,David Hearn,97,-.036
173,174,174,Jim Renner,68,-.032
174,175,175,Sung Joon Park,79,-.027
175,176,176,Fabián Gómez,83,-.026
176,T177,T177,Charley Hoffman,97,-.020
177,T177,T177,Troy Merritt,91,-.020
178,T179,T179,Davis Love III,51,E
179,T179,T179,Tim Wilkinson,73,E
180,181,181,Ken Duke,93,+.034
181,182,182,Francesco Molinari,56,+.095
182,183,183,Jon Curran,83,+.098
183,184,184,Adam Scott,51,+.100
