,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Henrik Stenson,63,-.261
1,2,2,Bubba Watson,71,-.139
2,3,3,Jason Dufner,76,-.125
3,4,4,Daniel Summerhays,101,-.089
4,5,5,Sean O'Hair,86,-.083
5,6,6,Martin Flores,95,-.076
6,7,7,Bill Haas,89,-.075
7,8,8,Ryan Moore,81,-.070
8,9,9,Ben Crane,62,-.064
9,10,10,Jim Furyk,71,-.061
10,11,11,Jason Day,75,-.051
11,12,12,Jordan Spieth,91,-.045
12,13,13,Kyle Reifers,96,-.044
13,T14,T14,Bryce Molder,91,-.042
14,T14,T14,Brendon Todd,96,-.042
15,16,16,Greg Chalmers,58,-.033
16,17,17,Jonathan Byrd,69,-.029
17,18,18,Gary Woodland,81,-.024
18,19,19,Russell Knox,96,-.022
19,T20,T20,Hideki Matsuyama,95,-.021
20,T20,T20,Ryan Palmer,80,-.021
21,22,22,Louis Oosthuizen,68,-.018
22,23,23,Kevin Chappell,86,-.017
23,T24,T24,Chad Campbell,97,E
24,T24,T24,Matt Jones,89,E
25,T24,T24,Jason Kokrak,88,E
26,T24,T24,Danny Lee,120,E
27,T24,T24,William McGirt,103,E
28,T24,T24,George McNeill,93,E
29,T24,T24,Francesco Molinari,56,E
30,T24,T24,Chez Reavie,56,E
31,T24,T24,Brandt Snedeker,98,E
32,T24,T24,Brendan Steele,88,E
33,34,34,Justin Thomas,106,+.011
34,35,35,David Hearn,97,+.016
35,T36,T36,Derek Ernst,75,+.019
36,T36,T36,Luke Guthrie,84,+.019
37,T38,T38,Zac Blair,108,+.021
38,T38,T38,D.A. Points,72,+.021
39,T38,T38,Webb Simpson,81,+.021
40,41,41,Boo Weekley,79,+.022
41,42,42,Eric Axley,57,+.023
42,43,43,Andres Gonzales,90,+.029
43,44,44,Brooks Koepka,84,+.030
44,45,45,Justin Leonard,61,+.032
45,46,46,Chesson Hadley,101,+.036
46,47,47,Scott Langley,94,+.042
47,48,48,Paul Casey,87,+.043
48,49,49,Daniel Berger,97,+.044
49,T50,T50,Seung-Yul Noh,65,+.048
50,T50,T50,Cameron Percy,72,+.048
51,T52,T52,Tony Finau,106,+.055
52,T52,T52,Tom Hoge,83,+.055
53,T52,T52,Nick Watney,91,+.055
54,55,55,Charl Schwartzel,67,+.057
55,T56,T56,Brendon de Jonge,106,+.058
56,T56,T56,Adam Hadwin,95,+.058
57,58,58,Scott Stallings,60,+.061
58,T59,T59,Chad Collins,79,+.065
59,T59,T59,Robert Streb,110,+.065
60,61,61,Erik Compton,86,+.067
61,T62,T62,Carlos Ortiz,100,+.068
62,T62,T62,Camilo Villegas,83,+.068
63,T64,T64,Dustin Johnson,75,+.069
64,T64,T64,David Toms,62,+.069
65,66,66,Blayne Barber,76,+.070
66,T67,T67,Ernie Els,57,+.071
67,T67,T67,Tyrone Van Aswegen,58,+.071
68,T69,T69,Brian Davis,86,+.073
69,T69,T69,Scott Pinckney,88,+.073
70,71,71,Morgan Hoffmann,85,+.076
71,72,72,Rickie Fowler,76,+.078
72,73,73,Scott Brown,97,+.079
73,74,74,Derek Fathauer,81,+.082
74,T75,T75,Oscar Fraustro,58,+.083
75,T75,T75,Russell Henley,87,+.083
76,T77,T77,Ken Duke,93,+.085
77,T77,T77,Andres Romero,69,+.085
78,79,79,Jerry Kelly,79,+.087
79,80,80,Davis Love III,51,+.088
80,81,81,Marc Leishman,74,+.089
81,T82,T82,Matt Kuchar,97,+.091
82,T82,T82,Kevin Na,98,+.091
83,T84,T84,Phil Mickelson,70,+.096
84,T84,T84,Kevin Streelman,95,+.096
85,86,86,Chris Kirk,76,+.097
86,87,87,Hunter Mahan,88,+.099
87,88,88,Vijay Singh,78,+.100
88,89,89,James Hahn,94,+.102
89,90,90,Jimmy Walker,89,+.103
90,91,91,Tim Wilkinson,73,+.104
91,T92,T92,Greg Owen,58,+.105
92,T92,T92,Lee Westwood,56,+.105
93,T92,T92,Mark Wilson,89,+.105
94,T95,T95,Sangmoon Bae,98,+.106
95,T95,T95,Carl Pettersson,106,+.106
96,T97,T97,Max Homa,78,+.109
97,T97,T97,Patrick Reed,103,+.109
98,99,99,Nick Taylor,91,+.114
99,100,100,Michael Putnam,87,+.118
100,T101,T101,Steven Bowditch,103,+.121
101,T101,T101,Pat Perez,96,+.121
102,103,103,Zach Johnson,90,+.122
103,T104,T104,David Lingmerth,90,+.123
104,T104,T104,Patrick Rodgers,57,+.123
105,106,106,J.B. Holmes,89,+.125
106,107,107,J.J. Henry,94,+.130
107,T108,T108,Keegan Bradley,87,+.132
108,T108,T108,Jason Gore,76,+.132
109,T108,T108,Billy Hurley III,83,+.132
110,T111,T111,Bill Lunde,50,+.133
111,T111,T111,Johnson Wagner,68,+.133
112,113,113,Ben Martin,93,+.134
113,114,114,Jonas Blixt,78,+.140
114,115,115,Steve Wheatcroft,87,+.141
115,T116,T116,Alex Cejka,94,+.143
116,T116,T116,Jamie Donaldson,50,+.143
117,T116,T116,Colt Knost,90,+.143
118,T116,T116,Adam Scott,51,+.143
119,120,120,Charlie Beljan,76,+.145
120,121,121,Alex Prugh,84,+.148
121,122,122,John Peterson,84,+.150
122,T123,T123,Jim Herman,88,+.152
123,T123,T123,Charles Howell III,105,+.152
124,T123,T123,Jeff Overton,94,+.152
125,126,126,Martin Laird,77,+.156
126,T127,T127,Retief Goosen,81,+.158
127,T127,T127,Whee Kim,71,+.158
128,129,129,Scott Piercy,90,+.164
129,130,130,Brian Harman,90,+.165
130,T131,T131,Luke Donald,71,+.167
131,T131,T131,Sung Joon Park,79,+.167
132,T131,T131,Hudson Swafford,97,+.167
133,134,134,Troy Merritt,91,+.169
134,135,135,Spencer Levin,99,+.170
135,136,136,Charley Hoffman,97,+.177
136,T137,T137,Brice Garnett,81,+.179
137,T137,T137,Ryo Ishikawa,90,+.179
138,139,139,Bo Van Pelt,81,+.180
139,T140,T140,Roberto Castro,54,+.182
140,T140,T140,Byron Smith,59,+.182
141,T142,T142,Billy Horschel,99,+.183
142,T142,T142,Cameron Tringale,96,+.183
143,T144,T144,Kevin Kisner,104,+.186
144,T144,T144,Sam Saunders,83,+.186
145,T146,T146,Stewart Cink,77,+.188
146,T146,T146,Geoff Ogilvy,50,+.188
147,148,148,Mark Hubbard,79,+.195
148,149,149,Nicholas Thompson,90,+.196
149,T150,T150,Gonzalo Fernandez-Castaño,81,+.200
150,T150,T150,John Merrick,78,+.200
151,T152,T152,John Senden,80,+.206
152,T152,T152,Willy Wilcox,58,+.206
153,154,154,Ricky Barnes,82,+.209
154,155,155,Aaron Baddeley,76,+.213
155,156,156,Matt Every,73,+.214
156,157,157,Harris English,105,+.224
157,158,158,K.J. Choi,66,+.229
158,159,159,Jhonattan Vegas,90,+.232
159,160,160,Shawn Stefani,94,+.235
160,161,161,John Huh,102,+.238
161,162,162,Jonathan Randolph,72,+.244
162,163,163,Rory Sabbatini,81,+.245
163,T164,T164,Robert Allenby,63,+.250
164,T164,T164,Sergio Garcia,59,+.250
165,166,166,Jon Curran,83,+.255
166,167,167,Lucas Glover,79,+.256
167,168,168,Robert Garrigus,70,+.259
168,169,169,Ian Poulter,68,+.265
169,170,170,Andrew Putnam,68,+.268
170,171,171,Graham DeLaet,65,+.270
171,172,172,Jim Renner,68,+.271
172,173,173,Justin Rose,69,+.275
173,174,174,Michael Thompson,83,+.288
174,175,175,Brian Stuard,97,+.298
175,176,176,Padraig Harrington,60,+.300
176,177,177,Chris Stroud,84,+.308
177,178,178,Fabián Gómez,83,+.321
178,T179,T179,Jason Bohn,95,+.333
179,T179,T179,Heath Slocum,57,+.333
180,T179,T179,Andrew Svoboda,80,+.333
181,182,182,Ángel Cabrera,53,+.343
182,183,183,Roger Sloan,56,+.381
183,184,184,Steven Alker,62,+.423
