,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Charl Schwartzel,67,"18' 3""",273.33299999999997,15,E
1,2,2,Brendon Todd,96,"18' 11""",339.75,18,-7
2,3,3,Jordan Spieth,91,"19' 9""",769.75,39,-7
3,4,4,Jonathan Byrd,69,"20' 2""",342.667,17,+1
4,5,5,Justin Leonard,61,"20' 11""",418.167,20,-1
5,6,6,Andres Gonzales,90,"21' 7""",864.5,40,-6
6,7,7,Jason Dufner,76,"21' 10""",283.33299999999997,13,-1
7,8,8,Adam Scott,51,"22' 1""",419.75,19,-2
8,9,9,Chad Collins,79,"22' 8""",521.9169999999999,23,E
9,10,10,Ryan Moore,81,"23' 6""",541.0,23,-6
10,T11,T11,Alex Cejka,94,"23' 11""",717.5830000000001,30,-1
11,T11,T11,Chez Reavie,56,"23' 11""",430.0,18,+1
12,13,13,Michael Putnam,87,"24' 3""",655.5830000000001,27,+2
13,14,14,Tyrone Van Aswegen,58,"24' 4""",268.0,11,+1
14,15,15,Ernie Els,57,"24' 11""",597.75,24,+1
15,T16,T16,Robert Allenby,63,"25' 1""",401.25,16,E
16,T16,T16,Fabián Gómez,83,"25' 1""",602.75,24,+4
17,T18,T18,Paul Casey,87,"25' 2""",654.6669999999999,26,-5
18,T18,T18,Daniel Summerhays,101,"25' 2""",1257.75,50,-11
19,20,20,Nick Watney,91,"25' 4""",987.8330000000001,39,-1
20,21,21,Lucas Glover,79,"25' 5""",609.5,24,+2
21,T22,T22,Hideki Matsuyama,95,"25' 6""",663.9169999999999,26,-6
22,T22,T22,John Merrick,78,"25' 6""",434.0,17,+5
23,T22,T22,Alex Prugh,84,"25' 6""",791.75,31,-2
24,25,25,Louis Oosthuizen,68,"25' 9""",979.5830000000001,38,+2
25,T26,T26,Ryan Palmer,80,"26' 1""",652.25,25,-4
26,T26,T26,Cameron Tringale,96,"26' 1""",833.6669999999999,32,+3
27,28,28,Justin Thomas,106,"26' 2""",1438.0,55,-7
28,29,29,Colt Knost,90,"26' 4""",605.6669999999999,23,+1
29,T30,T30,Charles Howell III,105,"26' 6""",1509.5829999999999,57,+3
30,T30,T30,Heath Slocum,57,"26' 6""",291.16700000000003,11,+1
31,T32,T32,K.J. Choi,66,"26' 8""",372.917,14,E
32,T32,T32,Camilo Villegas,83,"26' 8""",1038.417,39,-1
33,34,34,Danny Lee,120,"26' 10""",886.5,33,E
34,T35,T35,J.B. Holmes,89,"26' 11""",1265.5,47,E
35,T35,T35,Kyle Reifers,96,"26' 11""",1131.333,42,-4
36,T35,T35,Shawn Stefani,94,"26' 11""",1077.083,40,+3
37,38,38,Brice Garnett,81,"27' 0""",945.0,35,+4
38,39,39,Kevin Streelman,95,"27' 1""",650.6669999999999,24,E
39,40,40,Jon Curran,83,"27' 4""",847.5,31,+4
40,T41,T41,Gonzalo Fernandez-Castaño,81,"27' 6""",495.0,18,E
41,T41,T41,David Hearn,97,"27' 6""",907.25,33,-2
42,T43,T43,Seung-Yul Noh,65,"27' 7""",607.0830000000001,22,-1
43,T43,T43,D.A. Points,72,"27' 7""",800.8330000000001,29,+1
44,45,45,Spencer Levin,99,"27' 9""",749.8330000000001,27,+4
45,T46,T46,Jeff Overton,94,"27' 10""",835.0,30,+2
46,T46,T46,Chris Stroud,84,"27' 10""",836.1669999999999,30,+10
47,48,48,Nicholas Thompson,90,"28' 0""",925.0830000000001,33,-2
48,49,49,Vijay Singh,78,"28' 1""",786.8330000000001,28,+2
49,50,50,Patrick Rodgers,57,"28' 3""",1017.1669999999999,36,+2
50,T51,T51,Martin Flores,95,"28' 4""",1443.25,51,-6
51,T51,T51,David Lingmerth,90,"28' 4""",1302.917,46,+5
52,T53,T53,Eric Axley,57,"28' 5""",796.5830000000001,28,+3
53,T53,T53,Kevin Chappell,86,"28' 5""",937.75,33,-2
54,T53,T53,Troy Merritt,91,"28' 5""",964.9169999999999,34,E
55,T56,T56,Steven Bowditch,103,"28' 6""",1651.5829999999999,58,+4
56,T56,T56,Luke Donald,71,"28' 6""",541.5830000000001,19,+5
57,T56,T56,James Hahn,94,"28' 6""",912.0830000000001,32,+1
58,T56,T56,Sam Saunders,83,"28' 6""",797.4169999999999,28,E
59,T60,T60,Russell Knox,96,"28' 7""",828.5,29,E
60,T60,T60,Johnson Wagner,68,"28' 7""",857.8330000000001,30,+1
61,T62,T62,Jason Day,75,"28' 8""",1176.5,41,+2
62,T62,T62,Roger Sloan,56,"28' 8""",602.6669999999999,21,+7
63,T62,T62,Henrik Stenson,63,"28' 8""",315.16700000000003,11,-2
64,T65,T65,Bill Haas,89,"28' 10""",807.5,28,-2
65,T65,T65,Dustin Johnson,75,"28' 10""",1124.0,39,+3
66,67,67,Scott Stallings,60,"28' 11""",520.4169999999999,18,-1
67,T68,T68,Ricky Barnes,82,"29' 0""",696.9169999999999,24,+2
68,T68,T68,Tom Hoge,83,"29' 0""",928.8330000000001,32,-1
69,T68,T68,Billy Hurley III,83,"29' 0""",724.0830000000001,25,+2
70,T68,T68,Willy Wilcox,58,"29' 0""",696.9169999999999,24,+5
71,72,72,John Peterson,84,"29' 1""",639.4169999999999,22,+5
72,73,73,John Huh,102,"29' 2""",613.1669999999999,21,+3
73,T74,T74,Matt Jones,89,"29' 3""",906.6669999999999,31,-6
74,T74,T74,Marc Leishman,74,"29' 3""",964.25,33,+3
75,T76,T76,Max Homa,78,"29' 4""",1025.667,35,+2
76,T76,T76,Scott Piercy,90,"29' 4""",1231.333,42,+4
77,T78,T78,Carl Pettersson,106,"29' 5""",1500.0,51,+2
78,T78,T78,Gary Woodland,81,"29' 5""",824.4169999999999,28,-2
79,T80,T80,Jim Herman,88,"29' 6""",856.0830000000001,29,+4
80,T80,T80,Scott Langley,94,"29' 6""",1120.5,38,+4
81,82,82,Daniel Berger,97,"29' 7""",1125.583,38,+5
82,T83,T83,Keegan Bradley,87,"29' 8""",622.8330000000001,21,+2
83,T83,T83,Ben Crane,62,"29' 8""",861.3330000000001,29,+1
84,T83,T83,Robert Streb,110,"29' 8""",1335.9170000000001,45,E
