,Approaches_from_250-275_yards_Rgh_RANK THIS WEEK,Approaches_from_250-275_yards_Rgh_RANK LAST WEEK,Approaches_from_250-275_yards_Rgh_PLAYER NAME,Approaches_from_250-275_yards_Rgh_ROUNDS,Approaches_from_250-275_yards_Rgh_AVG,Approaches_from_250-275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_Rgh_# OF ATTEMPTS,Approaches_from_250-275_yards_Rgh_RELATIVE TO PAR
0,1,1,Fabián Gómez,83,"26' 0""",52.0,2,-1
1,2,2,Colt Knost,90,"36' 6""",146.083,4,-2
2,3,3,Hunter Mahan,88,"39' 5""",196.917,5,-3
3,T4,T4,Roberto Castro,54,"46' 9""",93.417,2,-2
4,T4,T4,Erik Compton,86,"46' 9""",280.58299999999997,6,-4
5,6,6,Hudson Swafford,97,"48' 5""",145.167,3,-1
6,7,7,Kevin Chappell,86,"49' 4""",148.0,3,E
7,8,8,Bill Haas,89,"52' 8""",368.667,7,-5
8,9,9,Daniel Summerhays,101,"54' 9""",54.75,1,E
9,10,10,Ryan Palmer,80,"56' 9""",170.25,3,-2
10,11,11,George McNeill,93,"58' 0""",522.1669999999999,9,-2
11,12,12,Tyrone Van Aswegen,58,"58' 4""",175.0,3,-2
12,13,13,Andrew Putnam,68,"59' 9""",179.167,3,-2
13,T14,T14,Martin Laird,77,"60' 6""",363.083,6,-3
14,T14,T14,Scott Pinckney,88,"60' 6""",665.8330000000001,11,-6
15,16,16,Jerry Kelly,79,"60' 8""",242.75,4,-1
16,17,17,Bo Van Pelt,81,"61' 4""",184.0,3,-1
17,18,18,Zach Johnson,90,"61' 6""",184.583,3,-2
18,19,19,Roger Sloan,56,"63' 8""",191.083,3,-2
19,20,20,Lucas Glover,79,"63' 9""",509.917,8,E
20,21,21,Aaron Baddeley,76,"65' 1""",520.5830000000001,8,-4
21,22,22,Rory Sabbatini,81,"65' 5""",457.833,7,-5
22,23,23,Stewart Cink,77,"65' 9""",394.667,6,-4
23,24,24,Jimmy Walker,89,"66' 3""",331.167,5,-3
24,25,25,Tom Hoge,83,"66' 4""",331.833,5,-1
25,26,26,Michael Putnam,87,"66' 7""",666.0830000000001,10,-2
26,27,27,Boo Weekley,79,"66' 9""",400.5,6,-2
27,28,28,Chad Campbell,97,"67' 0""",334.833,5,E
28,T29,T29,Ben Crane,62,"67' 9""",135.417,2,-1
29,T29,T29,Steve Wheatcroft,87,"67' 9""",338.833,5,-2
30,31,31,Chris Kirk,76,"69' 5""",208.25,3,-3
31,32,32,Carl Pettersson,106,"69' 8""",696.5830000000001,10,-9
32,33,33,Chesson Hadley,101,"69' 11""",349.75,5,-4
