,Approaches_175-200_yards-Rgh_RTP_RANK THIS WEEK,Approaches_175-200_yards-Rgh_RTP_RANK LAST WEEK,Approaches_175-200_yards-Rgh_RTP_PLAYER NAME,Approaches_175-200_yards-Rgh_RTP_ROUNDS,Approaches_175-200_yards-Rgh_RTP_AVG RTP
0,1,1,Willy Wilcox,58,-.125
1,2,2,Jim Furyk,71,-.040
2,3,3,Jason Day,75,-.030
3,4,4,Danny Lee,120,-.015
4,T5,T5,Brooks Koepka,84,E
5,T5,T5,Rory Sabbatini,81,E
6,7,7,Sung Joon Park,79,+.031
7,8,8,Patrick Rodgers,57,+.036
8,9,9,Henrik Stenson,63,+.043
9,10,10,Robert Streb,110,+.061
10,11,11,Hudson Swafford,97,+.067
11,12,12,Tony Finau,106,+.070
12,13,13,Oscar Fraustro,58,+.071
13,T14,T14,Brian Harman,90,+.081
14,T14,T14,Phil Mickelson,70,+.081
15,T14,T14,Jhonattan Vegas,90,+.081
16,17,17,Troy Merritt,91,+.082
17,18,18,Andres Gonzales,90,+.091
18,19,19,Matt Kuchar,97,+.098
19,T20,T20,Brian Stuard,97,+.105
20,T20,T20,Johnson Wagner,68,+.105
21,22,22,Carlos Ortiz,100,+.106
22,T23,T23,Daniel Berger,97,+.111
23,T23,T23,Sergio Garcia,59,+.111
24,25,25,Rickie Fowler,76,+.115
25,26,26,Jordan Spieth,91,+.118
26,27,27,Jamie Donaldson,50,+.120
27,28,28,Charles Howell III,105,+.121
28,T29,T29,Retief Goosen,81,+.125
29,T29,T29,Ryan Palmer,80,+.125
30,T29,T29,Ian Poulter,68,+.125
31,32,32,Justin Thomas,106,+.130
32,33,33,Jon Curran,83,+.135
33,T34,T34,Derek Fathauer,81,+.140
34,T34,T34,Russell Knox,96,+.140
35,36,36,Luke Donald,71,+.146
36,37,37,Billy Horschel,99,+.147
37,38,38,K.J. Choi,66,+.150
38,39,39,Graham DeLaet,65,+.152
39,T40,T40,Charley Hoffman,97,+.156
40,T40,T40,Kevin Streelman,95,+.156
41,42,42,Mark Hubbard,79,+.159
42,43,43,Carl Pettersson,106,+.163
43,44,44,Camilo Villegas,83,+.164
44,T45,T45,Lucas Glover,79,+.167
45,T45,T45,Adam Scott,51,+.167
46,T45,T45,Brendan Steele,88,+.167
47,48,48,Russell Henley,87,+.171
48,T49,T49,Chad Collins,79,+.174
49,T49,T49,Brendon Todd,96,+.174
50,51,51,Ryan Moore,81,+.176
51,52,52,John Peterson,84,+.178
52,T53,T53,Aaron Baddeley,76,+.179
53,T53,T53,Justin Leonard,61,+.179
54,T53,T53,Francesco Molinari,56,+.179
55,T53,T53,Kevin Na,98,+.179
56,T53,T53,Tyrone Van Aswegen,58,+.179
57,T58,T58,William McGirt,103,+.182
58,T58,T58,Brandt Snedeker,98,+.182
59,60,60,Blayne Barber,76,+.185
60,61,61,Derek Ernst,75,+.188
61,62,62,Boo Weekley,79,+.189
62,T63,T63,Ben Crane,62,+.194
63,T63,T63,Jason Dufner,76,+.194
64,T63,T63,Jerry Kelly,79,+.194
65,T63,T63,Whee Kim,71,+.194
66,T67,T67,Zac Blair,108,+.196
67,T67,T67,Martin Flores,95,+.196
68,T67,T67,Max Homa,78,+.196
69,T70,T70,Ricky Barnes,82,+.200
70,T70,T70,Morgan Hoffmann,85,+.200
71,T70,T70,Dustin Johnson,75,+.200
72,T70,T70,Davis Love III,51,+.200
73,T74,T74,Jason Kokrak,88,+.205
74,T74,T74,Marc Leishman,74,+.205
75,76,76,Tom Hoge,83,+.206
76,T77,T77,Stewart Cink,77,+.208
77,T77,T77,Justin Rose,69,+.208
78,79,79,Shawn Stefani,94,+.211
79,80,80,Brendon de Jonge,106,+.212
80,T81,T81,Scott Piercy,90,+.214
81,T81,T81,Michael Putnam,87,+.214
82,T83,T83,Jonathan Byrd,69,+.216
83,T83,T83,Ryo Ishikawa,90,+.216
84,T83,T83,Zach Johnson,90,+.216
85,T86,T86,D.A. Points,72,+.217
86,T86,T86,Patrick Reed,103,+.217
87,88,88,Bryce Molder,91,+.220
88,89,89,Vijay Singh,78,+.222
89,90,90,Kevin Kisner,104,+.227
90,91,91,Chris Stroud,84,+.229
91,T92,T92,Geoff Ogilvy,50,+.231
92,T92,T92,Andrew Svoboda,80,+.231
93,T94,T94,Jonathan Randolph,72,+.233
94,T94,T94,Webb Simpson,81,+.233
95,96,96,Matt Jones,89,+.234
96,97,97,Steven Bowditch,103,+.235
97,T98,T98,Andres Romero,69,+.241
98,T98,T98,Gary Woodland,81,+.241
99,100,100,Jim Renner,68,+.242
100,101,101,Padraig Harrington,60,+.243
101,T102,T102,Billy Hurley III,83,+.244
102,T102,T102,Michael Thompson,83,+.244
103,T104,T104,Scott Brown,97,+.250
104,T104,T104,Martin Laird,77,+.250
105,T104,T104,Bill Lunde,50,+.250
106,T104,T104,Sean O'Hair,86,+.250
107,T104,T104,Alex Prugh,84,+.250
108,109,109,George McNeill,93,+.254
109,T110,T110,Paul Casey,87,+.255
110,T110,T110,Alex Cejka,94,+.255
111,T110,T110,Hideki Matsuyama,95,+.255
112,T110,T110,Mark Wilson,89,+.255
113,114,114,Scott Langley,94,+.256
114,115,115,Kyle Reifers,96,+.260
115,116,116,Ken Duke,93,+.261
116,117,117,Scott Pinckney,88,+.262
117,118,118,James Hahn,94,+.263
118,119,119,Jeff Overton,94,+.264
119,T120,T120,Luke Guthrie,84,+.269
120,T120,T120,Charl Schwartzel,67,+.269
121,122,122,Bill Haas,89,+.271
122,T123,T123,Brice Garnett,81,+.273
123,T123,T123,Sam Saunders,83,+.273
124,125,125,Nick Taylor,91,+.275
125,126,126,David Lingmerth,90,+.281
126,127,127,Cameron Tringale,96,+.282
127,T128,T128,Steven Alker,62,+.286
128,T128,T128,Jason Bohn,95,+.286
129,T128,T128,Chad Campbell,97,+.286
130,T128,T128,Harris English,105,+.286
131,T128,T128,Scott Stallings,60,+.286
132,T128,T128,Bubba Watson,71,+.286
133,T128,T128,Steve Wheatcroft,87,+.286
134,T135,T135,Eric Axley,57,+.290
135,T135,T135,Jonas Blixt,78,+.290
136,137,137,Seung-Yul Noh,65,+.292
137,138,138,Jason Gore,76,+.294
138,T139,T139,Louis Oosthuizen,68,+.300
139,T139,T139,Chez Reavie,56,+.300
