,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
95,T90,T90,Padraig Harrington,60,E
96,T90,T90,Hideki Matsuyama,95,E
97,T90,T90,William McGirt,103,E
98,T90,T90,Kevin Streelman,95,E
99,T90,T90,Jimmy Walker,89,E
100,T101,T101,Brendon de Jonge,106,+.007
101,T101,T101,Chesson Hadley,101,+.007
102,T101,T101,Pat Perez,96,+.007
103,104,104,James Hahn,94,+.009
104,105,105,Chad Collins,79,+.010
105,106,106,Ricky Barnes,82,+.011
106,107,107,Louis Oosthuizen,68,+.013
107,108,108,Carl Pettersson,106,+.014
108,T109,T109,Steven Bowditch,103,+.016
109,T109,T109,Scott Brown,97,+.016
110,T109,T109,Zach Johnson,90,+.016
111,T109,T109,Kyle Reifers,96,+.016
112,113,113,Nick Watney,91,+.017
113,T114,T114,Scott Langley,94,+.018
114,T114,T114,Alex Prugh,84,+.018
115,116,116,Hunter Mahan,88,+.019
116,117,117,Tim Wilkinson,73,+.021
117,118,118,Colt Knost,90,+.022
118,119,119,Jim Renner,68,+.024
119,T120,T120,Jason Bohn,95,+.025
120,T120,T120,George McNeill,93,+.025
121,122,122,Patrick Reed,103,+.026
122,T123,T123,Scott Pinckney,88,+.028
123,T123,T123,Michael Putnam,87,+.028
124,125,125,Ben Crane,62,+.031
125,126,126,Sung Joon Park,79,+.032
126,127,127,David Toms,62,+.033
127,128,128,Cameron Percy,72,+.035
128,129,129,Tyrone Van Aswegen,58,+.037
129,130,130,Brian Harman,90,+.040
130,131,131,Chad Campbell,97,+.041
131,T132,T132,David Hearn,97,+.043
132,T132,T132,John Merrick,78,+.043
133,134,134,Sean O'Hair,86,+.044
134,135,135,Jim Herman,88,+.048
135,136,136,Erik Compton,86,+.049
136,137,137,Billy Hurley III,83,+.050
137,138,138,Matt Every,73,+.051
138,139,139,Mark Hubbard,79,+.057
139,140,140,Jeff Overton,94,+.058
140,141,141,Ryo Ishikawa,90,+.061
141,142,142,Bill Haas,89,+.064
142,T143,T143,Jon Curran,83,+.065
143,T143,T143,J.B. Holmes,89,+.065
144,145,145,Rory Sabbatini,81,+.070
145,T146,T146,K.J. Choi,66,+.071
146,T146,T146,Rickie Fowler,76,+.071
147,T146,T146,John Peterson,84,+.071
148,T146,T146,Johnson Wagner,68,+.071
149,150,150,Francesco Molinari,56,+.075
150,T151,T151,Robert Allenby,63,+.078
151,T151,T151,Jason Dufner,76,+.078
152,153,153,Brian Davis,86,+.080
153,154,154,Justin Leonard,61,+.081
154,155,155,Luke Donald,71,+.085
155,T156,T156,Alex Cejka,94,+.088
156,T156,T156,Derek Fathauer,81,+.088
157,158,158,Kevin Na,98,+.090
158,159,159,David Lingmerth,90,+.091
159,160,160,John Senden,80,+.095
160,161,161,Scott Stallings,60,+.096
161,T162,T162,Steven Alker,62,+.098
162,T162,T162,Andrew Putnam,68,+.098
163,164,164,Ken Duke,93,+.099
164,165,165,Ángel Cabrera,53,+.100
165,166,166,Zac Blair,108,+.103
166,167,167,Phil Mickelson,70,+.108
167,168,168,Morgan Hoffmann,85,+.111
168,T169,T169,Charley Hoffman,97,+.115
169,T169,T169,Jonathan Randolph,72,+.115
170,T171,T171,Marc Leishman,74,+.120
171,T171,T171,Chez Reavie,56,+.120
172,T173,T173,Gonzalo Fernandez-Castaño,81,+.122
173,T173,T173,Andres Romero,69,+.122
174,175,175,Ian Poulter,68,+.125
175,176,176,Mark Wilson,89,+.129
176,177,177,Jerry Kelly,79,+.132
177,178,178,Oscar Fraustro,58,+.133
178,179,179,Nicholas Thompson,90,+.142
179,180,180,Greg Owen,58,+.150
180,181,181,Fabián Gómez,83,+.157
181,182,182,Roberto Castro,54,+.172
182,183,183,Greg Chalmers,58,+.207
183,184,184,Jamie Donaldson,50,+.220
