,Approaches_from_200-225_yards_RANK THIS WEEK,Approaches_from_200-225_yards_RANK LAST WEEK,Approaches_from_200-225_yards_PLAYER NAME,Approaches_from_200-225_yards_ROUNDS,Approaches_from_200-225_yards_AVG,Approaches_from_200-225_yards_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_# OF ATTEMPTS,Approaches_from_200-225_yards_RELATIVE TO PAR
0,1,1,Daniel Berger,97,"32' 11""",4340.417,132,E
1,T2,T2,Jason Day,75,"35' 1""",3576.417,102,-12
2,T2,T2,Jim Furyk,71,"35' 1""",3051.333,87,-7
3,T2,T2,Lucas Glover,79,"35' 1""",3615.5,103,-4
4,T5,T5,Jordan Spieth,91,"35' 2""",3586.667,102,-11
5,T5,T5,Hudson Swafford,97,"35' 2""",4920.0,140,-16
6,7,7,Robert Streb,110,"35' 5""",5378.0,152,-26
7,8,8,Jason Bohn,95,"35' 9""",5787.75,162,+4
8,9,9,Justin Rose,69,"35' 10""",3115.0,87,-11
9,10,10,Stewart Cink,77,"35' 11""",3266.25,91,-7
10,T11,T11,Paul Casey,87,"36' 0""",3708.167,103,-2
11,T11,T11,Derek Ernst,75,"36' 0""",3243.333,90,-3
12,T11,T11,Louis Oosthuizen,68,"36' 0""",2736.75,76,+1
13,14,14,Chris Kirk,76,"36' 3""",3152.167,87,-1
14,T15,T15,Robert Garrigus,70,"36' 4""",2655.333,73,-4
15,T15,T15,Jason Gore,76,"36' 4""",2940.5,81,-9
16,17,17,Brian Stuard,97,"36' 5""",5030.75,138,-4
17,18,18,Bo Van Pelt,81,"36' 6""",2738.333,75,-2
18,T19,T19,Seung-Yul Noh,65,"36' 7""",2741.75,75,-12
19,T19,T19,Henrik Stenson,63,"36' 7""",3657.917,100,-5
20,T21,T21,Vijay Singh,78,"36' 8""",3303.083,90,-7
21,T21,T21,Shawn Stefani,94,"36' 8""",4878.667,133,-3
22,23,23,Gary Woodland,81,"36' 10""",3169.583,86,-3
23,T24,T24,Charlie Beljan,76,"37' 0""",3068.583,83,E
24,T24,T24,Danny Lee,120,"37' 0""",6690.5,181,-13
