,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
0,1,1,Sergio Garcia,59,-.364
1,2,2,Greg Owen,58,-.303
2,3,3,Henrik Stenson,63,-.300
3,4,4,Francesco Molinari,56,-.295
4,5,5,Kevin Na,98,-.283
5,6,6,Chad Collins,79,-.272
6,7,7,Ryan Moore,81,-.269
7,8,8,Zach Johnson,90,-.267
8,9,9,Ángel Cabrera,53,-.259
9,10,10,Jason Bohn,95,-.250
10,T11,T11,Jamie Donaldson,50,-.244
11,T11,T11,J.B. Holmes,89,-.244
12,13,13,Michael Putnam,87,-.241
13,T14,T14,Tom Hoge,83,-.239
14,T14,T14,Justin Leonard,61,-.239
15,T14,T14,Jimmy Walker,89,-.239
16,T17,T17,Zac Blair,108,-.234
17,T17,T17,K.J. Choi,66,-.234
18,19,19,Greg Chalmers,58,-.233
19,20,20,Scott Brown,97,-.230
20,21,21,Paul Casey,87,-.228
21,22,22,David Toms,62,-.227
22,23,23,Mark Wilson,89,-.225
23,24,24,Ben Martin,93,-.224
24,T25,T25,Hideki Matsuyama,95,-.220
25,T25,T25,William McGirt,103,-.220
26,27,27,Brandt Snedeker,98,-.219
27,T28,T28,Jon Curran,83,-.214
28,T28,T28,John Huh,102,-.214
29,T30,T30,Jason Day,75,-.213
30,T30,T30,Cameron Percy,72,-.213
31,T30,T30,Jordan Spieth,91,-.213
32,33,33,Billy Hurley III,83,-.209
33,T34,T34,Russell Henley,87,-.208
34,T34,T34,Sean O'Hair,86,-.208
35,T36,T36,Daniel Berger,97,-.207
36,T36,T36,Matt Kuchar,97,-.207
37,T36,T36,Chris Stroud,84,-.207
38,T39,T39,Chad Campbell,97,-.205
39,T39,T39,Jim Furyk,71,-.205
40,41,41,James Hahn,94,-.204
41,42,42,Carl Pettersson,106,-.203
42,43,43,Scott Piercy,90,-.200
43,44,44,David Hearn,97,-.199
44,T45,T45,Matt Jones,89,-.197
45,T45,T45,Ian Poulter,68,-.197
46,T47,T47,Charles Howell III,105,-.196
47,T47,T47,Lee Westwood,56,-.196
48,49,49,Chris Kirk,76,-.195
49,50,50,Willy Wilcox,58,-.191
50,51,51,John Merrick,78,-.188
51,52,52,Brendon de Jonge,106,-.186
52,53,53,John Peterson,84,-.184
53,54,54,Vijay Singh,78,-.183
54,55,55,Ben Crane,62,-.182
55,56,56,Brendon Todd,96,-.180
56,57,57,Rory Sabbatini,81,-.179
57,58,58,Martin Flores,95,-.178
58,59,59,Hudson Swafford,97,-.176
59,60,60,Dustin Johnson,75,-.175
60,T61,T61,Brian Davis,86,-.172
61,T61,T61,Justin Thomas,106,-.172
62,63,63,Jeff Overton,94,-.169
63,64,64,Ken Duke,93,-.167
64,65,65,Steve Wheatcroft,87,-.165
65,66,66,Justin Rose,69,-.164
66,T67,T67,Erik Compton,86,-.163
67,T67,T67,Whee Kim,71,-.163
68,T67,T67,Kyle Reifers,96,-.163
69,T70,T70,Steven Bowditch,103,-.161
70,T70,T70,Brian Harman,90,-.161
71,T70,T70,Jim Herman,88,-.161
72,T70,T70,Nick Watney,91,-.161
73,T74,T74,J.J. Henry,94,-.160
74,T74,T74,Scott Pinckney,88,-.160
75,T74,T74,Cameron Tringale,96,-.160
76,T77,T77,Gonzalo Fernandez-Castaño,81,-.159
77,T77,T77,Russell Knox,96,-.159
78,T79,T79,David Lingmerth,90,-.158
79,T79,T79,Brian Stuard,97,-.158
80,T81,T81,Carlos Ortiz,100,-.157
81,T81,T81,Nicholas Thompson,90,-.157
82,T83,T83,Heath Slocum,57,-.152
83,T83,T83,Bubba Watson,71,-.152
84,T83,T83,Tim Wilkinson,73,-.152
85,86,86,Kevin Kisner,104,-.151
86,87,87,Adam Scott,51,-.150
87,88,88,George McNeill,93,-.149
88,89,89,Ryan Palmer,80,-.148
89,90,90,Lucas Glover,79,-.147
90,T91,T91,Jonathan Byrd,69,-.145
91,T91,T91,Ryo Ishikawa,90,-.145
92,T91,T91,Bryce Molder,91,-.145
93,T91,T91,Chez Reavie,56,-.145
94,T95,T95,Robert Allenby,63,-.143
95,T95,T95,Oscar Fraustro,58,-.143
96,T95,T95,Fabián Gómez,83,-.143
97,T98,T98,Jason Gore,76,-.140
98,T98,T98,Charley Hoffman,97,-.140
99,T100,T100,Colt Knost,90,-.139
100,T100,T100,Scott Langley,94,-.139
101,T100,T100,Webb Simpson,81,-.139
102,103,103,Luke Donald,71,-.137
103,T104,T104,Aaron Baddeley,76,-.136
104,T104,T104,Rickie Fowler,76,-.136
105,T104,T104,Marc Leishman,74,-.136
106,107,107,Spencer Levin,99,-.134
107,108,108,Kevin Chappell,86,-.131
108,T109,T109,Mark Hubbard,79,-.128
109,T109,T109,Alex Prugh,84,-.128
110,T109,T109,Robert Streb,110,-.128
111,T112,T112,Luke Guthrie,84,-.126
112,T112,T112,Brooks Koepka,84,-.126
113,114,114,Byron Smith,59,-.125
114,115,115,Billy Horschel,99,-.121
115,116,116,Stewart Cink,77,-.120
116,T117,T117,Steven Alker,62,-.118
117,T117,T117,Phil Mickelson,70,-.118
118,T117,T117,Jonathan Randolph,72,-.118
119,120,120,Michael Thompson,83,-.115
120,121,121,Keegan Bradley,87,-.114
121,122,122,Shawn Stefani,94,-.112
122,123,123,Ernie Els,57,-.109
123,T124,T124,Jerry Kelly,79,-.103
124,T124,T124,Patrick Rodgers,57,-.103
125,T126,T126,Jason Kokrak,88,-.099
126,T126,T126,Martin Laird,77,-.099
127,T128,T128,Troy Merritt,91,-.098
128,T128,T128,Nick Taylor,91,-.098
129,T130,T130,Daniel Summerhays,101,-.096
130,T130,T130,Bo Van Pelt,81,-.096
131,T132,T132,Sangmoon Bae,98,-.094
132,T132,T132,Gary Woodland,81,-.094
133,134,134,Eric Axley,57,-.091
134,135,135,Derek Ernst,75,-.089
135,T136,T136,Jason Dufner,76,-.088
136,T136,T136,Seung-Yul Noh,65,-.088
137,138,138,Johnson Wagner,68,-.086
138,139,139,Danny Lee,120,-.085
139,140,140,Hunter Mahan,88,-.084
140,T141,T141,Bill Haas,89,-.083
141,T141,T141,Chesson Hadley,101,-.083
142,T141,T141,Tyrone Van Aswegen,58,-.083
143,144,144,Andres Romero,69,-.076
144,145,145,Max Homa,78,-.075
145,146,146,Roberto Castro,54,-.071
146,T147,T147,Andres Gonzales,90,-.070
