,3-Putt_Avoidance_-_15-20_RANK THIS WEEK,3-Putt_Avoidance_-_15-20_RANK LAST WEEK,3-Putt_Avoidance_-_15-20_PLAYER NAME,3-Putt_Avoidance_-_15-20_ROUNDS,3-Putt_Avoidance_-_15-20_%,3-Putt_Avoidance_-_15-20_TOTAL 3 PUTTS,3-Putt_Avoidance_-_15-20_ATTEMPTS,3-Putt_Avoidance_-_15-20_2 PUTT OR BETTER %
0,T1,T1,Robert Allenby,63,0.0,,99,100.0
1,T1,T1,Blayne Barber,76,0.0,,131,100.0
2,T1,T1,Zac Blair,108,0.0,,169,100.0
3,T1,T1,Jonas Blixt,78,0.0,,87,100.0
4,T1,T1,Ángel Cabrera,53,0.0,,84,100.0
5,T1,T1,Paul Casey,87,0.0,,116,100.0
6,T1,T1,Roberto Castro,54,0.0,,72,100.0
7,T1,T1,Chad Collins,79,0.0,,119,100.0
8,T1,T1,Ben Crane,62,0.0,,101,100.0
9,T1,T1,Ernie Els,57,0.0,,68,100.0
10,T1,T1,Harris English,105,0.0,,188,100.0
11,T1,T1,Martin Flores,95,0.0,,153,100.0
12,T1,T1,Oscar Fraustro,58,0.0,,79,100.0
13,T1,T1,Sergio Garcia,59,0.0,,57,100.0
14,T1,T1,Retief Goosen,81,0.0,,118,100.0
15,T1,T1,Billy Hurley III,83,0.0,,130,100.0
16,T1,T1,Zach Johnson,90,0.0,,146,100.0
17,T1,T1,Whee Kim,71,0.0,,82,100.0
18,T1,T1,Kevin Kisner,104,0.0,,191,100.0
19,T1,T1,Matt Kuchar,97,0.0,,138,100.0
20,T1,T1,Scott Langley,94,0.0,,153,100.0
21,T1,T1,Hunter Mahan,88,0.0,,111,100.0
22,T1,T1,Ben Martin,93,0.0,,168,100.0
23,T1,T1,Hideki Matsuyama,95,0.0,,131,100.0
24,T1,T1,Phil Mickelson,70,0.0,,105,100.0
25,T1,T1,Francesco Molinari,56,0.0,,103,100.0
26,T1,T1,Cameron Percy,72,0.0,,123,100.0
27,T1,T1,Patrick Reed,103,0.0,,126,100.0
28,T1,T1,Kyle Reifers,96,0.0,,147,100.0
29,T1,T1,Patrick Rodgers,57,0.0,,96,100.0
30,T1,T1,Adam Scott,51,0.0,,67,100.0
31,T1,T1,John Senden,80,0.0,,96,100.0
32,T1,T1,Daniel Summerhays,101,0.0,,174,100.0
33,T1,T1,Brendon Todd,96,0.0,,161,100.0
34,T1,T1,David Toms,62,0.0,,126,100.0
35,T1,T1,Jimmy Walker,89,0.0,,129,100.0
36,T1,T1,Bubba Watson,71,0.0,,108,100.0
37,T1,T1,Lee Westwood,56,0.0,,63,100.0
38,T1,T1,Gary Woodland,81,0.0,,95,100.0
39,40,40,Justin Thomas,106,0.51,1.0,196,99.4
40,T41,T41,John Huh,102,0.57,1.0,174,99.4
41,T41,T41,Shawn Stefani,94,0.57,1.0,174,99.4
42,43,43,Adam Hadwin,95,0.58,1.0,172,99.4
43,44,44,Brian Stuard,97,0.6,1.0,168,99.4
