,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
0,1,1,Colt Knost,0.35,1,288
1,T2,T2,Oscar Fraustro,0.93,1,108
2,T2,T2,Bryce Molder,0.93,3,324
3,4,4,Whee Kim,1.01,2,198
4,5,5,Zac Blair,1.23,4,324
5,6,6,Morgan Hoffmann,1.31,4,306
6,7,7,Daniel Summerhays,1.32,5,378
7,T8,T8,Steven Alker,1.39,2,144
8,T8,T8,Rickie Fowler,1.39,4,288
9,T8,T8,Tim Wilkinson,1.39,2,144
10,T11,T11,Chad Collins,1.48,4,270
11,T11,T11,Mark Wilson,1.48,4,270
12,13,13,Ian Poulter,1.59,4,252
13,T14,T14,Daniel Berger,1.63,5,306
14,T14,T14,Dustin Johnson,1.63,5,306
15,T16,T16,Ernie Els,1.67,3,180
16,T16,T16,Patrick Rodgers,1.67,3,180
17,T16,T16,Johnson Wagner,1.67,3,180
18,19,19,Zach Johnson,1.75,6,342
19,T20,T20,Roberto Castro,1.85,3,162
20,T20,T20,Billy Hurley III,1.85,4,216
21,T20,T20,Francesco Molinari,1.85,4,216
22,T20,T20,Hudson Swafford,1.85,6,324
23,T20,T20,Lee Westwood,1.85,4,216
24,25,25,William McGirt,1.94,7,360
25,T26,T26,Sergio Garcia,1.98,5,252
26,T26,T26,Chris Stroud,1.98,5,252
27,T28,T28,Russell Henley,2.05,7,342
28,T28,T28,John Huh,2.05,7,342
29,T30,T30,Brian Harman,2.08,6,288
30,T30,T30,Chris Kirk,2.08,6,288
31,T30,T30,Justin Leonard,2.08,3,144
32,T30,T30,Scott Pinckney,2.08,6,288
33,T30,T30,Patrick Reed,2.08,9,432
34,T30,T30,Brian Stuard,2.08,6,288
35,36,36,Billy Horschel,2.12,8,378
36,T37,T37,Aaron Baddeley,2.14,5,234
37,T37,T37,Marc Leishman,2.14,5,234
38,T37,T37,Steve Wheatcroft,2.14,5,234
39,T40,T40,Chad Campbell,2.16,7,324
40,T40,T40,Alex Cejka,2.16,7,324
41,T40,T40,Scott Langley,2.16,7,324
42,T43,T43,Jason Bohn,2.22,8,360
43,T43,T43,Jim Renner,2.22,2,90
44,45,45,Brian Davis,2.31,5,216
45,46,46,Kevin Streelman,2.34,8,342
46,T47,T47,Eric Axley,2.38,3,126
