,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
42,T40,T40,Steve Wheatcroft,87,153,529,28.9
43,44,44,Tom Hoge,83,151,475,31.8
44,T45,T45,Scott Brown,97,150,602,24.9
45,T45,T45,Jeff Overton,94,150,523,28.7
46,T45,T45,Brendan Steele,88,150,532,28.2
47,T45,T45,Nicholas Thompson,90,150,464,32.3
48,T49,T49,Zach Johnson,90,149,510,29.2
49,T49,T49,Matt Kuchar,97,149,600,24.8
50,T49,T49,Scott Langley,94,149,545,27.3
51,T49,T49,Hideki Matsuyama,95,149,534,27.9
52,T53,T53,Martin Laird,77,148,506,29.2
53,T53,T53,Kevin Na,98,148,555,26.7
54,T55,T55,Kevin Chappell,86,147,567,25.9
55,T55,T55,Jordan Spieth,91,147,541,27.2
56,T55,T55,Hudson Swafford,97,147,567,25.9
57,T58,T58,Sean O'Hair,86,146,589,24.8
58,T58,T58,Brian Stuard,97,146,575,25.4
59,60,60,Brooks Koepka,84,145,470,30.9
60,T61,T61,Alex Cejka,94,144,554,26.0
61,T61,T61,Spencer Levin,99,144,538,26.8
62,T61,T61,Michael Thompson,83,144,515,28.0
63,T61,T61,Cameron Tringale,96,144,594,24.2
64,T65,T65,J.B. Holmes,89,143,522,27.4
65,T65,T65,Ben Martin,93,143,511,28.0
66,67,67,Jimmy Walker,89,142,502,28.3
67,68,68,Camilo Villegas,83,141,550,25.6
68,69,69,Bubba Watson,71,140,414,33.8
69,70,70,Brian Davis,86,139,522,26.6
70,T71,T71,Andres Gonzales,90,138,536,25.7
71,T71,T71,Colt Knost,90,138,518,26.6
72,T73,T73,Derek Fathauer,81,137,493,27.8
73,T73,T73,Morgan Hoffmann,85,137,526,26.0
74,T73,T73,Billy Horschel,99,137,522,26.2
75,T73,T73,Alex Prugh,84,137,438,31.3
76,T73,T73,Nick Watney,91,137,545,25.1
77,78,78,Andrew Svoboda,80,135,474,28.5
78,T79,T79,Fabián Gómez,83,133,516,25.8
79,T79,T79,Ryo Ishikawa,90,133,540,24.6
80,81,81,Russell Henley,87,131,468,28.0
81,T82,T82,Justin Leonard,61,130,405,32.1
82,T82,T82,Phil Mickelson,70,130,445,29.2
83,T82,T82,Ryan Moore,81,130,459,28.3
84,T82,T82,Rory Sabbatini,81,130,485,26.8
85,T82,T82,Jhonattan Vegas,90,130,496,26.2
86,T87,T87,K.J. Choi,66,129,433,29.8
87,T87,T87,John Peterson,84,129,506,25.5
88,T89,T89,Aaron Baddeley,76,128,505,25.3
89,T89,T89,Chad Collins,79,128,473,27.1
90,T89,T89,Kevin Streelman,95,128,473,27.1
91,T92,T92,Erik Compton,86,127,535,23.7
92,T92,T92,Jerry Kelly,79,127,502,25.3
93,T94,T94,Blayne Barber,76,126,458,27.5
94,T94,T94,Keegan Bradley,87,126,469,26.9
95,T94,T94,Hunter Mahan,88,126,460,27.4
96,97,97,Vijay Singh,78,125,487,25.7
97,T98,T98,Luke Guthrie,84,124,497,24.9
98,T98,T98,Chris Stroud,84,124,477,26.0
99,T100,T100,Paul Casey,87,123,420,29.3
100,T100,T100,Matt Jones,89,123,514,23.9
101,T102,T102,Stewart Cink,77,122,435,28.0
102,T102,T102,Max Homa,78,122,442,27.6
103,T104,T104,Dustin Johnson,75,121,402,30.1
104,T104,T104,Scott Pinckney,88,121,488,24.8
105,T104,T104,D.A. Points,72,121,419,28.9
106,T107,T107,Lucas Glover,79,120,438,27.4
107,T107,T107,J.J. Henry,94,120,446,26.9
108,T107,T107,Billy Hurley III,83,120,463,25.9
109,110,110,Luke Donald,71,119,385,30.9
110,111,111,Retief Goosen,81,118,446,26.5
111,T112,T112,Bill Haas,89,117,467,25.1
112,T112,T112,Sam Saunders,83,117,445,26.3
113,T114,T114,Sung Joon Park,79,116,435,26.7
114,T114,T114,Tim Wilkinson,73,116,409,28.4
115,116,116,Ricky Barnes,82,115,473,24.3
116,T117,T117,Jon Curran,83,114,440,25.9
117,T117,T117,Mark Hubbard,79,114,419,27.2
118,T117,T117,Boo Weekley,79,114,463,24.6
119,120,120,Seung-Yul Noh,65,113,384,29.4
120,T121,T121,Matt Every,73,112,419,26.7
121,T121,T121,Jonathan Randolph,72,112,388,28.9
122,T123,T123,Jason Day,75,111,443,25.1
123,T123,T123,Jason Gore,76,111,400,27.8
124,T123,T123,Jim Renner,68,111,353,31.4
125,T126,T126,Martin Flores,95,110,511,21.5
126,T126,T126,Bo Van Pelt,81,110,441,24.9
127,T128,T128,Brice Garnett,81,108,406,26.6
128,T128,T128,Marc Leishman,74,108,390,27.7
129,T128,T128,Andres Romero,69,108,392,27.6
130,T131,T131,Graham DeLaet,65,107,374,28.6
131,T131,T131,Gonzalo Fernandez-Castaño,81,107,419,25.5
132,T131,T131,Cameron Percy,72,107,394,27.2
133,T131,T131,Michael Putnam,87,107,438,24.4
134,T135,T135,Ryan Palmer,80,104,394,26.4
135,T135,T135,Justin Rose,69,104,365,28.5
136,T135,T135,Johnson Wagner,68,104,391,26.6
137,T138,T138,Derek Ernst,75,103,422,24.4
138,T138,T138,Chris Kirk,76,103,413,24.9
139,T140,T140,Henrik Stenson,63,102,321,31.8
140,T140,T140,Gary Woodland,81,102,386,26.4
141,142,142,Robert Garrigus,70,101,372,27.2
142,T143,T143,John Senden,80,100,355,28.2
143,T143,T143,Webb Simpson,81,100,452,22.1
144,145,145,John Merrick,78,99,389,25.4
145,146,146,Charlie Beljan,76,98,385,25.5
146,T147,T147,Rickie Fowler,76,97,437,22.2
147,T147,T147,Whee Kim,71,97,381,25.5
148,149,149,Jonas Blixt,78,95,373,25.5
149,T150,T150,Ben Crane,62,94,387,24.3
150,T150,T150,Ian Poulter,68,94,382,24.6
151,T152,T152,Louis Oosthuizen,68,93,337,27.6
152,T152,T152,Andrew Putnam,68,93,413,22.5
153,T152,T152,David Toms,62,93,399,23.3
154,155,155,Jonathan Byrd,69,92,363,25.3
155,156,156,Scott Stallings,60,90,331,27.2
156,157,157,Jason Dufner,76,89,319,27.9
157,T158,T158,Jim Furyk,71,88,351,25.1
158,T158,T158,Chez Reavie,56,88,340,25.9
159,160,160,Steven Alker,62,86,359,24.0
160,161,161,Patrick Rodgers,57,84,317,26.5
161,162,162,Padraig Harrington,60,81,351,23.1
162,T163,T163,Eric Axley,57,80,307,26.1
163,T163,T163,Tyrone Van Aswegen,58,80,282,28.4
164,165,165,Robert Allenby,63,77,316,24.4
165,166,166,Byron Smith,59,76,257,29.6
166,167,167,Roger Sloan,56,72,269,26.8
167,168,168,Greg Owen,58,71,260,27.3
168,T169,T169,Roberto Castro,54,69,230,30.0
169,T169,T169,Ernie Els,57,69,273,25.3
170,T171,T171,Oscar Fraustro,58,68,273,24.9
171,T171,T171,Charl Schwartzel,67,68,287,23.7
172,T173,T173,Greg Chalmers,58,67,269,24.9
173,T173,T173,Willy Wilcox,58,67,275,24.4
174,175,175,Sergio Garcia,59,66,270,24.4
175,T176,T176,Davis Love III,51,65,275,23.6
176,T176,T176,Heath Slocum,57,65,271,24.0
177,T178,T178,Jamie Donaldson,50,63,238,26.5
178,T178,T178,Francesco Molinari,56,63,274,23.0
179,180,180,Lee Westwood,56,62,237,26.2
180,181,181,Ángel Cabrera,53,58,266,21.8
181,182,182,Geoff Ogilvy,50,55,222,24.8
182,183,183,Adam Scott,51,54,222,24.3
183,184,184,Bill Lunde,50,51,225,22.7
