,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
49,T49,T49,Patrick Rodgers,57,14.81,81,12
50,T49,T49,Tim Wilkinson,73,14.81,81,12
51,52,52,Steven Bowditch,103,14.79,142,21
52,53,53,Matt Jones,89,14.61,89,13
53,54,54,Geoff Ogilvy,50,14.55,55,8
54,55,55,Rory Sabbatini,81,14.44,90,13
55,56,56,Jhonattan Vegas,90,14.42,104,15
56,57,57,Boo Weekley,79,14.41,111,16
57,T58,T58,Jason Dufner,76,14.29,63,9
58,T58,T58,Andres Gonzales,90,14.29,126,18
59,T58,T58,Tom Hoge,83,14.29,98,14
60,T58,T58,Sam Saunders,83,14.29,84,12
61,T58,T58,Hudson Swafford,97,14.29,119,17
62,63,63,Sangmoon Bae,98,14.02,107,15
63,64,64,Blayne Barber,76,13.95,86,12
64,65,65,Andrew Putnam,68,13.75,80,11
65,66,66,Greg Chalmers,58,13.73,51,7
66,67,67,Nicholas Thompson,90,13.68,117,16
67,T68,T68,Chris Kirk,76,13.64,88,12
68,T68,T68,Heath Slocum,57,13.64,66,9
69,70,70,Bo Van Pelt,81,13.59,103,14
70,71,71,Billy Horschel,99,13.56,118,16
71,72,72,Scott Piercy,90,13.53,133,18
72,73,73,Ben Martin,93,13.51,111,15
73,74,74,Martin Laird,77,13.46,104,14
74,T75,T75,Jon Curran,83,13.33,90,12
75,T75,T75,Nick Watney,91,13.33,135,18
76,77,77,Ryan Palmer,80,13.16,76,10
77,78,78,Russell Knox,96,13.07,176,23
78,79,79,Jason Gore,76,13.0,100,13
79,80,80,Charles Howell III,105,12.99,154,20
80,T81,T81,Rickie Fowler,76,12.94,85,11
81,T81,T81,Billy Hurley III,83,12.94,85,11
82,T81,T81,Seung-Yul Noh,65,12.94,85,11
83,T81,T81,Johnson Wagner,68,12.94,85,11
84,85,85,Scott Brown,97,12.9,124,16
85,86,86,Kevin Chappell,86,12.73,110,14
86,87,87,Hideki Matsuyama,95,12.71,118,15
87,T88,T88,Jason Bohn,95,12.69,134,17
88,T88,T88,George McNeill,93,12.69,134,17
89,90,90,Scott Stallings,60,12.66,79,10
90,T91,T91,Aaron Baddeley,76,12.5,88,11
91,T91,T91,Chad Collins,79,12.5,88,11
92,T91,T91,Kyle Reifers,96,12.5,120,15
93,T91,T91,Tyrone Van Aswegen,58,12.5,56,7
94,95,95,Nick Taylor,91,12.39,113,14
95,96,96,Jonathan Randolph,72,12.36,89,11
96,97,97,Marc Leishman,74,12.35,81,10
97,98,98,Carl Pettersson,106,12.33,146,18
98,99,99,Bryce Molder,91,12.28,114,14
99,100,100,Erik Compton,86,12.26,106,13
100,101,101,Ricky Barnes,82,12.22,90,11
101,102,102,Hunter Mahan,88,12.09,91,11
102,103,103,Dustin Johnson,75,12.05,83,10
103,T104,T104,Matt Every,73,12.0,75,9
104,T104,T104,Andrew Svoboda,80,12.0,100,12
105,106,106,Brian Stuard,97,11.97,117,14
106,107,107,David Lingmerth,90,11.88,101,12
107,T108,T108,Stewart Cink,77,11.86,118,14
108,T108,T108,Carlos Ortiz,100,11.86,118,14
109,110,110,Martin Flores,95,11.85,135,16
110,111,111,Webb Simpson,81,11.83,93,11
111,T112,T112,Eric Axley,57,11.76,51,6
112,T112,T112,Derek Ernst,75,11.76,102,12
113,T112,T112,Morgan Hoffmann,85,11.76,102,12
114,T112,T112,William McGirt,103,11.76,153,18
115,116,116,Brice Garnett,81,11.71,111,13
116,117,117,Brendon Todd,96,11.48,122,14
117,118,118,Vijay Singh,78,11.46,96,11
118,119,119,Michael Thompson,83,11.45,131,15
119,120,120,Gary Woodland,81,11.43,70,8
120,121,121,Kevin Kisner,104,11.35,141,16
121,122,122,Bill Haas,89,11.32,106,12
122,123,123,Charl Schwartzel,67,11.29,62,7
123,124,124,J.B. Holmes,89,11.25,80,9
124,125,125,Mark Wilson,89,11.2,125,14
125,126,126,Justin Leonard,61,11.11,63,7
126,T127,T127,Ben Crane,62,10.94,64,7
127,T127,T127,David Hearn,97,10.94,128,14
128,T127,T127,Kevin Streelman,95,10.94,128,14
129,130,130,Willy Wilcox,58,10.81,74,8
130,131,131,Zac Blair,108,10.79,139,15
131,132,132,Ryan Moore,81,10.61,66,7
132,133,133,Oscar Fraustro,58,10.53,57,6
133,134,134,Sergio Garcia,59,10.45,67,7
134,135,135,Justin Rose,69,10.42,48,5
135,136,136,Tony Finau,106,10.34,145,15
136,137,137,K.J. Choi,66,10.29,68,7
137,138,138,Chesson Hadley,101,10.24,127,13
138,139,139,Brendan Steele,88,10.19,108,11
139,140,140,Brendon de Jonge,106,10.16,128,13
140,141,141,Robert Allenby,63,10.0,80,8
141,142,142,Ken Duke,93,9.9,101,10
142,143,143,Adam Hadwin,95,9.86,142,14
143,144,144,Ángel Cabrera,53,9.84,61,6
144,145,145,Daniel Berger,97,9.79,143,14
145,146,146,Jason Kokrak,88,9.63,135,13
146,147,147,John Senden,80,9.59,73,7
147,148,148,Max Homa,78,9.57,94,9
148,T149,T149,Chad Campbell,97,9.52,126,12
149,T149,T149,Alex Cejka,94,9.52,126,12
150,T149,T149,Roger Sloan,56,9.52,63,6
151,152,152,Troy Merritt,91,9.27,151,14
152,153,153,Michael Putnam,87,9.24,119,11
153,154,154,Padraig Harrington,60,9.23,65,6
154,155,155,Jim Furyk,71,9.21,76,7
155,156,156,Robert Streb,110,9.15,153,14
156,157,157,Shawn Stefani,94,8.82,136,12
157,158,158,Jim Herman,88,8.8,125,11
158,159,159,Graham DeLaet,65,8.75,80,7
159,160,160,Byron Smith,59,8.62,58,5
160,161,161,Spencer Levin,99,8.59,128,11
161,162,162,Alex Prugh,84,8.53,129,11
162,163,163,Brian Davis,86,8.49,106,9
163,164,164,Fabián Gómez,83,8.42,95,8
164,165,165,Charley Hoffman,97,8.4,119,10
165,166,166,Gonzalo Fernandez-Castaño,81,8.25,97,8
166,167,167,D.A. Points,72,8.24,85,7
167,168,168,Jeff Overton,94,7.96,113,9
168,T169,T169,Greg Owen,58,7.94,63,5
169,T169,T169,Justin Thomas,106,7.94,126,10
170,171,171,Mark Hubbard,79,7.84,102,8
171,172,172,Scott Langley,94,7.38,122,9
172,173,173,Lucas Glover,79,7.2,125,9
173,174,174,Davis Love III,51,7.02,57,4
174,175,175,Francesco Molinari,56,6.98,86,6
175,176,176,Robert Garrigus,70,6.82,88,6
176,177,177,Steven Alker,62,6.45,62,4
177,178,178,Retief Goosen,81,6.41,78,5
178,179,179,Sung Joon Park,79,5.88,85,5
179,180,180,Jim Renner,68,5.41,74,4
180,181,181,John Peterson,84,5.0,120,6
181,182,182,Charlie Beljan,76,4.71,85,4
182,183,183,Bubba Watson,71,4.48,67,3
183,184,184,J.J. Henry,94,4.11,146,6
