,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
51,52,52,Jason Day,75,17.55,188,33
52,53,53,Dustin Johnson,75,17.46,189,33
53,54,54,Phil Mickelson,70,17.44,172,30
54,55,55,Sam Saunders,83,17.43,218,38
55,56,56,Patrick Rodgers,57,17.42,178,31
56,57,57,Carl Pettersson,106,17.4,339,59
57,58,58,Bo Van Pelt,81,17.36,242,42
58,59,59,Jason Gore,76,17.32,231,40
59,60,60,Kevin Chappell,86,17.31,260,45
60,61,61,Ryan Palmer,80,17.3,185,32
61,62,62,David Hearn,97,17.29,295,51
62,63,63,Billy Horschel,99,17.25,255,44
63,64,64,Ricky Barnes,82,17.22,209,36
64,65,65,Ben Martin,93,17.2,279,48
65,66,66,James Hahn,94,17.18,262,45
66,67,67,Andrew Svoboda,80,17.02,235,40
67,68,68,Padraig Harrington,60,17.01,147,25
68,69,69,George McNeill,93,16.99,312,53
69,70,70,Ryo Ishikawa,90,16.92,260,44
70,71,71,Bill Lunde,50,16.9,142,24
71,T72,T72,Rory Sabbatini,81,16.89,219,37
72,T72,T72,Daniel Summerhays,101,16.89,296,50
73,74,74,Chris Kirk,76,16.85,184,31
74,75,75,Webb Simpson,81,16.74,215,36
75,76,76,Nick Watney,91,16.72,299,50
76,T77,T77,Greg Chalmers,58,16.67,120,20
77,T77,T77,Fabián Gómez,83,16.67,234,39
78,T77,T77,Morgan Hoffmann,85,16.67,210,35
79,T77,T77,Scott Stallings,60,16.67,174,29
80,81,81,Scott Brown,97,16.61,271,45
81,82,82,Justin Leonard,61,16.56,163,27
82,T83,T83,Ángel Cabrera,53,16.55,145,24
83,T83,T83,Tyrone Van Aswegen,58,16.55,139,23
84,85,85,Tom Hoge,83,16.51,218,36
85,86,86,J.B. Holmes,89,16.49,194,32
86,87,87,Matt Every,73,16.48,176,29
87,T88,T88,Brendan Steele,88,16.47,255,42
88,T88,T88,Robert Streb,110,16.47,340,56
89,90,90,Derek Fathauer,81,16.45,231,38
90,91,91,Boo Weekley,79,16.44,225,37
91,92,92,William McGirt,103,16.43,347,57
92,T93,T93,Roberto Castro,54,16.38,116,19
93,T93,T93,Andres Romero,69,16.38,177,29
94,95,95,Ryan Moore,81,16.23,191,31
95,96,96,Heath Slocum,57,16.22,148,24
96,T97,T97,Adam Hadwin,95,16.19,315,51
97,T97,T97,Jerry Kelly,79,16.19,210,34
98,99,99,Brian Davis,86,16.13,248,40
99,100,100,Hideki Matsuyama,95,16.06,249,40
100,101,101,Sangmoon Bae,98,16.03,287,46
101,102,102,Scott Piercy,90,16.0,300,48
102,103,103,Pat Perez,96,15.99,294,47
103,T104,T104,Jason Bohn,95,15.97,313,50
104,T104,T104,Brendon de Jonge,106,15.97,288,46
105,106,106,Matt Kuchar,97,15.95,232,37
106,107,107,Sean O'Hair,86,15.89,258,41
107,108,108,Charl Schwartzel,67,15.71,140,22
108,109,109,Ken Duke,93,15.69,255,40
109,110,110,Chesson Hadley,101,15.55,283,44
110,111,111,Nick Taylor,91,15.47,265,41
111,112,112,Shawn Stefani,94,15.43,311,48
112,113,113,Kevin Streelman,95,15.36,280,43
113,114,114,Bill Haas,89,15.35,254,39
114,115,115,Louis Oosthuizen,68,15.34,163,25
115,116,116,Steven Bowditch,103,15.29,314,48
116,117,117,John Merrick,78,15.26,190,29
117,T118,T118,Martin Flores,95,15.25,295,45
118,T118,T118,Troy Merritt,91,15.25,295,45
119,120,120,Chad Collins,79,15.24,210,32
120,121,121,Carlos Ortiz,100,15.11,278,42
121,122,122,Ben Crane,62,15.06,166,25
122,123,123,Jon Curran,83,15.0,220,33
123,124,124,Chad Campbell,97,14.86,323,48
124,125,125,Chez Reavie,56,14.84,182,27
125,126,126,Bubba Watson,71,14.77,176,26
126,127,127,Kevin Kisner,104,14.71,333,49
127,128,128,Alex Cejka,94,14.69,286,42
128,129,129,Robert Garrigus,70,14.63,205,30
129,T130,T130,Oscar Fraustro,58,14.6,137,20
130,T130,T130,Brian Harman,90,14.6,274,40
131,T132,T132,Eric Axley,57,14.57,151,22
132,T132,T132,Nicholas Thompson,90,14.57,247,36
133,134,134,Jonathan Randolph,72,14.56,206,30
134,135,135,Sergio Garcia,59,14.52,124,18
135,136,136,Michael Thompson,83,14.5,262,38
136,137,137,Russell Knox,96,14.33,328,47
137,T138,T138,Tony Finau,106,14.29,322,46
138,T138,T138,Vijay Singh,78,14.29,224,32
139,140,140,Michael Putnam,87,14.23,267,38
140,141,141,Francesco Molinari,56,14.21,190,27
141,142,142,D.A. Points,72,14.15,205,29
142,143,143,Jim Herman,88,14.14,304,43
143,144,144,Brendon Todd,96,14.13,283,40
144,145,145,Charles Howell III,105,14.12,354,50
145,146,146,Scott Langley,94,14.08,277,39
146,147,147,Danny Lee,120,14.07,334,47
147,148,148,Tim Wilkinson,73,14.05,185,26
148,149,149,Mark Hubbard,79,13.95,215,30
149,150,150,Brice Garnett,81,13.92,237,33
150,T151,T151,Jason Kokrak,88,13.81,268,37
151,T151,T151,Chris Stroud,84,13.81,239,33
152,153,153,Steven Alker,62,13.69,168,23
153,154,154,Marc Leishman,74,13.56,177,24
154,155,155,Spencer Levin,99,13.4,321,43
155,156,156,David Lingmerth,90,13.33,225,30
156,157,157,Johnson Wagner,68,13.24,219,29
157,158,158,Seung-Yul Noh,65,13.23,189,25
158,159,159,Max Homa,78,13.1,229,30
159,160,160,Derek Ernst,75,13.0,223,29
160,161,161,Gonzalo Fernandez-Castaño,81,12.89,225,29
161,T162,T162,Jeff Overton,94,12.87,272,35
162,T162,T162,Mark Wilson,89,12.87,272,35
163,164,164,Graham DeLaet,65,12.82,195,25
164,165,165,Charlie Beljan,76,12.29,179,22
165,166,166,Retief Goosen,81,12.18,197,24
166,167,167,Gary Woodland,81,12.12,165,20
167,168,168,Jim Furyk,71,12.08,207,25
168,169,169,Justin Thomas,106,12.04,324,39
169,170,170,John Senden,80,11.83,169,20
170,171,171,Daniel Berger,97,11.76,323,38
171,172,172,Lucas Glover,79,11.59,276,32
172,173,173,Davis Love III,51,11.49,148,17
173,174,174,Geoff Ogilvy,50,11.29,124,14
174,175,175,Charley Hoffman,97,11.19,268,30
175,176,176,Alex Prugh,84,11.03,272,30
176,177,177,Robert Allenby,63,10.56,180,19
177,178,178,Roger Sloan,56,10.49,143,15
178,179,179,Greg Owen,58,9.86,142,14
179,180,180,Byron Smith,59,9.82,163,16
180,181,181,John Peterson,84,9.41,287,27
181,182,182,J.J. Henry,94,8.01,312,25
182,183,183,Sung Joon Park,79,7.94,214,17
183,184,184,Jim Renner,68,7.65,170,13
