,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
41,T41,T41,Rickie Fowler,76,"23' 3""",12891.833,554
42,T41,T41,Mark Hubbard,79,"23' 3""",14634.417,630
43,T41,T41,Patrick Rodgers,57,"23' 3""",11241.583,484
44,T41,T41,Andres Romero,69,"23' 3""",12239.25,526
45,T41,T41,Brandt Snedeker,98,"23' 3""",16429.417,707
46,T41,T41,Camilo Villegas,83,"23' 3""",16474.25,709
47,T48,T48,Chad Campbell,97,"23' 2""",22568.25,974
48,T48,T48,Ben Crane,62,"23' 2""",11896.75,513
49,T48,T48,Adam Hadwin,95,"23' 2""",19518.75,842
50,T48,T48,Bryce Molder,91,"23' 2""",18160.75,783
51,T48,T48,Cameron Tringale,96,"23' 2""",17791.583,769
52,T53,T53,Derek Fathauer,81,"23' 1""",14868.583,645
53,T53,T53,Davis Love III,51,"23' 1""",10389.0,450
54,T55,T55,Keegan Bradley,87,"23' 0""",14711.833,639
55,T55,T55,Jim Herman,88,"23' 0""",19925.25,865
56,T55,T55,Matt Jones,89,"23' 0""",14792.75,644
57,T55,T55,Jason Kokrak,88,"23' 0""",19067.833,830
58,T55,T55,Marc Leishman,74,"23' 0""",12504.667,544
59,T55,T55,Sean O'Hair,86,"23' 0""",18594.667,809
60,T55,T55,Charl Schwartzel,67,"23' 0""",9490.917,413
61,T55,T55,Brendan Steele,88,"23' 0""",17931.25,779
62,T55,T55,Andrew Svoboda,80,"23' 0""",16611.75,722
63,T55,T55,Brendon Todd,96,"23' 0""",16775.083,729
64,T55,T55,Bubba Watson,71,"23' 0""",12709.833,552
65,T66,T66,Graham DeLaet,65,"22' 11""",12931.083,564
66,T66,T66,Jim Furyk,71,"22' 11""",12476.5,544
67,T66,T66,Padraig Harrington,60,"22' 11""",11118.5,485
68,T66,T66,Billy Hurley III,83,"22' 11""",14714.25,643
69,T66,T66,Kevin Kisner,104,"22' 11""",22063.167,964
70,T66,T66,Martin Laird,77,"22' 11""",17091.333,746
71,T66,T66,Kevin Na,98,"22' 11""",15580.583,679
72,T66,T66,Sung Joon Park,79,"22' 11""",14803.583,646
73,T66,T66,Daniel Summerhays,101,"22' 11""",20706.75,903
74,T66,T66,Steve Wheatcroft,87,"22' 11""",16217.083,707
75,T76,T76,Brendon de Jonge,106,"22' 10""",21539.417,945
76,T76,T76,Chris Kirk,76,"22' 10""",12705.917,556
77,T76,T76,Ben Martin,93,"22' 10""",18666.333,817
78,T79,T79,Chesson Hadley,101,"22' 9""",19380.167,851
79,T79,T79,Charles Howell III,105,"22' 9""",25188.167,1109
80,T79,T79,Russell Knox,96,"22' 9""",21288.167,937
81,T79,T79,Bill Lunde,50,"22' 9""",8859.083,390
82,T79,T79,William McGirt,103,"22' 9""",22603.75,994
83,T79,T79,George McNeill,93,"22' 9""",20369.75,897
84,T79,T79,Pat Perez,96,"22' 9""",19290.833,847
85,T86,T86,Blayne Barber,76,"22' 8""",14139.833,623
86,T86,T86,Retief Goosen,81,"22' 8""",13351.583,588
87,T86,T86,John Huh,102,"22' 8""",20315.417,895
88,T86,T86,Colt Knost,90,"22' 8""",17614.833,776
89,T86,T86,Spencer Levin,99,"22' 8""",20387.0,901
90,T86,T86,Jeff Overton,94,"22' 8""",17562.917,774
91,T86,T86,Scott Stallings,60,"22' 8""",11382.417,502
92,T86,T86,Boo Weekley,79,"22' 8""",15525.417,685
93,T94,T94,Daniel Berger,97,"22' 7""",19160.75,850
94,T94,T94,Scott Brown,97,"22' 7""",17817.0,790
95,T94,T94,Paul Casey,87,"22' 7""",15081.833,669
96,T94,T94,Scott Langley,94,"22' 7""",18811.917,832
97,T94,T94,Chris Stroud,84,"22' 7""",15420.833,684
98,T99,T99,Jonas Blixt,78,"22' 6""",11823.167,525
99,T99,T99,K.J. Choi,66,"22' 6""",12597.667,559
100,T99,T99,Chad Collins,79,"22' 6""",13981.917,622
101,T99,T99,Jerry Kelly,79,"22' 6""",14508.083,646
102,T99,T99,Matt Kuchar,97,"22' 6""",16675.0,742
103,T99,T99,Seung-Yul Noh,65,"22' 6""",12386.25,550
104,T99,T99,Patrick Reed,103,"22' 6""",15961.75,710
105,T99,T99,Kyle Reifers,96,"22' 6""",18157.917,807
106,T99,T99,Shawn Stefani,94,"22' 6""",20706.917,922
107,T99,T99,Justin Thomas,106,"22' 6""",21282.667,946
108,T99,T99,Mark Wilson,89,"22' 6""",18888.5,841
109,T110,T110,Derek Ernst,75,"22' 5""",14599.0,652
110,T110,T110,Andres Gonzales,90,"22' 5""",17552.25,782
111,T110,T110,Francesco Molinari,56,"22' 5""",10757.333,479
112,T110,T110,Scott Piercy,90,"22' 5""",18573.667,828
113,T110,T110,Rory Sabbatini,81,"22' 5""",14510.917,648
114,T110,T110,Kevin Streelman,95,"22' 5""",18084.417,807
115,T110,T110,Tyrone Van Aswegen,58,"22' 5""",10173.667,454
116,T110,T110,Bo Van Pelt,81,"22' 5""",15291.833,681
117,T110,T110,Gary Woodland,81,"22' 5""",12397.5,554
118,T119,T119,Sangmoon Bae,98,"22' 4""",18753.75,839
119,T119,T119,Kevin Chappell,86,"22' 4""",16297.917,730
120,T119,T119,Sergio Garcia,59,"22' 4""",8025.1669999999995,359
121,T119,T119,Luke Guthrie,84,"22' 4""",15137.75,678
122,T119,T119,David Hearn,97,"22' 4""",19509.25,873
123,T119,T119,Byron Smith,59,"22' 4""",10680.0,479
124,T119,T119,Nick Taylor,91,"22' 4""",18631.333,835
125,T119,T119,Nick Watney,91,"22' 4""",18727.667,838
126,T127,T127,Brian Davis,86,"22' 3""",15413.167,693
127,T127,T127,Ernie Els,57,"22' 3""",8805.75,396
128,T127,T127,Cameron Percy,72,"22' 3""",13573.083,611
129,T127,T127,Carl Pettersson,106,"22' 3""",20700.333,929
130,T127,T127,Sam Saunders,83,"22' 3""",14313.167,643
131,T132,T132,Ricky Barnes,82,"22' 2""",13762.083,621
132,T132,T132,Charlie Beljan,76,"22' 2""",12843.083,580
133,T132,T132,Max Homa,78,"22' 2""",13811.167,624
134,T132,T132,Whee Kim,71,"22' 2""",13158.583,593
135,T132,T132,John Peterson,84,"22' 2""",18234.917,824
136,T132,T132,D.A. Points,72,"22' 2""",12769.667,575
137,T132,T132,Ian Poulter,68,"22' 2""",10011.833,452
138,T139,T139,Jason Bohn,95,"22' 1""",19785.667,895
139,T139,T139,Luke Donald,71,"22' 1""",12157.5,551
140,T139,T139,Justin Leonard,61,"22' 1""",11876.75,538
141,T139,T139,Geoff Ogilvy,50,"22' 1""",8284.083,375
142,T139,T139,Michael Putnam,87,"22' 1""",16006.167,725
143,T144,T144,Gonzalo Fernandez-Castaño,81,"22' 0""",14447.333,657
144,T144,T144,Charley Hoffman,97,"22' 0""",16853.083,766
145,T144,T144,Ryo Ishikawa,90,"22' 0""",16497.083,751
146,T144,T144,Roger Sloan,56,"22' 0""",9309.917,423
147,T148,T148,James Hahn,94,"21' 11""",17284.583,789
148,T148,T148,Dustin Johnson,75,"21' 11""",11708.417,535
149,T150,T150,Steven Bowditch,103,"21' 10""",18236.333,836
150,T150,T150,Phil Mickelson,70,"21' 10""",10919.333,500
151,T152,T152,Ángel Cabrera,53,"21' 9""",10018.333,460
152,T152,T152,Oscar Fraustro,58,"21' 9""",9082.0,417
153,T152,T152,Jason Gore,76,"21' 9""",13074.5,601
154,T152,T152,J.B. Holmes,89,"21' 9""",13290.167,611
155,T152,T152,Chez Reavie,56,"21' 9""",11416.083,525
156,T152,T152,Vijay Singh,78,"21' 9""",15147.667,697
157,T158,T158,Ken Duke,93,"21' 8""",16863.333,779
158,T158,T158,Danny Lee,120,"21' 8""",20379.833,940
159,T158,T158,Louis Oosthuizen,68,"21' 8""",10289.5,474
160,T161,T161,Fabián Gómez,83,"21' 7""",14514.75,673
161,T161,T161,David Lingmerth,90,"21' 7""",15549.0,721
162,T163,T163,Robert Allenby,63,"21' 6""",11873.333,553
163,T163,T163,Matt Every,73,"21' 6""",11673.333,542
164,T163,T163,Hideki Matsuyama,95,"21' 6""",14507.75,676
165,T163,T163,Ryan Moore,81,"21' 6""",12923.583,600
166,T163,T163,Jordan Spieth,91,"21' 6""",12980.833,603
167,T163,T163,Nicholas Thompson,90,"21' 6""",15911.417,741
168,T163,T163,Tim Wilkinson,73,"21' 6""",12888.5,599
169,T170,T170,Steven Alker,62,"21' 5""",10887.917,508
170,T170,T170,Alex Cejka,94,"21' 5""",17347.5,811
171,T170,T170,Webb Simpson,81,"21' 5""",13767.167,642
172,173,173,Robert Garrigus,70,"21' 4""",11960.5,560
173,174,174,Zach Johnson,90,"21' 2""",15207.083,718
174,T175,T175,Lucas Glover,79,"21' 1""",16374.333,776
175,T175,T175,Greg Owen,58,"21' 1""",9053.167,429
176,T177,T177,Jason Dufner,76,"21' 0""",10288.5,489
177,T177,T177,David Toms,62,"21' 0""",11737.75,558
178,179,179,Jim Renner,68,"20' 11""",12621.667,604
179,T180,T180,Tom Hoge,83,"20' 10""",13327.833,641
180,T180,T180,John Merrick,78,"20' 10""",12463.667,598
181,182,182,Heath Slocum,57,"20' 8""",8184.9169999999995,396
182,183,183,Brian Stuard,97,"20' 7""",16551.0,805
183,184,184,Roberto Castro,54,"20' 5""",8021.3330000000005,393
