,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
0,T1,T1,Chesson Hadley,101,7,57
1,T1,T1,Scott Piercy,90,7,50
2,T1,T1,Kyle Reifers,96,7,49
3,T4,T4,Daniel Berger,97,6,52
4,T4,T4,Steven Bowditch,103,6,40
5,T4,T4,Martin Flores,95,6,50
6,T4,T4,Tom Hoge,83,6,38
7,T8,T8,Charlie Beljan,76,5,50
8,T8,T8,Ken Duke,93,5,53
9,T8,T8,Gonzalo Fernandez-Castaño,81,5,39
10,T8,T8,Robert Garrigus,70,5,41
11,T8,T8,D.A. Points,72,5,38
12,T8,T8,Shawn Stefani,94,5,41
13,T8,T8,Robert Streb,110,5,39
14,T8,T8,Kevin Streelman,95,5,28
15,T16,T16,Chad Campbell,97,4,42
16,T16,T16,Stewart Cink,77,4,49
17,T16,T16,Ben Crane,62,4,27
18,T16,T16,Jon Curran,83,4,35
19,T16,T16,Lucas Glover,79,4,69
20,T16,T16,Ryo Ishikawa,90,4,41
21,T16,T16,Matt Jones,89,4,31
22,T16,T16,David Lingmerth,90,4,34
23,T16,T16,Cameron Percy,72,4,27
24,T16,T16,Carl Pettersson,106,4,44
25,T16,T16,Scott Pinckney,88,4,40
26,T16,T16,Rory Sabbatini,81,4,42
27,T16,T16,Brendan Steele,88,4,42
28,T16,T16,Hudson Swafford,97,4,37
29,T16,T16,Cameron Tringale,96,4,45
30,T16,T16,Mark Wilson,89,4,43
31,T32,T32,Keegan Bradley,87,3,35
32,T32,T32,Scott Brown,97,3,44
33,T32,T32,Jonathan Byrd,69,3,30
34,T32,T32,Alex Cejka,94,3,40
35,T32,T32,Ernie Els,57,3,24
36,T32,T32,Tony Finau,106,3,45
37,T32,T32,Luke Guthrie,84,3,35
38,T32,T32,Bill Haas,89,3,40
39,T32,T32,Adam Hadwin,95,3,40
40,T32,T32,James Hahn,94,3,31
41,T32,T32,J.J. Henry,94,3,34
42,T32,T32,Jim Herman,88,3,44
43,T32,T32,John Huh,102,3,44
44,T32,T32,Whee Kim,71,3,23
45,T32,T32,Martin Laird,77,3,44
46,T32,T32,Marc Leishman,74,3,27
47,T32,T32,Bill Lunde,50,3,28
48,T32,T32,Ben Martin,93,3,39
49,T32,T32,Hideki Matsuyama,95,3,35
50,T32,T32,William McGirt,103,3,47
51,T32,T32,George McNeill,93,3,45
52,T32,T32,Seung-Yul Noh,65,3,29
53,T32,T32,Sung Joon Park,79,3,41
54,T32,T32,Pat Perez,96,3,34
55,T32,T32,John Peterson,84,3,34
56,T32,T32,Michael Putnam,87,3,48
57,T32,T32,Webb Simpson,81,3,42
58,T32,T32,Vijay Singh,78,3,41
59,T32,T32,Brandt Snedeker,98,3,35
60,T32,T32,Scott Stallings,60,3,35
61,T32,T32,Nick Taylor,91,3,39
62,T32,T32,Justin Thomas,106,3,50
63,T32,T32,Brendon Todd,96,3,25
64,T32,T32,Bo Van Pelt,81,3,34
65,T32,T32,Jimmy Walker,89,3,30
66,T32,T32,Nick Watney,91,3,57
67,T68,T68,Sangmoon Bae,98,2,52
68,T68,T68,Zac Blair,108,2,35
69,T68,T68,Ángel Cabrera,53,2,23
70,T68,T68,Greg Chalmers,58,2,18
71,T68,T68,Kevin Chappell,86,2,40
72,T68,T68,K.J. Choi,66,2,25
73,T68,T68,Brian Davis,86,2,40
74,T68,T68,Derek Ernst,75,2,47
75,T68,T68,Matt Every,73,2,30
76,T68,T68,Derek Fathauer,81,2,23
77,T68,T68,Rickie Fowler,76,2,18
78,T68,T68,Brice Garnett,81,2,38
79,T68,T68,Fabián Gómez,83,2,42
80,T68,T68,Andres Gonzales,90,2,36
81,T68,T68,Padraig Harrington,60,2,34
82,T68,T68,David Hearn,97,2,31
83,T68,T68,Billy Horschel,99,2,40
84,T68,T68,Charles Howell III,105,2,38
85,T68,T68,Zach Johnson,90,2,19
86,T68,T68,Jerry Kelly,79,2,30
87,T68,T68,Kevin Kisner,104,2,26
88,T68,T68,Jason Kokrak,88,2,41
89,T68,T68,Scott Langley,94,2,31
90,T68,T68,Hunter Mahan,88,2,27
91,T68,T68,Geoff Ogilvy,50,2,24
92,T68,T68,Louis Oosthuizen,68,2,26
93,T68,T68,Carlos Ortiz,100,2,45
94,T68,T68,Patrick Reed,103,2,25
95,T68,T68,Jim Renner,68,2,37
96,T68,T68,Patrick Rodgers,57,2,21
97,T68,T68,Andres Romero,69,2,33
98,T68,T68,Sam Saunders,83,2,33
99,T68,T68,Charl Schwartzel,67,2,29
100,T68,T68,Adam Scott,51,2,32
101,T68,T68,Roger Sloan,56,2,21
102,T68,T68,Jordan Spieth,91,2,18
103,T68,T68,Henrik Stenson,63,2,25
104,T68,T68,Chris Stroud,84,2,44
105,T68,T68,Brian Stuard,97,2,26
106,T68,T68,Michael Thompson,83,2,46
107,T68,T68,David Toms,62,2,22
108,T68,T68,Camilo Villegas,83,2,54
109,T68,T68,Lee Westwood,56,2,21
110,T68,T68,Steve Wheatcroft,87,2,40
111,T68,T68,Willy Wilcox,58,2,25
112,T68,T68,Tim Wilkinson,73,2,25
113,T68,T68,Gary Woodland,81,2,22
114,T115,T115,Robert Allenby,63,1,35
115,T115,T115,Eric Axley,57,1,18
116,T115,T115,Aaron Baddeley,76,1,27
117,T115,T115,Jonas Blixt,78,1,21
118,T115,T115,Jason Bohn,95,1,25
119,T115,T115,Paul Casey,87,1,33
120,T115,T115,Erik Compton,86,1,27
121,T115,T115,Brendon de Jonge,106,1,39
122,T115,T115,Luke Donald,71,1,20
123,T115,T115,Harris English,105,1,30
124,T115,T115,Jim Furyk,71,1,24
125,T115,T115,Sergio Garcia,59,1,10
126,T115,T115,Retief Goosen,81,1,36
127,T115,T115,Jason Gore,76,1,34
128,T115,T115,J.B. Holmes,89,1,36
129,T115,T115,Max Homa,78,1,33
130,T115,T115,Mark Hubbard,79,1,38
131,T115,T115,Billy Hurley III,83,1,18
132,T115,T115,Dustin Johnson,75,1,19
133,T115,T115,Chris Kirk,76,1,23
134,T115,T115,Colt Knost,90,1,24
135,T115,T115,Russell Knox,96,1,39
136,T115,T115,Brooks Koepka,84,1,28
137,T115,T115,Davis Love III,51,1,25
138,T115,T115,John Merrick,78,1,46
139,T115,T115,Troy Merritt,91,1,36
140,T115,T115,Bryce Molder,91,1,27
141,T115,T115,Kevin Na,98,1,25
142,T115,T115,Sean O'Hair,86,1,32
143,T115,T115,Jeff Overton,94,1,32
144,T115,T115,Greg Owen,58,1,22
145,T115,T115,Ryan Palmer,80,1,22
146,T115,T115,Ian Poulter,68,1,22
147,T115,T115,Alex Prugh,84,1,35
