,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
0,1,1,Francesco Molinari,0.37,1,270
1,2,2,Brian Stuard,0.74,4,540
2,3,3,Billy Hurley III,1.03,5,486
3,4,4,Sergio Garcia,1.19,3,252
4,5,5,Hunter Mahan,1.21,5,414
5,6,6,Morgan Hoffmann,1.28,6,468
6,7,7,Daniel Summerhays,1.34,7,522
7,8,8,Willy Wilcox,1.39,4,288
8,T9,T9,Roberto Castro,1.48,4,270
9,T9,T9,Henrik Stenson,1.48,4,270
10,11,11,Pat Perez,1.5,7,468
11,12,12,K.J. Choi,1.54,5,324
12,T13,T13,J.B. Holmes,1.62,7,432
13,T13,T13,Matt Kuchar,1.62,7,432
14,T13,T13,Jordan Spieth,1.62,7,432
15,16,16,Jim Herman,1.65,8,486
16,T17,T17,Chesson Hadley,1.67,9,540
17,T17,T17,David Hearn,1.67,9,540
18,19,19,Patrick Rodgers,1.74,5,288
19,T20,T20,Jason Bohn,1.85,9,486
20,T20,T20,Kevin Kisner,1.85,10,540
21,T22,T22,Derek Fathauer,1.92,9,468
22,T22,T22,J.J. Henry,1.92,10,522
23,T22,T22,Alex Prugh,1.92,9,468
24,T22,T22,Patrick Reed,1.92,9,468
25,T22,T22,Shawn Stefani,1.92,9,468
26,27,27,Ryan Moore,1.93,8,414
27,28,28,Eric Axley,1.94,7,360
28,29,29,Whee Kim,2.02,8,396
29,30,30,Spencer Levin,2.04,11,540
30,T31,T31,Jason Day,2.05,7,342
31,T31,T31,Dustin Johnson,2.05,7,342
32,T31,T31,Roger Sloan,2.05,7,342
33,34,34,Andres Gonzales,2.06,10,486
34,T35,T35,Aaron Baddeley,2.08,9,432
35,T35,T35,Greg Chalmers,2.08,6,288
36,T35,T35,Zach Johnson,2.08,9,432
37,T35,T35,John Peterson,2.08,9,432
38,39,39,Ricky Barnes,2.14,10,468
39,40,40,Harris English,2.18,11,504
40,T41,T41,Graham DeLaet,2.22,8,360
41,T41,T41,Luke Donald,2.22,8,360
42,T41,T41,Tom Hoge,2.22,10,450
43,T41,T41,Bryce Molder,2.22,10,450
44,T41,T41,Robert Streb,2.22,12,540
45,46,46,Colt Knost,2.26,11,486
46,47,47,Marc Leishman,2.27,9,396
47,48,48,Jeff Overton,2.3,12,522
48,T49,T49,Chad Collins,2.31,10,432
49,T49,T49,Jerry Kelly,2.31,10,432
50,51,51,Tony Finau,2.33,13,558
51,52,52,David Toms,2.34,8,342
52,T53,T53,Fabián Gómez,2.35,11,468
53,T53,T53,Luke Guthrie,2.35,11,468
54,T53,T53,Sean O'Hair,2.35,11,468
55,T53,T53,Brandt Snedeker,2.35,11,468
56,T53,T53,Michael Thompson,2.35,11,468
57,T53,T53,Jhonattan Vegas,2.35,11,468
58,T59,T59,David Lingmerth,2.38,12,504
59,T59,T59,Nick Taylor,2.38,12,504
60,T59,T59,Cameron Tringale,2.38,12,504
61,T62,T62,Russell Henley,2.42,10,414
62,T62,T62,Brendan Steele,2.42,10,414
63,64,64,Tim Wilkinson,2.47,12,486
64,T65,T65,Brian Harman,2.49,13,522
65,T65,T65,Andrew Svoboda,2.49,13,522
66,67,67,Brendon de Jonge,2.51,14,558
67,68,68,Justin Leonard,2.53,10,396
68,T69,T69,Bill Haas,2.55,11,432
69,T69,T69,Jonathan Randolph,2.55,11,432
70,T71,T71,Kevin Streelman,2.56,12,468
71,T71,T71,Brendon Todd,2.56,12,468
72,73,73,James Hahn,2.58,13,504
73,T74,T74,Chad Campbell,2.59,14,540
74,T74,T74,Jamie Donaldson,2.59,7,270
75,T74,T74,Charles Howell III,2.59,14,540
76,77,77,Jim Furyk,2.61,8,306
77,78,78,Scott Stallings,2.63,9,342
78,79,79,Padraig Harrington,2.65,10,378
79,80,80,Mark Hubbard,2.66,11,414
80,T81,T81,Jonas Blixt,2.67,12,450
81,T81,T81,Erik Compton,2.67,13,486
82,T81,T81,Kevin Na,2.67,12,450
83,T81,T81,D.A. Points,2.67,12,450
84,85,85,Alex Cejka,2.68,14,522
85,T86,T86,Chris Kirk,2.78,10,360
86,T86,T86,Danny Lee,2.78,18,648
87,T86,T86,Cameron Percy,2.78,11,396
88,T86,T86,Scott Piercy,2.78,14,504
89,T86,T86,Justin Thomas,2.78,15,540
90,T91,T91,Brian Davis,2.87,15,522
91,T91,T91,Hudson Swafford,2.87,15,522
92,T93,T93,Jon Curran,2.88,14,486
93,T93,T93,Gonzalo Fernandez-Castaño,2.88,14,486
94,T93,T93,Scott Langley,2.88,14,486
95,T93,T93,George McNeill,2.88,14,486
96,97,97,Blayne Barber,2.89,13,450
97,T98,T98,Keegan Bradley,2.9,12,414
98,T98,T98,Paul Casey,2.9,12,414
99,T98,T98,Jimmy Walker,2.9,12,414
100,T101,T101,Steven Alker,2.91,11,378
101,T101,T101,Seung-Yul Noh,2.91,11,378
102,103,103,Phil Mickelson,2.92,10,342
103,T104,T104,Steven Bowditch,2.95,17,576
104,T104,T104,Carl Pettersson,2.95,17,576
105,106,106,Kyle Reifers,2.96,16,540
106,107,107,Jason Kokrak,2.98,15,504
107,T108,T108,Kevin Chappell,2.99,14,468
108,T108,T108,Max Homa,2.99,14,468
109,110,110,Matt Jones,3.01,13,432
110,111,111,Zac Blair,3.03,18,594
111,112,112,Troy Merritt,3.07,16,522
112,113,113,Davis Love III,3.09,10,324
113,114,114,Matt Every,3.11,14,450
114,115,115,Gary Woodland,3.14,13,414
115,116,116,William McGirt,3.15,17,540
116,117,117,Ben Crane,3.17,12,378
117,118,118,Ben Martin,3.21,15,468
118,T119,T119,Chez Reavie,3.22,11,342
119,T119,T119,Tyrone Van Aswegen,3.22,11,342
120,121,121,Daniel Berger,3.23,18,558
121,T122,T122,Sangmoon Bae,3.26,17,522
122,T122,T122,Adam Hadwin,3.26,17,522
123,T122,T122,Carlos Ortiz,3.26,17,522
124,T125,T125,Charley Hoffman,3.29,16,486
125,T125,T125,Michael Putnam,3.29,16,486
126,T127,T127,Scott Brown,3.33,18,540
127,T127,T127,Oscar Fraustro,3.33,12,360
128,129,129,John Senden,3.38,14,414
129,130,130,Ernie Els,3.4,11,324
130,131,131,Sung Joon Park,3.42,16,468
131,132,132,Ken Duke,3.45,18,522
132,T133,T133,Retief Goosen,3.47,15,432
133,T133,T133,Martin Laird,3.47,15,432
134,T135,T135,Billy Horschel,3.5,17,486
135,T135,T135,Ryo Ishikawa,3.5,17,486
136,T135,T135,Sam Saunders,3.5,17,486
137,T138,T138,Greg Owen,3.51,12,342
138,T138,T138,Justin Rose,3.51,12,342
139,140,140,Andrew Putnam,3.54,14,396
140,141,141,Brice Garnett,3.57,18,504
141,142,142,Byron Smith,3.61,13,360
142,T143,T143,Andres Romero,3.62,15,414
143,T143,T143,Johnson Wagner,3.62,15,414
144,T145,T145,Jason Gore,3.7,16,432
145,T145,T145,John Huh,3.7,20,540
146,T145,T145,Hideki Matsuyama,3.7,16,432
147,T145,T145,Ryan Palmer,3.7,14,378
148,T145,T145,Boo Weekley,3.7,16,432
149,150,150,Nick Watney,3.77,19,504
150,151,151,Brooks Koepka,3.79,15,396
151,152,152,Camilo Villegas,3.85,18,468
152,153,153,Stewart Cink,3.86,16,414
153,154,154,Jason Dufner,3.89,14,360
154,155,155,Steve Wheatcroft,3.91,19,486
155,T156,T156,Jonathan Byrd,3.97,15,378
156,T156,T156,Adam Scott,3.97,10,252
157,T156,T156,Webb Simpson,3.97,15,378
158,T156,T156,Heath Slocum,3.97,15,378
159,160,160,Louis Oosthuizen,4.01,13,324
160,161,161,Ángel Cabrera,4.09,14,342
161,162,162,Mark Wilson,4.12,20,486
162,163,163,Rickie Fowler,4.17,15,360
163,164,164,Martin Flores,4.21,22,522
164,165,165,Bill Lunde,4.25,13,306
165,166,166,John Merrick,4.27,20,468
166,T167,T167,Ian Poulter,4.32,14,324
167,T167,T167,Bubba Watson,4.32,14,324
168,169,169,Vijay Singh,4.35,18,414
169,170,170,Rory Sabbatini,4.44,20,450
170,171,171,Russell Knox,4.56,23,504
171,T172,T172,Robert Allenby,4.63,20,432
172,T172,T172,Robert Garrigus,4.63,20,432
173,T172,T172,Charl Schwartzel,4.63,15,324
174,175,175,Charlie Beljan,4.7,22,468
175,176,176,Scott Pinckney,4.73,23,486
176,T177,T177,Geoff Ogilvy,4.76,12,252
177,T177,T177,Chris Stroud,4.76,24,504
178,T177,T177,Lee Westwood,4.76,12,252
179,180,180,Bo Van Pelt,4.94,24,486
180,181,181,Nicholas Thompson,5.0,27,540
181,182,182,Derek Ernst,5.11,23,450
182,183,183,Jim Renner,5.13,24,468
183,184,184,Lucas Glover,5.77,27,468
