,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
0,1,1,Sergio Garcia,59,2.6
1,2,2,Jason Day,75,2.4
2,3,3,Lee Westwood,56,2.3
3,T4,T4,Henrik Stenson,63,2.1
4,T4,T4,Camilo Villegas,83,2.1
5,T6,T6,Stewart Cink,77,2.0
6,T6,T6,Luke Donald,71,2.0
7,T6,T6,Billy Horschel,99,2.0
8,T6,T6,Pat Perez,96,2.0
9,T10,T10,Matt Jones,89,1.9
10,T10,T10,Brooks Koepka,84,1.9
11,T10,T10,Ben Martin,93,1.9
12,T10,T10,Jordan Spieth,91,1.9
13,T14,T14,Russell Henley,87,1.8
14,T14,T14,Louis Oosthuizen,68,1.8
15,T14,T14,Patrick Reed,103,1.8
16,T17,T17,Matt Kuchar,97,1.7
17,T17,T17,Kevin Na,98,1.7
18,T17,T17,Sean O'Hair,86,1.7
19,T17,T17,Geoff Ogilvy,50,1.7
20,T17,T17,Ian Poulter,68,1.7
21,T17,T17,Brandt Snedeker,98,1.7
22,T17,T17,Daniel Summerhays,101,1.7
23,T17,T17,Cameron Tringale,96,1.7
24,T17,T17,Willy Wilcox,58,1.7
25,T26,T26,Steven Bowditch,103,1.6
26,T26,T26,Paul Casey,87,1.6
27,T26,T26,Tony Finau,106,1.6
28,T26,T26,Martin Flores,95,1.6
29,T26,T26,Luke Guthrie,84,1.6
30,T26,T26,James Hahn,94,1.6
31,T26,T26,Charles Howell III,105,1.6
32,T26,T26,Russell Knox,96,1.6
33,T26,T26,Hideki Matsuyama,95,1.6
34,T26,T26,Scott Piercy,90,1.6
35,T26,T26,Adam Scott,51,1.6
36,T37,T37,Zac Blair,108,1.5
37,T37,T37,Keegan Bradley,87,1.5
38,T37,T37,Jamie Donaldson,50,1.5
39,T37,T37,Jason Dufner,76,1.5
40,T37,T37,Brian Harman,90,1.5
41,T37,T37,Ryo Ishikawa,90,1.5
42,T37,T37,Zach Johnson,90,1.5
43,T37,T37,Cameron Percy,72,1.5
44,T37,T37,Scott Pinckney,88,1.5
45,T37,T37,Robert Streb,110,1.5
46,T37,T37,Kevin Streelman,95,1.5
47,T37,T37,Hudson Swafford,97,1.5
48,T37,T37,Michael Thompson,83,1.5
49,T37,T37,David Toms,62,1.5
50,T37,T37,Jimmy Walker,89,1.5
51,T37,T37,Steve Wheatcroft,87,1.5
52,T53,T53,Jason Bohn,95,1.4
53,T53,T53,Greg Chalmers,58,1.4
54,T53,T53,Ernie Els,57,1.4
55,T53,T53,Harris English,105,1.4
56,T53,T53,Rickie Fowler,76,1.4
57,T53,T53,Jim Furyk,71,1.4
58,T53,T53,Fabián Gómez,83,1.4
59,T53,T53,Andres Gonzales,90,1.4
60,T53,T53,Bill Haas,89,1.4
61,T53,T53,Adam Hadwin,95,1.4
62,T53,T53,Danny Lee,120,1.4
63,T53,T53,Hunter Mahan,88,1.4
64,T53,T53,Troy Merritt,91,1.4
65,T53,T53,Phil Mickelson,70,1.4
66,T53,T53,Bryce Molder,91,1.4
67,T53,T53,Carlos Ortiz,100,1.4
68,T53,T53,Andres Romero,69,1.4
69,T53,T53,Rory Sabbatini,81,1.4
70,T53,T53,Brendon Todd,96,1.4
71,T53,T53,Jhonattan Vegas,90,1.4
72,T53,T53,Boo Weekley,79,1.4
73,T74,T74,Jonas Blixt,78,1.3
74,T74,T74,Jonathan Byrd,69,1.3
75,T74,T74,Chad Campbell,97,1.3
76,T74,T74,Kevin Chappell,86,1.3
77,T74,T74,Jim Herman,88,1.3
78,T74,T74,Charley Hoffman,97,1.3
79,T74,T74,John Huh,102,1.3
80,T74,T74,Dustin Johnson,75,1.3
81,T74,T74,Whee Kim,71,1.3
82,T74,T74,Kevin Kisner,104,1.3
83,T74,T74,Colt Knost,90,1.3
84,T74,T74,Martin Laird,77,1.3
85,T74,T74,George McNeill,93,1.3
86,T74,T74,Carl Pettersson,106,1.3
87,T74,T74,Andrew Putnam,68,1.3
88,T74,T74,Patrick Rodgers,57,1.3
89,T74,T74,Webb Simpson,81,1.3
90,T74,T74,Brendan Steele,88,1.3
91,T74,T74,Chris Stroud,84,1.3
92,T74,T74,Andrew Svoboda,80,1.3
93,T74,T74,Nicholas Thompson,90,1.3
94,T74,T74,Bo Van Pelt,81,1.3
95,T74,T74,Nick Watney,91,1.3
96,T74,T74,Mark Wilson,89,1.3
97,T74,T74,Gary Woodland,81,1.3
98,T99,T99,Sangmoon Bae,98,1.2
99,T99,T99,Erik Compton,86,1.2
100,T99,T99,Brice Garnett,81,1.2
101,T99,T99,Chesson Hadley,101,1.2
102,T99,T99,David Hearn,97,1.2
103,T99,T99,J.B. Holmes,89,1.2
104,T99,T99,Mark Hubbard,79,1.2
105,T99,T99,Jerry Kelly,79,1.2
106,T99,T99,Jason Kokrak,88,1.2
107,T99,T99,John Peterson,84,1.2
108,T99,T99,Shawn Stefani,94,1.2
109,T99,T99,Johnson Wagner,68,1.2
110,T111,T111,Aaron Baddeley,76,1.1
111,T111,T111,Ricky Barnes,82,1.1
