,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
0,1,1,Brooks Koepka,84,24,470,5.1
1,2,2,Russell Knox,96,23,571,4.0
2,T3,T3,James Hahn,94,22,566,3.9
3,T3,T3,John Huh,102,22,643,3.4
4,T3,T3,Danny Lee,120,22,788,2.8
5,T3,T3,Daniel Summerhays,101,22,659,3.3
6,T7,T7,Steven Bowditch,103,21,681,3.1
7,T7,T7,Colt Knost,90,21,518,4.1
8,T7,T7,Pat Perez,96,21,591,3.6
9,T7,T7,Patrick Reed,103,21,612,3.4
10,T7,T7,Jordan Spieth,91,21,541,3.9
11,T7,T7,Camilo Villegas,83,21,550,3.8
12,T13,T13,Charles Howell III,105,20,619,3.2
13,T13,T13,Scott Pinckney,88,20,488,4.1
14,T13,T13,Cameron Tringale,96,20,594,3.4
15,T13,T13,Steve Wheatcroft,87,20,529,3.8
16,17,17,Harris English,105,19,644,3.0
17,T18,T18,Keegan Bradley,87,18,469,3.8
18,T18,T18,Andres Gonzales,90,18,536,3.4
19,T18,T18,Brian Harman,90,18,559,3.2
20,T18,T18,Ryo Ishikawa,90,18,540,3.3
21,T18,T18,William McGirt,103,18,680,2.6
22,T18,T18,Cameron Percy,72,18,394,4.6
23,T18,T18,Carl Pettersson,106,18,733,2.5
24,T18,T18,Scott Piercy,90,18,598,3.0
25,T18,T18,Brandt Snedeker,98,18,587,3.1
26,T18,T18,Nick Watney,91,18,545,3.3
27,T28,T28,Jason Bohn,95,17,627,2.7
28,T28,T28,Luke Donald,71,17,385,4.4
29,T28,T28,Luke Guthrie,84,17,497,3.4
30,T28,T28,Russell Henley,87,17,468,3.6
31,T28,T28,George McNeill,93,17,645,2.6
