,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
37,T1,T1,Andres Gonzales,90,0.0,,289,100.0
38,T1,T1,Retief Goosen,81,0.0,,250,100.0
39,T1,T1,Jason Gore,76,0.0,,206,100.0
40,T1,T1,Luke Guthrie,84,0.0,,275,100.0
41,T1,T1,Bill Haas,89,0.0,,258,100.0
42,T1,T1,Chesson Hadley,101,0.0,,346,100.0
43,T1,T1,James Hahn,94,0.0,,312,100.0
44,T1,T1,Brian Harman,90,0.0,,304,100.0
45,T1,T1,Padraig Harrington,60,0.0,,224,100.0
46,T1,T1,David Hearn,97,0.0,,295,100.0
47,T1,T1,Russell Henley,87,0.0,,224,100.0
48,T1,T1,J.J. Henry,94,0.0,,258,100.0
49,T1,T1,Jim Herman,88,0.0,,204,100.0
50,T1,T1,Charley Hoffman,97,0.0,,303,100.0
51,T1,T1,Max Homa,78,0.0,,251,100.0
52,T1,T1,Charles Howell III,105,0.0,,338,100.0
53,T1,T1,Mark Hubbard,79,0.0,,236,100.0
54,T1,T1,Billy Hurley III,83,0.0,,260,100.0
55,T1,T1,Ryo Ishikawa,90,0.0,,302,100.0
56,T1,T1,Zach Johnson,90,0.0,,269,100.0
57,T1,T1,Matt Jones,89,0.0,,288,100.0
58,T1,T1,Jerry Kelly,79,0.0,,276,100.0
59,T1,T1,Chris Kirk,76,0.0,,238,100.0
60,T1,T1,Kevin Kisner,104,0.0,,371,100.0
61,T1,T1,Russell Knox,96,0.0,,290,100.0
62,T1,T1,Matt Kuchar,97,0.0,,332,100.0
63,T1,T1,Martin Laird,77,0.0,,256,100.0
64,T1,T1,Scott Langley,94,0.0,,299,100.0
65,T1,T1,Marc Leishman,74,0.0,,217,100.0
66,T1,T1,Justin Leonard,61,0.0,,210,100.0
67,T1,T1,Spencer Levin,99,0.0,,292,100.0
68,T1,T1,David Lingmerth,90,0.0,,287,100.0
69,T1,T1,Davis Love III,51,0.0,,167,100.0
70,T1,T1,Bill Lunde,50,0.0,,127,100.0
71,T1,T1,Hunter Mahan,88,0.0,,242,100.0
72,T1,T1,Hideki Matsuyama,95,0.0,,285,100.0
73,T1,T1,William McGirt,103,0.0,,365,100.0
74,T1,T1,George McNeill,93,0.0,,328,100.0
75,T1,T1,John Merrick,78,0.0,,228,100.0
76,T1,T1,Phil Mickelson,70,0.0,,233,100.0
77,T1,T1,Francesco Molinari,56,0.0,,157,100.0
78,T1,T1,Ryan Moore,81,0.0,,251,100.0
79,T1,T1,Seung-Yul Noh,65,0.0,,193,100.0
80,T1,T1,Sean O'Hair,86,0.0,,331,100.0
81,T1,T1,Louis Oosthuizen,68,0.0,,178,100.0
82,T1,T1,Carlos Ortiz,100,0.0,,304,100.0
83,T1,T1,Jeff Overton,94,0.0,,270,100.0
84,T1,T1,Greg Owen,58,0.0,,152,100.0
85,T1,T1,Cameron Percy,72,0.0,,218,100.0
86,T1,T1,Pat Perez,96,0.0,,301,100.0
87,T1,T1,John Peterson,84,0.0,,283,100.0
88,T1,T1,D.A. Points,72,0.0,,228,100.0
89,T1,T1,Michael Putnam,87,0.0,,254,100.0
90,T1,T1,Andrew Putnam,68,0.0,,224,100.0
91,T1,T1,Jonathan Randolph,72,0.0,,208,100.0
92,T1,T1,Chez Reavie,56,0.0,,184,100.0
93,T1,T1,Patrick Reed,103,0.0,,334,100.0
94,T1,T1,Jim Renner,68,0.0,,202,100.0
95,T1,T1,Patrick Rodgers,57,0.0,,172,100.0
96,T1,T1,Andres Romero,69,0.0,,213,100.0
97,T1,T1,Charl Schwartzel,67,0.0,,179,100.0
98,T1,T1,Vijay Singh,78,0.0,,299,100.0
99,T1,T1,Roger Sloan,56,0.0,,161,100.0
100,T1,T1,Brandt Snedeker,98,0.0,,299,100.0
101,T1,T1,Brendan Steele,88,0.0,,284,100.0
102,T1,T1,Shawn Stefani,94,0.0,,308,100.0
103,T1,T1,Henrik Stenson,63,0.0,,150,100.0
104,T1,T1,Robert Streb,110,0.0,,343,100.0
105,T1,T1,Brian Stuard,97,0.0,,309,100.0
106,T1,T1,Daniel Summerhays,101,0.0,,328,100.0
107,T1,T1,Andrew Svoboda,80,0.0,,240,100.0
108,T1,T1,Hudson Swafford,97,0.0,,298,100.0
109,T1,T1,Nick Taylor,91,0.0,,299,100.0
110,T1,T1,Justin Thomas,106,0.0,,396,100.0
111,T1,T1,Nicholas Thompson,90,0.0,,240,100.0
112,T1,T1,Brendon Todd,96,0.0,,337,100.0
113,T1,T1,David Toms,62,0.0,,231,100.0
114,T1,T1,Cameron Tringale,96,0.0,,330,100.0
115,T1,T1,Tyrone Van Aswegen,58,0.0,,157,100.0
116,T1,T1,Jhonattan Vegas,90,0.0,,264,100.0
117,T1,T1,Jimmy Walker,89,0.0,,248,100.0
118,T1,T1,Nick Watney,91,0.0,,302,100.0
119,T1,T1,Boo Weekley,79,0.0,,259,100.0
120,T1,T1,Lee Westwood,56,0.0,,112,100.0
121,T1,T1,Steve Wheatcroft,87,0.0,,267,100.0
122,T1,T1,Willy Wilcox,58,0.0,,141,100.0
123,T1,T1,Tim Wilkinson,73,0.0,,237,100.0
124,T1,T1,Mark Wilson,89,0.0,,291,100.0
125,126,126,Danny Lee,120,0.25,1.0,406,99.7
126,127,127,Carl Pettersson,106,0.26,1.0,390,99.7
127,128,128,Zac Blair,108,0.3,1.0,334,99.7
128,T129,T129,Harris English,105,0.31,1.0,318,99.6
129,T129,T129,John Huh,102,0.31,1.0,318,99.6
130,T129,T129,Troy Merritt,91,0.31,1.0,326,99.6
131,T129,T129,Scott Piercy,90,0.31,1.0,321,99.6
132,T133,T133,Jason Kokrak,88,0.33,1.0,302,99.6
133,T133,T133,Kyle Reifers,96,0.33,1.0,304,99.6
134,T135,T135,Ken Duke,93,0.34,1.0,295,99.6
135,T135,T135,Bryce Molder,91,0.34,1.0,290,99.6
136,T137,T137,Martin Flores,95,0.35,1.0,289,99.6
137,T137,T137,Jordan Spieth,91,0.35,1.0,287,99.6
138,T139,T139,Lucas Glover,79,0.37,1.0,271,99.6
139,T139,T139,Colt Knost,90,0.37,1.0,268,99.6
140,T141,T141,Sung Joon Park,79,0.38,1.0,263,99.6
141,T141,T141,Chris Stroud,84,0.38,1.0,265,99.6
142,T143,T143,Gonzalo Fernandez-Castaño,81,0.39,1.0,258,99.6
143,T143,T143,Sam Saunders,83,0.39,1.0,255,99.6
144,T145,T145,Rickie Fowler,76,0.4,1.0,247,99.6
145,T145,T145,Kevin Streelman,95,0.4,1.0,248,99.6
146,147,147,Ben Martin,93,0.41,1.0,246,99.5
147,T148,T148,Charlie Beljan,76,0.43,1.0,233,99.5
148,T148,T148,Scott Pinckney,88,0.43,1.0,233,99.5
149,T150,T150,Matt Every,73,0.44,1.0,225,99.5
150,T150,T150,Brooks Koepka,84,0.44,1.0,227,99.5
151,T150,T150,Ryan Palmer,80,0.44,1.0,225,99.5
152,T153,T153,Alex Prugh,84,0.46,1.0,218,99.5
153,T153,T153,Gary Woodland,81,0.46,1.0,216,99.5
154,155,155,Jonas Blixt,78,0.47,1.0,212,99.5
155,T156,T156,Ian Poulter,68,0.48,1.0,208,99.5
156,T156,T156,Johnson Wagner,68,0.48,1.0,210,99.5
157,158,158,Dustin Johnson,75,0.49,1.0,206,99.5
158,T159,T159,Whee Kim,71,0.5,1.0,201,99.5
159,T159,T159,Bubba Watson,71,0.5,1.0,199,99.5
160,161,161,John Senden,80,0.51,1.0,197,99.4
161,T162,T162,Justin Rose,69,0.52,1.0,194,99.4
162,T162,T162,Scott Stallings,60,0.52,1.0,192,99.4
163,164,164,Eric Axley,57,0.58,1.0,173,99.4
164,165,165,Sergio Garcia,59,0.59,1.0,170,99.4
165,166,166,Heath Slocum,57,0.61,1.0,165,99.3
166,167,167,Kevin Na,98,0.62,2.0,322,99.3
167,168,168,Kevin Chappell,86,0.65,2.0,310,99.3
168,169,169,Morgan Hoffmann,85,0.66,2.0,305,99.3
169,T170,T170,J.B. Holmes,89,0.68,2.0,296,99.3
170,T170,T170,Camilo Villegas,83,0.68,2.0,294,99.3
171,172,172,Adam Hadwin,95,0.69,2.0,288,99.3
172,173,173,Webb Simpson,81,0.7,2.0,286,99.3
173,T174,T174,Fabián Gómez,83,0.72,2.0,277,99.2
174,T174,T174,Billy Horschel,99,0.72,2.0,278,99.2
175,176,176,Michael Thompson,83,0.73,2.0,273,99.2
176,177,177,Aaron Baddeley,76,0.76,2.0,262,99.2
177,178,178,Jamie Donaldson,50,0.77,1.0,130,99.2
178,179,179,Tom Hoge,83,0.84,2.0,238,99.1
179,180,180,Rory Sabbatini,81,1.12,3.0,267,98.8
180,181,181,Bo Van Pelt,81,1.32,3.0,228,98.6
181,182,182,Byron Smith,59,1.46,2.0,137,98.5
182,183,183,Geoff Ogilvy,50,1.59,2.0,126,98.4
183,184,184,Adam Scott,51,2.36,3.0,127,97.6
