,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
0,1,1,Henrik Stenson,63,96.83,63,61
1,2,2,Matt Kuchar,97,92.31,104,96
2,3,3,Phil Mickelson,70,91.67,84,77
3,4,4,Rickie Fowler,76,90.48,84,76
4,5,5,Erik Compton,86,90.11,91,82
5,6,6,John Senden,80,89.66,87,78
6,7,7,Kevin Kisner,104,89.61,154,138
7,8,8,Brandt Snedeker,98,89.58,96,86
8,9,9,Greg Chalmers,58,89.09,55,49
9,10,10,Andrew Putnam,68,88.24,68,60
10,11,11,Patrick Rodgers,57,87.93,58,51
11,12,12,Pat Perez,96,87.74,106,93
12,13,13,Zac Blair,108,87.65,162,142
13,14,14,Andres Romero,69,87.5,88,77
14,15,15,Steve Wheatcroft,87,87.39,111,97
15,16,16,David Hearn,97,87.29,118,103
16,17,17,George McNeill,93,87.22,133,116
17,18,18,Justin Thomas,106,86.86,137,119
18,T19,T19,Bo Van Pelt,81,86.81,91,79
19,T19,T19,Jimmy Walker,89,86.81,91,79
20,21,21,Roger Sloan,56,86.57,67,58
21,22,22,Kevin Chappell,86,86.54,104,90
22,T23,T23,Bubba Watson,71,86.44,59,51
23,T23,T23,Willy Wilcox,58,86.44,59,51
24,25,25,Cameron Percy,72,86.36,66,57
25,26,26,Scott Brown,97,86.33,139,120
26,27,27,Charley Hoffman,97,86.18,123,106
27,28,28,Jeff Overton,94,86.14,101,87
28,29,29,Brendon Todd,96,86.07,122,105
29,30,30,Danny Lee,120,85.99,157,135
30,31,31,David Toms,62,85.9,78,67
31,32,32,Troy Merritt,91,85.83,127,109
32,T33,T33,Ian Poulter,68,85.71,70,60
33,T33,T33,Daniel Summerhays,101,85.71,98,84
34,35,35,Chesson Hadley,101,85.6,125,107
35,36,36,Hunter Mahan,88,85.57,97,83
36,37,37,Dustin Johnson,75,85.51,69,59
37,38,38,Tom Hoge,83,85.45,110,94
38,T39,T39,Harris English,105,85.34,116,99
39,T39,T39,Morgan Hoffmann,85,85.34,116,99
40,41,41,Tyrone Van Aswegen,58,85.25,61,52
41,42,42,Brooks Koepka,84,85.0,100,85
42,43,43,Chad Collins,79,84.95,93,79
43,44,44,Jim Furyk,71,84.85,66,56
44,T45,T45,Aaron Baddeley,76,84.51,71,60
45,T45,T45,Louis Oosthuizen,68,84.51,71,60
46,47,47,Jerry Kelly,79,84.44,90,76
47,48,48,Graham DeLaet,65,84.42,77,65
48,49,49,Russell Henley,87,84.4,109,92
49,50,50,Billy Horschel,99,84.35,115,97
50,51,51,Kevin Streelman,95,84.34,83,70
51,52,52,David Lingmerth,90,84.31,102,86
52,53,53,Hideki Matsuyama,95,84.26,108,91
53,54,54,John Huh,102,84.17,139,117
54,55,55,Patrick Reed,103,84.03,119,100
55,T56,T56,Ricky Barnes,82,84.0,75,63
56,T56,T56,Ben Martin,93,84.0,100,84
57,T56,T56,Chris Stroud,84,84.0,100,84
58,59,59,Ernie Els,57,83.87,62,52
59,T60,T60,Jason Gore,76,83.78,74,62
60,T60,T60,William McGirt,103,83.78,111,93
61,T62,T62,Geoff Ogilvy,50,83.67,49,41
62,T62,T62,Shawn Stefani,94,83.67,98,82
63,64,64,Oscar Fraustro,58,83.61,61,51
64,65,65,Billy Hurley III,83,83.56,73,61
65,66,66,Fabián Gómez,83,83.52,91,76
66,67,67,Steven Bowditch,103,83.48,115,96
67,T68,T68,Colt Knost,90,83.33,108,90
68,T68,T68,Francesco Molinari,56,83.33,48,40
69,T68,T68,Sean O'Hair,86,83.33,132,110
70,T68,T68,Johnson Wagner,68,83.33,72,60
71,72,72,John Peterson,84,83.05,118,98
72,73,73,Ken Duke,93,83.04,112,93
73,74,74,Brendan Steele,88,82.93,123,102
74,75,75,Ryan Palmer,80,82.81,64,53
75,76,76,Derek Ernst,75,82.8,93,77
76,77,77,Gary Woodland,81,82.65,98,81
77,78,78,Cameron Tringale,96,82.64,121,100
78,79,79,Scott Pinckney,88,82.41,108,89
79,80,80,Ryan Moore,81,82.35,85,70
80,81,81,Bill Haas,89,82.19,73,60
81,T82,T82,Alex Cejka,94,82.11,95,78
82,T82,T82,Andres Gonzales,90,82.11,95,78
83,84,84,Jason Day,75,82.05,78,64
84,85,85,Bill Lunde,50,82.0,50,41
85,86,86,Hudson Swafford,97,81.97,122,100
86,T87,T87,Derek Fathauer,81,81.82,88,72
87,T87,T87,Boo Weekley,79,81.82,88,72
88,89,89,Jason Kokrak,88,81.75,126,103
89,90,90,Spencer Levin,99,81.74,115,94
90,91,91,Martin Flores,95,81.72,93,76
91,T92,T92,Luke Guthrie,84,81.58,114,93
92,T92,T92,Whee Kim,71,81.58,76,62
93,94,94,Scott Langley,94,81.55,103,84
94,95,95,Jonas Blixt,78,81.54,65,53
95,96,96,Matt Jones,89,81.52,92,75
96,97,97,Scott Piercy,90,81.51,119,97
97,T98,T98,Eric Axley,57,81.48,54,44
98,T98,T98,Jamie Donaldson,50,81.48,54,44
99,100,100,Chris Kirk,76,81.44,97,79
100,101,101,Max Homa,78,81.32,91,74
101,102,102,Jon Curran,83,81.31,107,87
102,103,103,Sangmoon Bae,98,81.3,123,100
103,104,104,Brendon de Jonge,106,81.1,127,103
104,105,105,Ángel Cabrera,53,81.03,58,47
105,106,106,Paul Casey,87,81.01,79,64
106,107,107,Carlos Ortiz,100,80.95,126,102
107,108,108,Martin Laird,77,80.91,110,89
108,T109,T109,Blayne Barber,76,80.82,73,59
109,T109,T109,K.J. Choi,66,80.82,73,59
110,111,111,Brice Garnett,81,80.65,93,75
111,112,112,Camilo Villegas,83,80.61,98,79
112,113,113,Brian Davis,86,80.39,102,82
113,114,114,Tony Finau,106,80.29,137,110
114,115,115,Alex Prugh,84,80.0,95,76
115,116,116,Carl Pettersson,106,79.84,129,103
116,117,117,Russell Knox,96,79.82,114,91
117,118,118,Ryo Ishikawa,90,79.81,104,83
118,119,119,Webb Simpson,81,79.78,89,71
119,120,120,Lee Westwood,56,79.49,39,31
120,121,121,Chad Campbell,97,79.44,107,85
121,122,122,Bryce Molder,91,79.41,102,81
122,T123,T123,J.B. Holmes,89,79.28,111,88
123,T123,T123,Kevin Na,98,79.28,111,88
124,125,125,Tim Wilkinson,73,79.17,96,76
125,126,126,Justin Rose,69,79.03,62,49
126,127,127,Nick Taylor,91,78.91,128,101
127,128,128,D.A. Points,72,78.89,90,71
128,129,129,Charl Schwartzel,67,78.85,52,41
129,130,130,Rory Sabbatini,81,78.82,85,67
130,131,131,Jason Bohn,95,78.43,102,80
131,132,132,Justin Leonard,61,78.26,69,54
132,T133,T133,Robert Streb,110,77.78,108,84
133,T133,T133,Nick Watney,91,77.78,135,105
134,135,135,Charles Howell III,105,77.69,121,94
135,T136,T136,Daniel Berger,97,77.68,112,87
136,T136,T136,James Hahn,94,77.68,112,87
137,138,138,Steven Alker,62,77.59,58,45
138,139,139,Sam Saunders,83,77.57,107,83
139,140,140,Mark Wilson,89,77.48,111,86
140,141,141,Michael Thompson,83,77.45,102,79
141,142,142,Brian Stuard,97,77.42,93,72
142,143,143,Jhonattan Vegas,90,77.36,106,82
143,144,144,Ben Crane,62,77.33,75,58
144,145,145,Andrew Svoboda,80,77.27,88,68
145,146,146,Mark Hubbard,79,77.11,83,64
146,147,147,Matt Every,73,77.03,74,57
147,148,148,Brian Harman,90,76.99,113,87
148,149,149,Luke Donald,71,76.92,78,60
149,T150,T150,Marc Leishman,74,76.81,69,53
150,T150,T150,Byron Smith,59,76.81,69,53
151,152,152,Zach Johnson,90,76.54,81,62
152,153,153,Roberto Castro,54,76.47,51,39
153,154,154,Greg Owen,58,76.36,55,42
154,155,155,Retief Goosen,81,76.34,93,71
155,156,156,Seung-Yul Noh,65,76.19,63,48
156,157,157,Adam Hadwin,95,76.11,113,86
157,158,158,Charlie Beljan,76,76.0,100,76
158,159,159,Keegan Bradley,87,75.95,79,60
159,160,160,Scott Stallings,60,75.61,82,62
160,161,161,Davis Love III,51,75.47,53,40
161,162,162,J.J. Henry,94,75.32,77,58
162,163,163,Jim Renner,68,75.31,81,61
163,T164,T164,Vijay Singh,78,75.0,104,78
164,T164,T164,Heath Slocum,57,75.0,60,45
165,166,166,Kyle Reifers,96,74.81,131,98
166,167,167,Robert Garrigus,70,74.63,67,50
167,168,168,Michael Putnam,87,74.26,101,75
168,T169,T169,Jim Herman,88,74.23,97,72
169,T169,T169,Nicholas Thompson,90,74.23,97,72
170,171,171,Jordan Spieth,91,74.16,89,66
171,172,172,Jonathan Randolph,72,73.68,95,70
172,173,173,John Merrick,78,73.44,64,47
173,174,174,Stewart Cink,77,72.63,95,69
174,175,175,Robert Allenby,63,71.67,60,43
175,176,176,Padraig Harrington,60,71.6,81,58
176,T177,T177,Lucas Glover,79,71.43,112,80
177,T177,T177,Sung Joon Park,79,71.43,91,65
178,T179,T179,Jason Dufner,76,70.91,55,39
179,T179,T179,Chez Reavie,56,70.91,55,39
180,181,181,Gonzalo Fernandez-Castaño,81,70.73,82,58
181,182,182,Adam Scott,51,67.57,37,25
182,183,183,Jonathan Byrd,69,63.64,55,35
183,184,184,Sergio Garcia,59,61.4,57,35
