,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,1,1,Greg Owen,58,5,22
1,T2,T2,Chesson Hadley,101,4,57
2,T2,T2,Scott Piercy,90,4,50
3,T2,T2,Scott Pinckney,88,4,40
4,T5,T5,Sangmoon Bae,98,3,52
5,T5,T5,Zac Blair,108,3,35
6,T5,T5,Stewart Cink,77,3,49
7,T5,T5,Tony Finau,106,3,45
8,T5,T5,Andres Gonzales,90,3,36
9,T5,T5,Retief Goosen,81,3,36
10,T5,T5,Padraig Harrington,60,3,34
11,T5,T5,John Huh,102,3,44
12,T5,T5,William McGirt,103,3,47
13,T5,T5,Jeff Overton,94,3,32
14,T5,T5,John Peterson,84,3,34
15,T5,T5,Nick Taylor,91,3,39
16,T5,T5,Nicholas Thompson,90,3,49
17,T5,T5,Cameron Tringale,96,3,45
18,T5,T5,Nick Watney,91,3,57
19,T20,T20,Eric Axley,57,2,18
20,T20,T20,Blayne Barber,76,2,38
21,T20,T20,Charlie Beljan,76,2,50
22,T20,T20,Steven Bowditch,103,2,40
23,T20,T20,Roberto Castro,54,2,16
24,T20,T20,Ben Crane,62,2,27
25,T20,T20,Jon Curran,83,2,35
26,T20,T20,Ernie Els,57,2,24
27,T20,T20,Robert Garrigus,70,2,41
28,T20,T20,Lucas Glover,79,2,69
29,T20,T20,Billy Horschel,99,2,40
30,T20,T20,Mark Hubbard,79,2,38
31,T20,T20,Jerry Kelly,79,2,30
32,T20,T20,Whee Kim,71,2,23
33,T20,T20,Chris Kirk,76,2,23
34,T20,T20,David Lingmerth,90,2,34
35,T20,T20,Ben Martin,93,2,39
36,T20,T20,John Merrick,78,2,46
37,T20,T20,Phil Mickelson,70,2,28
38,T20,T20,Seung-Yul Noh,65,2,29
39,T20,T20,Carl Pettersson,106,2,44
40,T20,T20,D.A. Points,72,2,38
41,T20,T20,Michael Putnam,87,2,48
42,T20,T20,Rory Sabbatini,81,2,42
43,T20,T20,Webb Simpson,81,2,42
44,T20,T20,Roger Sloan,56,2,21
45,T20,T20,Brendan Steele,88,2,42
46,T20,T20,Hudson Swafford,97,2,37
47,T20,T20,Justin Thomas,106,2,50
48,T20,T20,Camilo Villegas,83,2,54
49,T50,T50,Steven Alker,62,1,19
50,T50,T50,Aaron Baddeley,76,1,27
51,T50,T50,Ricky Barnes,82,1,23
52,T50,T50,Jonas Blixt,78,1,21
53,T50,T50,Keegan Bradley,87,1,35
54,T50,T50,Scott Brown,97,1,44
55,T50,T50,Ángel Cabrera,53,1,23
56,T50,T50,Chad Campbell,97,1,42
57,T50,T50,Greg Chalmers,58,1,18
58,T50,T50,Chad Collins,79,1,26
59,T50,T50,Brian Davis,86,1,40
60,T50,T50,Brendon de Jonge,106,1,39
61,T50,T50,Graham DeLaet,65,1,24
62,T50,T50,Jason Dufner,76,1,40
63,T50,T50,Derek Ernst,75,1,47
64,T50,T50,Derek Fathauer,81,1,23
65,T50,T50,Gonzalo Fernandez-Castaño,81,1,39
66,T50,T50,Martin Flores,95,1,50
67,T50,T50,Sergio Garcia,59,1,10
68,T50,T50,Fabián Gómez,83,1,42
69,T50,T50,Jason Gore,76,1,34
70,T50,T50,Luke Guthrie,84,1,35
71,T50,T50,Adam Hadwin,95,1,40
72,T50,T50,David Hearn,97,1,31
73,T50,T50,Morgan Hoffmann,85,1,24
74,T50,T50,Tom Hoge,83,1,38
75,T50,T50,Max Homa,78,1,33
76,T50,T50,Billy Hurley III,83,1,18
77,T50,T50,Ryo Ishikawa,90,1,41
78,T50,T50,Dustin Johnson,75,1,19
79,T50,T50,Brooks Koepka,84,1,28
80,T50,T50,Jason Kokrak,88,1,41
81,T50,T50,Matt Kuchar,97,1,26
82,T50,T50,Martin Laird,77,1,44
83,T50,T50,Marc Leishman,74,1,27
84,T50,T50,Justin Leonard,61,1,21
85,T50,T50,Hideki Matsuyama,95,1,35
86,T50,T50,George McNeill,93,1,45
87,T50,T50,Troy Merritt,91,1,36
88,T50,T50,Francesco Molinari,56,1,14
89,T50,T50,Kevin Na,98,1,25
90,T50,T50,Sean O'Hair,86,1,32
91,T50,T50,Carlos Ortiz,100,1,45
92,T50,T50,Sung Joon Park,79,1,41
93,T50,T50,Pat Perez,96,1,34
94,T50,T50,Jonathan Randolph,72,1,33
95,T50,T50,Chez Reavie,56,1,30
96,T50,T50,Patrick Reed,103,1,25
97,T50,T50,Kyle Reifers,96,1,49
98,T50,T50,Jim Renner,68,1,37
99,T50,T50,Sam Saunders,83,1,33
100,T50,T50,Charl Schwartzel,67,1,29
101,T50,T50,John Senden,80,1,30
102,T50,T50,Vijay Singh,78,1,41
103,T50,T50,Byron Smith,59,1,26
104,T50,T50,Brandt Snedeker,98,1,35
105,T50,T50,Brian Stuard,97,1,26
106,T50,T50,Brendon Todd,96,1,25
107,T50,T50,Jhonattan Vegas,90,1,44
108,T50,T50,Boo Weekley,79,1,40
109,T50,T50,Lee Westwood,56,1,21
110,T50,T50,Steve Wheatcroft,87,1,40
111,T50,T50,Willy Wilcox,58,1,25
112,T50,T50,Mark Wilson,89,1,43
113,T50,T50,Gary Woodland,81,1,22
