,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
0,1,1,Lee Westwood,56,82.76,29,24
1,2,2,Russell Henley,87,79.63,54,43
2,3,3,Brendon Todd,96,76.47,51,39
3,4,4,Louis Oosthuizen,68,76.32,38,29
4,5,5,Morgan Hoffmann,85,76.19,63,48
5,6,6,Henrik Stenson,63,76.0,50,38
6,7,7,Brooks Koepka,84,75.41,61,46
7,8,8,Harris English,105,73.91,92,68
8,T9,T9,Jonathan Byrd,69,73.47,49,36
9,T9,T9,Ian Poulter,68,73.47,49,36
10,11,11,Johnson Wagner,68,72.73,33,24
11,12,12,David Lingmerth,90,72.15,79,57
12,13,13,John Senden,80,72.09,43,31
13,14,14,Daniel Summerhays,101,71.25,80,57
14,15,15,Justin Rose,69,71.11,45,32
15,16,16,Whee Kim,71,70.18,57,40
16,17,17,Jeff Overton,94,70.15,67,47
17,18,18,Ryan Palmer,80,70.0,40,28
18,19,19,Jason Kokrak,88,69.74,76,53
19,20,20,Troy Merritt,91,69.44,72,50
20,21,21,Michael Thompson,83,69.23,78,54
21,22,22,Brian Harman,90,69.14,81,56
22,23,23,Alex Prugh,84,68.66,67,46
23,24,24,Scott Brown,97,68.52,54,37
24,T25,T25,Jamie Donaldson,50,68.42,38,26
25,T25,T25,Camilo Villegas,83,68.42,76,52
26,27,27,Ken Duke,93,68.35,79,54
27,28,28,Tom Hoge,83,68.25,63,43
28,29,29,Luke Donald,71,68.18,44,30
29,30,30,Ryan Moore,81,68.0,50,34
30,31,31,Bo Van Pelt,81,67.92,53,36
31,32,32,Kevin Kisner,104,67.82,87,59
32,33,33,Jon Curran,83,67.74,62,42
33,34,34,Andrew Svoboda,80,67.61,71,48
34,35,35,Jason Dufner,76,67.44,43,29
35,36,36,Sam Saunders,83,67.35,49,33
36,37,37,Jim Furyk,71,67.31,52,35
37,38,38,Spencer Levin,99,67.27,55,37
38,39,39,Steve Wheatcroft,87,67.14,70,47
39,40,40,Sangmoon Bae,98,67.05,88,59
40,41,41,Steven Bowditch,103,67.03,91,61
41,T42,T42,Charlie Beljan,76,66.67,51,34
42,T42,T42,Ben Crane,62,66.67,30,20
43,T42,T42,J.J. Henry,94,66.67,66,44
44,T42,T42,Billy Hurley III,83,66.67,57,38
45,T42,T42,Davis Love III,51,66.67,27,18
46,T42,T42,Nick Taylor,91,66.67,87,58
47,48,48,Mark Wilson,89,66.32,95,63
48,49,49,Bubba Watson,71,66.1,59,39
49,50,50,Hudson Swafford,97,65.75,73,48
50,51,51,Ernie Els,57,65.71,35,23
51,52,52,Bryce Molder,91,65.67,67,44
52,T53,T53,Derek Fathauer,81,65.63,64,42
53,T53,T53,Tyrone Van Aswegen,58,65.63,32,21
54,T55,T55,Mark Hubbard,79,65.57,61,40
55,T55,T55,Phil Mickelson,70,65.57,61,40
56,57,57,Scott Pinckney,88,65.38,78,51
57,58,58,Scott Piercy,90,65.22,69,45
58,59,59,Andrew Putnam,68,65.12,43,28
59,60,60,Nicholas Thompson,90,64.91,57,37
60,61,61,Patrick Rodgers,57,64.86,37,24
61,62,62,Daniel Berger,97,64.79,71,46
62,T63,T63,Adam Hadwin,95,64.71,68,44
63,T63,T63,Kyle Reifers,96,64.71,68,44
64,T63,T63,Brandt Snedeker,98,64.71,68,44
65,66,66,Max Homa,78,64.41,59,38
66,67,67,Michael Putnam,87,64.29,56,36
67,68,68,Carlos Ortiz,100,64.06,64,41
68,69,69,Cameron Percy,72,63.83,47,30
69,70,70,Carl Pettersson,106,63.54,96,61
70,71,71,Jhonattan Vegas,90,63.24,68,43
71,72,72,Jerry Kelly,79,63.16,57,36
72,73,73,Brendan Steele,88,63.1,84,53
73,T74,T74,Pat Perez,96,63.08,65,41
74,T74,T74,Cameron Tringale,96,63.08,65,41
75,76,76,Chad Collins,79,62.9,62,39
76,T77,T77,Eric Axley,57,62.86,35,22
77,T77,T77,Robert Streb,110,62.86,70,44
78,79,79,Gonzalo Fernandez-Castaño,81,62.79,43,27
79,80,80,Billy Horschel,99,62.71,59,37
80,81,81,David Hearn,97,62.5,80,50
81,82,82,Chad Campbell,97,62.35,85,53
82,T83,T83,Rory Sabbatini,81,62.3,61,38
83,T83,T83,Kevin Streelman,95,62.3,61,38
84,85,85,Danny Lee,120,62.24,98,61
85,86,86,Graham DeLaet,65,62.07,58,36
86,87,87,Brian Davis,86,61.84,76,47
87,88,88,Aaron Baddeley,76,61.67,60,37
88,89,89,Shawn Stefani,94,61.54,65,40
89,T90,T90,Andres Gonzales,90,61.43,70,43
90,T90,T90,Kevin Na,98,61.43,70,43
