,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
46,T41,T41,Martin Laird,77,30,506,5.9
47,T41,T41,Troy Merritt,91,30,604,5.0
48,T49,T49,Scott Brown,97,29,602,4.8
49,T49,T49,Charles Howell III,105,29,619,4.7
50,T49,T49,Scott Langley,94,29,545,5.3
51,T49,T49,Kevin Na,98,29,555,5.2
52,T49,T49,Scott Piercy,90,29,598,4.8
53,T49,T49,Kevin Streelman,95,29,473,6.1
54,T49,T49,Justin Thomas,106,29,713,4.1
55,T56,T56,Rickie Fowler,76,28,437,6.4
56,T56,T56,Billy Horschel,99,28,522,5.4
57,T56,T56,Carlos Ortiz,100,28,578,4.8
58,T56,T56,Daniel Summerhays,101,28,659,4.2
59,T56,T56,Andrew Svoboda,80,28,474,5.9
60,T56,T56,Bo Van Pelt,81,28,441,6.3
61,T62,T62,Steven Bowditch,103,27,681,4.0
62,T62,T62,Erik Compton,86,27,535,5.0
63,T62,T62,Jason Gore,76,27,400,6.8
64,T62,T62,Bill Haas,89,27,467,5.8
65,T62,T62,Brandt Snedeker,98,27,587,4.6
66,T62,T62,Nick Taylor,91,27,604,4.5
67,T68,T68,K.J. Choi,66,26,433,6.0
68,T68,T68,Matt Jones,89,26,514,5.1
69,T68,T68,Michael Putnam,87,26,438,5.9
70,T68,T68,Patrick Reed,103,26,612,4.2
71,T68,T68,Sam Saunders,83,26,445,5.8
72,T68,T68,Brendon Todd,96,26,600,4.3
73,T68,T68,David Toms,62,26,399,6.5
74,T68,T68,Jhonattan Vegas,90,26,496,5.2
75,T76,T76,Ricky Barnes,82,25,473,5.3
76,T76,T76,Martin Flores,95,25,511,4.9
77,T76,T76,Ryo Ishikawa,90,25,540,4.6
78,T76,T76,Danny Lee,120,25,788,3.2
79,T76,T76,Hideki Matsuyama,95,25,534,4.7
80,T76,T76,Sean O'Hair,86,25,589,4.2
81,T76,T76,Jeff Overton,94,25,523,4.8
82,T76,T76,Pat Perez,96,25,591,4.2
83,T84,T84,Daniel Berger,97,24,571,4.2
84,T84,T84,Paul Casey,87,24,420,5.7
85,T84,T84,Robert Garrigus,70,24,372,6.5
86,T84,T84,Luke Guthrie,84,24,497,4.8
87,T84,T84,Russell Knox,96,24,571,4.2
88,T84,T84,Brooks Koepka,84,24,470,5.1
89,T84,T84,Jason Kokrak,88,24,548,4.4
90,T84,T84,Ryan Moore,81,24,459,5.2
91,T84,T84,Rory Sabbatini,81,24,485,4.9
92,T84,T84,Webb Simpson,81,24,452,5.3
93,T94,T94,Lucas Glover,79,23,438,5.3
94,T94,T94,Morgan Hoffmann,85,23,526,4.4
95,T94,T94,J.B. Holmes,89,23,522,4.4
96,T94,T94,Dustin Johnson,75,23,402,5.7
97,T94,T94,Andrew Putnam,68,23,413,5.6
98,T94,T94,Michael Thompson,83,23,515,4.5
99,T94,T94,Bubba Watson,71,23,414,5.6
100,T101,T101,Derek Fathauer,81,22,493,4.5
101,T101,T101,James Hahn,94,22,566,3.9
102,T101,T101,Brian Harman,90,22,559,3.9
103,T101,T101,Matt Kuchar,97,22,600,3.7
104,T101,T101,D.A. Points,72,22,419,5.3
105,T101,T101,Justin Rose,69,22,365,6.0
106,T107,T107,Keegan Bradley,87,21,469,4.5
107,T107,T107,Gonzalo Fernandez-Castaño,81,21,419,5.0
108,T107,T107,Tom Hoge,83,21,475,4.4
109,T107,T107,Mark Hubbard,79,21,419,5.0
110,T107,T107,Francesco Molinari,56,21,274,7.7
111,T107,T107,Ryan Palmer,80,21,394,5.3
112,T107,T107,John Peterson,84,21,506,4.2
113,T107,T107,Boo Weekley,79,21,463,4.5
114,T107,T107,Mark Wilson,89,21,561,3.7
115,T116,T116,Jonathan Byrd,69,20,363,5.5
116,T116,T116,Jon Curran,83,20,440,4.5
117,T116,T116,Matt Every,73,20,419,4.8
118,T116,T116,Brice Garnett,81,20,406,4.9
119,T116,T116,Charley Hoffman,97,20,557,3.6
120,T116,T116,Max Homa,78,20,442,4.5
121,T116,T116,Justin Leonard,61,20,405,4.9
122,T116,T116,Cameron Percy,72,20,394,5.1
123,T124,T124,Chad Collins,79,19,473,4.0
124,T124,T124,Retief Goosen,81,19,446,4.3
125,T124,T124,Padraig Harrington,60,19,351,5.4
126,T124,T124,J.J. Henry,94,19,446,4.3
127,T124,T124,Whee Kim,71,19,381,5.0
128,T124,T124,Chris Kirk,76,19,413,4.6
129,T124,T124,Phil Mickelson,70,19,445,4.3
130,T124,T124,Jonathan Randolph,72,19,388,4.9
131,T124,T124,Patrick Rodgers,57,19,317,6.0
132,T124,T124,Vijay Singh,78,19,487,3.9
133,T124,T124,Scott Stallings,60,19,331,5.7
134,T124,T124,Nicholas Thompson,90,19,464,4.1
135,T124,T124,Willy Wilcox,58,19,275,6.9
136,T137,T137,Steven Alker,62,18,359,5.0
137,T137,T137,Charlie Beljan,76,18,385,4.7
138,T137,T137,Jonas Blixt,78,18,373,4.8
139,T137,T137,Ángel Cabrera,53,18,266,6.8
140,T137,T137,Ben Crane,62,18,387,4.7
141,T137,T137,Graham DeLaet,65,18,374,4.8
142,T137,T137,Jim Furyk,71,18,351,5.1
143,T137,T137,Jerry Kelly,79,18,502,3.6
144,T137,T137,David Lingmerth,90,18,557,3.2
145,T137,T137,Ian Poulter,68,18,382,4.7
146,T137,T137,Alex Prugh,84,18,438,4.1
147,T137,T137,Henrik Stenson,63,18,321,5.6
148,T149,T149,Jason Day,75,17,443,3.8
149,T149,T149,Luke Donald,71,17,385,4.4
150,T149,T149,Jason Dufner,76,17,319,5.3
151,T149,T149,Johnson Wagner,68,17,391,4.3
152,T153,T153,Eric Axley,57,16,307,5.2
153,T153,T153,Ernie Els,57,16,273,5.9
154,T153,T153,Derek Ernst,75,16,422,3.8
155,T153,T153,John Merrick,78,16,389,4.1
156,T153,T153,Chris Stroud,84,16,477,3.4
157,T153,T153,Tyrone Van Aswegen,58,16,282,5.7
158,T159,T159,Jamie Donaldson,50,15,238,6.3
159,T159,T159,Bill Lunde,50,15,225,6.7
160,T159,T159,Chez Reavie,56,15,340,4.4
161,T159,T159,Charl Schwartzel,67,15,287,5.2
162,T159,T159,Adam Scott,51,15,222,6.8
163,T159,T159,Heath Slocum,57,15,271,5.5
164,T165,T165,Oscar Fraustro,58,14,273,5.1
165,T165,T165,Marc Leishman,74,14,390,3.6
166,T165,T165,Seung-Yul Noh,65,14,384,3.6
167,T168,T168,Greg Chalmers,58,13,269,4.8
168,T168,T168,Davis Love III,51,13,275,4.7
169,T168,T168,Louis Oosthuizen,68,13,337,3.9
170,T168,T168,Andres Romero,69,13,392,3.3
171,T168,T168,John Senden,80,13,355,3.7
172,T168,T168,Tim Wilkinson,73,13,409,3.2
173,T174,T174,Sung Joon Park,79,12,435,2.8
174,T174,T174,Lee Westwood,56,12,237,5.1
175,T174,T174,Gary Woodland,81,12,386,3.1
176,T177,T177,Robert Allenby,63,11,316,3.5
177,T177,T177,Sergio Garcia,59,11,270,4.1
178,T177,T177,Byron Smith,59,11,257,4.3
179,180,180,Greg Owen,58,9,260,3.5
180,T181,T181,Roberto Castro,54,8,230,3.5
181,T181,T181,Jim Renner,68,8,353,2.3
182,T181,T181,Roger Sloan,56,8,269,3.0
183,184,184,Geoff Ogilvy,50,6,222,2.7
