,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
67,T66,T66,Roger Sloan,28.67,172,6
68,T66,T66,Boo Weekley,28.67,430,15
69,70,70,Nick Taylor,28.69,459,16
70,T71,T71,Justin Thomas,28.7,660,23
71,T71,T71,Johnson Wagner,28.7,287,10
72,73,73,George McNeill,28.74,546,19
73,74,74,Brian Harman,28.75,460,16
74,T75,T75,Kevin Kisner,28.76,604,21
75,T75,T75,Robert Streb,28.76,719,25
76,77,77,Ian Poulter,28.77,374,13
77,T78,T78,Brooks Koepka,28.78,518,18
78,T78,T78,Bryce Molder,28.78,518,18
79,80,80,Martin Laird,28.79,403,14
80,T81,T81,Heath Slocum,28.8,144,5
81,T81,T81,Camilo Villegas,28.8,432,15
82,T83,T83,Jon Curran,28.82,317,11
83,T83,T83,Gonzalo Fernandez-Castaño,28.82,317,11
84,T83,T83,Willy Wilcox,28.82,317,11
85,86,86,Sam Saunders,28.85,375,13
86,87,87,Sean O'Hair,28.88,491,17
87,88,88,Alex Cejka,28.89,520,18
88,89,89,Harris English,28.91,665,23
89,T90,T90,K.J. Choi,28.92,376,13
90,T90,T90,Louis Oosthuizen,28.92,347,12
91,T90,T90,Lee Westwood,28.92,347,12
92,93,93,Ryo Ishikawa,28.94,463,16
93,T94,T94,David Hearn,29.0,522,18
94,T94,T94,Sung Joon Park,29.0,377,13
95,T94,T94,Andrew Putnam,29.0,261,9
96,T94,T94,Rory Sabbatini,29.0,435,15
97,T94,T94,Charl Schwartzel,29.0,377,13
98,T99,T99,Daniel Berger,29.06,494,17
99,T99,T99,Jason Kokrak,29.06,465,16
100,101,101,Retief Goosen,29.07,436,15
101,T102,T102,Brian Davis,29.08,349,12
102,T102,T102,Billy Hurley III,29.08,349,12
103,104,104,John Merrick,29.1,291,10
104,T105,T105,Robert Garrigus,29.11,262,9
105,T105,T105,Matt Jones,29.11,553,19
106,T107,T107,Robert Allenby,29.14,204,7
107,T107,T107,Byron Smith,29.14,204,7
108,109,109,Ben Martin,29.16,554,19
109,T110,T110,Carlos Ortiz,29.17,525,18
110,T110,T110,Hudson Swafford,29.17,525,18
111,T112,T112,Kevin Chappell,29.18,496,17
112,T112,T112,Ryan Palmer,29.18,496,17
113,114,114,Jason Bohn,29.2,584,20
114,115,115,Justin Rose,29.21,409,14
115,116,116,Chad Campbell,29.22,526,18
116,T117,T117,Tom Hoge,29.23,380,13
117,T117,T117,Pat Perez,29.23,643,22
118,119,119,Brendon de Jonge,29.27,644,22
119,T120,T120,David Lingmerth,29.29,498,17
120,T120,T120,Nick Watney,29.29,498,17
121,122,122,Ernie Els,29.3,293,10
122,123,123,Jason Dufner,29.31,469,16
123,124,124,Roberto Castro,29.33,264,9
124,125,125,John Peterson,29.35,499,17
125,T126,T126,Justin Leonard,29.38,235,8
126,T126,T126,Nicholas Thompson,29.38,382,13
127,T128,T128,Charlie Beljan,29.4,294,10
128,T128,T128,Mark Hubbard,29.4,441,15
129,T128,T128,Jim Renner,29.4,147,5
130,T131,T131,Cameron Percy,29.42,353,12
131,T131,T131,Brendan Steele,29.42,559,19
132,133,133,Davis Love III,29.43,206,7
133,134,134,Scott Pinckney,29.44,471,16
134,T135,T135,Scott Stallings,29.45,324,11
135,T135,T135,Cameron Tringale,29.45,589,20
136,T137,T137,Luke Donald,29.47,442,15
137,T137,T137,Jeff Overton,29.47,501,17
138,139,139,Billy Horschel,29.5,590,20
139,T140,T140,Tony Finau,29.55,650,22
140,T140,T140,Brice Garnett,29.55,325,11
141,142,142,Martin Flores,29.56,473,16
142,143,143,Luke Guthrie,29.57,414,14
143,144,144,Scott Piercy,29.59,503,17
144,145,145,Andres Romero,29.6,296,10
145,146,146,Spencer Levin,29.61,533,18
146,T147,T147,Bill Lunde,29.67,178,6
147,T147,T147,Francesco Molinari,29.67,356,12
148,T149,T149,Adam Hadwin,29.71,505,17
149,T149,T149,Gary Woodland,29.71,416,14
150,151,151,Webb Simpson,29.72,535,18
151,T152,T152,Jim Furyk,29.73,446,15
152,T152,T152,Andres Gonzales,29.73,446,15
153,T152,T152,Bo Van Pelt,29.73,327,11
154,155,155,Jhonattan Vegas,29.75,476,16
155,156,156,John Senden,29.86,418,14
156,157,157,Chez Reavie,29.88,239,8
157,158,158,Jonathan Randolph,29.89,269,9
158,159,159,Shawn Stefani,29.9,628,21
159,160,160,Bill Haas,29.95,569,19
160,T161,T161,Derek Ernst,30.0,300,10
161,T161,T161,Charles Howell III,30.0,660,22
162,T161,T161,Michael Thompson,30.0,420,14
163,164,164,Henrik Stenson,30.07,451,15
164,T165,T165,Jonathan Byrd,30.18,332,11
165,T165,T165,Jason Gore,30.18,332,11
166,167,167,Russell Knox,30.2,604,20
167,168,168,Padraig Harrington,30.25,242,8
168,169,169,Greg Chalmers,30.27,333,11
169,170,170,Paul Casey,30.33,546,18
170,171,171,Kevin Streelman,30.37,577,19
171,172,172,Graham DeLaet,30.38,395,13
172,173,173,Michael Putnam,30.4,456,15
173,174,174,Jim Herman,30.47,457,15
174,T175,T175,Alex Prugh,30.5,427,14
175,T175,T175,Andrew Svoboda,30.5,305,10
176,177,177,Lucas Glover,30.58,367,12
177,178,178,Stewart Cink,30.6,459,15
178,179,179,Ángel Cabrera,30.63,245,8
179,180,180,Geoff Ogilvy,30.7,307,10
180,181,181,Tyrone Van Aswegen,30.71,215,7
181,182,182,J.J. Henry,30.75,492,16
182,183,183,Adam Scott,30.89,278,9
183,184,184,Greg Owen,31.11,280,9
