,3-Putt_Avoidance_-_10-15_RANK THIS WEEK,3-Putt_Avoidance_-_10-15_RANK LAST WEEK,3-Putt_Avoidance_-_10-15_PLAYER NAME,3-Putt_Avoidance_-_10-15_ROUNDS,3-Putt_Avoidance_-_10-15_%,3-Putt_Avoidance_-_10-15_TOTAL 3 PUTTS,3-Putt_Avoidance_-_10-15_ATTEMPTS,3-Putt_Avoidance_-_10-15_2 PUTT OR BETTER %
0,T1,T1,Robert Allenby,63,0.0,,148,100.0
1,T1,T1,Ricky Barnes,82,0.0,,175,100.0
2,T1,T1,Jonas Blixt,78,0.0,,124,100.0
3,T1,T1,Steven Bowditch,103,0.0,,220,100.0
4,T1,T1,Ángel Cabrera,53,0.0,,126,100.0
5,T1,T1,Chad Campbell,97,0.0,,236,100.0
6,T1,T1,Roberto Castro,54,0.0,,114,100.0
7,T1,T1,K.J. Choi,66,0.0,,165,100.0
8,T1,T1,Chad Collins,79,0.0,,151,100.0
9,T1,T1,Brendon de Jonge,106,0.0,,271,100.0
10,T1,T1,Graham DeLaet,65,0.0,,143,100.0
11,T1,T1,Jamie Donaldson,50,0.0,,85,100.0
12,T1,T1,Matt Every,73,0.0,,179,100.0
13,T1,T1,Rickie Fowler,76,0.0,,171,100.0
14,T1,T1,Jim Furyk,71,0.0,,117,100.0
15,T1,T1,Sergio Garcia,59,0.0,,89,100.0
16,T1,T1,Brice Garnett,81,0.0,,160,100.0
17,T1,T1,Fabián Gómez,83,0.0,,203,100.0
18,T1,T1,Retief Goosen,81,0.0,,156,100.0
19,T1,T1,Jason Gore,76,0.0,,157,100.0
20,T1,T1,Max Homa,78,0.0,,156,100.0
21,T1,T1,Billy Horschel,99,0.0,,202,100.0
22,T1,T1,Ryo Ishikawa,90,0.0,,221,100.0
23,T1,T1,Dustin Johnson,75,0.0,,149,100.0
24,T1,T1,Matt Kuchar,97,0.0,,229,100.0
25,T1,T1,Scott Langley,94,0.0,,217,100.0
26,T1,T1,Ben Martin,93,0.0,,224,100.0
27,T1,T1,Ryan Palmer,80,0.0,,136,100.0
28,T1,T1,Scott Piercy,90,0.0,,222,100.0
29,T1,T1,Scott Pinckney,88,0.0,,221,100.0
30,T1,T1,Ian Poulter,68,0.0,,134,100.0
31,T1,T1,Alex Prugh,84,0.0,,197,100.0
32,T1,T1,Patrick Reed,103,0.0,,187,100.0
33,T1,T1,Roger Sloan,56,0.0,,101,100.0
34,T1,T1,Byron Smith,59,0.0,,122,100.0
35,T1,T1,Jordan Spieth,91,0.0,,169,100.0
36,T1,T1,Scott Stallings,60,0.0,,121,100.0
37,T1,T1,Brendan Steele,88,0.0,,200,100.0
38,T1,T1,Henrik Stenson,63,0.0,,110,100.0
39,T1,T1,Brian Stuard,97,0.0,,231,100.0
40,T1,T1,Michael Thompson,83,0.0,,188,100.0
41,T1,T1,Tyrone Van Aswegen,58,0.0,,129,100.0
42,T1,T1,Jhonattan Vegas,90,0.0,,185,100.0
43,T1,T1,Bubba Watson,71,0.0,,145,100.0
44,T1,T1,Lee Westwood,56,0.0,,98,100.0
45,T1,T1,Willy Wilcox,58,0.0,,106,100.0
46,47,47,Charles Howell III,105,0.36,1.0,279,99.6
47,48,48,Jason Bohn,95,0.38,1.0,261,99.6
48,49,49,David Hearn,97,0.39,1.0,259,99.6
49,50,50,Kevin Kisner,104,0.4,1.0,249,99.6
50,51,51,Daniel Berger,97,0.44,1.0,229,99.5
51,T52,T52,Ken Duke,93,0.45,1.0,224,99.5
52,T52,T52,Adam Hadwin,95,0.45,1.0,221,99.5
53,T54,T54,Andres Gonzales,90,0.46,1.0,216,99.5
54,T54,T54,Carlos Ortiz,100,0.46,1.0,218,99.5
55,T54,T54,John Peterson,84,0.46,1.0,218,99.5
56,T57,T57,Spencer Levin,99,0.47,1.0,212,99.5
57,T57,T57,Troy Merritt,91,0.47,1.0,214,99.5
58,T57,T57,Hudson Swafford,97,0.47,1.0,214,99.5
59,T60,T60,Jerry Kelly,79,0.49,1.0,206,99.5
60,T60,T60,Bryce Molder,91,0.49,1.0,205,99.5
61,T60,T60,Brandt Snedeker,98,0.49,1.0,203,99.5
62,T63,T63,Colt Knost,90,0.5,1.0,200,99.5
63,T63,T63,Sean O'Hair,86,0.5,1.0,199,99.5
64,T63,T63,Jeff Overton,94,0.5,1.0,200,99.5
65,66,66,Brendon Todd,96,0.51,1.0,195,99.4
66,67,67,Vijay Singh,78,0.52,1.0,194,99.4
67,T68,T68,Blayne Barber,76,0.53,1.0,189,99.4
68,T68,T68,Paul Casey,87,0.53,1.0,188,99.4
69,T68,T68,Jon Curran,83,0.53,1.0,187,99.4
70,T68,T68,Bill Haas,89,0.53,1.0,187,99.4
71,T68,T68,J.J. Henry,94,0.53,1.0,190,99.4
72,T73,T73,Stewart Cink,77,0.54,1.0,185,99.4
73,T73,T73,Brian Davis,86,0.54,1.0,184,99.4
74,T73,T73,Ryan Moore,81,0.54,1.0,184,99.4
75,76,76,J.B. Holmes,89,0.55,1.0,181,99.4
76,77,77,Chris Stroud,84,0.56,1.0,178,99.4
77,78,78,Whee Kim,71,0.57,1.0,175,99.4
78,79,79,Russell Henley,87,0.58,1.0,172,99.4
79,T80,T80,Billy Hurley III,83,0.61,1.0,165,99.3
80,T80,T80,John Merrick,78,0.61,1.0,163,99.3
81,T80,T80,Chez Reavie,56,0.61,1.0,165,99.3
82,83,83,Keegan Bradley,87,0.62,1.0,162,99.3
83,T84,T84,Robert Garrigus,70,0.63,1.0,158,99.3
84,T84,T84,Andrew Putnam,68,0.63,1.0,158,99.3
85,86,86,Luke Donald,71,0.65,1.0,153,99.3
86,T87,T87,Mark Hubbard,79,0.66,1.0,151,99.3
87,T87,T87,Justin Leonard,61,0.66,1.0,151,99.3
88,T87,T87,D.A. Points,72,0.66,1.0,151,99.3
89,90,90,Chris Kirk,76,0.67,1.0,150,99.3
90,91,91,Jason Dufner,76,0.68,1.0,146,99.3
91,92,92,Johnson Wagner,68,0.69,1.0,145,99.3
92,T93,T93,Phil Mickelson,70,0.73,1.0,137,99.2
93,T93,T93,Jonathan Randolph,72,0.73,1.0,137,99.2
94,95,95,Daniel Summerhays,101,0.75,2.0,268,99.2
95,96,96,Justin Thomas,106,0.78,2.0,256,99.2
96,97,97,Padraig Harrington,60,0.79,1.0,127,99.2
97,98,98,Patrick Rodgers,57,0.81,1.0,123,99.1
98,T99,T99,Tony Finau,106,0.87,2.0,229,99.1
99,T99,T99,Jim Herman,88,0.87,2.0,229,99.1
100,T99,T99,Nick Taylor,91,0.87,2.0,230,99.1
101,102,102,John Senden,80,0.88,1.0,113,99.1
102,103,103,Alex Cejka,94,0.9,2.0,223,99.1
103,T104,T104,David Lingmerth,90,0.93,2.0,215,99.0
104,T104,T104,Bill Lunde,50,0.93,1.0,107,99.0
105,106,106,Eric Axley,57,0.96,1.0,104,99.0
106,T107,T107,Heath Slocum,57,0.97,1.0,103,99.0
107,T107,T107,Mark Wilson,89,0.97,2.0,206,99.0
108,109,109,Zach Johnson,90,1.0,2.0,200,99.0
109,T110,T110,Greg Chalmers,58,1.01,1.0,99,98.9
110,T110,T110,Kevin Streelman,95,1.01,2.0,198,98.9
111,T112,T112,Hideki Matsuyama,95,1.02,2.0,196,98.9
112,T112,T112,Rory Sabbatini,81,1.02,2.0,196,98.9
113,114,114,Martin Laird,77,1.03,2.0,195,98.9
114,115,115,Geoff Ogilvy,50,1.04,1.0,96,98.9
115,T116,T116,Kevin Chappell,86,1.06,2.0,188,98.9
116,T116,T116,Boo Weekley,79,1.06,2.0,189,98.9
117,118,118,Carl Pettersson,106,1.08,3.0,278,98.9
118,119,119,Michael Putnam,87,1.09,2.0,184,98.9
119,T120,T120,Erik Compton,86,1.1,2.0,181,98.9
120,T120,T120,Morgan Hoffmann,85,1.1,2.0,182,98.9
121,T120,T120,Matt Jones,89,1.1,2.0,182,98.9
122,T120,T120,Webb Simpson,81,1.1,2.0,182,98.9
123,T124,T124,Derek Fathauer,81,1.12,2.0,178,98.8
124,T124,T124,William McGirt,103,1.12,3.0,267,98.8
125,126,126,Aaron Baddeley,76,1.13,2.0,177,98.8
126,127,127,Kevin Na,98,1.14,2.0,176,98.8
127,128,128,Chesson Hadley,101,1.15,3.0,262,98.8
128,T129,T129,Luke Guthrie,84,1.16,2.0,172,98.8
129,T129,T129,Jim Renner,68,1.16,2.0,173,98.8
130,T129,T129,Jimmy Walker,89,1.16,2.0,173,98.8
131,132,132,Brooks Koepka,84,1.17,2.0,171,98.8
132,133,133,Robert Streb,110,1.19,3.0,253,98.8
133,134,134,George McNeill,93,1.21,3.0,248,98.7
134,135,135,Sung Joon Park,79,1.22,2.0,164,98.7
135,T136,T136,Sangmoon Bae,98,1.23,3.0,244,98.7
136,T136,T136,Seung-Yul Noh,65,1.23,2.0,163,98.7
137,T136,T136,Shawn Stefani,94,1.23,3.0,244,98.7
138,T136,T136,Gary Woodland,81,1.23,2.0,163,98.7
139,140,140,John Huh,102,1.24,3.0,241,98.7
140,141,141,Kyle Reifers,96,1.25,3.0,240,98.7
141,142,142,Tim Wilkinson,73,1.27,2.0,157,98.7
142,143,143,Charley Hoffman,97,1.29,3.0,232,98.7
143,144,144,Harris English,105,1.3,3.0,231,98.7
144,T145,T145,Jason Day,75,1.33,2.0,150,98.6
145,T145,T145,Cameron Percy,72,1.33,2.0,150,98.6
146,147,147,James Hahn,94,1.38,3.0,217,98.6
147,148,148,Steven Alker,62,1.39,2.0,144,98.6
148,149,149,Jason Kokrak,88,1.4,3.0,215,98.6
149,T150,T150,Brian Harman,90,1.41,3.0,213,98.5
150,T150,T150,Danny Lee,120,1.41,4.0,283,98.5
151,T150,T150,Justin Rose,69,1.41,2.0,142,98.5
152,T150,T150,Bo Van Pelt,81,1.41,3.0,213,98.5
153,154,154,Andres Romero,69,1.42,2.0,141,98.5
154,155,155,Martin Flores,95,1.44,3.0,208,98.5
155,156,156,Tom Hoge,83,1.46,3.0,205,98.5
156,157,157,Camilo Villegas,83,1.6,3.0,187,98.4
157,158,158,Davis Love III,51,1.61,2.0,124,98.3
158,159,159,Sam Saunders,83,1.66,3.0,181,98.3
159,160,160,Pat Perez,96,1.71,4.0,234,98.2
160,161,161,Gonzalo Fernandez-Castaño,81,1.72,3.0,174,98.2
161,T162,T162,Zac Blair,108,1.75,4.0,229,98.2
162,T162,T162,Oscar Fraustro,58,1.75,2.0,114,98.2
163,T164,T164,Ernie Els,57,1.79,2.0,112,98.2
164,T164,T164,Greg Owen,58,1.79,2.0,112,98.2
165,166,166,Francesco Molinari,56,1.82,2.0,110,98.1
166,T167,T167,Derek Ernst,75,1.83,3.0,164,98.1
167,T167,T167,Hunter Mahan,88,1.83,3.0,164,98.1
168,169,169,Scott Brown,97,1.86,4.0,215,98.1
169,170,170,Cameron Tringale,96,1.89,4.0,212,98.1
170,171,171,Charlie Beljan,76,1.92,3.0,156,98.0
171,172,172,David Toms,62,2.05,3.0,146,97.9
172,T173,T173,Russell Knox,96,2.07,5.0,241,97.9
173,T173,T173,Nicholas Thompson,90,2.07,4.0,193,97.9
174,175,175,Steve Wheatcroft,87,2.26,4.0,177,97.7
175,176,176,Jonathan Byrd,69,2.29,3.0,131,97.7
176,177,177,Lucas Glover,79,2.43,5.0,206,97.5
177,178,178,Adam Scott,51,2.47,2.0,81,97.5
178,179,179,Nick Watney,91,2.59,6.0,232,97.4
179,180,180,Andrew Svoboda,80,2.7,5.0,185,97.3
180,181,181,Louis Oosthuizen,68,2.84,4.0,141,97.1
181,182,182,Charl Schwartzel,67,2.88,3.0,104,97.1
182,183,183,Marc Leishman,74,3.14,5.0,159,96.8
183,184,184,Ben Crane,62,3.77,6.0,159,96.2
