,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
0,1,1,Ryan Palmer,80,98.58,141,139
1,2,2,Erik Compton,86,97.95,146,143
2,3,3,Jim Herman,88,97.28,147,143
3,4,4,Bubba Watson,71,97.22,108,105
4,5,5,Sean O'Hair,86,96.89,193,187
5,6,6,Brendon Todd,96,96.7,182,176
6,7,7,Oscar Fraustro,58,96.67,90,87
7,8,8,Kevin Na,98,96.47,170,164
8,9,9,Greg Chalmers,58,96.39,83,80
9,10,10,David Toms,62,96.36,110,106
10,11,11,Carl Pettersson,106,96.32,190,183
11,12,12,Jason Day,75,96.3,108,104
12,13,13,Derek Fathauer,81,96.27,161,155
13,14,14,Harris English,105,96.22,185,178
14,T15,T15,Francesco Molinari,56,96.15,78,75
15,T15,T15,Alex Prugh,84,96.15,130,125
16,17,17,John Peterson,84,96.11,180,173
17,18,18,John Senden,80,96.09,128,123
18,19,19,Hideki Matsuyama,95,96.03,126,121
19,20,20,Andres Romero,69,95.9,122,117
20,21,21,Eric Axley,57,95.83,96,92
21,22,22,David Lingmerth,90,95.8,143,137
22,23,23,Zac Blair,108,95.74,188,180
23,24,24,Jimmy Walker,89,95.6,159,152
24,25,25,Ben Martin,93,95.39,152,145
25,26,26,Jordan Spieth,91,95.37,108,103
26,T27,T27,Brian Harman,90,95.36,151,144
27,T27,T27,Matt Kuchar,97,95.36,151,144
28,T27,T27,Martin Laird,77,95.36,151,144
29,30,30,Blayne Barber,76,95.35,129,123
30,31,31,Nick Taylor,91,95.33,150,143
31,32,32,Rory Sabbatini,81,95.31,128,122
32,T33,T33,Brendon de Jonge,106,95.24,189,180
33,T33,T33,Luke Donald,71,95.24,84,80
34,T33,T33,Scott Pinckney,88,95.24,147,140
35,36,36,Adam Hadwin,95,95.16,186,177
36,T37,T37,Retief Goosen,81,95.0,100,95
37,T37,T37,Chez Reavie,56,95.0,100,95
38,T37,T37,Willy Wilcox,58,95.0,80,76
39,T40,T40,Russell Henley,87,94.96,139,132
40,T40,T40,J.B. Holmes,89,94.96,139,132
41,42,42,Jeff Overton,94,94.84,155,147
42,43,43,Ricky Barnes,82,94.78,115,109
43,44,44,Jim Furyk,71,94.64,112,106
44,T45,T45,Steven Alker,62,94.62,93,88
45,T45,T45,Jonathan Randolph,72,94.62,130,123
46,47,47,Chris Kirk,76,94.35,124,117
47,48,48,Kevin Kisner,104,94.32,176,166
48,T49,T49,Jason Bohn,95,94.08,169,159
49,T49,T49,James Hahn,94,94.08,169,159
50,51,51,Hunter Mahan,88,94.03,134,126
51,T52,T52,John Huh,102,93.94,198,186
52,T52,T52,Danny Lee,120,93.94,231,217
53,54,54,Rickie Fowler,76,93.91,115,108
54,T55,T55,Matt Every,73,93.89,131,123
55,T55,T55,Billy Hurley III,83,93.89,131,123
56,57,57,Keegan Bradley,87,93.85,130,122
57,58,58,Boo Weekley,79,93.84,146,137
58,59,59,Steve Wheatcroft,87,93.83,162,152
59,60,60,Hudson Swafford,97,93.82,178,167
60,61,61,Roger Sloan,56,93.81,97,91
61,62,62,Gary Woodland,81,93.68,95,89
62,63,63,Sangmoon Bae,98,93.66,205,192
63,64,64,Pat Perez,96,93.63,157,147
64,65,65,Brian Stuard,97,93.59,156,146
65,66,66,Justin Leonard,61,93.58,109,102
66,67,67,Bo Van Pelt,81,93.57,140,131
67,T68,T68,Robert Allenby,63,93.55,93,87
68,T68,T68,Billy Horschel,99,93.55,186,174
69,70,70,Scott Stallings,60,93.44,122,114
70,71,71,David Hearn,97,93.42,152,142
71,72,72,Cameron Percy,72,93.4,106,99
72,73,73,Sung Joon Park,79,93.38,136,127
73,74,74,Jamie Donaldson,50,93.33,60,56
74,75,75,Brooks Koepka,84,93.28,134,125
75,76,76,Seung-Yul Noh,65,93.16,117,109
76,77,77,Bryce Molder,91,93.15,146,136
77,T78,T78,Alex Cejka,94,93.04,158,147
78,T78,T78,D.A. Points,72,93.04,115,107
79,80,80,Robert Streb,110,93.01,186,173
80,81,81,Daniel Berger,97,92.97,185,172
81,82,82,Robert Garrigus,70,92.93,99,92
