,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
104,T97,T97,Chez Reavie,56,"10' 5""",1709.0829999999999,164
105,T97,T97,Kyle Reifers,96,"10' 5""",2609.0,250
106,T97,T97,Byron Smith,59,"10' 5""",1230.583,118
107,T108,T108,J.J. Henry,94,"10' 4""",2040.5,198
108,T108,T108,Ryo Ishikawa,90,"10' 4""",2640.417,256
109,T108,T108,Kevin Na,98,"10' 4""",2395.75,232
110,T108,T108,Seung-Yul Noh,65,"10' 4""",1770.3329999999999,172
111,T108,T108,Jimmy Walker,89,"10' 4""",2402.583,233
112,T113,T113,Jason Bohn,95,"10' 3""",3169.5,308
113,T113,T113,Ángel Cabrera,53,"10' 3""",1215.917,119
114,T113,T113,Harris English,105,"10' 3""",2929.333,286
115,T113,T113,Chris Stroud,84,"10' 3""",2293.417,223
116,T117,T117,Robert Allenby,63,"10' 2""",1406.1670000000001,138
117,T117,T117,Sangmoon Bae,98,"10' 2""",2866.0,281
118,T117,T117,Scott Brown,97,"10' 2""",2600.75,256
119,T117,T117,Brendon de Jonge,106,"10' 2""",2975.75,292
120,T117,T117,Ernie Els,57,"10' 2""",1208.0,119
121,T117,T117,Derek Fathauer,81,"10' 2""",2006.9170000000001,198
122,T117,T117,Tom Hoge,83,"10' 2""",2281.667,225
123,T117,T117,Zach Johnson,90,"10' 2""",2434.5,240
124,T117,T117,Jason Kokrak,88,"10' 2""",2561.167,251
125,T126,T126,Ken Duke,93,"10' 1""",2384.583,236
126,T126,T126,Jim Furyk,71,"10' 1""",1646.0,163
127,T126,T126,Retief Goosen,81,"10' 1""",1738.0829999999999,172
128,T126,T126,Jason Gore,76,"10' 1""",2083.25,207
129,T126,T126,Matt Kuchar,97,"10' 1""",2708.417,269
130,T126,T126,Phil Mickelson,70,"10' 1""",1850.5829999999999,183
131,T126,T126,Francesco Molinari,56,"10' 1""",1252.167,124
132,T126,T126,Brendan Steele,88,"10' 1""",2486.917,247
133,T126,T126,Brendon Todd,96,"10' 1""",2651.25,264
134,T135,T135,Blayne Barber,76,"10' 0""",2100.167,210
135,T135,T135,Chesson Hadley,101,"10' 0""",2969.167,297
136,T135,T135,Dustin Johnson,75,"10' 0""",1979.3329999999999,198
137,T135,T135,Patrick Rodgers,57,"10' 0""",1520.5829999999999,152
138,T135,T135,Roger Sloan,56,"10' 0""",1059.5,106
139,T135,T135,Heath Slocum,57,"10' 0""",998.75,100
140,T141,T141,Steven Alker,62,"9' 11""",1580.6670000000001,160
141,T141,T141,Keegan Bradley,87,"9' 11""",2186.833,220
142,T141,T141,Kevin Kisner,104,"9' 11""",2865.5,288
143,T141,T141,Sam Saunders,83,"9' 11""",1922.0,194
144,T141,T141,Boo Weekley,79,"9' 11""",2102.583,212
145,T146,T146,Eric Axley,57,"9' 10""",1134.667,115
146,T146,T146,Alex Prugh,84,"9' 10""",2067.5,211
147,T146,T146,Michael Putnam,87,"9' 10""",1952.0829999999999,199
148,T146,T146,Webb Simpson,81,"9' 10""",1982.4170000000001,202
149,T150,T150,Charley Hoffman,97,"9' 9""",2515.25,257
150,T150,T150,Danny Lee,120,"9' 9""",3496.667,358
151,T150,T150,Ryan Moore,81,"9' 9""",2022.3329999999999,208
152,T150,T150,Shawn Stefani,94,"9' 9""",2984.0,305
153,T154,T154,Roberto Castro,54,"9' 8""",1009.5,104
154,T154,T154,Matt Every,73,"9' 8""",1458.9170000000001,151
155,T154,T154,Chris Kirk,76,"9' 8""",1709.75,177
156,T154,T154,David Lingmerth,90,"9' 8""",2329.917,242
157,T158,T158,J.B. Holmes,89,"9' 7""",2272.667,238
158,T158,T158,Max Homa,78,"9' 7""",1771.0,185
159,T158,T158,Hideki Matsuyama,95,"9' 7""",2578.0,268
160,T158,T158,Greg Owen,58,"9' 7""",1194.333,125
161,T158,T158,Nick Taylor,91,"9' 7""",2662.0,277
162,T163,T163,Daniel Berger,97,"9' 6""",2482.333,262
163,T163,T163,Chad Collins,79,"9' 6""",1832.0,193
164,T163,T163,Marc Leishman,74,"9' 6""",1675.9170000000001,176
165,T163,T163,Davis Love III,51,"9' 6""",1066.0,112
166,T163,T163,Jeff Overton,94,"9' 6""",2207.083,232
167,T163,T163,Justin Rose,69,"9' 6""",1896.5829999999999,199
168,T169,T169,Charlie Beljan,76,"9' 5""",1699.3329999999999,181
169,T169,T169,Vijay Singh,78,"9' 5""",2007.8329999999999,213
170,T169,T169,Scott Stallings,60,"9' 5""",1360.5829999999999,145
171,T172,T172,John Senden,80,"9' 4""",1555.5829999999999,167
172,T172,T172,Justin Thomas,106,"9' 4""",3306.417,354
173,T172,T172,Tyrone Van Aswegen,58,"9' 4""",1148.75,123
174,175,175,Lucas Glover,79,"9' 3""",1965.6670000000001,212
175,T176,T176,Graham DeLaet,65,"9' 2""",1590.6670000000001,174
176,T176,T176,Ryan Palmer,80,"9' 2""",1603.5,175
177,T176,T176,Bubba Watson,71,"9' 2""",1836.6670000000001,201
178,179,179,Morgan Hoffmann,85,"9' 1""",2029.75,223
179,180,180,Charl Schwartzel,67,"9' 0""",1090.417,121
180,181,181,Oscar Fraustro,58,"8' 11""",1088.583,122
181,T182,T182,Robert Garrigus,70,"8' 10""",1374.0,156
182,T182,T182,Sung Joon Park,79,"8' 10""",1381.8329999999999,157
183,184,184,Jim Renner,68,"8' 4""",1111.833,134
