,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
0,1,1,Corey Pavin,77,36.66,312,851,+0.042
1,2,2,Jeff Hart,63,34.96,279,798,+0.079
2,3,3,Gavin Coles,70,28.89,256,886,+0.082
3,4,4,Loren Roberts,54,27.91,187,670,+0.037
4,5,5,Fred Funk,102,27.85,318,1142,+0.066
5,6,6,Mark Brooks,72,27.78,240,864,+0.146
6,7,7,Tom Byrum,83,25.28,268,1060,+0.082
7,8,8,Jay Haas,54,24.08,131,544,+0.031
8,9,9,Brad Faxon,75,23.12,184,796,+0.098
9,10,10,Brian Gay,101,22.57,290,1285,+0.134
10,11,11,Jim Carter,62,22.32,169,757,+0.112
11,12,12,John Cook,72,21.95,178,811,+0.067
12,13,13,José Coceres,56,21.35,158,740,+0.101
13,14,14,Kirk Triplett,55,20.49,126,615,+0.111
14,15,15,Jeff Sluman,94,20.31,238,1172,+0.059
15,16,16,Steve Jones,56,19.81,127,641,+0.299
16,17,17,Scott Verplank,87,19.72,181,918,-0.066
17,18,18,Danny Briggs,70,19.67,168,854,+0.155
18,19,19,Omar Uresti,84,19.53,200,1024,+0.160
19,20,20,Chris Riley,67,19.49,114,585,+0.088
20,21,21,Stephen Leaney,89,19.43,203,1045,+0.084
21,22,22,Robert Damron,89,18.86,208,1103,+0.096
22,23,23,Larry Mize,54,18.69,120,642,+0.233
23,24,24,Kevin Na,88,18.59,205,1103,+0.156
24,25,25,Paul Claxton,79,18.57,171,921,+0.187
25,26,26,Jay Williamson,53,18.42,119,646,+0.076
26,27,27,Todd Fischer,99,18.26,222,1216,+0.126
27,28,28,Bob Estes,92,18.24,201,1102,+0.095
28,29,29,Mike Weir,71,18.21,120,659,+0.075
29,30,30,Olin Browne,99,18.17,210,1156,-0.010
30,31,31,Skip Kendall,80,17.81,174,977,+0.132
31,32,32,Stewart Cink,98,17.74,176,992,+0.006
32,33,33,Rob Rashell,65,17.44,132,757,+0.091
33,34,34,Franklin Langham,91,17.4,185,1063,+0.103
34,35,35,Duffy Waldorf,86,17.17,170,990,+0.094
