,Driving_Pct._260-280_All_Drives_RANK THIS WEEK,Driving_Pct._260-280_All_Drives_RANK LAST WEEK,Driving_Pct._260-280_All_Drives_PLAYER NAME,Driving_Pct._260-280_All_Drives_ROUNDS,Driving_Pct._260-280_All_Drives_%,Driving_Pct._260-280_All_Drives_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._260-280_All_Drives_RELATIVE TO PAR
144,145,145,Roland Thatcher,75,24.41,229,938,+0.035
145,146,146,Bob Heintz,67,24.25,210,866,+0.133
146,147,147,Jesper Parnevik,84,24.15,226,936,+0.066
147,148,148,Todd Hamilton,94,24.09,251,1042,+0.139
148,149,149,Joey Snyder III,102,23.86,304,1274,+0.013
149,150,150,D.J. Brigman,76,23.83,204,856,+0.118
150,151,151,Robert Allenby,95,23.79,240,1009,+0.083
151,152,152,John Rollins,97,23.59,271,1149,+0.048
152,153,153,Geoff Ogilvy,97,23.55,244,1036,+0.033
153,154,154,Marco Dawson,82,23.53,256,1088,+0.004
154,155,155,J.J. Henry,102,23.5,282,1200,+0.025
155,156,156,Charles Howell III,95,23.41,235,1004,-0.085
156,157,157,Kenny Perry,82,23.35,195,835,-0.072
157,158,158,D.J. Trahan,81,23.32,229,982,+0.017
158,159,159,Chad Campbell,95,23.24,244,1050,+0.082
159,160,160,Carlos Franco,78,22.76,213,936,+0.061
160,161,161,Jonathan Byrd,103,22.51,294,1306,+0.109
161,162,162,Neal Lancaster,95,22.44,267,1190,+0.075
162,163,163,Retief Goosen,71,22.43,135,602,+0.089
163,164,164,Fred Couples,72,22.39,135,603,+0.126
164,165,165,Ted Purdy,122,22.35,312,1396,+0.109
165,166,166,Ryan Palmer,101,22.22,250,1125,+0.068
166,167,167,Harrison Frazar,105,22.19,288,1298,+0.080
167,168,168,Steve Allan,102,22.09,271,1227,+0.133
168,169,169,Nick Watney,91,21.93,243,1108,+0.058
169,170,170,Daniel Chopra,108,21.9,281,1283,+0.046
170,171,171,Rod Pampling,89,21.42,208,971,+0.058
171,172,172,Rory Sabbatini,81,21.36,179,838,+0.028
172,173,173,Ben Crane,78,21.11,190,900,+0.042
173,174,174,David Hearn,68,20.71,176,850,+0.011
174,175,175,Phil Mickelson,81,20.2,141,698,+0.014
175,176,176,Dennis Paulson,63,19.69,154,782,+0.130
176,177,177,Will MacKenzie,75,19.62,186,948,+0.086
177,178,178,Michael Long,72,19.51,174,892,+0.230
178,179,179,Kevin Stadler,96,19.46,223,1146,+0.143
179,180,180,Chris Smith,93,19.34,229,1184,+0.122
180,181,181,Adam Scott,72,19.23,140,728,-0.014
181,182,182,Charles Warren,89,19.16,214,1117,+0.084
182,183,183,Brenden Pappas,51,19.1,131,686,+0.153
183,184,184,Tag Ridings,93,19.04,221,1161,+0.109
184,185,185,John Elliott,58,18.91,135,714,+0.052
185,186,186,Brendan Jones,81,18.48,187,1012,+0.128
186,187,187,Davis Love III,80,18.05,141,781,+0.121
187,188,188,James Driscoll,73,18.01,156,866,+0.103
188,189,189,Stuart Appleby,84,17.8,157,882,+0.013
189,190,190,Mathias Grönberg,60,17.69,138,780,+0.051
190,191,191,Brandt Jobe,96,17.58,199,1132,+0.035
191,192,192,Sean O'Hair,103,17.39,207,1190,+0.072
192,193,193,Jason Allred,75,17.2,151,878,+0.152
193,194,194,Vijay Singh,111,16.91,207,1224,+0.072
194,195,195,Lucas Glover,88,16.39,179,1092,+0.050
195,196,196,Hank Kuehne,84,16.02,166,1036,+0.139
196,197,197,Sergio Garcia,73,15.16,111,732,+0.036
197,198,198,Scott Gutschewski,86,14.86,148,996,+0.041
198,199,199,Brett Wetterich,76,14.39,135,938,+0.170
199,200,200,Scott Hend,75,13.14,118,898,+0.186
200,201,201,John Daly,78,12.37,97,784,+0.371
201,202,202,Tiger Woods,76,10.21,79,774,+0.089
