,Fairway_Bunker_Tendency_RANK THIS WEEK,Fairway_Bunker_Tendency_RANK LAST WEEK,Fairway_Bunker_Tendency_PLAYER NAME,Fairway_Bunker_Tendency_ROUNDS,Fairway_Bunker_Tendency_%,Fairway_Bunker_Tendency_TOTAL FAIRWAY BUNKERS,Fairway_Bunker_Tendency_POSSIBLE FWYS,Fairway_Bunker_Tendency_RELATIVE TO PAR
62,T63,T63,Brian Bateman,98,4.6,60,1305,+0.217
63,T63,T63,K.J. Choi,78,4.6,37,796,+0.162
64,T63,T63,John Cook,72,4.6,42,919,+0.452
65,T63,T63,Todd Fischer,99,4.6,62,1351,+0.323
66,T63,T63,Mark Hensby,70,4.6,34,732,+0.265
67,T63,T63,Davis Love III,80,4.6,40,875,+0.250
68,T63,T63,Mario Tiziani,67,4.6,42,905,+0.286
69,T63,T63,Charles Warren,89,4.6,56,1211,+0.304
70,T71,T71,Paul Azinger,66,4.7,42,893,+0.405
71,T71,T71,Jeff Brehaut,71,4.7,44,931,+0.182
72,T71,T71,Chad Campbell,95,4.7,51,1088,+0.275
73,T71,T71,Brian Davis,75,4.7,46,987,+0.196
74,T71,T71,Jim Furyk,94,4.7,52,1103,+0.135
75,T71,T71,Frank Lickliter II,100,4.7,60,1280,E
76,T71,T71,Arron Oberholser,65,4.7,36,765,+0.111
77,T78,T78,D.J. Brigman,76,4.8,46,949,+0.239
78,T78,T78,Bob Estes,92,4.8,56,1168,+0.286
79,T78,T78,Steve Flesch,90,4.8,46,963,+0.261
80,T78,T78,Peter Lonard,85,4.8,48,1002,+0.313
81,T78,T78,Hideto Tanihara,50,4.8,32,667,+0.250
82,T78,T78,Mike Weir,71,4.8,35,728,+0.086
83,T78,T78,Lee Westwood,50,4.8,24,503,+0.500
84,T85,T85,Chris Anderson,66,4.9,42,865,+0.095
85,T85,T85,Arjun Atwal,65,4.9,43,877,+0.209
86,T85,T85,Brian Gay,101,4.9,68,1379,+0.088
87,T85,T85,David Hearn,68,4.9,45,919,+0.333
88,T85,T85,Kent Jones,99,4.9,66,1349,+0.167
89,T85,T85,Pat Perez,89,4.9,55,1131,+0.109
90,T85,T85,Tom Pernice Jr.,111,4.9,66,1351,+0.106
91,T85,T85,D.A. Points,94,4.9,62,1255,+0.161
92,T85,T85,Vijay Singh,111,4.9,64,1303,+0.219
93,T85,T85,Joey Snyder III,102,4.9,67,1367,+0.343
94,T85,T85,Kevin Stadler,96,4.9,63,1281,+0.365
95,T85,T85,Roland Thatcher,75,4.9,50,1017,+0.320
96,T97,T97,Michael Allen,90,5.0,59,1173,+0.220
97,T97,T97,Jason Allred,75,5.0,49,985,+0.224
98,T97,T97,Jason Bohn,91,5.0,61,1209,+0.361
99,T97,T97,Dudley Hart,84,5.0,56,1118,-0.018
100,T97,T97,Steve Jones,56,5.0,35,697,+0.400
101,T97,T97,Hunter Mahan,103,5.0,69,1377,+0.246
102,T97,T97,Nick Watney,91,5.0,62,1243,+0.177
103,T104,T104,Tim Clark,92,5.1,50,989,+0.200
104,T104,T104,Glen Day,80,5.1,55,1087,+0.218
105,T104,T104,Dan Forsman,52,5.1,35,691,+0.200
106,T104,T104,Scott Hend,75,5.1,51,991,+0.255
107,T104,T104,Hank Kuehne,84,5.1,57,1117,+0.175
108,T104,T104,Franklin Langham,91,5.1,61,1186,+0.279
109,T104,T104,Greg Owen,84,5.1,54,1059,+0.204
110,T111,T111,Briny Baird,98,5.2,69,1336,+0.406
111,T111,T111,Tom Gillis,77,5.2,54,1045,+0.222
112,T111,T111,Bill Glasson,54,5.2,35,669,+0.457
113,T111,T111,Scott Gutschewski,86,5.2,57,1089,+0.035
114,T111,T111,Brandt Jobe,96,5.2,64,1227,+0.172
115,T111,T111,Carl Pettersson,109,5.2,74,1432,+0.311
116,T111,T111,Adam Scott,72,5.2,38,728,+0.184
117,T118,T118,Robert Allenby,95,5.3,58,1103,+0.276
118,T118,T118,Craig Barlow,81,5.3,54,1015,+0.333
119,T118,T118,Robert Gamez,91,5.3,65,1235,+0.200
120,T118,T118,Paul Gow,78,5.3,55,1033,+0.109
121,T118,T118,Hunter Haas,83,5.3,58,1103,+0.190
122,T118,T118,Will MacKenzie,75,5.3,54,1017,+0.167
123,T118,T118,José María Olazábal,55,5.3,32,601,+0.125
124,T118,T118,Phillip Price,77,5.3,54,1015,+0.389
125,T118,T118,Charlie Wi,67,5.3,48,907,+0.375
126,T127,T127,Stephen Ames,82,5.4,49,908,+0.367
127,T127,T127,Harrison Frazar,105,5.4,76,1408,+0.263
128,T127,T127,Glen Hnatiuk,59,5.4,41,765,+0.244
129,T127,T127,John Huston,90,5.4,65,1195,+0.323
130,T127,T127,Lee Janzen,75,5.4,50,930,+0.180
131,T127,T127,Shigeki Maruyama,99,5.4,66,1228,+0.015
132,T127,T127,Ted Purdy,122,5.4,81,1507,+0.222
133,T127,T127,Rob Rashell,65,5.4,46,850,+0.152
134,T135,T135,Billy Andrade,83,5.5,62,1127,+0.048
135,T135,T135,Robert Damron,89,5.5,68,1239,+0.176
136,T135,T135,Carlos Franco,78,5.5,52,950,+0.212
137,T135,T135,Ryuji Imada,78,5.5,57,1034,+0.228
138,T135,T135,Freddie Jacobson,72,5.5,47,852,+0.362
139,T135,T135,Jonathan Kaye,77,5.5,53,955,+0.170
140,T135,T135,Justin Leonard,78,5.5,47,852,+0.340
141,T135,T135,Thomas Levet,54,5.5,30,545,+0.233
142,T135,T135,Scott McCarron,78,5.5,52,949,+0.135
143,T135,T135,Shaun Micheel,81,5.5,54,987,+0.278
144,T135,T135,Dennis Paulson,63,5.5,48,876,+0.396
145,T135,T135,D.J. Trahan,81,5.5,59,1075,+0.322
146,T147,T147,Doug Barron,70,5.6,55,977,+0.200
147,T147,T147,Jonathan Byrd,103,5.6,78,1385,+0.308
148,T147,T147,J.J. Henry,102,5.6,75,1335,+0.187
149,T147,T147,Zach Johnson,96,5.6,67,1192,+0.179
150,T147,T147,Matt Kuchar,60,5.6,45,807,+0.178
151,T147,T147,Tom Lehman,69,5.6,43,765,+0.023
152,T147,T147,Steve Lowery,100,5.6,74,1311,+0.351
153,T147,T147,Vaughn Taylor,99,5.6,74,1327,+0.162
154,T147,T147,Bob Tway,87,5.6,57,1017,+0.228
155,T156,T156,Aaron Baddeley,84,5.7,65,1144,+0.138
156,T156,T156,Chris DiMarco,83,5.7,50,880,+0.180
157,T156,T156,Bob Heintz,67,5.7,53,935,+0.057
158,T156,T156,Brett Quigley,96,5.7,72,1253,+0.347
159,T156,T156,Kirk Triplett,55,5.7,38,671,+0.263
160,T161,T161,Stewart Cink,98,5.8,62,1062,+0.081
161,T161,T161,Brad Faxon,75,5.8,52,904,+0.173
162,T161,T161,Jay Haas,54,5.8,35,600,+0.143
163,T161,T161,Andrew Magee,82,5.8,63,1087,+0.349
164,T165,T165,Justin Bolli,65,5.9,52,877,+0.346
165,T165,T165,Danny Briggs,70,5.9,56,949,+0.286
166,T165,T165,Ryan Palmer,101,5.9,73,1246,+0.301
167,T165,T165,Steve Stricker,62,5.9,51,865,+0.118
168,T165,T165,Duffy Waldorf,86,5.9,64,1088,+0.484
169,T170,T170,J.P. Hayes,63,6.0,49,821,+0.143
170,T170,T170,Tim Herron,100,6.0,71,1179,+0.099
171,T170,T170,Rod Pampling,89,6.0,61,1010,+0.295
172,T170,T170,David Toms,87,6.0,56,938,+0.161
173,T174,T174,Daniel Chopra,108,6.1,86,1418,+0.081
174,T174,T174,Marco Dawson,82,6.1,70,1140,+0.143
175,T174,T174,Matt Gogel,78,6.1,65,1060,+0.262
176,T174,T174,Todd Hamilton,94,6.1,67,1107,+0.299
177,T174,T174,Brendan Jones,81,6.1,67,1105,E
178,T174,T174,Phil Mickelson,81,6.1,49,809,+0.163
179,T174,T174,Joe Ogilvie,103,6.1,72,1183,+0.236
180,T181,T181,Kevin Na,88,6.2,72,1170,+0.111
181,T181,T181,Brenden Pappas,51,6.2,44,713,+0.205
182,T181,T181,Tag Ridings,93,6.2,79,1269,+0.190
183,T181,T181,Chris Smith,93,6.2,80,1292,+0.350
184,T185,T185,Ben Curtis,65,6.3,48,766,+0.292
185,T185,T185,Ian Poulter,62,6.3,35,558,+0.543
186,T185,T185,Rory Sabbatini,81,6.3,58,921,+0.017
187,T188,T188,John Elliott,58,6.4,50,779,+0.380
188,T188,T188,Len Mattiace,86,6.4,73,1141,+0.192
189,T188,T188,Jesper Parnevik,84,6.4,68,1057,+0.118
190,T191,T191,Rich Beem,66,6.6,50,753,+0.400
191,T191,T191,Tim Petrovic,97,6.6,82,1241,+0.134
192,T191,T191,Patrick Sheehan,114,6.6,98,1474,+0.173
193,T191,T191,Jeff Sluman,94,6.6,85,1279,+0.200
194,195,195,Craig Perks,67,6.7,61,907,+0.164
195,T196,T196,Fred Couples,72,6.8,49,725,+0.327
196,T196,T196,J.L. Lewis,98,6.8,85,1250,+0.224
197,T196,T196,Mark O'Meara,66,6.8,57,836,+0.140
198,T199,T199,Woody Austin,100,6.9,92,1341,+0.065
199,T199,T199,James Driscoll,73,6.9,66,959,+0.091
200,201,201,Padraig Harrington,50,7.3,43,588,+0.163
201,202,202,Bernhard Langer,67,9.0,64,708,-0.016
