,Driving_Pct._320_Measured_RANK THIS WEEK,Driving_Pct._320_Measured_RANK LAST WEEK,Driving_Pct._320_Measured_PLAYER NAME,Driving_Pct._320_Measured_ROUNDS,Driving_Pct._320_Measured_%,Driving_Pct._320_Measured_TOTAL DRIVES FOR 320+,Driving_Pct._320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._320_Measured_RELATIVE TO PAR
184,185,185,Olin Browne,99,1.65,3.0,182,-0.33
185,186,186,Justin Leonard,78,1.64,2.0,122,-0.50
186,187,187,Heath Slocum,103,1.58,3.0,190,-0.67
187,188,188,Todd Fischer,99,1.55,3.0,194,E
188,189,189,Brad Faxon,75,1.54,2.0,130,-1.00
189,190,190,Brian Gay,101,1.52,3.0,198,-1.00
190,191,191,Skip Kendall,80,1.28,2.0,156,-0.50
191,192,192,Jim Furyk,94,1.27,2.0,158,-1.00
192,193,193,Stephen Leaney,89,1.19,2.0,168,-0.50
193,194,194,Franklin Langham,91,1.18,2.0,170,-1.00
194,195,195,Jeff Sluman,94,1.09,2.0,184,-0.50
195,196,196,Glen Hnatiuk,59,0.91,1.0,110,E
196,197,197,Danny Briggs,70,0.74,1.0,136,-1.00
197,198,198,Mark Brooks,72,0.71,1.0,140,-1.00
198,T199,T199,John Cook,72,0.0,,132,E
199,T199,T199,Fred Funk,102,0.0,,178,E
200,T199,T199,Corey Pavin,77,0.0,,138,E
201,T199,T199,Loren Roberts,54,0.0,,102,E
