,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
0,1,1,John Cook,72,51.52,68,132,-0.10
1,2,2,Loren Roberts,54,48.04,49,102,-0.27
2,3,3,Brian Gay,101,45.45,90,198,-0.13
3,4,4,Kirk Triplett,55,44.79,43,96,+0.02
4,5,5,Doug Barron,70,44.29,62,140,-0.16
5,6,6,Chris Riley,67,44.23,46,104,E
6,7,7,Mark O'Meara,66,44.17,53,120,-0.06
7,8,8,Stephen Leaney,89,44.05,74,168,-0.09
8,9,9,Larry Mize,54,43.75,42,96,+0.02
9,10,10,Billy Andrade,83,43.21,70,162,-0.21
10,11,11,Mark Brooks,72,42.86,60,140,+0.03
11,12,12,Ben Curtis,65,42.73,47,110,+0.02
12,13,13,Todd Fischer,99,42.27,82,194,-0.12
13,14,14,Brian Davis,75,41.55,59,142,-0.07
14,15,15,Mark Wilson,74,40.71,57,140,-0.05
15,16,16,Robert Damron,89,40.45,72,178,-0.13
16,17,17,Danny Briggs,70,40.44,55,136,-0.15
17,18,18,Paul Gow,78,39.86,59,148,+0.05
18,19,19,Skip Kendall,80,39.74,62,156,-0.08
19,20,20,Matt Davidson,53,39.62,42,106,-0.17
20,21,21,Jeff Sluman,94,39.13,72,184,-0.24
21,22,22,Hidemichi Tanaka,106,38.73,79,204,-0.18
22,23,23,Jim Furyk,94,38.61,61,158,-0.16
23,24,24,Gavin Coles,70,38.57,54,140,-0.13
24,25,25,Brad Faxon,75,38.46,50,130,-0.04
25,T26,T26,Len Mattiace,86,38.41,63,164,-0.03
26,T26,T26,Corey Pavin,77,38.41,53,138,-0.17
27,28,28,Bob Tway,87,38.36,56,146,+0.05
28,29,29,Jerry Kelly,101,38.24,65,170,-0.12
29,30,30,Scott Verplank,87,38.19,55,144,-0.15
30,31,31,Chris DiMarco,83,38.1,48,126,-0.21
31,32,32,Chris Anderson,66,37.9,47,124,E
32,33,33,Tom Byrum,83,37.65,61,162,-0.23
33,34,34,Darron Stiles,78,37.5,57,152,+0.09
34,T35,T35,Fred Funk,102,37.08,66,178,-0.26
35,T35,T35,Robert Gamez,91,37.08,66,178,E
36,37,37,Kevin Na,88,36.9,62,168,-0.19
37,38,38,Jim Carter,62,36.67,44,120,+0.07
38,39,39,J.P. Hayes,63,36.44,43,118,-0.09
39,40,40,Justin Leonard,78,36.07,44,122,-0.27
40,41,41,Jay Haas,54,36.05,31,86,-0.03
41,42,42,Steve Jones,56,36.0,36,100,-0.08
42,43,43,Omar Uresti,84,35.63,57,160,-0.21
