,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
0,1,1,Jeff Hart,63,39.34,48,122,+0.08
1,2,2,Corey Pavin,77,37.68,52,138,-0.06
2,3,3,Fred Funk,102,31.46,56,178,-0.07
3,4,4,Gavin Coles,70,28.57,40,140,-0.05
4,5,5,Mark Brooks,72,27.14,38,140,+0.03
5,6,6,Omar Uresti,84,23.75,38,160,+0.03
6,7,7,Tom Byrum,83,23.46,38,162,-0.08
7,8,8,Loren Roberts,54,21.57,22,102,-0.05
8,9,9,Jim Carter,62,20.83,25,120,+0.20
9,10,10,Brad Faxon,75,20.77,27,130,E
10,11,11,Rob Rashell,65,20.49,25,122,E
11,12,12,Stephen Leaney,89,18.45,31,168,+0.10
12,13,13,Bill Glasson,54,17.71,17,96,+0.35
13,14,14,Brian Gay,101,17.68,35,198,-0.09
14,15,15,Danny Briggs,70,17.65,24,136,+0.13
15,16,16,Skip Kendall,80,16.67,26,156,+0.12
16,17,17,Dean Wilson,86,16.28,28,172,+0.04
17,18,18,Steve Stricker,62,16.13,20,124,-0.10
18,19,19,Kirk Triplett,55,15.63,15,96,+0.13
19,20,20,Olin Browne,99,15.38,28,182,-0.07
20,21,21,Paul Claxton,79,15.33,23,150,+0.17
21,22,22,Robert Damron,89,15.17,27,178,+0.07
22,23,23,John Cook,72,15.15,20,132,E
23,24,24,Ian Poulter,62,15.0,12,80,-0.08
24,25,25,Jeff Sluman,94,14.67,27,184,-0.07
25,26,26,Matt Gogel,78,14.47,22,152,+0.05
26,27,27,Chris Riley,67,14.42,15,104,-0.20
27,28,28,Thomas Levet,54,14.1,11,78,+0.27
28,29,29,Jay Haas,54,13.95,12,86,+0.17
29,30,30,José Coceres,56,13.89,15,108,+0.07
30,31,31,Heath Slocum,103,13.68,26,190,+0.04
31,T32,T32,Tom Lehman,69,13.64,15,110,-0.13
32,T32,T32,Arron Oberholser,65,13.64,15,110,+0.27
33,34,34,Doug Barron,70,13.57,19,140,-0.26
34,35,35,Larry Mize,54,13.54,13,96,-0.15
35,T36,T36,Franklin Langham,91,13.53,23,170,+0.13
36,T36,T36,Joe Ogilvie,103,13.53,23,170,-0.09
37,38,38,Paul Gow,78,13.51,20,148,+0.10
38,39,39,Mike Weir,71,13.46,14,104,E
39,40,40,Todd Fischer,99,13.4,26,194,+0.15
40,41,41,Jay Williamson,53,13.21,14,106,+0.29
41,42,42,Kevin Na,88,13.1,22,168,+0.05
42,43,43,Steve Jones,56,13.0,13,100,+0.31
43,T44,T44,Paul Azinger,66,12.5,16,128,+0.31
44,T44,T44,Mark O'Meara,66,12.5,15,120,-0.20
45,46,46,Robert Gamez,91,12.36,22,178,-0.05
