,Top_10_Finishes_RANK THIS WEEK,Top_10_Finishes_RANK LAST WEEK,Top_10_Finishes_PLAYER NAME,Top_10_Finishes_EVENTS,Top_10_Finishes_TOP 10,Top_10_Finishes_1ST,Top_10_Finishes_2ND,Top_10_Finishes_3RD
48,T37,T37,Ian Poulter,19,4,,,1.0
49,T37,T37,Patrick Reed,27,4,1.0,1.0,
50,T37,T37,Rory Sabbatini,25,4,,,
51,T37,T37,Brendan Steele,24,4,,1.0,
52,T37,T37,Brendon Todd,27,4,,,
53,T37,T37,Willy Wilcox,17,4,,1.0,
54,T37,T37,Gary Woodland,24,4,,2.0,1.0
55,T56,T56,Keegan Bradley,24,3,,,
56,T56,T56,Scott Brown,30,3,,,1.0
57,T56,T56,Brendon de Jonge,31,3,,1.0,
58,T56,T56,Graham DeLaet,22,3,,,
59,T56,T56,Ken Duke,30,3,,,
60,T56,T56,Harris English,29,3,,1.0,1.0
61,T56,T56,Andres Gonzales,28,3,,,1.0
62,T56,T56,Retief Goosen,25,3,,,1.0
63,T56,T56,Chesson Hadley,30,3,,,
64,T56,T56,Adam Hadwin,30,3,,,
65,T56,T56,Brian Harman,29,3,,,1.0
66,T56,T56,Charles Howell III,30,3,,,
67,T56,T56,Chris Kirk,21,3,1.0,,
68,T56,T56,Russell Knox,28,3,,,2.0
69,T56,T56,Martin Laird,24,3,,,1.0
70,T56,T56,Shane Lowry,13,3,1.0,,
71,T56,T56,Will MacKenzie,16,3,,1.0,
72,T56,T56,Troy Merritt,29,3,1.0,,1.0
73,T56,T56,Phil Mickelson,19,3,,1.0,1.0
74,T56,T56,Sean O'Hair,26,3,,1.0,
75,T56,T56,Carl Pettersson,32,3,,,
76,T56,T56,Scott Pinckney,27,3,,1.0,
77,T56,T56,Charl Schwartzel,19,3,,,1.0
78,T56,T56,Adam Scott,15,3,,,
79,T56,T56,John Senden,24,3,,,
80,T56,T56,Shawn Stefani,26,3,,1.0,
81,T56,T56,Cameron Tringale,28,3,,1.0,
82,T56,T56,Johnson Wagner,23,3,,1.0,
83,T56,T56,Nick Watney,28,3,,1.0,
84,T56,T56,Mark Wilson,28,3,,,
85,T86,T86,Zac Blair,34,2,,,
86,T86,T86,Steven Bowditch,32,2,1.0,1.0,
87,T86,T86,Chad Campbell,30,2,,,
88,T86,T86,Kevin Chappell,26,2,,,
89,T86,T86,Austin Cook,7,2,,,
90,T86,T86,Brian Davis,31,2,,,
91,T86,T86,Luke Donald,20,2,,,
92,T86,T86,Jamie Donaldson,16,2,,,
93,T86,T86,Jason Dufner,21,2,,,
94,T86,T86,Fabián Gómez,26,2,1.0,,
95,T86,T86,Jason Gore,26,2,,1.0,
96,T86,T86,Emiliano Grillo,5,2,,1.0,
97,T86,T86,James Hahn,28,2,1.0,,
98,T86,T86,Jim Herman,27,2,,,
99,T86,T86,Morgan Hoffmann,26,2,,,
100,T86,T86,Tom Hoge,26,2,,,
101,T86,T86,Billy Horschel,28,2,,,1.0
102,T86,T86,Ryo Ishikawa,28,2,,,
103,T86,T86,Whee Kim,23,2,,,1.0
104,T86,T86,Jason Kokrak,28,2,,,
105,T86,T86,Davis Love III,18,2,1.0,,
106,T86,T86,Bryce Molder,26,2,,,1.0
107,T86,T86,Francesco Molinari,16,2,,,1.0
108,T86,T86,Greg Owen,19,2,,1.0,
109,T86,T86,Pat Perez,26,2,,,
110,T86,T86,Alex Prugh,27,2,,,
111,T86,T86,Kyle Reifers,31,2,,1.0,
112,T86,T86,Patrick Rodgers,17,2,,1.0,1.0
113,T86,T86,Andres Romero,24,2,,,
114,T86,T86,Cameron Smith,13,2,,,
115,T86,T86,Kevin Streelman,27,2,,1.0,
116,T86,T86,Chris Stroud,28,2,,,
117,T86,T86,Vaughn Taylor,12,2,,,
118,T86,T86,David Toms,21,2,,,
119,T86,T86,Bo Van Pelt,28,2,,,
120,T86,T86,Steve Wheatcroft,28,2,,1.0,
121,T86,T86,Danny Willett,10,2,,,1.0
122,T123,T123,Robert Allenby,25,1,,,
123,T123,T123,Kiradech Aphibarnrat,4,1,,,
124,T123,T123,Aaron Baddeley,25,1,,,
125,T123,T123,Ricky Barnes,27,1,,,1.0
126,T123,T123,Charlie Beljan,27,1,,,1.0
127,T123,T123,Jonas Blixt,26,1,,,
128,T123,T123,Rafa Cabrera Bello,4,1,,,
129,T123,T123,Alex Cejka,30,1,1.0,,
130,T123,T123,Stewart Cink,23,1,,,
131,T123,T123,Tim Clark,13,1,,1.0,
132,T123,T123,George Coetzee,7,1,,,
133,T123,T123,Chad Collins,24,1,,,
134,T123,T123,Erik Compton,28,1,,,
135,T123,T123,John Daly,10,1,,,
136,T123,T123,Matt Every,26,1,1.0,,
137,T123,T123,Derek Fathauer,27,1,,,
138,T123,T123,Tommy Fleetwood,7,1,,,
139,T123,T123,Steve Flesch,7,1,,,
140,T123,T123,Oscar Fraustro,21,1,,,
141,T123,T123,Fred Funk,2,1,,,
142,T123,T123,Brice Garnett,29,1,,,
143,T123,T123,Tom Gillis,16,1,,1.0,
144,T123,T123,Luke Guthrie,27,1,,,
145,T123,T123,Padraig Harrington,21,1,1.0,,
146,T123,T123,J.J. Henry,30,1,1.0,,
147,T123,T123,Mark Hensby,2,1,,,
148,T123,T123,Max Homa,27,1,,,
149,T123,T123,Billy Hurley III,28,1,,,
150,T123,T123,Hiroshi Iwata,4,1,,,1.0
151,T123,T123,Freddie Jacobson,14,1,,,
152,T123,T123,Martin Kaymer,13,1,,,
153,T123,T123,Anirban Lahiri,12,1,,,
154,T123,T123,Spencer Levin,31,1,,,
155,T123,T123,Andrew Loupe,15,1,,,
156,T123,T123,Graeme McDowell,15,1,,,1.0
157,T123,T123,William McGirt,30,1,,,
158,T123,T123,George McNeill,27,1,,,
159,T123,T123,Prom Meesawat,1,1,,,
160,T123,T123,Jordan Niebrugge,1,1,,,
161,T123,T123,Seung-Yul Noh,21,1,,,1.0
162,T123,T123,Geoff Ogilvy,15,1,,,
163,T123,T123,Thorbjørn Olesen,1,1,,,
164,T123,T123,Carlos Ortiz,30,1,,,
165,T123,T123,Garrett Osborn,4,1,,,
166,T123,T123,Jeff Overton,30,1,,,
167,T123,T123,Rod Pampling,10,1,,,
168,T123,T123,Sung Joon Park,27,1,,1.0,
169,T123,T123,Cameron Percy,23,1,,,
170,T123,T123,Tim Petrovic,11,1,,1.0,
171,T123,T123,Angelo Que,1,1,,,
172,T123,T123,Jon Rahm,3,1,,,
173,T123,T123,John Rollins,14,1,,,
174,T123,T123,Carlos Sainz Jr,20,1,,,
175,T123,T123,Sam Saunders,28,1,,1.0,
176,T123,T123,Robby Shelton,1,1,,,1.0
177,T123,T123,Vijay Singh,23,1,,,
178,T123,T123,Chris Smith,9,1,,,
179,T123,T123,Scott Stallings,19,1,,1.0,
180,T123,T123,Brian Stuard,31,1,,,
181,T123,T123,Andrew Svoboda,30,1,,,
182,T123,T123,Hudson Swafford,30,1,,,
183,T123,T123,Nick Taylor,28,1,1.0,,
184,T123,T123,Nicholas Thompson,31,1,,,
185,T123,T123,Michael Thompson,27,1,,,1.0
186,T123,T123,Peter Uihlein,4,1,,,
187,T123,T123,Lee Westwood,15,1,,,
188,T123,T123,Tiger Woods,11,1,,,
