,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
0,1,1,Jason Day,75,44.23,46,104,3.87
1,2,2,Charley Hoffman,87,43.06,62,144,4.02
2,3,3,Lucas Glover,65,42.86,42,98,3.86
3,4,4,Luke List,98,42.17,70,166,3.76
4,5,5,Kevin Chappell,77,41.91,57,136,3.58
5,6,6,Paul Casey,74,41.18,42,102,4.12
6,7,7,Nick Watney,94,38.89,70,180,4.17
7,8,8,Phil Mickelson,90,38.67,58,150,3.83
8,9,9,Jason Kokrak,99,38.66,75,194,3.77
9,10,10,Robert Garrigus,80,38.16,58,152,3.62
10,11,11,Patrick Cantlay,87,37.86,53,140,3.68
11,12,12,Brendan Steele,74,37.72,43,114,3.74
12,13,13,Byeong Hun An,86,37.5,57,152,3.88
13,14,14,Corey Conners,97,37.1,69,186,3.81
14,15,15,Patrick Rodgers,97,37.06,63,170,3.87
15,16,16,Keegan Bradley,98,37.04,60,162,3.77
16,17,17,Beau Hossler,104,37.0,74,200,3.88
17,18,18,Jamie Lovemark,92,36.88,59,160,3.81
18,19,19,Brandon Harkins,101,36.84,70,190,3.86
19,20,20,Rory McIlroy,64,36.79,39,106,3.95
20,21,21,Matt Jones,70,36.67,44,120,3.91
21,22,22,Matt Atkins,56,36.54,38,104,3.68
22,23,23,Adam Scott,78,36.29,45,124,3.51
23,24,24,Shane Lowry,64,36.11,39,108,3.46
24,25,25,Alex Noren,67,36.0,36,100,3.92
25,26,26,Grayson Murray,72,35.94,46,128,3.74
26,27,27,Jhonattan Vegas,92,35.92,51,142,3.63
27,28,28,Branden Grace,67,35.87,33,92,3.79
28,29,29,Keith Mitchell,99,35.57,69,194,3.52
29,30,30,Aaron Wise,90,35.23,62,176,3.84
30,31,31,Brooks Koepka,64,35.19,38,108,3.66
31,32,32,Gary Woodland,96,35.06,54,154,3.61
32,33,33,Matt Every,79,34.67,52,150,3.54
33,34,34,Hideki Matsuyama,75,34.48,40,116,3.65
34,35,35,Bronson Burgoon,69,34.33,46,134,3.8
35,36,36,Cody Gribble,71,34.21,39,114,4.03
36,37,37,Hunter Mahan,67,34.13,43,126,4.05
37,38,38,Seamus Power,86,33.97,53,156,3.87
38,39,39,Justin Thomas,91,33.82,46,136,3.85
39,40,40,Dustin Johnson,77,33.59,43,128,3.84
40,41,41,Chesson Hadley,103,33.51,65,194,3.94
41,42,42,Tiger Woods,68,33.33,40,120,3.93
42,43,43,Ethan Tracy,72,33.09,45,136,3.69
43,44,44,Tony Finau,105,32.93,54,164,3.59
44,45,45,Bubba Watson,90,32.88,48,146,3.92
45,46,46,Brett Stegmaier,67,32.79,40,122,3.85
46,47,47,Francesco Molinari,73,32.76,38,116,3.61
47,48,48,Denny McCarthy,71,32.54,41,126,4.02
48,49,49,Sam Saunders,80,32.43,48,148,3.9
49,50,50,Martin Flores,92,32.32,53,164,3.64
50,51,51,Ollie Schniederjans,91,32.28,51,158,3.92
51,52,52,Jon Rahm,71,32.14,36,112,3.5
52,53,53,Brice Garnett,99,32.11,61,190,3.77
53,54,54,Charles Howell III,104,31.98,55,172,3.8
54,55,55,Adam Schenk,86,31.88,51,160,3.67
55,56,56,Graeme McDowell,67,31.82,35,110,3.51
56,57,57,Kevin Tway,110,31.77,61,192,3.87
57,T58,T58,James Hahn,85,31.76,47,148,3.49
58,T58,T58,Patton Kizzire,92,31.76,54,170,3.7
59,60,60,Peter Uihlein,83,31.62,43,136,3.51
60,61,61,Aaron Baddeley,84,31.41,49,156,3.71
