,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
0,1,1,Zac Blair,64,39.66,46,116,-0.07
1,2,2,Billy Hurley III,70,35.94,46,128,-0.02
2,3,3,David Hearn,66,35.83,43,120,-0.02
3,4,4,Roberto Díaz,72,35.29,48,136,-0.08
4,5,5,Greg Chalmers,56,34.62,36,104,-0.14
5,6,6,Ben Crane,65,33.64,37,110,+0.11
6,7,7,Rod Pampling,62,33.0,33,100,-0.06
7,8,8,Jim Furyk,50,32.29,31,96,-0.26
8,9,9,Whee Kim,93,32.1,52,162,-0.06
9,10,10,Brian Stuard,103,31.96,62,194,-0.18
10,11,11,Chez Reavie,93,31.62,43,136,E
11,12,12,Kyle Thompson,50,31.52,29,92,-0.03
12,13,13,Kelly Kraft,94,31.1,51,164,-0.06
13,14,14,Ryan Armour,109,30.95,65,210,-0.22
14,15,15,D.A. Points,63,30.7,35,114,E
15,16,16,Brian Gay,103,30.69,62,202,-0.21
16,17,17,Fabián Gómez,88,29.76,50,168,-0.24
17,18,18,Alex Cejka,77,29.71,41,138,+0.07
18,19,19,Rob Oppenheim,74,29.41,40,136,-0.23
19,20,20,Kevin Na,91,29.05,43,148,+0.07
20,21,21,Michael Kim,74,29.03,36,124,+0.08
21,22,22,Johnson Wagner,75,28.26,39,138,-0.08
22,23,23,Danny Lee,88,28.21,44,156,-0.09
23,T24,T24,Zach Johnson,94,27.85,44,158,+0.05
24,T24,T24,Vaughn Taylor,83,27.85,44,158,+0.14
25,26,26,William McGirt,84,27.56,43,156,+0.12
26,27,27,Jonathan Byrd,70,27.42,34,124,+0.03
27,28,28,Russell Knox,94,26.79,45,168,+0.02
28,29,29,Steve Wheatcroft,60,26.72,31,116,-0.10
29,30,30,"Ted Potter, Jr.",87,26.47,45,170,+0.02
30,31,31,Wesley Bryan,69,26.42,28,106,-0.07
31,32,32,Andrew Landry,82,26.28,41,156,-0.05
32,33,33,Chris Stroud,81,26.15,34,130,+0.03
33,34,34,John Huh,94,26.11,47,180,-0.02
34,35,35,Chad Campbell,87,26.06,37,142,+0.11
35,36,36,Chris Kirk,108,25.98,53,204,-0.11
36,37,37,Peter Malnati,87,25.9,43,166,E
37,38,38,Matt Kuchar,88,25.74,35,136,-0.11
38,39,39,Ryan Moore,78,25.71,36,140,-0.03
39,40,40,David Lingmerth,82,25.64,40,156,-0.23
40,T41,T41,Ian Poulter,73,25.0,25,100,+0.04
41,T41,T41,Conrad Shindler,60,25.0,28,112,-0.18
42,T41,T41,Webb Simpson,95,25.0,42,168,-0.17
43,44,44,Tyler Duncan,97,24.73,46,186,+0.15
44,45,45,J.J. Henry,81,24.67,37,150,-0.11
45,46,46,Daniel Summerhays,51,24.44,22,90,-0.14
46,47,47,Brandt Snedeker,84,24.38,39,160,-0.03
47,48,48,Ryan Blaum,81,24.36,38,156,-0.05
48,49,49,Martin Piller,79,24.03,37,154,-0.11
49,50,50,Si Woo Kim,108,23.81,40,168,+0.28
50,51,51,Satoshi Kodaira,51,23.75,19,80,+0.26
51,52,52,Brian Harman,94,23.68,36,152,E
52,53,53,Nicholas Lindheim,77,23.19,32,138,E
53,54,54,Ricky Barnes,65,22.88,27,118,E
54,55,55,Nate Lashley,51,22.34,21,94,E
55,56,56,Tyrone Van Aswegen,101,22.04,41,186,+0.07
56,57,57,Pat Perez,82,21.93,25,114,+0.16
