,Driving_Pct.__240_Measured_RANK THIS WEEK,Driving_Pct.__240_Measured_RANK LAST WEEK,Driving_Pct.__240_Measured_PLAYER NAME,Driving_Pct.__240_Measured_ROUNDS,Driving_Pct.__240_Measured_%,Driving_Pct.__240_Measured_TOTAL DRIVES FOR <= 240,Driving_Pct.__240_Measured_TOTAL DRVS - OVERALL,Driving_Pct.__240_Measured_RELATIVE TO PAR
125,T121,T121,Scott Brown,102,0.0,,180,E
126,T121,T121,Bronson Burgoon,69,0.0,,134,E
127,T121,T121,Jonathan Byrd,70,0.0,,124,E
128,T121,T121,Stewart Cink,87,0.0,,150,E
129,T121,T121,Austin Cook,107,0.0,,202,E
130,T121,T121,Joel Dahmen,93,0.0,,170,E
131,T121,T121,Jason Dufner,71,0.0,,108,E
132,T121,T121,Harris English,84,0.0,,156,E
133,T121,T121,Martin Flores,92,0.0,,164,E
134,T121,T121,Rickie Fowler,74,0.0,,132,E
135,T121,T121,Brice Garnett,99,0.0,,190,E
136,T121,T121,Brian Gay,103,0.0,,202,E
137,T121,T121,Lucas Glover,65,0.0,,98,E
138,T121,T121,Talor Gooch,78,0.0,,144,E
139,T121,T121,Cody Gribble,71,0.0,,114,E
140,T121,T121,Chesson Hadley,103,0.0,,194,E
141,T121,T121,Tyrrell Hatton,58,0.0,,84,E
142,T121,T121,David Hearn,66,0.0,,120,E
143,T121,T121,Beau Hossler,104,0.0,,200,E
144,T121,T121,Matt Jones,70,0.0,,120,E
145,T121,T121,Sung Kang,89,0.0,,146,E
146,T121,T121,Michael Kim,74,0.0,,124,E
147,T121,T121,Chris Kirk,108,0.0,,204,E
148,T121,T121,Kevin Kisner,89,0.0,,140,E
149,T121,T121,Satoshi Kodaira,51,0.0,,80,E
150,T121,T121,Jason Kokrak,99,0.0,,194,E
151,T121,T121,Martin Laird,73,0.0,,130,E
152,T121,T121,Nate Lashley,51,0.0,,94,E
153,T121,T121,Marc Leishman,93,0.0,,148,E
154,T121,T121,Nicholas Lindheim,77,0.0,,138,E
155,T121,T121,Luke List,98,0.0,,166,E
156,T121,T121,Jamie Lovemark,92,0.0,,160,E
157,T121,T121,Shane Lowry,64,0.0,,108,E
158,T121,T121,Hunter Mahan,67,0.0,,126,E
159,T121,T121,Denny McCarthy,71,0.0,,126,E
160,T121,T121,Graeme McDowell,67,0.0,,110,E
161,T121,T121,Rory McIlroy,64,0.0,,106,E
162,T121,T121,Francesco Molinari,73,0.0,,116,E
163,T121,T121,Alex Noren,67,0.0,,100,E
164,T121,T121,Sean O'Hair,67,0.0,,126,E
165,T121,T121,Louis Oosthuizen,62,0.0,,92,E
166,T121,T121,Rod Pampling,62,0.0,,100,E
167,T121,T121,Cameron Percy,56,0.0,,100,E
168,T121,T121,Scott Piercy,84,0.0,,152,E
169,T121,T121,Ian Poulter,73,0.0,,100,E
170,T121,T121,Seamus Power,86,0.0,,156,E
171,T121,T121,Andrew Putnam,97,0.0,,178,E
172,T121,T121,Chez Reavie,93,0.0,,136,E
173,T121,T121,Justin Rose,70,0.0,,108,E
174,T121,T121,Rory Sabbatini,91,0.0,,178,E
175,T121,T121,Sam Saunders,80,0.0,,148,E
176,T121,T121,Adam Scott,78,0.0,,124,E
177,T121,T121,Brandt Snedeker,84,0.0,,160,E
178,T121,T121,J.J. Spaun,85,0.0,,158,E
179,T121,T121,Jordan Spieth,81,0.0,,136,E
180,T121,T121,Brendan Steele,74,0.0,,114,E
181,T121,T121,Shawn Stefani,76,0.0,,148,E
182,T121,T121,Henrik Stenson,60,0.0,,88,E
183,T121,T121,Hudson Swafford,73,0.0,,110,E
184,T121,T121,Justin Thomas,91,0.0,,136,E
185,T121,T121,Michael Thompson,62,0.0,,116,E
186,T121,T121,Peter Uihlein,83,0.0,,136,E
187,T121,T121,Harold Varner III,91,0.0,,162,E
188,T121,T121,Nick Watney,94,0.0,,180,E
189,T121,T121,Bubba Watson,90,0.0,,146,E
190,T121,T121,Steve Wheatcroft,60,0.0,,116,E
191,T121,T121,Aaron Wise,90,0.0,,176,E
192,T121,T121,Gary Woodland,96,0.0,,154,E
