,Driving_Pct._300_Measured_RANK THIS WEEK,Driving_Pct._300_Measured_RANK LAST WEEK,Driving_Pct._300_Measured_PLAYER NAME,Driving_Pct._300_Measured_ROUNDS,Driving_Pct._300_Measured_%,Driving_Pct._300_Measured_TOTAL DRIVES FOR 300+,Driving_Pct._300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300_Measured_RELATIVE TO PAR
64,65,65,Alex Noren,67,48.0,48,100,-0.08
65,66,66,Chesson Hadley,103,47.94,93,194,-0.27
66,67,67,Rickie Fowler,74,47.73,63,132,-0.35
67,68,68,Marc Leishman,93,47.3,70,148,-0.2
68,69,69,Shane Lowry,64,47.22,51,108,-0.22
69,70,70,Stephan Jaeger,81,46.67,70,150,-0.3
70,71,71,Patton Kizzire,92,46.47,79,170,-0.29
71,72,72,Martin Flores,92,46.34,76,164,-0.26
72,73,73,James Hahn,85,45.95,68,148,-0.32
73,74,74,Jordan Spieth,81,45.59,62,136,-0.27
74,75,75,Cameron Smith,85,45.16,56,124,-0.25
75,76,76,J.T. Poston,73,45.07,64,142,-0.3
76,77,77,Patrick Reed,94,45.0,63,140,-0.29
77,78,78,Shawn Stefani,76,44.59,66,148,-0.35
78,79,79,Louis Oosthuizen,62,44.57,41,92,-0.02
79,80,80,Hunter Mahan,67,44.44,56,126,-0.05
80,81,81,Daniel Berger,81,44.35,55,124,-0.29
81,82,82,Tyrrell Hatton,58,44.05,37,84,-0.05
82,83,83,Brett Stegmaier,67,43.44,53,122,-0.34
83,84,84,Brice Garnett,99,43.16,82,190,-0.28
84,85,85,Talor Gooch,78,43.06,62,144,-0.29
85,86,86,Cameron Percy,56,43.0,43,100,-0.14
86,87,87,Xinjun Zhang,81,42.96,61,142,-0.3
87,88,88,Kyle Stanley,93,42.65,58,136,-0.36
88,89,89,Jonas Blixt,67,42.16,43,102,-0.33
89,90,90,Denny McCarthy,71,42.06,53,126,-0.28
90,T91,T91,Stewart Cink,87,42.0,63,150,-0.38
91,T91,T91,Matt Every,79,42.0,63,150,-0.44
92,T91,T91,Retief Goosen,60,42.0,42,100,-0.19
93,T94,T94,Dominic Bozzelli,65,41.54,54,130,-0.22
94,T94,T94,Martin Laird,73,41.54,54,130,-0.2
95,96,96,Abraham Ancer,98,41.49,78,188,-0.26
96,97,97,Sam Ryder,82,41.25,66,160,-0.32
97,98,98,Anirban Lahiri,82,40.97,59,144,-0.32
98,99,99,Tyler Duncan,97,40.86,76,186,-0.34
99,100,100,Mackenzie Hughes,80,40.79,62,152,-0.19
100,101,101,Billy Horschel,86,40.63,65,160,-0.12
101,102,102,J.J. Spaun,85,40.51,64,158,-0.34
102,103,103,Scott Piercy,84,40.13,61,152,-0.31
103,T104,T104,Rafa Cabrera Bello,75,40.0,40,100,-0.2
104,T104,T104,Troy Merritt,89,40.0,68,170,-0.37
105,106,106,Joel Dahmen,93,39.41,67,170,-0.42
106,107,107,Jason Dufner,71,38.89,42,108,-0.31
107,108,108,Michael Thompson,62,38.79,45,116,-0.24
108,109,109,Bill Haas,76,38.57,54,140,-0.17
109,110,110,Aaron Baddeley,84,38.46,60,156,-0.23
110,111,111,Graeme McDowell,67,38.18,42,110,-0.29
111,112,112,Blayne Barber,69,37.31,50,134,-0.34
112,113,113,Emiliano Grillo,94,37.2,61,164,-0.3
113,114,114,Kevin Streelman,94,36.41,67,184,-0.28
114,115,115,Nicholas Lindheim,77,36.23,50,138,-0.06
115,116,116,Nate Lashley,51,36.17,34,94,-0.21
116,117,117,J.J. Henry,81,36.0,54,150,-0.19
117,118,118,Webb Simpson,95,35.71,60,168,-0.3
118,119,119,Robert Streb,78,35.61,47,132,-0.17
119,T120,T120,Satoshi Kodaira,51,35.0,28,80,-0.14
120,T120,T120,Ian Poulter,73,35.0,35,100,-0.31
121,122,122,Peter Malnati,87,34.94,58,166,-0.4
122,123,123,Sung Kang,89,34.93,51,146,-0.27
123,124,124,Jonathan Byrd,70,34.68,43,124,-0.23
124,125,125,Bud Cauley,55,34.44,31,90,-0.13
125,126,126,Russell Henley,77,34.17,41,120,-0.27
126,127,127,Si Woo Kim,108,33.93,57,168,-0.33
127,128,128,Chris Stroud,81,33.85,44,130,-0.07
128,129,129,Kiradech Aphibarnrat,51,33.82,23,68,-0.13
129,130,130,Brandt Snedeker,84,33.75,54,160,-0.39
130,131,131,Nick Taylor,94,33.54,55,164,-0.33
131,T132,T132,Tom Hoge,101,33.33,62,186,-0.26
132,T132,T132,C.T. Pan,104,33.33,60,180,-0.3
133,T132,T132,Tyrone Van Aswegen,101,33.33,62,186,-0.26
134,135,135,Andrew Putnam,97,33.15,59,178,-0.32
135,136,136,Ricky Barnes,65,33.05,39,118,-0.44
136,137,137,Conrad Shindler,60,33.04,37,112,-0.08
137,138,138,Scott Brown,102,32.78,59,180,-0.27
138,139,139,Rory Sabbatini,91,32.58,58,178,-0.26
139,140,140,Austin Cook,107,32.18,65,202,-0.31
140,141,141,Fabián Gómez,88,32.14,54,168,-0.33
141,142,142,Brian Harman,94,31.58,48,152,-0.4
142,143,143,Kevin Kisner,89,31.43,44,140,-0.3
143,144,144,Martin Piller,79,31.17,48,154,-0.15
144,145,145,Zecheng Dou,53,31.11,28,90,-0.11
145,146,146,Jonathan Randolph,71,30.77,40,130,-0.35
146,147,147,Richy Werenski,98,30.68,54,176,-0.3
147,148,148,Matt Kuchar,88,30.15,41,136,-0.29
148,149,149,William McGirt,84,30.13,47,156,-0.34
149,150,150,Ryan Moore,78,30.0,42,140,-0.14
150,151,151,Russell Knox,94,29.76,50,168,-0.38
151,152,152,Ben Martin,64,29.69,38,128,-0.32
152,153,153,Henrik Stenson,60,29.55,26,88,-0.23
153,154,154,Chris Kirk,108,29.41,60,204,-0.17
154,155,155,Cameron Tringale,67,29.37,37,126,-0.22
155,156,156,Ben Silverman,90,29.17,49,168,-0.33
156,157,157,Andrew Yun,51,28.89,26,90,-0.23
157,158,158,Ryan Blaum,81,28.85,45,156,-0.16
158,159,159,Kevin Na,91,28.38,42,148,-0.48
159,160,160,Andrew Landry,82,28.21,44,156,-0.3
160,161,161,Rod Pampling,62,28.0,28,100,-0.39
161,162,162,Steve Wheatcroft,60,27.59,32,116,-0.34
162,163,163,Adam Hadwin,92,27.54,38,138,-0.32
163,164,164,Kelly Kraft,94,26.83,44,164,-0.27
164,165,165,Pat Perez,82,26.32,30,114,-0.2
165,166,166,Danny Lee,88,26.28,41,156,-0.37
166,167,167,Derek Fathauer,84,26.25,42,160,-0.17
167,168,168,John Huh,94,26.11,47,180,-0.15
168,169,169,Billy Hurley III,70,25.78,33,128,-0.33
169,170,170,"Ted Potter, Jr.",87,25.29,43,170,-0.09
170,171,171,Zach Johnson,94,24.68,39,158,-0.49
171,172,172,Chad Campbell,87,24.65,35,142,-0.14
172,173,173,Roberto Díaz,72,24.26,33,136,-0.3
173,174,174,Rob Oppenheim,74,23.53,32,136,0.13
174,175,175,Wesley Bryan,69,22.64,24,106,-0.25
175,176,176,Michael Kim,74,22.58,28,124,-0.36
176,177,177,Alex Cejka,77,22.46,31,138,-0.29
177,178,178,Johnson Wagner,75,21.74,30,138,-0.47
178,179,179,Chez Reavie,93,21.32,29,136,-0.52
179,180,180,Brian Gay,103,21.29,43,202,-0.26
180,181,181,Greg Chalmers,56,21.15,22,104,-0.18
181,182,182,Daniel Summerhays,51,21.11,19,90,-0.53
182,183,183,Ryan Armour,109,20.95,44,210,-0.25
183,184,184,David Hearn,66,20.83,25,120,-0.12
184,185,185,Kyle Thompson,50,20.65,19,92,-0.16
185,186,186,David Lingmerth,82,19.87,31,156,-0.42
186,187,187,Whee Kim,93,19.75,32,162,-0.28
187,188,188,Vaughn Taylor,83,18.99,30,158,-0.13
188,189,189,Jim Furyk,50,18.75,18,96,-0.06
189,190,190,D.A. Points,63,18.42,21,114,-0.62
190,191,191,Ben Crane,65,15.45,17,110,-0.59
191,192,192,Zac Blair,64,12.93,15,116,-0.2
192,193,193,Brian Stuard,103,12.37,24,194,-0.17
