,Driving_Pct._260-280_All_Drives_RANK THIS WEEK,Driving_Pct._260-280_All_Drives_RANK LAST WEEK,Driving_Pct._260-280_All_Drives_PLAYER NAME,Driving_Pct._260-280_All_Drives_ROUNDS,Driving_Pct._260-280_All_Drives_%,Driving_Pct._260-280_All_Drives_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._260-280_All_Drives_RELATIVE TO PAR
0,1,1,Zac Blair,64,35.87,231,644,-0.009
1,2,2,Brian Gay,103,35.69,459,1286,-0.041
2,3,3,Jim Furyk,50,35.16,225,640,-0.013
3,4,4,Alex Cejka,77,34.81,291,836,+0.031
4,5,5,Billy Hurley III,70,34.8,277,796,+0.047
5,6,6,Brian Stuard,103,34.47,424,1230,-0.028
6,7,7,Ben Crane,65,34.32,221,644,-0.005
7,8,8,Kyle Thompson,50,33.33,168,504,+0.048
8,9,9,David Hearn,66,33.14,232,700,+0.017
9,10,10,Ryan Armour,109,33.11,445,1344,-0.067
10,11,11,Kelly Kraft,94,32.85,339,1032,-0.021
11,12,12,Greg Chalmers,56,32.34,185,572,+0.081
12,13,13,Vaughn Taylor,83,31.84,312,980,+0.038
13,14,14,Jonathan Randolph,71,31.62,265,838,+0.030
14,15,15,Jonathan Byrd,70,31.4,211,672,+0.071
15,16,16,Johnson Wagner,75,31.17,240,770,-0.067
16,17,17,Daniel Summerhays,51,30.83,164,532,+0.043
17,18,18,Rod Pampling,62,30.35,190,626,+0.026
18,19,19,John Huh,94,30.28,347,1146,-0.020
19,20,20,Roberto Díaz,72,29.97,235,784,+0.026
20,21,21,Ryan Blaum,81,29.78,299,1004,+0.017
21,22,22,Whee Kim,93,29.76,303,1018,+0.010
22,23,23,Chez Reavie,93,29.71,249,838,+0.084
23,24,24,Wesley Bryan,69,29.67,213,718,+0.005
24,25,25,Ryan Moore,78,29.5,272,922,-0.040
25,26,26,Chad Campbell,87,29.12,272,934,+0.063
26,27,27,Ben Martin,64,28.97,230,794,-0.030
27,28,28,Chris Kirk,108,28.96,388,1340,-0.062
28,29,29,Rob Oppenheim,74,28.84,218,756,-0.005
29,30,30,Michael Kim,74,28.78,217,754,+0.092
30,31,31,D.A. Points,63,28.64,193,674,+0.057
31,32,32,Fabián Gómez,88,28.48,282,990,E
32,33,33,Ricky Barnes,65,28.41,179,630,+0.101
33,34,34,William McGirt,84,28.2,295,1046,+0.003
34,35,35,Steve Wheatcroft,60,28.11,181,644,-0.022
35,36,36,"Ted Potter, Jr.",87,28.07,302,1076,+0.033
36,37,37,Russell Knox,94,27.91,288,1032,-0.003
37,38,38,Tyrone Van Aswegen,101,27.63,320,1158,+0.059
38,39,39,Peter Malnati,87,27.58,289,1048,+0.035
39,40,40,David Lingmerth,82,27.55,265,962,-0.034
40,41,41,Matt Kuchar,88,27.37,248,906,-0.044
41,42,42,Martin Piller,79,27.35,256,936,+0.027
42,43,43,Scott Brown,102,27.17,307,1130,+0.059
43,44,44,Danny Lee,88,27.1,265,978,-0.019
44,45,45,Russell Henley,77,27.08,221,816,-0.032
45,46,46,Kevin Na,91,26.73,262,980,-0.004
46,47,47,Andrew Putnam,97,26.49,285,1076,+0.056
47,48,48,Webb Simpson,95,26.28,297,1130,-0.098
48,49,49,Richy Werenski,98,26.21,271,1034,+0.011
49,50,50,Andrew Landry,82,26.13,267,1022,+0.019
50,51,51,Brandt Snedeker,84,26.07,269,1032,+0.037
51,52,52,Kevin Kisner,89,26.04,238,914,E
52,T53,T53,Satoshi Kodaira,51,25.89,145,560,+0.200
53,T53,T53,Michael Thompson,62,25.89,203,784,+0.015
54,55,55,Nicholas Lindheim,77,25.85,213,824,+0.089
55,56,56,Ben Silverman,90,25.8,274,1062,+0.131
56,57,57,Zach Johnson,94,25.7,258,1004,-0.039
57,58,58,Ian Poulter,73,25.64,179,698,+0.011
58,59,59,Andrew Yun,51,25.63,122,476,+0.180
59,60,60,Chris Stroud,81,25.25,206,816,-0.053
60,61,61,Henrik Stenson,60,24.92,153,614,-0.137
61,62,62,C.T. Pan,104,24.87,285,1146,+0.067
62,63,63,Derek Fathauer,84,24.84,236,950,+0.110
63,64,64,Brian Harman,94,24.8,251,1012,+0.032
64,65,65,Emiliano Grillo,94,24.76,253,1022,+0.020
65,66,66,Robert Streb,78,24.58,206,838,+0.112
66,67,67,J.J. Henry,81,24.49,215,878,+0.056
67,T68,T68,Joel Dahmen,93,24.35,242,994,+0.004
68,T68,T68,Conrad Shindler,60,24.35,150,616,+0.007
69,70,70,Tyler Duncan,97,24.29,275,1132,+0.058
70,71,71,Tom Hoge,101,24.22,281,1160,-0.007
71,72,72,Scott Piercy,84,24.16,230,952,E
72,73,73,Nick Taylor,94,23.79,246,1034,+0.073
73,74,74,Brett Stegmaier,67,23.71,156,658,+0.006
74,75,75,Brice Garnett,99,23.63,267,1130,+0.079
75,76,76,Sung Kang,89,23.55,220,934,+0.136
76,77,77,Ethan Tracy,72,23.28,176,756,+0.063
77,78,78,Si Woo Kim,108,23.26,254,1092,+0.039
78,79,79,Martin Laird,73,23.24,198,852,+0.086
79,80,80,Blayne Barber,69,23.09,193,836,-0.062
80,81,81,Talor Gooch,78,22.98,199,866,+0.070
81,82,82,Troy Merritt,89,22.94,234,1020,-0.009
82,83,83,Abraham Ancer,98,22.88,265,1158,-0.057
83,84,84,Kevin Streelman,94,22.77,261,1146,-0.027
84,85,85,Rory Sabbatini,91,22.75,238,1046,-0.004
85,T86,T86,Denny McCarthy,71,22.74,156,686,+0.064
86,T86,T86,J.J. Spaun,85,22.74,226,994,+0.084
87,88,88,Austin Cook,107,22.52,290,1288,+0.010
