,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,1,Henrik Stenson,60,48.86,43,88,+0.02
1,2,2,Derek Fathauer,84,47.5,76,160,-0.01
2,3,3,Bud Cauley,55,46.67,42,90,-0.40
3,4,4,David Lingmerth,82,46.15,72,156,-0.04
4,5,5,Pat Perez,82,45.61,52,114,-0.12
5,6,6,Zecheng Dou,53,45.56,41,90,-0.07
6,7,7,Ben Martin,64,45.31,58,128,-0.12
7,8,8,Scott Brown,102,45.0,81,180,-0.05
8,9,9,Ben Silverman,90,44.64,75,168,-0.16
9,10,10,Nick Taylor,94,44.51,73,164,-0.23
10,11,11,Andrew Yun,51,44.44,40,90,+0.08
11,12,12,Vaughn Taylor,83,44.3,70,158,-0.16
12,13,13,Adam Hadwin,92,44.2,61,138,-0.20
13,14,14,Kiradech Aphibarnrat,51,44.12,30,68,-0.17
14,15,15,Retief Goosen,60,44.0,44,100,-0.16
15,16,16,Michael Thompson,62,43.97,51,116,-0.10
16,17,17,Richy Werenski,98,43.75,77,176,-0.30
17,18,18,Austin Cook,107,43.56,88,202,-0.02
18,19,19,Michael Kim,74,43.55,54,124,-0.15
19,20,20,Jordan Spieth,81,43.38,59,136,-0.20
20,21,21,Daniel Summerhays,51,43.33,39,90,-0.13
21,22,22,Rory Sabbatini,91,43.26,77,178,-0.12
22,23,23,Sung Kang,89,43.15,63,146,-0.14
23,T24,T24,Zach Johnson,94,43.04,68,158,-0.13
24,T24,T24,J.J. Spaun,85,43.04,68,158,-0.19
25,26,26,Andrew Putnam,97,42.7,76,178,-0.14
26,27,27,Andrew Landry,82,42.31,66,156,-0.06
27,28,28,Kevin Streelman,94,41.85,77,184,-0.26
28,29,29,Troy Merritt,89,41.76,71,170,-0.13
29,T30,T30,Aaron Baddeley,84,41.67,65,156,-0.17
30,T30,T30,Jason Dufner,71,41.67,45,108,-0.04
31,32,32,Stewart Cink,87,41.33,62,150,+0.06
32,T33,T33,Hunter Mahan,67,41.27,52,126,-0.19
33,T33,T33,Sean O'Hair,67,41.27,52,126,-0.23
34,T33,T33,Cameron Tringale,67,41.27,52,126,-0.15
35,36,36,Talor Gooch,78,40.97,59,144,-0.08
36,T37,T37,Whee Kim,93,40.74,66,162,-0.18
