,Hang_Time_RANK THIS WEEK,Hang_Time_RANK LAST WEEK,Hang_Time_PLAYER NAME,Hang_Time_ROUNDS,Hang_Time_AVG.,Hang_Time_TOTAL ACTUAL HANG TIME,Hang_Time_TOTAL ATTEMPTS,Hang_Time_LONGEST ACT. HANG TIME,Hang_Time_SHORTEST ACT. HANG TIME
24,T11,T11,Cameron Smith,85,6.7,308.8,46,7.7,4.8
25,T26,T26,Bud Cauley,55,6.6,244.4,37,7.7,3.6
26,T26,T26,Bryson DeChambeau,93,6.6,388.8,59,7.9,3.4
27,T26,T26,Bill Haas,76,6.6,310.2,47,7.6,3.6
28,T26,T26,Brandon Harkins,101,6.6,447.8,68,7.9,2.7
29,T26,T26,David Hearn,66,6.6,296.8,45,7.9,2.7
30,T26,T26,J.J. Henry,81,6.6,344.2,52,7.5,3.9
31,T26,T26,Shane Lowry,64,6.6,275.2,42,7.8,3.6
32,T26,T26,Hideki Matsuyama,75,6.6,269.0,41,7.8,3.9
33,T26,T26,Francesco Molinari,73,6.6,292.2,44,7.8,3.7
34,T26,T26,C.T. Pan,104,6.6,451.1,68,8.1,2.8
35,T26,T26,Michael Thompson,62,6.6,350.9,53,7.6,4.3
36,T26,T26,Peter Uihlein,83,6.6,327.8,50,7.6,4.8
37,T26,T26,Harold Varner III,91,6.6,451.6,68,7.7,3.7
38,T26,T26,Aaron Wise,90,6.6,421.5,64,7.7,4.7
39,T40,T40,Matt Atkins,56,6.5,232.8,36,8.0,3.1
40,T40,T40,Bronson Burgoon,69,6.5,310.5,48,7.5,2.6
41,T40,T40,Patrick Cantlay,87,6.5,362.4,56,7.8,3.4
42,T40,T40,Austin Cook,107,6.5,518.9,80,7.7,3.1
43,T40,T40,Harris English,84,6.5,415.5,64,7.4,3.7
44,T40,T40,Rickie Fowler,74,6.5,265.5,41,7.7,5.1
45,T40,T40,Robert Garrigus,80,6.5,379.0,58,8.0,3.7
46,T40,T40,Cody Gribble,71,6.5,285.2,44,7.6,3.3
47,T40,T40,Adam Hadwin,92,6.5,340.0,52,7.7,4.0
48,T40,T40,Charley Hoffman,87,6.5,349.8,54,8.2,4.7
49,T40,T40,Tom Hoge,101,6.5,514.3,79,7.4,2.4
50,T40,T40,Mackenzie Hughes,80,6.5,407.8,63,7.5,3.6
51,T40,T40,Brooks Koepka,64,6.5,278.0,43,8.0,1.4
52,T40,T40,Martin Laird,73,6.5,342.8,53,7.8,1.3
53,T40,T40,Marc Leishman,93,6.5,370.0,57,8.2,2.0
54,T40,T40,Hunter Mahan,67,6.5,320.8,49,7.8,4.0
55,T40,T40,Keith Mitchell,99,6.5,449.9,69,7.9,3.2
56,T40,T40,Louis Oosthuizen,62,6.5,267.1,41,7.7,4.7
57,T40,T40,Pat Perez,82,6.5,260.2,40,7.7,2.3
58,T40,T40,Patrick Rodgers,97,6.5,357.3,55,7.9,3.6
59,T40,T40,Rory Sabbatini,91,6.5,451.5,69,7.8,3.8
60,T40,T40,Sam Saunders,80,6.5,357.7,55,8.0,2.8
61,T40,T40,Adam Schenk,86,6.5,415.8,64,7.7,4.0
62,T40,T40,Adam Scott,78,6.5,323.1,50,7.6,4.4
63,T40,T40,Kyle Stanley,93,6.5,374.4,58,7.7,4.5
64,T40,T40,Henrik Stenson,60,6.5,103.7,16,7.4,4.9
65,T40,T40,Hudson Swafford,73,6.5,287.3,44,7.6,3.3
66,T40,T40,Bubba Watson,90,6.5,346.8,53,8.5,1.0
67,T68,T68,Abraham Ancer,98,6.4,512.4,80,7.6,4.6
68,T68,T68,Daniel Berger,81,6.4,340.3,53,8.0,4.2
69,T68,T68,Zac Blair,64,6.4,275.2,43,7.4,4.1
70,T68,T68,Jonas Blixt,67,6.4,293.1,46,7.6,4.0
71,T68,T68,Jonathan Byrd,70,6.4,274.6,43,7.9,4.5
72,T68,T68,Paul Casey,74,6.4,216.7,34,7.7,4.2
73,T68,T68,Corey Conners,97,6.4,489.8,76,7.6,4.0
74,T68,T68,Jason Day,75,6.4,254.5,40,7.8,2.5
75,T68,T68,Tony Finau,105,6.4,425.3,66,8.2,2.8
76,T68,T68,Brian Gay,103,6.4,509.6,80,7.5,3.6
77,T68,T68,Retief Goosen,60,6.4,237.0,37,7.8,1.9
78,T68,T68,Emiliano Grillo,94,6.4,433.3,68,7.4,4.4
79,T68,T68,Matt Jones,70,6.4,262.5,41,7.8,3.1
80,T68,T68,Whee Kim,93,6.4,365.9,57,7.5,4.0
81,T68,T68,Kevin Kisner,89,6.4,366.0,57,7.7,4.6
82,T68,T68,Kelly Kraft,94,6.4,430.7,67,7.5,5.0
83,T68,T68,Jamie Lovemark,92,6.4,426.1,67,7.6,3.3
84,T68,T68,Peter Malnati,87,6.4,434.4,68,7.6,2.8
85,T68,T68,Ben Martin,64,6.4,356.6,56,7.3,3.6
86,T68,T68,Denny McCarthy,71,6.4,262.2,41,7.7,0.9
87,T68,T68,Rory McIlroy,64,6.4,242.4,38,7.9,1.6
88,T68,T68,Troy Merritt,89,6.4,430.9,67,8.2,0.9
89,T68,T68,Grayson Murray,72,6.4,337.7,53,7.9,1.2
90,T68,T68,D.A. Points,63,6.4,256.2,40,7.5,5.0
91,T68,T68,Andrew Putnam,97,6.4,438.2,68,7.4,4.4
92,T68,T68,Justin Rose,70,6.4,249.3,39,7.7,3.6
93,T68,T68,Conrad Shindler,60,6.4,184.6,29,7.2,4.3
94,T68,T68,Webb Simpson,95,6.4,444.7,69,8.3,3.9
95,T68,T68,J.J. Spaun,85,6.4,380.1,59,7.7,3.9
96,T68,T68,Brendan Steele,74,6.4,281.6,44,7.5,4.5
97,T68,T68,Kevin Streelman,94,6.4,476.7,74,7.2,3.5
98,T68,T68,Justin Thomas,91,6.4,332.7,52,9.3,4.0
99,T68,T68,Nick Watney,94,6.4,482.1,75,7.8,4.0
100,T68,T68,Richy Werenski,98,6.4,409.0,64,7.4,2.8
101,T102,T102,Kiradech Aphibarnrat,51,6.3,169.7,27,7.4,4.3
102,T102,T102,Blayne Barber,69,6.3,319.5,51,7.5,3.5
103,T102,T102,Dominic Bozzelli,65,6.3,335.2,53,7.7,1.5
104,T102,T102,Scott Brown,102,6.3,428.0,68,7.6,4.5
105,T102,T102,Stewart Cink,87,6.3,398.2,63,7.6,1.7
106,T102,T102,Jason Dufner,71,6.3,270.4,43,7.5,4.9
107,T102,T102,Matt Every,79,6.3,333.1,53,7.5,3.4
108,T102,T102,Lucas Glover,65,6.3,257.6,41,7.4,4.9
109,T102,T102,Chesson Hadley,103,6.3,502.7,80,7.5,4.1
110,T102,T102,Brian Harman,94,6.3,357.5,57,7.4,3.3
111,T102,T102,Beau Hossler,104,6.3,489.4,78,7.8,2.3
112,T102,T102,Michael Kim,74,6.3,292.0,46,7.5,1.9
113,T102,T102,Patton Kizzire,92,6.3,430.2,68,7.9,2.7
114,T102,T102,Satoshi Kodaira,51,6.3,165.0,26,7.3,4.4
115,T102,T102,Anirban Lahiri,82,6.3,388.0,62,7.8,1.1
116,T102,T102,Andrew Landry,82,6.3,411.7,65,7.3,2.2
117,T102,T102,Nate Lashley,51,6.3,209.2,33,7.5,4.3
118,T102,T102,David Lingmerth,82,6.3,392.7,62,7.3,2.7
119,T102,T102,Kevin Na,91,6.3,376.4,60,7.3,4.8
120,T102,T102,Martin Piller,79,6.3,386.5,61,7.6,4.3
121,T102,T102,"Ted Potter, Jr.",87,6.3,433.1,69,7.5,0.5
122,T102,T102,Patrick Reed,94,6.3,319.8,51,7.5,2.6
123,T102,T102,Ben Silverman,90,6.3,417.7,66,7.7,2.3
124,T102,T102,Brandt Snedeker,84,6.3,373.1,59,7.7,3.8
125,T102,T102,Jordan Spieth,81,6.3,361.5,57,8.5,3.8
126,T102,T102,Shawn Stefani,76,6.3,319.8,51,7.8,3.7
127,T102,T102,Brian Stuard,103,6.3,494.9,79,7.6,2.7
128,T102,T102,Nick Taylor,94,6.3,420.9,67,7.2,3.2
129,T102,T102,Cameron Tringale,67,6.3,289.6,46,7.8,1.5
130,T102,T102,Johnson Wagner,75,6.3,289.7,46,7.5,4.2
131,T102,T102,Jimmy Walker,81,6.3,308.5,49,7.7,0.6
132,T102,T102,Steve Wheatcroft,60,6.3,256.5,41,7.5,2.7
133,T102,T102,Xinjun Zhang,81,6.3,303.0,48,7.9,2.2
134,T135,T135,Aaron Baddeley,84,6.2,372.9,60,7.6,0.8
135,T135,T135,Ben Crane,65,6.2,270.9,44,7.2,4.3
136,T135,T135,Zecheng Dou,53,6.2,191.8,31,7.4,2.1
137,T135,T135,Tyler Duncan,97,6.2,402.8,65,7.6,3.1
138,T135,T135,Martin Flores,92,6.2,394.0,64,7.5,2.6
139,T135,T135,Talor Gooch,78,6.2,289.5,47,7.5,2.7
140,T135,T135,Charles Howell III,104,6.2,408.2,66,7.8,4.1
141,T135,T135,Zach Johnson,94,6.2,370.0,60,7.7,2.3
142,T135,T135,Matt Kuchar,88,6.2,345.8,56,7.4,3.5
143,T135,T135,Graeme McDowell,67,6.2,255.0,41,7.5,3.8
144,T135,T135,William McGirt,84,6.2,435.4,70,7.4,1.5
145,T135,T135,Rob Oppenheim,74,6.2,302.6,49,7.7,2.8
146,T135,T135,Ryan Palmer,69,6.2,323.3,52,7.8,0.9
147,T135,T135,Cameron Percy,56,6.2,235.0,38,7.1,3.3
148,T135,T135,Sam Ryder,82,6.2,359.7,58,7.5,2.0
149,T135,T135,Scott Stallings,96,6.2,443.2,72,7.6,1.1
150,T135,T135,Robert Streb,78,6.2,346.1,56,8.4,4.0
151,T135,T135,Chris Stroud,81,6.2,311.2,50,7.5,2.9
152,T135,T135,Vaughn Taylor,83,6.2,417.5,67,7.4,4.5
153,T135,T135,Jhonattan Vegas,92,6.2,315.7,51,7.9,1.0
154,T135,T135,Tiger Woods,68,6.2,236.4,38,7.9,2.0
155,T135,T135,Andrew Yun,51,6.2,178.9,29,8.1,3.6
156,T157,T157,Ryan Armour,109,6.1,544.5,89,7.2,4.6
157,T157,T157,Rafa Cabrera Bello,75,6.1,226.4,37,7.0,4.3
158,T157,T157,Greg Chalmers,56,6.1,242.4,40,6.9,4.5
159,T157,T157,Brice Garnett,99,6.1,407.5,67,7.3,2.6
160,T157,T157,Billy Hurley III,70,6.1,337.2,55,7.2,3.9
161,T157,T157,Sung Kang,89,6.1,316.7,52,7.6,1.2
162,T157,T157,Si Woo Kim,108,6.1,406.3,67,7.7,2.0
163,T157,T157,Chris Kirk,108,6.1,542.8,89,7.5,3.5
164,T157,T157,Russell Knox,94,6.1,397.2,65,7.4,0.7
165,T157,T157,Ryan Moore,78,6.1,357.9,59,7.3,1.7
166,T157,T157,Scott Piercy,84,6.1,300.7,49,7.5,4.1
167,T157,T157,J.T. Poston,73,6.1,343.2,56,7.5,2.2
168,T157,T157,Ian Poulter,73,6.1,250.5,41,6.9,3.8
169,T157,T157,Chez Reavie,93,6.1,269.7,44,7.0,4.1
170,T157,T157,Charl Schwartzel,65,6.1,189.7,31,8.0,4.3
171,T157,T157,Brett Stegmaier,67,6.1,267.3,44,7.3,2.0
172,T157,T157,Ethan Tracy,72,6.1,275.1,45,7.7,1.9
173,T157,T157,Kevin Tway,110,6.1,443.0,73,7.6,2.0
174,T175,T175,Jim Furyk,50,6.0,197.4,33,6.9,4.4
175,T175,T175,Fabián Gómez,88,6.0,372.8,62,7.1,1.6
176,T175,T175,Russell Henley,77,6.0,259.9,43,6.9,4.2
177,T175,T175,John Huh,94,6.0,433.2,72,7.3,2.4
178,T175,T175,Jonathan Randolph,71,6.0,354.0,59,7.4,3.9
179,T175,T175,Ollie Schniederjans,91,6.0,359.8,60,7.9,1.9
180,T175,T175,Tyrone Van Aswegen,101,6.0,405.1,68,7.7,1.7
181,T182,T182,Wesley Bryan,69,5.9,225.5,38,7.3,3.4
182,T182,T182,Roberto Díaz,72,5.9,307.0,52,7.8,1.3
183,T182,T182,Derek Fathauer,84,5.9,350.5,59,7.3,2.5
184,T182,T182,Branden Grace,67,5.9,188.1,32,7.2,3.3
185,T182,T182,Nicholas Lindheim,77,5.9,299.3,51,7.1,3.2
186,T182,T182,Rod Pampling,62,5.9,252.1,43,7.1,3.6
187,T182,T182,Seamus Power,86,5.9,353.5,60,7.7,1.0
188,T182,T182,Kyle Thompson,50,5.9,193.3,33,6.8,3.9
189,190,190,Chad Campbell,87,5.8,278.3,48,7.5,3.2
190,T191,T191,Ricky Barnes,65,5.5,179.9,33,6.9,2.6
191,T191,T191,Lanto Griffin,80,5.5,269.2,49,7.5,0.7
192,T191,T191,Daniel Summerhays,51,5.5,187.9,34,7.3,2.4
