,Driving_Pct._320_Measured_RANK THIS WEEK,Driving_Pct._320_Measured_RANK LAST WEEK,Driving_Pct._320_Measured_PLAYER NAME,Driving_Pct._320_Measured_ROUNDS,Driving_Pct._320_Measured_%,Driving_Pct._320_Measured_TOTAL DRIVES FOR 320+,Driving_Pct._320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._320_Measured_RELATIVE TO PAR
169,170,170,Conrad Shindler,60,5.36,6,112,-1.00
170,171,171,"Ted Potter, Jr.",87,5.29,9,170,E
171,172,172,Ricky Barnes,65,5.08,6,118,-0.50
172,173,173,Vaughn Taylor,83,5.06,8,158,-0.38
173,174,174,Ryan Moore,78,5.0,7,140,-0.43
174,175,175,Whee Kim,93,4.94,8,162,-0.63
175,176,176,Michael Kim,74,4.84,6,124,-0.50
176,177,177,Brian Gay,103,4.46,9,202,-0.44
177,178,178,Zach Johnson,94,4.43,7,158,-0.57
178,179,179,Zac Blair,64,4.31,5,116,-0.20
179,180,180,Ben Martin,64,3.91,5,128,-1.00
180,181,181,Greg Chalmers,56,3.85,4,104,-0.50
181,182,182,Ryan Armour,109,3.81,8,210,-0.63
182,183,183,Chez Reavie,93,3.68,5,136,-0.40
183,184,184,Adam Hadwin,92,3.62,5,138,-0.60
184,185,185,Kevin Kisner,89,3.57,5,140,E
185,186,186,Chad Campbell,87,3.52,5,142,-0.20
186,187,187,Henrik Stenson,60,3.41,3,88,-0.67
187,T188,T188,Jim Furyk,50,3.13,3,96,-0.33
188,T188,T188,Billy Hurley III,70,3.13,4,128,-0.25
189,190,190,Wesley Bryan,69,2.83,3,106,E
190,191,191,David Lingmerth,82,2.56,4,156,-0.25
191,192,192,Brian Stuard,103,1.55,3,194,+0.33
192,193,193,Ben Crane,65,0.91,1,110,-1.00
