,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
0,1,1,David Lingmerth,82,39.19,377,962,-0.066
1,2,2,Henrik Stenson,60,38.27,235,614,-0.089
2,3,3,Nick Taylor,94,37.62,389,1034,-0.049
3,4,4,Michael Kim,74,36.6,276,754,-0.051
4,5,5,Zach Johnson,94,36.35,365,1004,-0.129
5,6,6,Austin Cook,107,36.34,468,1288,-0.077
6,7,7,Ryan Blaum,81,36.25,364,1004,-0.113
7,8,8,Adam Hadwin,92,35.93,332,924,-0.081
8,9,9,J.J. Spaun,85,35.51,353,994,-0.139
9,10,10,Zecheng Dou,53,35.26,177,502,+0.079
10,11,11,Bud Cauley,55,35.14,201,572,-0.060
11,12,12,Tom Hoge,101,34.91,405,1160,-0.069
12,13,13,Andrew Putnam,97,34.76,374,1076,-0.080
13,14,14,Patrick Reed,94,34.74,305,878,-0.052
14,15,15,Brian Harman,94,34.68,351,1012,-0.085
15,T16,T16,Andrew Landry,82,34.64,354,1022,-0.042
16,T16,T16,Kevin Streelman,94,34.64,397,1146,-0.103
17,18,18,Danny Lee,88,34.36,336,978,-0.089
18,19,19,Ryan Moore,78,34.27,316,922,-0.152
19,20,20,Matt Every,79,34.12,290,850,-0.031
20,21,21,Ian Poulter,73,34.1,238,698,-0.134
21,22,22,Alex Noren,67,33.97,233,686,-0.047
22,23,23,Richy Werenski,98,33.85,350,1034,-0.100
23,24,24,Brice Garnett,99,33.81,382,1130,-0.042
24,25,25,James Hahn,85,33.64,325,966,-0.055
25,26,26,Si Woo Kim,108,33.52,366,1092,-0.003
26,T27,T27,"Ted Potter, Jr.",87,33.46,360,1076,-0.131
27,T27,T27,Rory Sabbatini,91,33.46,350,1046,-0.111
28,29,29,Andrew Yun,51,33.4,159,476,+0.050
29,30,30,Derek Fathauer,84,33.26,316,950,+0.019
30,31,31,Anirban Lahiri,82,33.16,311,938,-0.010
31,32,32,Emiliano Grillo,94,33.07,338,1022,-0.098
32,33,33,Nate Lashley,51,33.06,162,490,-0.049
