,Approaches_from_75-100_yards_RANK THIS WEEK,Approaches_from_75-100_yards_RANK LAST WEEK,Approaches_from_75-100_yards_PLAYER NAME,Approaches_from_75-100_yards_ROUNDS,Approaches_from_75-100_yards_AVG,Approaches_from_75-100_yards_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_# OF ATTEMPTS,Approaches_from_75-100_yards_RELATIVE TO PAR
0,1,1,Scott Verplank,87,"13' 2""",964.0,73,-23
1,2,2,Ryuji Imada,78,"13' 7""",911.5,67,-17
2,T3,T3,Jeff Brehaut,71,"14' 0""",841.0,60,-19
3,T3,T3,Jonathan Byrd,103,"14' 0""",1302.0,93,-12
4,5,5,Lee Janzen,75,"14' 5""",707.0830000000001,49,-5
5,T6,T6,Padraig Harrington,50,"14' 8""",585.8330000000001,40,-9
6,T6,T6,Tim Petrovic,97,"14' 8""",896.0,61,-11
7,8,8,John Huston,90,"14' 10""",1144.917,77,-13
8,9,9,Stuart Appleby,84,"14' 11""",999.5830000000001,67,-12
9,T10,T10,Peter Lonard,85,"15' 0""",959.75,64,-11
10,T10,T10,Adam Scott,72,"15' 0""",673.5830000000001,45,-14
11,T12,T12,Shigeki Maruyama,99,"15' 1""",1219.917,81,-10
12,T12,T12,Geoff Ogilvy,97,"15' 1""",1130.333,75,-14
13,T12,T12,David Toms,87,"15' 1""",1054.917,70,-7
14,T15,T15,Brian Davis,75,"15' 4""",1087.833,71,-15
15,T15,T15,Will MacKenzie,75,"15' 4""",1182.5,77,-25
16,T15,T15,Steve Stricker,62,"15' 4""",872.0,57,-17
17,T18,T18,John Daly,78,"15' 5""",692.75,45,-12
18,T18,T18,Zach Johnson,96,"15' 5""",1496.3329999999999,97,-15
19,T20,T20,Mark Brooks,72,"15' 7""",1136.167,73,-15
20,T20,T20,Tim Clark,92,"15' 7""",1200.833,77,-7
21,T20,T20,Charlie Wi,67,"15' 7""",920.9169999999999,59,-9
22,T23,T23,Brett Quigley,96,"15' 8""",1456.3329999999999,93,-14
23,T23,T23,Vaughn Taylor,99,"15' 8""",1890.6670000000001,121,-26
24,T25,T25,Luke Donald,67,"15' 10""",631.8330000000001,40,-9
25,T25,T25,Hunter Haas,83,"15' 10""",1093.25,69,-6
26,T27,T27,Alex Cejka,84,"16' 0""",1328.25,83,-11
27,T27,T27,J.J. Henry,102,"16' 0""",1154.667,72,-10
28,29,29,Bob Tway,87,"16' 1""",1126.167,70,-9
29,T30,T30,Mark Calcavecchia,92,"16' 2""",1162.667,72,-13
30,T30,T30,James Driscoll,73,"16' 2""",792.1669999999999,49,-4
31,T30,T30,Justin Rose,99,"16' 2""",1247.083,77,-7
32,T30,T30,Joey Sindelar,104,"16' 2""",1776.4170000000001,110,-22
33,T34,T34,Chris Anderson,66,"16' 3""",1086.333,67,-9
34,T34,T34,Dan Forsman,52,"16' 3""",957.25,59,-12
35,T34,T34,Tom Lehman,69,"16' 3""",797.0,49,-8
36,T34,T34,Scott McCarron,78,"16' 3""",698.3330000000001,43,-8
37,T38,T38,Doug Barron,70,"16' 4""",1206.167,74,-23
38,T38,T38,Ian Poulter,62,"16' 4""",407.667,25,-2
39,T38,T38,Rob Rashell,65,"16' 4""",899.9169999999999,55,-8
40,T38,T38,Heath Slocum,103,"16' 4""",1980.75,121,-17
41,T42,T42,Jim Furyk,94,"16' 5""",1166.5,71,-14
42,T42,T42,Charles Howell III,95,"16' 5""",1069.167,65,-11
43,T42,T42,Steve Jones,56,"16' 5""",674.0,41,-4
44,T42,T42,Justin Leonard,78,"16' 5""",1032.583,63,-9
45,T46,T46,Brian Bateman,98,"16' 6""",1206.167,73,-1
46,T46,T46,Hunter Mahan,103,"16' 6""",1680.9170000000001,102,-23
47,T46,T46,Tjaart van der Walt,56,"16' 6""",874.5,53,-10
48,49,49,Stewart Cink,98,"16' 7""",1159.25,70,-11
49,T50,T50,Olin Browne,99,"16' 8""",1895.9170000000001,114,-23
50,T50,T50,Steve Elkington,67,"16' 8""",884.1669999999999,53,-8
51,T50,T50,Bob Estes,92,"16' 8""",1180.833,71,-7
52,T50,T50,Bob Heintz,67,"16' 8""",1132.167,68,-7
53,T50,T50,Phil Mickelson,81,"16' 8""",767.0,46,-10
54,T50,T50,Charles Warren,89,"16' 8""",1299.75,78,-12
55,56,56,Mark Wilson,74,"16' 9""",1256.333,75,-14
