,Approaches_from_125-150_yards_RANK THIS WEEK,Approaches_from_125-150_yards_RANK LAST WEEK,Approaches_from_125-150_yards_PLAYER NAME,Approaches_from_125-150_yards_ROUNDS,Approaches_from_125-150_yards_AVG,Approaches_from_125-150_yards_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_# OF ATTEMPTS,Approaches_from_125-150_yards_RELATIVE TO PAR
0,T1,T1,Brad Faxon,75,"19' 10""",2157.917,109,-22
1,T1,T1,Tiger Woods,76,"19' 10""",1725.25,87,-6
2,3,3,Rich Beem,66,"20' 2""",1756.4170000000001,87,-5
3,T4,T4,Jim Furyk,94,"20' 4""",3611.917,178,-36
4,T4,T4,Justin Leonard,78,"20' 4""",2444.333,120,-19
5,T4,T4,Phil Mickelson,81,"20' 4""",2053.917,101,-19
6,T4,T4,Vaughn Taylor,99,"20' 4""",3339.667,164,-22
7,T4,T4,David Toms,87,"20' 4""",2770.583,136,-26
8,T9,T9,Fred Couples,72,"20' 6""",1786.75,87,-7
9,T9,T9,Shigeki Maruyama,99,"20' 6""",3571.0,174,-29
10,T9,T9,Adam Scott,72,"20' 6""",2195.583,107,-24
11,12,12,Scott Verplank,87,"20' 8""",3201.833,155,-26
12,13,13,Rory Sabbatini,81,"20' 11""",2824.25,135,-16
13,14,14,Carlos Franco,78,"21' 0""",2733.333,130,-4
14,15,15,Jeff Maggert,79,"21' 1""",2830.0,134,-2
15,16,16,Carl Pettersson,109,"21' 3""",4392.0,207,-16
16,T17,T17,Jim Carter,62,"21' 4""",2494.333,117,-12
17,T17,T17,Ben Curtis,65,"21' 4""",2108.833,99,-4
18,T17,T17,Luke Donald,67,"21' 4""",1834.25,86,-20
19,T20,T20,Billy Andrade,83,"21' 5""",3491.083,163,-19
20,T20,T20,Alex Cejka,84,"21' 5""",2934.833,137,-5
21,T20,T20,Bob Estes,92,"21' 5""",3410.25,159,-7
22,T20,T20,Padraig Harrington,50,"21' 5""",1694.4170000000001,79,-8
23,T20,T20,Corey Pavin,77,"21' 5""",2488.917,116,-13
24,T20,T20,Ian Poulter,62,"21' 5""",1672.25,78,-15
25,26,26,Doug Barron,70,"21' 6""",2884.417,134,-12
26,T27,T27,Stewart Cink,98,"21' 7""",3324.917,154,-25
27,T27,T27,Jonathan Kaye,77,"21' 7""",2953.667,137,-13
28,T27,T27,Geoff Ogilvy,97,"21' 7""",3125.833,145,-27
29,T27,T27,Loren Roberts,54,"21' 7""",2351.417,109,-8
30,T31,T31,Joe Durant,81,"21' 8""",3143.917,145,-9
31,T31,T31,Peter Lonard,85,"21' 8""",2992.5,138,-6
32,T31,T31,Ryan Palmer,101,"21' 8""",3460.417,160,-6
33,T31,T31,Mark Wilson,74,"21' 8""",3404.5,157,-24
34,T35,T35,Chris DiMarco,83,"21' 10""",2558.25,117,-20
35,T35,T35,Dudley Hart,84,"21' 10""",3730.583,171,-14
36,T35,T35,Steve Stricker,62,"21' 10""",2944.75,135,-19
37,T38,T38,Robert Allenby,95,"21' 11""",3218.0,147,-21
38,T38,T38,John Cook,72,"21' 11""",2345.083,107,-19
39,T38,T38,Todd Hamilton,94,"21' 11""",3067.667,140,-24
40,T41,T41,Aaron Baddeley,84,"22' 0""",2926.417,133,-28
41,T41,T41,Joey Sindelar,104,"22' 0""",4776.0,217,-14
42,T43,T43,Chad Campbell,95,"22' 1""",3241.667,147,-11
43,T43,T43,J.P. Hayes,63,"22' 1""",2694.833,122,-6
44,T43,T43,Tim Herron,100,"22' 1""",3929.417,178,-29
45,T46,T46,Tommy Armour III,103,"22' 2""",4318.75,195,-26
46,T46,T46,Mark Calcavecchia,92,"22' 2""",3418.167,154,-5
47,T46,T46,Tim Clark,92,"22' 2""",2574.25,116,-16
48,T46,T46,Mathias Grönberg,60,"22' 2""",2864.333,129,-14
49,T46,T46,Darron Stiles,78,"22' 2""",3307.333,149,-17
50,51,51,Brian Gay,101,"22' 3""",4025.417,181,-9
51,T52,T52,Harrison Frazar,105,"22' 5""",4432.833,198,-22
52,T52,T52,D.J. Trahan,81,"22' 5""",3454.333,154,-12
53,T54,T54,Stephen Ames,82,"22' 6""",2830.833,126,-10
54,T54,T54,Dan Forsman,52,"22' 6""",2113.5,94,-16
55,T54,T54,Bernhard Langer,67,"22' 6""",2162.833,96,-8
56,T54,T54,Hunter Mahan,103,"22' 6""",4927.75,219,-9
57,T54,T54,Tom Pernice Jr.,111,"22' 6""",3826.083,170,-19
58,T59,T59,Freddie Jacobson,72,"22' 7""",2575.333,114,-8
59,T59,T59,Richard Johnson,50,"22' 7""",2640.75,117,-17
60,T59,T59,Steve Lowery,100,"22' 7""",4229.083,187,-14
61,T59,T59,Hideto Tanihara,50,"22' 7""",2144.0,95,-6
62,T63,T63,Woody Austin,100,"22' 8""",4367.5,193,-6
63,T63,T63,Paul Claxton,79,"22' 8""",3717.083,164,-9
64,T65,T65,Jay Haas,54,"22' 9""",1956.8329999999999,86,-14
65,T65,T65,Jeff Hart,63,"22' 9""",2574.333,113,-9
66,T65,T65,Kent Jones,99,"22' 9""",4708.75,207,-19
67,T65,T65,Kevin Na,88,"22' 9""",3346.833,147,-8
68,T65,T65,Lee Westwood,50,"22' 9""",1389.5,61,+1
69,T70,T70,Patrick Sheehan,114,"22' 10""",5486.75,240,-14
70,T70,T70,Kirk Triplett,55,"22' 10""",2167.083,95,-1
71,T72,T72,Stuart Appleby,84,"22' 11""",3089.083,135,-10
72,T72,T72,Craig Barlow,81,"22' 11""",3301.167,144,-7
73,T72,T72,Robert Damron,89,"22' 11""",3741.417,163,+1
74,T72,T72,Robert Gamez,91,"22' 11""",3734.083,163,-17
75,T72,T72,Davis Love III,80,"22' 11""",2542.75,111,-9
76,T72,T72,Duffy Waldorf,86,"22' 11""",3661.75,160,-17
77,T78,T78,Sergio Garcia,73,"23' 0""",2257.833,98,-7
78,T78,T78,J.J. Henry,102,"23' 0""",4622.583,201,-22
79,T78,T78,Bob Tway,87,"23' 0""",3099.5,135,-26
80,T81,T81,Jeff Brehaut,71,"23' 1""",3780.333,164,-10
81,T81,T81,Gavin Coles,70,"23' 1""",2767.417,120,-16
82,T81,T81,Brandt Jobe,96,"23' 1""",3625.583,157,-13
83,T81,T81,Craig Perks,67,"23' 1""",2468.5,107,+2
84,T85,T85,Cameron Beckman,96,"23' 2""",4292.167,185,-20
85,T85,T85,Kenny Perry,82,"23' 2""",3079.833,133,-12
86,T85,T85,Tim Petrovic,97,"23' 2""",3501.833,151,-18
87,T85,T85,Omar Uresti,84,"23' 2""",3544.583,153,-12
88,T89,T89,Tom Byrum,83,"23' 3""",4065.167,175,-15
89,T89,T89,Marco Dawson,82,"23' 3""",4458.333,192,-14
90,T89,T89,John Huston,90,"23' 3""",4022.083,173,-12
91,T89,T89,Steve Jones,56,"23' 3""",2464.0,106,-6
92,T89,T89,Matt Kuchar,60,"23' 3""",3000.083,129,-17
93,T89,T89,Stephen Leaney,89,"23' 3""",3630.333,156,-10
94,T89,T89,Brenden Pappas,51,"23' 3""",2276.167,98,-10
95,T89,T89,Tjaart van der Walt,56,"23' 3""",2511.25,108,-11
96,T97,T97,Michael Allen,90,"23' 4""",4014.833,172,-6
97,T97,T97,Jason Bohn,91,"23' 4""",4153.25,178,-5
98,T97,T97,Chris Smith,93,"23' 4""",4503.917,193,-20
99,T97,T97,Mario Tiziani,67,"23' 4""",3009.833,129,-10
100,T97,T97,Mike Weir,71,"23' 4""",1776.0829999999999,76,-1
101,T102,T102,Mark Brooks,72,"23' 5""",3157.917,135,-13
102,T102,T102,Franklin Langham,91,"23' 5""",3799.417,162,-19
103,T104,T104,Paul Azinger,66,"23' 6""",2966.083,126,-15
104,T104,T104,Briny Baird,98,"23' 6""",4764.417,203,-4
105,T104,T104,Zach Johnson,96,"23' 6""",3780.25,161,-18
106,T104,T104,Justin Rose,99,"23' 6""",4623.917,197,-7
107,T104,T104,Vijay Singh,111,"23' 6""",3617.333,154,-17
108,T104,T104,Heath Slocum,103,"23' 6""",4583.0,195,-1
109,T104,T104,Brett Wetterich,76,"23' 6""",2585.75,110,-12
110,T111,T111,Paul Gow,78,"23' 7""",3471.833,147,-22
111,T111,T111,Scott Gutschewski,86,"23' 7""",3513.0,149,-16
112,T111,T111,Frank Lickliter II,100,"23' 7""",4556.333,193,-16
113,T111,T111,José María Olazábal,55,"23' 7""",1889.6670000000001,80,-11
114,T111,T111,John Senden,101,"23' 7""",5099.083,216,-13
115,T111,T111,Jeff Sluman,94,"23' 7""",4487.333,190,-7
116,T117,T117,Steve Allan,102,"23' 8""",5154.833,218,-16
117,T117,T117,Tom Lehman,69,"23' 8""",2393.333,101,-12
118,T119,T119,Lucas Glover,88,"23' 9""",3964.833,167,-5
119,T119,T119,Skip Kendall,80,"23' 9""",3519.167,148,-3
120,T119,T119,Sean O'Hair,103,"23' 9""",4389.083,185,-23
121,T119,T119,Chris Riley,67,"23' 9""",2233.167,94,+2
122,T119,T119,Jay Williamson,53,"23' 9""",2825.75,119,-5
123,T124,T124,José Coceres,56,"23' 10""",2621.5,110,-7
124,T124,T124,Hank Kuehne,84,"23' 10""",2862.833,120,-9
125,T124,T124,Billy Mayfair,114,"23' 10""",5881.0830000000005,247,-19
126,T127,T127,Arjun Atwal,65,"24' 0""",3313.25,138,-6
127,T127,T127,Jonathan Byrd,103,"24' 0""",4938.75,206,-15
128,T127,T127,K.J. Choi,78,"24' 0""",2856.667,119,-14
129,T127,T127,Bill Glasson,54,"24' 0""",2757.417,115,-3
130,T127,T127,D.A. Points,94,"24' 0""",4507.917,188,-7
131,T127,T127,Ted Purdy,122,"24' 0""",5360.25,223,-24
132,T133,T133,Bob Heintz,67,"24' 1""",3109.75,129,-8
133,T133,T133,Ryuji Imada,78,"24' 1""",3128.75,130,-7
134,T133,T133,Thomas Levet,54,"24' 1""",1783.5829999999999,74,-3
135,T133,T133,Will MacKenzie,75,"24' 1""",4120.25,171,-1
136,T137,T137,Olin Browne,99,"24' 2""",4560.583,189,-13
137,T137,T137,Jerry Kelly,101,"24' 2""",4089.083,169,-20
138,T137,T137,Mark O'Meara,66,"24' 2""",2123.917,88,E
139,T137,T137,Kevin Sutherland,89,"24' 2""",4228.833,175,-21
140,T141,T141,Brian Bateman,98,"24' 4""",4596.333,189,-12
141,T141,T141,Ben Crane,78,"24' 4""",3090.25,127,-21
142,T141,T141,Fred Funk,102,"24' 4""",3996.25,164,-11
143,T141,T141,Rod Pampling,89,"24' 4""",3214.583,132,-1
144,T141,T141,Bo Van Pelt,112,"24' 4""",4914.667,202,-16
145,T146,T146,David Hearn,68,"24' 5""",4059.5,166,-9
146,T146,T146,Rob Rashell,65,"24' 5""",2786.5,114,-4
147,T146,T146,Charlie Wi,67,"24' 5""",3056.5,125,-2
148,149,149,Tag Ridings,93,"24' 6""",4455.5,182,-6
149,T150,T150,Tom Gillis,77,"24' 7""",3977.75,162,-5
150,T150,T150,Hidemichi Tanaka,106,"24' 7""",5210.083,212,-27
151,T150,T150,Charles Warren,89,"24' 7""",4351.167,177,-5
152,T150,T150,Dean Wilson,86,"24' 7""",4355.083,177,-9
153,T154,T154,Brian Davis,75,"24' 8""",3207.5,130,+2
154,T154,T154,Glen Day,80,"24' 8""",2937.25,119,-11
155,T154,T154,Charles Howell III,95,"24' 8""",3398.583,138,-14
156,T154,T154,Brett Quigley,96,"24' 8""",4000.333,162,-21
157,T158,T158,Justin Bolli,65,"24' 9""",2966.75,120,-13
158,T158,T158,Phillip Price,77,"24' 9""",3717.0,150,-2
159,T160,T160,Michael Long,72,"24' 11""",3234.5,130,-7
160,T160,T160,Rocco Mediate,73,"24' 11""",3443.417,138,-3
161,T160,T160,Pat Perez,89,"24' 11""",3911.833,157,-18
162,T163,T163,Brendan Jones,81,"25' 0""",3572.75,143,+4
163,T163,T163,Joey Snyder III,102,"25' 0""",5953.6669999999995,238,-14
164,T165,T165,Larry Mize,54,"25' 1""",2429.667,97,-8
165,T165,T165,Nick Watney,91,"25' 1""",4114.333,164,-4
166,T167,T167,Steve Flesch,90,"25' 2""",2816.667,112,-1
167,T167,T167,Glen Hnatiuk,59,"25' 2""",2564.25,102,+2
168,T167,T167,J.L. Lewis,98,"25' 2""",4431.417,176,-18
169,T170,T170,Chris Anderson,66,"25' 3""",3053.75,121,+4
170,T170,T170,Retief Goosen,71,"25' 3""",2224.583,88,-8
171,T172,T172,Danny Briggs,70,"25' 5""",2717.75,107,-16
172,T172,T172,Daniel Chopra,108,"25' 5""",4571.333,180,+1
173,T172,T172,John Daly,78,"25' 5""",2567.667,101,+1
174,T172,T172,James Driscoll,73,"25' 5""",2746.583,108,-7
175,T172,T172,Joe Ogilvie,103,"25' 5""",4115.5,162,-6
176,T172,T172,Roland Thatcher,75,"25' 5""",3328.25,131,-1
177,T178,T178,Steve Elkington,67,"25' 7""",2786.583,109,-13
178,T178,T178,Greg Owen,84,"25' 7""",3476.25,136,-4
179,T180,T180,D.J. Brigman,76,"25' 8""",3597.083,140,-1
180,T180,T180,Bart Bryant,91,"25' 8""",4487.5,175,-6
181,T180,T180,Matt Davidson,53,"25' 8""",2717.583,106,-4
182,T180,T180,Lee Janzen,75,"25' 8""",3260.417,127,-7
