,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
58,59,59,Jeff Hart,63,-.048
59,60,60,Ben Crane,78,-.046
60,T61,T61,Rod Pampling,89,-.045
61,T61,T61,Carl Pettersson,109,-.045
62,T61,T61,Dean Wilson,86,-.045
63,T64,T64,Doug Barron,70,-.044
64,T64,T64,Bob Estes,92,-.044
65,T64,T64,Omar Uresti,84,-.044
66,67,67,Lucas Glover,88,-.042
67,T68,T68,Billy Andrade,83,-.041
68,T68,T68,Jason Bohn,91,-.041
69,70,70,Tag Ridings,93,-.040
70,71,71,Chad Campbell,95,-.039
71,T72,T72,David Hearn,68,-.038
72,T72,T72,Ryuji Imada,78,-.038
73,T74,T74,John Cook,72,-.037
74,T74,T74,Harrison Frazar,105,-.037
75,T74,T74,Jonathan Kaye,77,-.037
76,T74,T74,Billy Mayfair,114,-.037
77,T78,T78,Tommy Armour III,103,-.036
78,T78,T78,Jay Haas,54,-.036
79,T80,T80,Brian Bateman,98,-.035
80,T80,T80,Rob Rashell,65,-.035
81,82,82,Hidemichi Tanaka,106,-.034
82,T83,T83,Rory Sabbatini,81,-.033
83,T83,T83,Vaughn Taylor,99,-.033
84,T85,T85,Aaron Baddeley,84,-.032
85,T85,T85,Ryan Palmer,101,-.032
86,87,87,Hunter Mahan,103,-.031
87,88,88,Glen Day,80,-.030
88,T89,T89,Brandt Jobe,96,-.029
89,T89,T89,Zach Johnson,96,-.029
90,T91,T91,Steve Jones,56,-.028
91,T91,T91,Chris Smith,93,-.028
92,93,93,Tom Byrum,83,-.026
93,T94,T94,Fred Funk,102,-.025
94,T94,T94,Scott McCarron,78,-.025
95,T94,T94,Mike Weir,71,-.025
96,T94,T94,Mark Wilson,74,-.025
97,98,98,Bernhard Langer,67,-.024
98,99,99,Brian Gay,101,-.023
99,T100,T100,Bradley Hughes,52,-.022
100,T100,T100,D.A. Points,94,-.022
101,T102,T102,Hunter Haas,83,-.021
102,T102,T102,Kevin Sutherland,89,-.021
103,T104,T104,Mark Calcavecchia,92,-.019
104,T104,T104,Franklin Langham,91,-.019
105,T104,T104,Chris Riley,67,-.019
106,T107,T107,Daniel Chopra,108,-.018
107,T107,T107,Scott Hend,75,-.018
108,T107,T107,Brett Quigley,96,-.018
109,110,110,Mark O'Meara,66,-.016
110,111,111,Sean O'Hair,103,-.015
111,112,112,Todd Fischer,99,-.014
112,113,113,Cameron Beckman,96,-.013
113,T114,T114,Brian Davis,75,-.012
114,T114,T114,J.J. Henry,102,-.012
115,T114,T114,Phillip Price,77,-.012
116,T117,T117,D.J. Brigman,76,-.011
117,T117,T117,Peter Lonard,85,-.011
118,119,119,Justin Rose,99,-.008
119,T120,T120,Briny Baird,98,-.007
120,T120,T120,Ben Curtis,65,-.007
121,T120,T120,Chris DiMarco,83,-.007
122,123,123,Shaun Micheel,81,-.006
123,T124,T124,Alex Cejka,84,-.005
124,T124,T124,Robert Damron,89,-.005
125,T124,T124,Duffy Waldorf,86,-.005
126,T127,T127,Paul Azinger,66,E
127,T127,T127,Tim Clark,92,E
128,T127,T127,Joe Durant,81,E
129,T127,T127,Matt Gogel,78,E
130,T127,T127,Mathias Grönberg,60,E
131,T127,T127,Tom Lehman,69,E
132,T127,T127,Justin Leonard,78,E
133,T127,T127,Will MacKenzie,75,E
134,T135,T135,Kent Jones,99,+.004
135,T135,T135,Neal Lancaster,95,+.004
136,T135,T135,Patrick Sheehan,114,+.004
137,138,138,Andrew Magee,82,+.006
138,139,139,Glen Hnatiuk,59,+.007
139,T140,T140,Dan Forsman,52,+.009
140,T140,T140,Stephen Leaney,89,+.009
141,T142,T142,Steve Flesch,90,+.011
142,T142,T142,Darron Stiles,78,+.011
143,T144,T144,Jeff Brehaut,71,+.013
144,T144,T144,Michael Long,72,+.013
145,146,146,Steve Stricker,62,+.015
146,147,147,Greg Owen,84,+.016
147,148,148,Brenden Pappas,51,+.017
148,149,149,Jim Carter,62,+.019
149,T150,T150,Justin Bolli,65,+.020
150,T150,T150,Steve Elkington,67,+.020
151,T150,T150,Pat Perez,89,+.020
152,T153,T153,Paul Claxton,79,+.021
153,T153,T153,Skip Kendall,80,+.021
154,155,155,Mark Brooks,72,+.022
155,156,156,Joe Ogilvie,103,+.026
156,157,157,J.P. Hayes,63,+.027
157,T158,T158,Robert Allenby,95,+.028
158,T158,T158,James Driscoll,73,+.028
159,T160,T160,Stuart Appleby,84,+.029
160,T160,T160,Rich Beem,66,+.029
161,T162,T162,Freddie Jacobson,72,+.030
162,T162,T162,Hank Kuehne,84,+.030
163,T162,T162,Ted Purdy,122,+.030
164,165,165,Steve Lowery,100,+.031
165,T166,T166,Danny Briggs,70,+.032
166,T166,T166,Jay Williamson,53,+.032
167,T168,T168,Chris Anderson,66,+.033
168,T168,T168,Tom Gillis,77,+.033
169,T168,T168,Charlie Wi,67,+.033
170,171,171,Lee Westwood,50,+.034
171,T172,T172,Paul Gow,78,+.036
172,T172,T172,Frank Lickliter II,100,+.036
173,174,174,John Huston,90,+.037
174,175,175,Kevin Stadler,96,+.038
175,176,176,Geoff Ogilvy,97,+.040
176,177,177,Nick Watney,91,+.042
177,178,178,Larry Mize,54,+.047
178,T179,T179,Bill Glasson,54,+.048
179,T179,T179,Brendan Jones,81,+.048
180,T179,T179,John Rollins,97,+.048
181,182,182,Charles Warren,89,+.049
182,183,183,Mario Tiziani,67,+.051
183,184,184,Tjaart van der Walt,56,+.055
184,185,185,Steve Allan,102,+.056
185,186,186,Thomas Levet,54,+.057
186,T187,T187,Jonathan Byrd,103,+.058
187,T187,T187,Matt Kuchar,60,+.058
188,189,189,Scott Gutschewski,86,+.060
189,190,190,Charles Howell III,95,+.065
190,191,191,John Elliott,58,+.070
191,192,192,Woody Austin,100,+.072
192,193,193,Gavin Coles,70,+.077
193,194,194,Len Mattiace,86,+.079
194,195,195,John Daly,78,+.081
195,196,196,Jason Allred,75,+.086
196,197,197,Dennis Paulson,63,+.100
197,198,198,Mark Hensby,70,+.107
198,199,199,Hideto Tanihara,50,+.118
199,200,200,Craig Perks,67,+.122
200,201,201,Ian Poulter,62,+.137
201,202,202,Matt Davidson,53,+.153
