,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
64,65,65,Dudley Hart,84,-.010
65,T66,T66,Zach Johnson,96,-.008
66,T66,T66,Chris Smith,93,-.008
67,T68,T68,Jonathan Byrd,103,-.007
68,T68,T68,Bo Van Pelt,112,-.007
69,T70,T70,Olin Browne,99,E
70,T70,T70,Luke Donald,67,E
71,T70,T70,D.A. Points,94,E
72,T70,T70,Justin Rose,99,E
73,74,74,Duffy Waldorf,86,+.007
74,T75,T75,Greg Owen,84,+.008
75,T75,T75,Dean Wilson,86,+.008
76,T77,T77,J.J. Henry,102,+.009
77,T77,T77,Shaun Micheel,81,+.009
78,T77,T77,Kevin Sutherland,89,+.009
79,T80,T80,Stuart Appleby,84,+.010
80,T80,T80,Arjun Atwal,65,+.010
81,82,82,Harrison Frazar,105,+.014
82,83,83,Shigeki Maruyama,99,+.015
83,84,84,Todd Hamilton,94,+.017
84,T85,T85,Paul Gow,78,+.018
85,T85,T85,Corey Pavin,77,+.018
86,87,87,Carl Pettersson,109,+.019
87,88,88,Chris DiMarco,83,+.020
88,T89,T89,Scott Hend,75,+.022
89,T89,T89,Bob Tway,87,+.022
90,91,91,Brian Bateman,98,+.023
91,92,92,Joey Sindelar,104,+.024
92,T93,T93,Dan Forsman,52,+.025
93,T93,T93,Frank Lickliter II,100,+.025
94,95,95,J.P. Hayes,63,+.028
95,96,96,Stewart Cink,98,+.029
96,T97,T97,Bernhard Langer,67,+.030
97,T97,T97,Tom Pernice Jr.,111,+.030
98,T97,T97,Joey Snyder III,102,+.030
99,T100,T100,Richard Johnson,50,+.031
100,T100,T100,Craig Perks,67,+.031
101,102,102,Mario Tiziani,67,+.032
102,T103,T103,Woody Austin,100,+.034
103,T103,T103,Mark Calcavecchia,92,+.034
104,105,105,Vaughn Taylor,99,+.037
105,106,106,Justin Leonard,78,+.038
106,107,107,Charlie Wi,67,+.039
107,108,108,Steve Elkington,67,+.042
108,109,109,Tommy Armour III,103,+.043
109,T110,T110,Marco Dawson,82,+.045
110,T110,T110,Rocco Mediate,73,+.045
111,T112,T112,Jonathan Kaye,77,+.047
112,T112,T112,Billy Mayfair,114,+.047
113,T114,T114,Glen Day,80,+.048
114,T114,T114,Bob Heintz,67,+.048
115,116,116,Sean O'Hair,103,+.049
116,T117,T117,Briny Baird,98,+.051
117,T117,T117,Kirk Triplett,55,+.051
118,T119,T119,Paul Claxton,79,+.053
119,T119,T119,Geoff Ogilvy,97,+.053
120,T121,T121,Adam Scott,72,+.054
121,T121,T121,Darron Stiles,78,+.054
122,123,123,Hunter Mahan,103,+.055
123,124,124,David Hearn,68,+.056
124,125,125,Charles Howell III,95,+.062
125,T126,T126,Robert Gamez,91,+.065
126,T126,T126,Phillip Price,77,+.065
127,T128,T128,Steve Allan,102,+.067
128,T128,T128,Mark Wilson,74,+.067
129,130,130,Steve Stricker,62,+.068
130,131,131,John Huston,90,+.069
131,T132,T132,Robert Damron,89,+.070
132,T132,T132,Rory Sabbatini,81,+.070
133,T132,T132,Hidemichi Tanaka,106,+.070
134,135,135,Tjaart van der Walt,56,+.071
135,T136,T136,Todd Fischer,99,+.072
136,T136,T136,Jeff Sluman,94,+.072
137,T138,T138,Doug Barron,70,+.073
138,T138,T138,Jeff Hart,63,+.073
139,T138,T138,Scott Verplank,87,+.073
140,T141,T141,James Driscoll,73,+.074
141,T141,T141,Ted Purdy,122,+.074
142,143,143,Matt Kuchar,60,+.080
143,T144,T144,Franklin Langham,91,+.083
144,T144,T144,Scott McCarron,78,+.083
145,T146,T146,D.J. Brigman,76,+.085
146,T146,T146,Fred Funk,102,+.085
147,T148,T148,Jason Allred,75,+.086
148,T148,T148,Brian Gay,101,+.086
149,150,150,Alex Cejka,84,+.087
150,151,151,Dennis Paulson,63,+.088
151,152,152,Jeff Maggert,79,+.089
152,T153,T153,Billy Andrade,83,+.093
153,T153,T153,Roland Thatcher,75,+.093
154,155,155,Matt Davidson,53,+.095
155,T156,T156,J.L. Lewis,98,+.096
156,T156,T156,Mike Weir,71,+.096
157,158,158,Brent Geiberger,61,+.099
158,T159,T159,Will MacKenzie,75,+.103
159,T159,T159,Rob Rashell,65,+.103
160,161,161,Skip Kendall,80,+.104
161,162,162,Ben Curtis,65,+.105
162,163,163,Tom Lehman,69,+.107
163,164,164,Hank Kuehne,84,+.109
164,165,165,Lee Janzen,75,+.115
165,166,166,Jay Haas,54,+.118
166,167,167,Kent Jones,99,+.120
167,T168,T168,Jeff Brehaut,71,+.121
168,T168,T168,Brad Faxon,75,+.121
169,170,170,Hunter Haas,83,+.122
170,171,171,Danny Briggs,70,+.123
171,T172,T172,Ryuji Imada,78,+.129
172,T172,T172,Andrew Magee,82,+.129
173,T174,T174,Cameron Beckman,96,+.131
174,T174,T174,Michael Long,72,+.131
175,176,176,Stephen Leaney,89,+.133
176,T177,T177,Tom Byrum,83,+.136
177,T177,T177,Tim Petrovic,97,+.136
178,179,179,John Cook,72,+.140
179,180,180,Larry Mize,54,+.141
180,T181,T181,Brian Davis,75,+.143
181,T181,T181,Bradley Hughes,52,+.143
182,T183,T183,Paul Azinger,66,+.146
183,T183,T183,Omar Uresti,84,+.146
184,185,185,Craig Barlow,81,+.149
185,186,186,Joe Ogilvie,103,+.153
186,187,187,John Elliott,58,+.154
187,188,188,Kevin Na,88,+.157
188,189,189,Justin Bolli,65,+.159
189,190,190,Matt Gogel,78,+.161
190,191,191,Gavin Coles,70,+.168
191,192,192,José María Olazábal,55,+.170
192,193,193,Hideto Tanihara,50,+.180
193,194,194,Mark O'Meara,66,+.183
194,195,195,Chris Anderson,66,+.185
195,196,196,Glen Hnatiuk,59,+.191
196,197,197,José Coceres,56,+.195
197,198,198,Tom Gillis,77,+.196
198,199,199,Jim Carter,62,+.202
199,200,200,Mark Brooks,72,+.215
200,201,201,Len Mattiace,86,+.235
201,202,202,Chris Riley,67,+.244
