,Approaches_from_150-175_yards_RANK THIS WEEK,Approaches_from_150-175_yards_RANK LAST WEEK,Approaches_from_150-175_yards_PLAYER NAME,Approaches_from_150-175_yards_ROUNDS,Approaches_from_150-175_yards_AVG,Approaches_from_150-175_yards_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_# OF ATTEMPTS,Approaches_from_150-175_yards_RELATIVE TO PAR
0,1,1,Adam Scott,72,"23' 3""",3066.917,132,-9
1,2,2,Chris DiMarco,83,"23' 6""",3272.083,139,-1
2,3,3,Robert Gamez,91,"24' 2""",4913.167,203,-20
3,4,4,Kenny Perry,82,"24' 3""",4346.5,179,-27
4,5,5,Jerry Kelly,101,"24' 8""",5430.3330000000005,220,-28
5,6,6,Stewart Cink,98,"24' 9""",5199.917,210,-21
6,7,7,Jim Furyk,94,"24' 10""",4797.75,193,-26
7,8,8,Corey Pavin,77,"25' 0""",4569.417,183,-27
8,9,9,Joey Sindelar,104,"25' 1""",6946.9169999999995,277,-18
9,10,10,Jeff Maggert,79,"25' 2""",4479.167,178,-11
10,T11,T11,Luke Donald,67,"25' 3""",2728.833,108,-9
11,T11,T11,Kevin Na,88,"25' 3""",5607.6669999999995,222,-13
12,13,13,Rocco Mediate,73,"25' 4""",4716.5,186,-12
13,14,14,Dudley Hart,84,"25' 5""",5380.75,212,-22
14,15,15,Mark Calcavecchia,92,"25' 6""",5486.0,215,-4
15,T16,T16,Alex Cejka,84,"25' 7""",5288.4169999999995,207,-1
16,T16,T16,Jeff Sluman,94,"25' 7""",5806.4169999999995,227,-30
17,T16,T16,Scott Verplank,87,"25' 7""",4803.417,188,-19
18,19,19,Loren Roberts,54,"25' 8""",3306.167,129,-8
19,T20,T20,Craig Barlow,81,"25' 9""",4040.667,157,-18
20,T20,T20,Justin Leonard,78,"25' 9""",4196.833,163,E
21,22,22,Brendan Jones,81,"25' 10""",4310.667,167,+8
22,23,23,Lee Janzen,75,"25' 11""",4037.25,156,-9
23,24,24,John Cook,72,"26' 0""",4886.583,188,-7
24,25,25,Arron Oberholser,65,"26' 1""",3836.083,147,-8
25,26,26,Bob Estes,92,"26' 2""",6507.1669999999995,249,-11
26,T27,T27,Kirk Triplett,55,"26' 3""",2997.167,114,-16
27,T27,T27,Bob Tway,87,"26' 3""",4753.417,181,-22
28,T29,T29,Todd Hamilton,94,"26' 4""",4689.583,178,-12
29,T29,T29,Bo Van Pelt,112,"26' 4""",6482.3330000000005,246,-27
30,T31,T31,Olin Browne,99,"26' 5""",6640.4169999999995,251,-23
31,T31,T31,Shigeki Maruyama,99,"26' 5""",5468.6669999999995,207,-28
32,T33,T33,Stephen Ames,82,"26' 6""",4133.333,156,-8
33,T33,T33,Tim Clark,92,"26' 6""",4271.25,161,E
34,T33,T33,Sergio Garcia,73,"26' 6""",3421.5,129,-10
35,T33,T33,Tim Petrovic,97,"26' 6""",5642.1669999999995,213,-11
36,T37,T37,Tom Lehman,69,"26' 7""",3480.833,131,E
37,T37,T37,Roland Thatcher,75,"26' 7""",4526.0,170,-9
38,T37,T37,David Toms,87,"26' 7""",4467.5,168,-9
39,T40,T40,Robert Allenby,95,"26' 8""",5623.8330000000005,211,+6
40,T40,T40,Phil Mickelson,81,"26' 8""",3174.0,119,-7
41,T42,T42,José Coceres,56,"26' 9""",4597.75,172,-9
42,T42,T42,Steve Lowery,100,"26' 9""",6116.5830000000005,229,+7
43,T42,T42,Tiger Woods,76,"26' 9""",3293.667,123,-12
44,T45,T45,Doug Barron,70,"26' 10""",4264.75,159,-7
45,T45,T45,Davis Love III,80,"26' 10""",3624.833,135,-7
46,T45,T45,Hunter Mahan,103,"26' 10""",6031.5830000000005,225,-7
47,48,48,Franklin Langham,91,"26' 11""",5675.9169999999995,211,-4
48,T49,T49,D.J. Brigman,76,"27' 0""",4808.333,178,-2
49,T49,T49,Fred Couples,72,"27' 0""",2456.333,91,-11
50,T49,T49,Retief Goosen,71,"27' 0""",2836.667,105,-10
51,T49,T49,José María Olazábal,55,"27' 0""",3190.5,118,-10
52,T49,T49,Ryan Palmer,101,"27' 0""",5047.0,187,-6
53,T54,T54,Bob Heintz,67,"27' 1""",3769.833,139,-15
