,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
0,1,1,Ben Crane,78,-0.85
1,2,2,Retief Goosen,71,-0.8420000000000001
2,3,3,Chris DiMarco,83,-0.813
3,4,4,Brenden Pappas,51,-0.8
4,5,5,Lucas Glover,88,-0.789
5,6,6,Phillip Price,77,-0.7859999999999999
6,7,7,Mathias Grönberg,60,-0.727
7,8,8,Matt Davidson,53,-0.722
8,9,9,Michael Long,72,-0.7190000000000001
9,10,10,David Toms,87,-0.71
10,11,11,Mark Calcavecchia,92,-0.7070000000000001
11,12,12,Billy Mayfair,114,-0.679
12,T13,T13,James Driscoll,73,-0.667
13,T13,T13,José María Olazábal,55,-0.667
14,T13,T13,Dennis Paulson,63,-0.667
15,T13,T13,Ian Poulter,62,-0.667
16,T13,T13,Nick Watney,91,-0.667
17,18,18,Joe Ogilvie,103,-0.65
18,T19,T19,Brian Davis,75,-0.649
19,T19,T19,Todd Fischer,99,-0.649
20,21,21,J.P. Hayes,63,-0.647
21,22,22,Robert Damron,89,-0.644
22,T23,T23,Rocco Mediate,73,-0.643
23,T23,T23,Kevin Sutherland,89,-0.643
24,25,25,Steve Elkington,67,-0.64
25,26,26,Dudley Hart,84,-0.636
26,27,27,Vijay Singh,111,-0.634
27,28,28,José Coceres,56,-0.619
28,29,29,Kent Jones,99,-0.618
29,T30,T30,Justin Bolli,65,-0.615
30,T30,T30,Dan Forsman,52,-0.615
31,32,32,Tim Clark,92,-0.613
32,33,33,Jason Bohn,91,-0.606
33,T34,T34,Arjun Atwal,65,-0.6
34,T34,T34,Sergio Garcia,73,-0.6
35,T34,T34,Tag Ridings,93,-0.6
36,T34,T34,Dean Wilson,86,-0.6
37,38,38,Brett Quigley,96,-0.594
38,39,39,Matt Kuchar,60,-0.583
39,40,40,Olin Browne,99,-0.579
40,T41,T41,Paul Claxton,79,-0.5760000000000001
41,T41,T41,Steve Flesch,90,-0.5760000000000001
42,T41,T41,J.L. Lewis,98,-0.5760000000000001
43,T44,T44,Doug Barron,70,-0.5710000000000001
44,T44,T44,Jonathan Byrd,103,-0.5710000000000001
45,T44,T44,Jay Haas,54,-0.5710000000000001
46,T44,T44,Jonathan Kaye,77,-0.5710000000000001
47,T44,T44,Justin Leonard,78,-0.5710000000000001
48,49,49,Shigeki Maruyama,99,-0.5670000000000001
49,T50,T50,Brandt Jobe,96,-0.563
50,T50,T50,Frank Lickliter II,100,-0.563
51,52,52,Brendan Jones,81,-0.556
52,53,53,Gavin Coles,70,-0.55
53,T54,T54,Jason Allred,75,-0.545
54,T54,T54,Rich Beem,66,-0.545
55,T54,T54,Daniel Chopra,108,-0.545
56,57,57,John Huston,90,-0.5429999999999999
57,T58,T58,Stephen Ames,82,-0.542
58,T58,T58,Tom Byrum,83,-0.542
59,60,60,Jerry Kelly,101,-0.537
60,61,61,Charles Warren,89,-0.536
61,T62,T62,Harrison Frazar,105,-0.5329999999999999
62,T62,T62,D.J. Trahan,81,-0.5329999999999999
63,T62,T62,Scott Verplank,87,-0.5329999999999999
64,T65,T65,Briny Baird,98,-0.529
65,T65,T65,Craig Barlow,81,-0.529
66,T65,T65,Paul Gow,78,-0.529
67,T65,T65,Davis Love III,80,-0.529
68,69,69,Tim Petrovic,97,-0.528
69,70,70,Hidemichi Tanaka,106,-0.525
70,71,71,Carl Pettersson,109,-0.524
71,T72,T72,Jim Furyk,94,-0.522
72,T72,T72,Bradley Hughes,52,-0.522
73,T74,T74,John Elliott,58,-0.52
74,T74,T74,Steve Stricker,62,-0.52
75,76,76,Billy Andrade,83,-0.519
76,77,77,Omar Uresti,84,-0.517
77,78,78,Charles Howell III,95,-0.516
78,T79,T79,Scott Gutschewski,86,-0.514
79,T79,T79,Sean O'Hair,103,-0.514
80,T79,T79,Ted Purdy,122,-0.514
81,T79,T79,John Rollins,97,-0.514
82,83,83,Vaughn Taylor,99,-0.511
83,84,84,Hunter Mahan,103,-0.51
84,T85,T85,Woody Austin,100,-0.5
85,T85,T85,Brian Bateman,98,-0.5
86,T85,T85,Bob Estes,92,-0.5
87,T85,T85,Jeff Hart,63,-0.5
88,T85,T85,Tim Herron,100,-0.5
89,T85,T85,Ryuji Imada,78,-0.5
90,T85,T85,Richard Johnson,50,-0.5
91,T85,T85,Greg Owen,84,-0.5
92,T85,T85,Tom Pernice Jr.,111,-0.5
93,T85,T85,Chris Riley,67,-0.5
94,T85,T85,Joey Sindelar,104,-0.5
95,T85,T85,Kevin Stadler,96,-0.5
96,T85,T85,Tiger Woods,76,-0.5
97,T98,T98,Marco Dawson,82,-0.488
98,T98,T98,Robert Gamez,91,-0.488
99,100,100,Neal Lancaster,95,-0.484
100,101,101,Mark Brooks,72,-0.478
101,102,102,Jeff Brehaut,71,-0.474
102,T103,T103,Tom Gillis,77,-0.47100000000000003
103,T103,T103,Adam Scott,72,-0.47100000000000003
104,105,105,Stewart Cink,98,-0.467
105,106,106,Scott McCarron,78,-0.46399999999999997
106,T107,T107,Padraig Harrington,50,-0.462
107,T107,T107,Stephen Leaney,89,-0.462
108,T107,T107,Ryan Palmer,101,-0.462
109,T107,T107,Charlie Wi,67,-0.462
110,T107,T107,Mark Wilson,74,-0.462
111,T112,T112,K.J. Choi,78,-0.45799999999999996
112,T112,T112,Mike Weir,71,-0.45799999999999996
113,114,114,Justin Rose,99,-0.457
114,115,115,Arron Oberholser,65,-0.455
115,116,116,Carlos Franco,78,-0.452
116,117,117,Steve Allan,102,-0.44799999999999995
117,118,118,John Senden,101,-0.444
118,119,119,Craig Perks,67,-0.433
119,T120,T120,Cameron Beckman,96,-0.43200000000000005
120,T120,T120,Joe Durant,81,-0.43200000000000005
121,T122,T122,Paul Azinger,66,-0.429
122,T122,T122,Bart Bryant,91,-0.429
123,T122,T122,Lee Janzen,75,-0.429
124,T122,T122,Steve Lowery,100,-0.429
125,T122,T122,Loren Roberts,54,-0.429
126,T122,T122,Duffy Waldorf,86,-0.429
127,T128,T128,John Daly,78,-0.423
128,T128,T128,Brian Gay,101,-0.423
129,T128,T128,Rod Pampling,89,-0.423
130,T131,T131,Bernhard Langer,67,-0.42100000000000004
131,T131,T131,Bob Tway,87,-0.42100000000000004
132,133,133,Mario Tiziani,67,-0.41700000000000004
133,134,134,Hunter Haas,83,-0.41200000000000003
134,135,135,Bo Van Pelt,112,-0.41100000000000003
135,136,136,Alex Cejka,84,-0.41
136,137,137,Scott Hend,75,-0.409
137,138,138,Roland Thatcher,75,-0.406
138,T139,T139,Robert Allenby,95,-0.4
139,T139,T139,Fred Couples,72,-0.4
140,T139,T139,Fred Funk,102,-0.4
141,142,142,D.A. Points,94,-0.391
142,143,143,Jay Williamson,53,-0.389
143,144,144,D.J. Brigman,76,-0.385
144,T145,T145,Luke Donald,67,-0.375
