,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Jay Haas,54,"34' 11""",733.75,21,+3
1,2,2,Vijay Singh,111,"35' 0""",2483.833,71,-3
2,3,3,Luke Donald,67,"35' 3""",951.75,27,+5
3,4,4,Corey Pavin,77,"35' 8""",1318.25,37,+5
4,5,5,Bill Glasson,54,"36' 4""",1018.3330000000001,28,E
5,6,6,Glen Hnatiuk,59,"38' 1""",1485.75,39,+7
6,7,7,Phil Mickelson,81,"38' 2""",1221.333,32,+5
7,8,8,Greg Owen,84,"38' 4""",1917.4170000000001,50,+7
8,T9,T9,Michael Allen,90,"38' 5""",2341.167,61,+6
9,T9,T9,Robert Damron,89,"38' 5""",1074.583,28,+8
10,T9,T9,Carl Pettersson,109,"38' 5""",3035.5,79,+15
11,T12,T12,Bob Estes,92,"39' 1""",1525.75,39,+6
12,T12,T12,Fred Funk,102,"39' 1""",1056.0,27,+7
13,14,14,Marco Dawson,82,"39' 6""",1739.1670000000001,44,+6
14,15,15,Brandt Jobe,96,"39' 11""",3114.0,78,+14
15,T16,T16,Olin Browne,99,"40' 2""",1727.1670000000001,43,+6
16,T16,T16,Adam Scott,72,"40' 2""",2250.5,56,+8
17,18,18,Joey Sindelar,104,"40' 3""",2654.167,66,+7
18,19,19,Jim Carter,62,"40' 4""",1775.5829999999999,44,+10
19,20,20,Loren Roberts,54,"40' 6""",1134.5,28,E
20,T21,T21,Stewart Cink,98,"40' 7""",2069.75,51,+8
21,T21,T21,Jeff Hart,63,"40' 7""",771.1669999999999,19,+3
22,T23,T23,Hank Kuehne,84,"40' 8""",2197.083,54,+20
23,T23,T23,Hidemichi Tanaka,106,"40' 8""",2115.083,52,+7
24,T25,T25,Todd Hamilton,94,"40' 9""",2240.167,55,+11
25,T25,T25,Zach Johnson,96,"40' 9""",2405.0,59,+8
26,T27,T27,Danny Briggs,70,"40' 11""",1392.0,34,+9
27,T27,T27,Gavin Coles,70,"40' 11""",1185.917,29,+2
28,29,29,Daniel Chopra,108,"41' 0""",3281.667,80,+14
29,30,30,Dean Wilson,86,"41' 1""",2548.917,62,+13
30,T31,T31,David Hearn,68,"41' 2""",1192.75,29,+5
31,T31,T31,D.J. Trahan,81,"41' 2""",2098.333,51,+7
32,33,33,Brad Faxon,75,"41' 3""",1940.4170000000001,47,+6
33,T34,T34,Chad Campbell,95,"41' 4""",2644.333,64,+14
34,T34,T34,Omar Uresti,84,"41' 4""",1818.6670000000001,44,-2
35,T36,T36,Doug Barron,70,"41' 5""",1201.917,29,+3
36,T36,T36,Billy Mayfair,114,"41' 5""",3023.833,73,+7
37,T38,T38,Aaron Baddeley,84,"41' 6""",2612.167,63,+11
38,T38,T38,Stephen Leaney,89,"41' 6""",2408.5,58,+8
39,T38,T38,Steve Lowery,100,"41' 6""",2404.75,58,+7
40,T41,T41,Roland Thatcher,75,"41' 8""",1707.8329999999999,41,+4
41,T41,T41,Brett Wetterich,76,"41' 8""",1959.6670000000001,47,+13
42,43,43,Fred Couples,72,"41' 9""",1252.667,30,+8
43,T44,T44,Carlos Franco,78,"41' 10""",2344.583,56,+9
44,T44,T44,Hunter Haas,83,"41' 10""",1757.3329999999999,42,-1
45,T44,T44,Justin Rose,99,"41' 10""",2678.667,64,+14
46,47,47,Mario Tiziani,67,"41' 11""",1886.0,45,+13
47,T48,T48,Bob Heintz,67,"42' 0""",2223.917,53,+16
48,T48,T48,Arron Oberholser,65,"42' 0""",1217.5,29,+3
49,50,50,Richard Johnson,50,"42' 1""",883.0,21,+5
50,T51,T51,Tommy Armour III,103,"42' 3""",2364.417,56,+22
51,T51,T51,Bradley Hughes,52,"42' 3""",1479.4170000000001,35,+12
52,T51,T51,Kenny Perry,82,"42' 3""",2026.25,48,+11
53,54,54,Chris Smith,93,"42' 4""",3004.833,71,+27
54,55,55,Mark Calcavecchia,92,"42' 5""",2247.833,53,+11
55,T56,T56,Brenden Pappas,51,"42' 6""",1530.4170000000001,36,+14
56,T56,T56,Joey Snyder III,102,"42' 6""",2844.917,67,+13
57,58,58,Davis Love III,80,"42' 8""",2515.583,59,+14
58,T59,T59,Shigeki Maruyama,99,"42' 9""",2565.25,60,+14
59,T59,T59,Scott McCarron,78,"42' 9""",2265.75,53,+12
60,61,61,Jason Bohn,91,"42' 10""",2182.583,51,+10
61,T62,T62,Rich Beem,66,"43' 0""",2192.167,51,+13
62,T62,T62,K.J. Choi,78,"43' 0""",2065.333,48,+6
63,T62,T62,Joe Ogilvie,103,"43' 0""",2323.583,54,+11
64,T65,T65,Dudley Hart,84,"43' 1""",2069.75,48,+7
65,T65,T65,Ryan Palmer,101,"43' 1""",2241.75,52,+1
66,T67,T67,Phillip Price,77,"43' 3""",2031.0,47,+4
67,T67,T67,Bob Tway,87,"43' 3""",2247.417,52,+8
68,69,69,Ben Curtis,65,"43' 4""",1517.5,35,+8
69,70,70,Darron Stiles,78,"43' 5""",1952.3329999999999,45,+13
70,T71,T71,Glen Day,80,"43' 6""",2694.5,62,+12
71,T71,T71,Paul Gow,78,"43' 6""",1869.3329999999999,43,+15
72,T73,T73,Ted Purdy,122,"43' 7""",2179.5,50,+12
73,T73,T73,Kevin Sutherland,89,"43' 7""",2264.25,52,+8
74,T75,T75,J.J. Henry,102,"43' 9""",3410.5,78,+10
75,T75,T75,Freddie Jacobson,72,"43' 9""",2101.0,48,+11
76,T77,T77,Padraig Harrington,50,"43' 10""",1403.8329999999999,32,+9
77,T77,T77,Tiger Woods,76,"43' 10""",2497.167,57,+11
78,T79,T79,Sergio Garcia,73,"43' 11""",2019.8329999999999,46,+5
79,T79,T79,Lucas Glover,88,"43' 11""",2153.833,49,+13
80,T79,T79,Charles Howell III,95,"43' 11""",3075.417,70,+12
81,T79,T79,Kent Jones,99,"43' 11""",2591.5,59,+14
82,T79,T79,Jay Williamson,53,"43' 11""",1537.5829999999999,35,+9
83,84,84,John Huston,90,"44' 0""",2551.833,58,+17
84,85,85,Briny Baird,98,"44' 1""",3041.5,69,+5
85,T86,T86,Stuart Appleby,84,"44' 2""",2427.667,55,+7
86,T86,T86,Neal Lancaster,95,"44' 2""",3178.167,72,+11
87,T86,T86,Chris Riley,67,"44' 2""",1679.25,38,+8
88,T89,T89,Tag Ridings,93,"44' 3""",2966.667,67,+11
89,T89,T89,Lee Westwood,50,"44' 3""",972.5830000000001,22,+5
90,91,91,John Cook,72,"44' 4""",1730.1670000000001,39,+4
91,T92,T92,Todd Fischer,99,"44' 5""",2576.333,58,+17
92,T92,T92,Mark Hensby,70,"44' 5""",1421.5829999999999,32,+9
93,T92,T92,D.A. Points,94,"44' 5""",2800.75,63,+7
94,T92,T92,Tjaart van der Walt,56,"44' 5""",1509.0829999999999,34,+6
95,96,96,Retief Goosen,71,"44' 6""",1247.083,28,+3
96,T97,T97,Steve Elkington,67,"44' 7""",1826.9170000000001,41,+7
97,T97,T97,Jeff Maggert,79,"44' 7""",1783.5,40,+9
98,T97,T97,Kevin Stadler,96,"44' 7""",2542.25,57,+13
99,T100,T100,Brian Bateman,98,"44' 8""",2813.25,63,+12
100,T100,T100,Nick Watney,91,"44' 8""",2860.5,64,+17
101,102,102,Chris Anderson,66,"44' 9""",1789.8329999999999,40,+11
102,103,103,Jim Furyk,94,"44' 10""",2511.833,56,+5
103,104,104,Rocco Mediate,73,"44' 11""",2246.417,50,+6
104,T105,T105,Bart Bryant,91,"45' 0""",1845.1670000000001,41,+11
105,T105,T105,Duffy Waldorf,86,"45' 0""",2205.25,49,+9
106,T107,T107,José Coceres,56,"45' 1""",1306.75,29,+9
107,T107,T107,Sean O'Hair,103,"45' 1""",2615.0,58,+14
108,109,109,Jonathan Byrd,103,"45' 3""",3530.583,78,+14
109,T110,T110,Robert Gamez,91,"45' 4""",2359.417,52,+11
110,T110,T110,Brent Geiberger,61,"45' 4""",1451.75,32,+9
111,T110,T110,Ian Poulter,62,"45' 4""",1495.4170000000001,33,+8
112,T113,T113,Paul Claxton,79,"45' 5""",2272.0,50,+11
113,T113,T113,John Senden,101,"45' 5""",2634.083,58,+7
114,T113,T113,Scott Verplank,87,"45' 5""",1633.6670000000001,36,+16
115,T116,T116,Harrison Frazar,105,"45' 7""",2963.417,65,+15
116,T116,T116,Steve Stricker,62,"45' 7""",2965.167,65,+14
117,118,118,Heath Slocum,103,"45' 8""",2010.5,44,+7
118,T119,T119,Scott Gutschewski,86,"45' 9""",2789.0,61,+12
119,T119,T119,Michael Long,72,"45' 9""",2379.333,52,+13
120,T119,T119,Dennis Paulson,63,"45' 9""",2196.417,48,+7
121,T122,T122,Jeff Brehaut,71,"45' 10""",2015.4170000000001,44,+5
122,T122,T122,Franklin Langham,91,"45' 10""",2980.75,65,+7
123,T122,T122,Tim Petrovic,97,"45' 10""",3071.417,67,+19
124,T122,T122,Brett Quigley,96,"45' 10""",2841.417,62,+7
125,T126,T126,Brian Davis,75,"45' 11""",1790.1670000000001,39,+12
126,T126,T126,Hunter Mahan,103,"45' 11""",3486.667,76,+15
127,128,128,Shaun Micheel,81,"46' 0""",2577.917,56,+13
128,129,129,Jeff Sluman,94,"46' 1""",2165.833,47,+13
129,T130,T130,Ryuji Imada,78,"46' 2""",2540.917,55,+9
130,T130,T130,Tom Pernice Jr.,111,"46' 2""",3324.917,72,+15
131,132,132,John Daly,78,"46' 4""",1945.75,42,+18
132,T133,T133,Mark Brooks,72,"46' 6""",1813.1670000000001,39,+6
133,T133,T133,Matt Kuchar,60,"46' 6""",1580.0,34,+8
134,T133,T133,José María Olazábal,55,"46' 6""",1488.0,32,+6
135,T136,T136,Justin Leonard,78,"46' 8""",1866.9170000000001,40,+8
136,T136,T136,Jesper Parnevik,84,"46' 8""",3361.583,72,+6
137,T136,T136,Craig Perks,67,"46' 8""",2707.25,58,+19
138,T139,T139,Justin Bolli,65,"46' 9""",1962.75,42,+11
139,T139,T139,Brian Gay,101,"46' 9""",2618.167,56,+13
