,Birdie_or_Better_Percentage_-_175-200_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_175-200_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_175-200_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_175-200_ya_ROUNDS,Birdie_or_Better_Percentage_-_175-200_ya_%,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL HOLES
100,T101,T101,Olin Browne,99,13.25,40,302
101,T101,T101,Mark Hensby,70,13.25,20,151
102,T101,T101,Frank Lickliter II,100,13.25,33,249
103,104,104,Kirk Triplett,55,13.21,21,159
104,105,105,Bob Estes,92,13.19,43,326
105,106,106,Glen Hnatiuk,59,13.14,23,175
106,107,107,Will MacKenzie,75,13.13,26,198
107,108,108,Glen Day,80,13.11,32,244
108,109,109,Hunter Mahan,103,13.01,35,269
109,110,110,Joey Snyder III,102,12.96,39,301
110,111,111,Omar Uresti,84,12.95,36,278
111,112,112,Daniel Chopra,108,12.9,36,279
112,113,113,Jason Bohn,91,12.86,36,280
113,114,114,Jeff Maggert,79,12.81,26,203
114,115,115,Danny Briggs,70,12.8,27,211
115,116,116,Brett Quigley,96,12.77,36,282
116,117,117,Paul Azinger,66,12.75,26,204
117,118,118,J.L. Lewis,98,12.74,33,259
118,119,119,Phillip Price,77,12.73,28,220
119,120,120,Chris Smith,93,12.7,31,244
120,121,121,Joey Sindelar,104,12.66,39,308
121,T122,T122,Zach Johnson,96,12.5,32,256
122,T122,T122,Hideto Tanihara,50,12.5,19,152
123,124,124,Hunter Haas,83,12.45,32,257
124,125,125,Mark O'Meara,66,12.44,26,209
125,126,126,José Coceres,56,12.37,23,186
126,127,127,Kent Jones,99,12.33,37,300
127,128,128,Tim Petrovic,97,12.25,31,253
128,129,129,Corey Pavin,77,12.24,30,245
129,T130,T130,Brian Bateman,98,12.23,34,278
130,T130,T130,Hidemichi Tanaka,106,12.23,39,319
131,132,132,J.P. Hayes,63,12.22,22,180
132,133,133,Rod Pampling,89,12.2,25,205
133,T134,T134,Aaron Baddeley,84,12.18,33,271
134,T134,T134,John Rollins,97,12.18,33,271
135,136,136,Marco Dawson,82,12.17,28,230
136,137,137,Stewart Cink,98,12.12,28,231
137,138,138,Bernhard Langer,67,12.1,19,157
138,139,139,Carl Pettersson,109,12.08,36,298
139,140,140,Scott Verplank,87,12.05,30,249
140,141,141,Ted Purdy,122,12.0,42,350
141,142,142,José María Olazábal,55,11.81,17,144
142,143,143,John Huston,90,11.76,30,255
143,144,144,K.J. Choi,78,11.7,20,171
144,145,145,Todd Fischer,99,11.66,38,326
145,146,146,Todd Hamilton,94,11.65,31,266
146,147,147,Greg Owen,84,11.59,27,233
147,148,148,Tim Clark,92,11.56,26,225
148,149,149,Mark Calcavecchia,92,11.55,29,251
149,150,150,Lee Janzen,75,11.52,25,217
150,151,151,Rob Rashell,65,11.46,22,192
151,152,152,D.J. Brigman,76,11.42,25,219
152,153,153,Chris DiMarco,83,11.33,23,203
153,T154,T154,Joe Durant,81,11.25,27,240
154,T154,T154,Brian Gay,101,11.25,36,320
155,T154,T154,Pat Perez,89,11.25,27,240
156,157,157,Dan Forsman,52,11.19,16,143
157,158,158,Tommy Armour III,103,11.18,35,313
158,159,159,James Driscoll,73,11.17,23,206
159,160,160,Bo Van Pelt,112,11.15,33,296
160,161,161,John Senden,101,11.11,33,297
161,162,162,Charlie Wi,67,11.06,23,208
162,163,163,Tom Gillis,77,10.85,23,212
163,164,164,Mark Brooks,72,10.79,26,241
164,165,165,Steve Elkington,67,10.71,21,196
165,166,166,Richard Johnson,50,10.69,17,159
166,167,167,Scott Gutschewski,86,10.66,21,197
167,168,168,Tom Pernice Jr.,111,10.63,34,320
168,169,169,Matt Davidson,53,10.61,19,179
169,170,170,Matt Gogel,78,10.59,27,255
170,171,171,Ryuji Imada,78,10.55,23,218
171,172,172,Steve Flesch,90,10.48,22,210
172,173,173,Padraig Harrington,50,10.42,15,144
173,174,174,Ian Poulter,62,10.4,13,125
174,175,175,Fred Funk,102,10.28,33,321
175,176,176,Roland Thatcher,75,10.26,24,234
176,177,177,Skip Kendall,80,10.2,26,255
177,178,178,Brent Geiberger,61,10.17,18,177
178,179,179,Chris Anderson,66,10.09,22,218
179,180,180,Andrew Magee,82,9.92,25,252
180,181,181,Mike Weir,71,9.8,15,153
181,182,182,Arron Oberholser,65,9.68,18,186
182,183,183,Jim Carter,62,9.6,19,198
183,184,184,Tjaart van der Walt,56,9.5,17,179
184,185,185,Dean Wilson,86,9.47,25,264
185,186,186,Justin Leonard,78,9.39,17,181
186,187,187,Kevin Sutherland,89,9.35,23,246
187,188,188,Jay Haas,54,9.02,12,133
188,189,189,Jesper Parnevik,84,8.92,19,213
189,190,190,Jeff Sluman,94,8.91,27,303
190,191,191,Paul Claxton,79,8.89,20,225
191,192,192,Len Mattiace,86,8.71,23,264
192,193,193,Dennis Paulson,63,8.57,15,175
193,194,194,Chris Riley,67,8.5,13,153
194,195,195,David Hearn,68,8.47,16,189
195,196,196,Doug Barron,70,8.44,20,237
196,197,197,Franklin Langham,91,8.43,22,261
197,198,198,Jason Allred,75,7.81,15,192
198,199,199,Justin Bolli,65,7.65,15,196
199,200,200,Robert Damron,89,7.38,22,298
200,201,201,Steve Jones,56,6.4,11,172
201,202,202,Jeff Hart,63,5.14,11,214
