,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
133,T126,T126,Jay Williamson,53,"34' 5""",20355.5,591,-0.05
134,T126,T126,Dean Wilson,86,"34' 5""",34633.5,1007,-0.07
135,T136,T136,Brian Davis,75,"34' 6""",28107.583,814,-0.05
136,T136,T136,Phil Mickelson,81,"34' 6""",18546.5,537,-0.10
137,T136,T136,Pat Perez,89,"34' 6""",29813.417,864,-0.06
138,T136,T136,Craig Perks,67,"34' 6""",22477.75,652,+0.04
139,T136,T136,Tom Pernice Jr.,111,"34' 6""",37139.5,1076,-0.07
140,T141,T141,Justin Bolli,65,"34' 7""",24098.417,697,-0.04
141,T141,T141,D.J. Brigman,76,"34' 7""",26601.083,769,+0.02
142,T141,T141,José Coceres,56,"34' 7""",23541.0,680,-0.04
143,T141,T141,Bernhard Langer,67,"34' 7""",18425.333,533,-0.05
144,T141,T141,Shaun Micheel,81,"34' 7""",27614.25,799,-0.06
145,T141,T141,Greg Owen,84,"34' 7""",29340.25,848,-0.05
146,T147,T147,Steve Flesch,90,"34' 8""",26690.583,769,-0.04
147,T147,T147,Hunter Haas,83,"34' 8""",29404.833,848,-0.04
148,T147,T147,Roland Thatcher,75,"34' 8""",27791.667,801,-0.05
149,T150,T150,Jonathan Byrd,103,"34' 9""",37042.25,1066,-0.06
150,T150,T150,Lee Janzen,75,"34' 9""",24090.917,694,-0.01
151,T150,T150,Kent Jones,99,"34' 9""",38839.917,1118,-0.04
152,T150,T150,Matt Kuchar,60,"34' 9""",24380.75,701,-0.05
153,T150,T150,Hideto Tanihara,50,"34' 9""",18317.583,527,-0.04
154,155,155,Kevin Na,88,"34' 11""",33814.583,968,-0.03
155,T156,T156,John Daly,78,"35' 1""",20135.25,574,-0.05
156,T156,T156,Todd Hamilton,94,"35' 1""",31057.5,885,-0.06
157,T156,T156,Will MacKenzie,75,"35' 1""",27525.333,784,-0.02
158,T156,T156,Joe Ogilvie,103,"35' 1""",31587.583,901,-0.04
159,T156,T156,John Senden,101,"35' 1""",39387.667,1123,-0.07
160,T161,T161,Paul Gow,78,"35' 2""",28963.583,823,-0.05
161,T161,T161,Kevin Sutherland,89,"35' 2""",31876.583,907,-0.08
162,T161,T161,Mike Weir,71,"35' 2""",19981.167,568,-0.04
163,164,164,Hank Kuehne,84,"35' 3""",26951.333,764,-0.04
164,165,165,Tom Gillis,77,"35' 4""",30052.75,850,-0.01
165,166,166,Chris Anderson,66,"35' 5""",24652.667,696,-0.01
166,T167,T167,Brent Geiberger,61,"35' 7""",22242.0,625,-0.04
167,T167,T167,Andrew Magee,82,"35' 7""",27942.833,786,-0.02
168,T169,T169,Robert Damron,89,"35' 8""",37036.0,1038,-0.02
169,T169,T169,Charles Howell III,95,"35' 8""",29809.833,835,-0.09
170,T169,T169,John Rollins,97,"35' 8""",34994.333,982,-0.04
171,T172,T172,Ryuji Imada,78,"35' 9""",27052.083,757,-0.04
172,T172,T172,Mark O'Meara,66,"35' 9""",21100.5,590,+0.01
173,T174,T174,Paul Azinger,66,"35' 10""",24562.833,686,-0.03
174,T174,T174,Steve Jones,56,"35' 10""",20851.833,582,-0.01
175,T174,T174,Michael Long,72,"35' 10""",27904.0,778,-0.04
176,T177,T177,Danny Briggs,70,"35' 11""",28070.25,781,E
177,T177,T177,Scott Hend,75,"35' 11""",21172.667,589,-0.01
178,T177,T177,Mario Tiziani,67,"35' 11""",26217.0,730,-0.04
179,T180,T180,Paul Claxton,79,"36' 0""",30721.333,853,-0.02
180,T180,T180,Rob Rashell,65,"36' 0""",22737.167,631,E
181,T182,T182,Daniel Chopra,108,"36' 2""",36932.667,1022,-0.06
182,T182,T182,John Cook,72,"36' 2""",26755.417,740,-0.02
183,T182,T182,Scott McCarron,78,"36' 2""",26092.083,721,-0.04
184,T185,T185,Larry Mize,54,"36' 3""",20569.75,568,-0.02
185,T185,T185,Charlie Wi,67,"36' 3""",26762.75,739,-0.04
186,187,187,Todd Fischer,99,"36' 4""",38462.083,1059,-0.04
187,T188,T188,Mark Brooks,72,"36' 5""",28284.75,776,+0.01
188,T188,T188,Mark Hensby,70,"36' 5""",21906.167,602,-0.03
189,T188,T188,Jesper Parnevik,84,"36' 5""",28241.917,776,-0.07
190,191,191,Steve Elkington,67,"36' 6""",24952.417,684,-0.08
191,192,192,Glen Day,80,"36' 7""",30820.667,842,-0.04
192,193,193,James Driscoll,73,"36' 8""",25503.833,696,-0.06
193,194,194,Skip Kendall,80,"36' 9""",32526.417,886,+0.01
194,195,195,Chris Riley,67,"37' 1""",19927.667,537,+0.04
195,T196,T196,Matt Gogel,78,"37' 2""",30410.917,819,+0.01
196,T196,T196,Tjaart van der Walt,56,"37' 2""",24200.167,651,-0.02
197,198,198,Matt Davidson,53,"37' 5""",22640.083,605,+0.03
198,199,199,John Elliott,58,"38' 0""",21772.417,573,-0.01
199,200,200,Dennis Paulson,63,"38' 5""",23994.833,625,+0.02
200,201,201,Jason Allred,75,"38' 8""",24850.583,642,+0.03
201,202,202,Len Mattiace,86,"42' 5""",36550.667,861,+0.05
