,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,1,1,Charles Howell III,95,-1.500
1,2,2,Arron Oberholser,65,-1.333
2,T3,T3,Arjun Atwal,65,-1.000
3,T3,T3,Briny Baird,98,-1.000
4,T3,T3,Craig Barlow,81,-1.000
5,T3,T3,Cameron Beckman,96,-1.000
6,T3,T3,Mark Brooks,72,-1.000
7,T3,T3,Jonathan Byrd,103,-1.000
8,T3,T3,Jim Carter,62,-1.000
9,T3,T3,Gavin Coles,70,-1.000
10,T3,T3,John Daly,78,-1.000
11,T3,T3,Matt Davidson,53,-1.000
12,T3,T3,Marco Dawson,82,-1.000
13,T3,T3,James Driscoll,73,-1.000
14,T3,T3,Joe Durant,81,-1.000
15,T3,T3,Todd Hamilton,94,-1.000
16,T3,T3,David Hearn,68,-1.000
17,T3,T3,Bob Heintz,67,-1.000
18,T3,T3,John Huston,90,-1.000
19,T3,T3,Brendan Jones,81,-1.000
20,T3,T3,Jerry Kelly,101,-1.000
21,T3,T3,J.L. Lewis,98,-1.000
22,T3,T3,Shigeki Maruyama,99,-1.000
23,T3,T3,Len Mattiace,86,-1.000
24,T3,T3,Geoff Ogilvy,97,-1.000
25,T3,T3,José María Olazábal,55,-1.000
26,T3,T3,Ryan Palmer,101,-1.000
27,T3,T3,Craig Perks,67,-1.000
28,T3,T3,Tom Pernice Jr.,111,-1.000
29,T3,T3,Brett Quigley,96,-1.000
30,T3,T3,Loren Roberts,54,-1.000
31,T3,T3,David Toms,87,-1.000
32,T3,T3,Tjaart van der Walt,56,-1.000
33,T3,T3,Dean Wilson,86,-1.000
34,35,35,Jason Allred,75,-.714
35,T36,T36,Olin Browne,99,-.667
36,T36,T36,Fred Couples,72,-.667
37,T36,T36,Retief Goosen,71,-.667
38,T36,T36,Scott Gutschewski,86,-.667
39,T36,T36,Freddie Jacobson,72,-.667
40,T36,T36,Joey Sindelar,104,-.667
41,T36,T36,Chris Smith,93,-.667
42,T36,T36,Darron Stiles,78,-.667
43,T36,T36,Bo Van Pelt,112,-.667
44,T36,T36,Charlie Wi,67,-.667
45,T46,T46,Woody Austin,100,-.600
46,T46,T46,Ted Purdy,122,-.600
47,T46,T46,Brett Wetterich,76,-.600
48,49,49,Tag Ridings,93,-.556
49,T50,T50,Michael Allen,90,-.500
50,T50,T50,Stephen Ames,82,-.500
51,T50,T50,Billy Andrade,83,-.500
52,T50,T50,Stuart Appleby,84,-.500
53,T50,T50,Aaron Baddeley,84,-.500
54,T50,T50,Jeff Brehaut,71,-.500
55,T50,T50,Alex Cejka,84,-.500
56,T50,T50,John Cook,72,-.500
57,T50,T50,Glen Day,80,-.500
58,T50,T50,Chris DiMarco,83,-.500
59,T50,T50,Todd Fischer,99,-.500
60,T50,T50,Dan Forsman,52,-.500
61,T50,T50,Harrison Frazar,105,-.500
62,T50,T50,Jim Furyk,94,-.500
63,T50,T50,Tom Gillis,77,-.500
64,T50,T50,Lucas Glover,88,-.500
65,T50,T50,Scott Hend,75,-.500
66,T50,T50,Glen Hnatiuk,59,-.500
67,T50,T50,Kent Jones,99,-.500
68,T50,T50,Franklin Langham,91,-.500
69,T50,T50,Stephen Leaney,89,-.500
70,T50,T50,Davis Love III,80,-.500
71,T50,T50,Steve Lowery,100,-.500
72,T50,T50,Jeff Maggert,79,-.500
73,T50,T50,Shaun Micheel,81,-.500
74,T50,T50,Brenden Pappas,51,-.500
75,T50,T50,Corey Pavin,77,-.500
76,T50,T50,Tim Petrovic,97,-.500
77,T50,T50,Rob Rashell,65,-.500
78,T50,T50,Justin Rose,99,-.500
79,T50,T50,Heath Slocum,103,-.500
80,T50,T50,Kevin Sutherland,89,-.500
81,T50,T50,Hidemichi Tanaka,106,-.500
82,T50,T50,Vaughn Taylor,99,-.500
83,T50,T50,Kirk Triplett,55,-.500
84,T50,T50,Mark Wilson,74,-.500
85,86,86,D.J. Brigman,76,-.429
86,87,87,Hunter Haas,83,-.400
87,T88,T88,Daniel Chopra,108,-.375
88,T88,T88,Phil Mickelson,81,-.375
89,T88,T88,D.J. Trahan,81,-.375
90,91,91,Mathias Grönberg,60,-.364
