,Approaches_225-250_yards-Rgh_RTP_RANK THIS WEEK,Approaches_225-250_yards-Rgh_RTP_RANK LAST WEEK,Approaches_225-250_yards-Rgh_RTP_PLAYER NAME,Approaches_225-250_yards-Rgh_RTP_ROUNDS,Approaches_225-250_yards-Rgh_RTP_AVG RTP
0,T1,T1,Jeff Brehaut,71,-1.000
1,T1,T1,Hideto Tanihara,50,-1.000
2,3,3,Charles Warren,89,-.857
3,4,4,Fred Couples,72,-.833
4,5,5,John Rollins,97,-.818
5,T6,T6,Mark Hensby,70,-.800
6,T6,T6,Brenden Pappas,51,-.800
7,T8,T8,Joe Durant,81,-.778
8,T8,T8,Scott Gutschewski,86,-.778
9,10,10,Bradley Hughes,52,-.714
10,11,11,John Senden,101,-.700
11,T12,T12,Matt Gogel,78,-.667
12,T12,T12,Padraig Harrington,50,-.667
13,T12,T12,Charles Howell III,95,-.667
14,T12,T12,Skip Kendall,80,-.667
15,T12,T12,José María Olazábal,55,-.667
16,T17,T17,Daniel Chopra,108,-.625
17,T17,T17,Phillip Price,77,-.625
18,19,19,Kevin Stadler,96,-.615
19,T20,T20,Stewart Cink,98,-.600
20,T20,T20,Matt Davidson,53,-.600
21,T20,T20,Harrison Frazar,105,-.600
22,T20,T20,Sergio Garcia,73,-.600
23,T20,T20,Hidemichi Tanaka,106,-.600
24,T20,T20,Tiger Woods,76,-.600
25,T26,T26,Jason Bohn,91,-.571
26,T26,T26,Danny Briggs,70,-.571
27,T28,T28,Stuart Appleby,84,-.556
28,T28,T28,Retief Goosen,71,-.556
29,30,30,John Huston,90,-.550
30,T31,T31,Cameron Beckman,96,-.500
31,T31,T31,Robert Gamez,91,-.500
32,T31,T31,Dudley Hart,84,-.500
33,T31,T31,J.P. Hayes,63,-.500
34,T31,T31,Matt Kuchar,60,-.500
35,T31,T31,Hank Kuehne,84,-.500
36,T31,T31,Greg Owen,84,-.500
37,T31,T31,Kenny Perry,82,-.500
38,T31,T31,Tim Petrovic,97,-.500
39,T31,T31,Adam Scott,72,-.500
40,T31,T31,Kirk Triplett,55,-.500
41,T31,T31,Bob Tway,87,-.500
42,43,43,Phil Mickelson,81,-.467
43,44,44,Brett Wetterich,76,-.455
44,T45,T45,Justin Bolli,65,-.429
45,T45,T45,Bart Bryant,91,-.429
46,T45,T45,Brendan Jones,81,-.429
47,T45,T45,Geoff Ogilvy,97,-.429
48,49,49,Justin Rose,99,-.412
49,T50,T50,Robert Allenby,95,-.400
50,T50,T50,Brent Geiberger,61,-.400
51,T50,T50,Mathias Grönberg,60,-.400
52,T50,T50,Bob Heintz,67,-.400
53,T50,T50,Lee Janzen,75,-.400
54,T50,T50,Kevin Na,88,-.400
55,T50,T50,Arron Oberholser,65,-.400
56,T50,T50,Ryan Palmer,101,-.400
57,T50,T50,Tom Pernice Jr.,111,-.400
58,T50,T50,D.A. Points,94,-.400
59,T50,T50,Roland Thatcher,75,-.400
60,T61,T61,James Driscoll,73,-.385
61,T61,T61,Scott Hend,75,-.385
62,T61,T61,Ryuji Imada,78,-.385
63,T64,T64,Arjun Atwal,65,-.375
64,T64,T64,Woody Austin,100,-.375
65,T64,T64,Tim Herron,100,-.375
66,T64,T64,Davis Love III,80,-.375
67,T64,T64,Joey Snyder III,102,-.375
68,69,69,Jonathan Kaye,77,-.364
69,70,70,Billy Mayfair,114,-.353
70,T71,T71,Jonathan Byrd,103,-.333
71,T71,T71,Tim Clark,92,-.333
72,T71,T71,Steve Flesch,90,-.333
