,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,Lucas Glover,88,"40' 10""",1471.0,36,+7
1,2,2,Frank Lickliter II,100,"42' 1""",1641.0,39,+8
2,3,3,Brenden Pappas,51,"42' 5""",1145.417,27,+8
3,4,4,José María Olazábal,55,"43' 4""",1213.833,28,+1
4,5,5,Fred Couples,72,"43' 6""",1086.833,25,+3
5,6,6,Ian Poulter,62,"43' 8""",960.0830000000001,22,+8
6,7,7,Tiger Woods,76,"44' 11""",1303.583,29,-2
7,8,8,Scott Hend,75,"46' 1""",1890.0,41,+9
8,9,9,Jay Haas,54,"46' 4""",972.3330000000001,21,+6
9,10,10,Michael Long,72,"46' 6""",1254.583,27,E
10,11,11,Justin Rose,99,"46' 7""",1864.3329999999999,40,+7
11,T12,T12,Bernhard Langer,67,"46' 10""",1358.4170000000001,29,+1
12,T12,T12,Ryan Palmer,101,"46' 10""",1966.25,42,+10
13,T12,T12,Jay Williamson,53,"46' 10""",1263.667,27,+9
14,T15,T15,Richard Johnson,50,"46' 11""",1313.3329999999999,28,+6
15,T15,T15,Brendan Jones,81,"46' 11""",1547.5,33,+7
16,17,17,Mark O'Meara,66,"47' 1""",1600.5829999999999,34,+9
17,18,18,Zach Johnson,96,"47' 2""",1321.1670000000001,28,+1
18,19,19,Arron Oberholser,65,"47' 8""",1619.3329999999999,34,+8
19,20,20,Charles Howell III,95,"47' 11""",2059.75,43,+1
20,21,21,Chad Campbell,95,"48' 2""",2358.833,49,+13
21,22,22,Kirk Triplett,55,"48' 3""",1157.167,24,+3
22,23,23,Paul Claxton,79,"48' 4""",1063.417,22,+7
23,T24,T24,Jonathan Byrd,103,"48' 6""",2181.417,45,+9
24,T24,T24,Daniel Chopra,108,"48' 6""",2182.833,45,+1
25,26,26,Tjaart van der Walt,56,"48' 9""",1121.25,23,+4
26,T27,T27,Craig Perks,67,"48' 10""",2101.417,43,+10
27,T27,T27,Mario Tiziani,67,"48' 10""",1561.8329999999999,32,+5
28,29,29,Matt Gogel,78,"49' 2""",1771.25,36,+10
29,T30,T30,Vaughn Taylor,99,"49' 7""",1983.0,40,E
30,T30,T30,Bo Van Pelt,112,"49' 7""",2676.167,54,+13
31,T32,T32,Jason Allred,75,"49' 8""",1935.6670000000001,39,+18
32,T32,T32,Danny Briggs,70,"49' 8""",1292.083,26,+3
33,34,34,John Rollins,97,"49' 9""",1392.5829999999999,28,+10
34,35,35,Andrew Magee,82,"49' 11""",2544.583,51,+16
35,36,36,Briny Baird,98,"50' 0""",1749.25,35,+8
36,37,37,Dennis Paulson,63,"50' 1""",1703.0829999999999,34,+13
37,38,38,Glen Hnatiuk,59,"50' 2""",1404.5,28,+11
38,39,39,Luke Donald,67,"50' 3""",1607.5,32,+4
39,40,40,Rocco Mediate,73,"50' 5""",1814.6670000000001,36,+10
40,41,41,Charles Warren,89,"50' 9""",1420.4170000000001,28,+7
41,T42,T42,Chris DiMarco,83,"51' 0""",1936.5,38,+10
42,T42,T42,Hunter Mahan,103,"51' 0""",1733.0,34,+5
43,T44,T44,D.J. Brigman,76,"51' 1""",1634.3329999999999,32,+13
44,T44,T44,Corey Pavin,77,"51' 1""",1786.9170000000001,35,+11
45,T46,T46,Mark Calcavecchia,92,"51' 2""",1534.5,30,+7
46,T46,T46,Heath Slocum,103,"51' 2""",2149.5,42,+13
47,T46,T46,Duffy Waldorf,86,"51' 2""",1227.333,24,+4
48,T49,T49,John Elliott,58,"51' 3""",1229.0,24,+4
49,T49,T49,Hunter Haas,83,"51' 3""",2664.833,52,+13
50,51,51,David Hearn,68,"51' 6""",1236.75,24,+12
51,T52,T52,Marco Dawson,82,"51' 7""",1445.0829999999999,28,+3
52,T52,T52,Stephen Leaney,89,"51' 7""",2063.0,40,+13
53,54,54,Stewart Cink,98,"51' 8""",2376.833,46,+6
54,T55,T55,Sergio Garcia,73,"51' 9""",930.8330000000001,18,+2
55,T55,T55,Loren Roberts,54,"51' 9""",1553.6670000000001,30,+9
56,57,57,Ted Purdy,122,"51' 11""",2491.167,48,+11
