,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Arjun Atwal,65,"10' 2""",81.5,8,+3
1,T2,T2,Phil Mickelson,81,"12' 1""",241.833,20,-7
2,T2,T2,Ian Poulter,62,"12' 1""",36.333,3,+2
3,4,4,Jeff Brehaut,71,"12' 7""",88.333,7,-2
4,5,5,Heath Slocum,103,"13' 6""",202.583,15,-4
5,6,6,Olin Browne,99,"13' 7""",95.25,7,E
6,7,7,Joe Durant,81,"13' 8""",68.333,5,E
7,T8,T8,Rich Beem,66,"14' 4""",71.833,5,-2
8,T8,T8,Loren Roberts,54,"14' 4""",71.583,5,E
9,10,10,Jay Haas,54,"14' 8""",58.75,4,E
10,11,11,Tim Clark,92,"14' 9""",177.167,12,-1
11,12,12,Len Mattiace,86,"14' 11""",327.41700000000003,22,+4
12,13,13,Steve Elkington,67,"15' 0""",90.0,6,-2
13,T14,T14,Justin Leonard,78,"15' 3""",76.083,5,+1
14,T14,T14,Rocco Mediate,73,"15' 3""",197.75,13,-2
15,16,16,Woody Austin,100,"15' 8""",234.5,15,+2
16,17,17,J.L. Lewis,98,"15' 9""",173.333,11,+2
17,18,18,J.P. Hayes,63,"16' 2""",177.75,11,+1
18,19,19,Ted Purdy,122,"16' 3""",342.083,21,E
19,20,20,Kevin Na,88,"16' 4""",294.58299999999997,18,-5
20,T21,T21,Chad Campbell,95,"16' 5""",164.417,10,+1
21,T21,T21,Fred Couples,72,"16' 5""",147.833,9,+2
22,23,23,Danny Briggs,70,"16' 7""",149.167,9,+5
23,24,24,Brad Faxon,75,"16' 9""",167.833,10,E
24,T25,T25,Alex Cejka,84,"17' 0""",203.5,12,E
25,T25,T25,John Cook,72,"17' 0""",237.583,14,+5
26,T25,T25,Adam Scott,72,"17' 0""",204.0,12,E
27,28,28,José Coceres,56,"17' 3""",241.583,14,+2
28,29,29,Dennis Paulson,63,"17' 4""",225.333,13,-1
29,30,30,Dean Wilson,86,"17' 5""",243.5,14,-2
30,T31,T31,Kenny Perry,82,"17' 6""",192.583,11,-3
31,T31,T31,Vaughn Taylor,99,"17' 6""",315.08299999999997,18,+5
32,T33,T33,Todd Fischer,99,"17' 10""",427.083,24,+5
33,T33,T33,Davis Love III,80,"17' 10""",178.667,10,-1
34,T33,T33,Sean O'Hair,103,"17' 10""",285.91700000000003,16,+10
35,T33,T33,Ryan Palmer,101,"17' 10""",249.917,14,+2
36,37,37,Corey Pavin,77,"18' 0""",143.75,8,+4
37,38,38,Jason Bohn,91,"18' 1""",271.0,15,+1
38,39,39,Jay Williamson,53,"18' 3""",146.083,8,+1
39,40,40,Pat Perez,89,"18' 5""",350.667,19,-2
40,41,41,Matt Gogel,78,"18' 7""",167.333,9,+1
41,42,42,Charlie Wi,67,"18' 8""",204.917,11,-2
42,T43,T43,Billy Andrade,83,"18' 9""",262.25,14,+2
