,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
0,1,1,Luke Donald,67,71.92,105,146,-0.14
1,2,2,Bob Tway,87,71.84,176,245,-0.2
2,3,3,Kenny Perry,82,71.78,173,241,-0.21
3,4,4,Glen Hnatiuk,59,71.58,136,190,-0.11
4,5,5,Jeff Sluman,94,70.99,208,293,-0.19
5,6,6,Loren Roberts,54,70.24,118,168,-0.19
6,7,7,Sergio Garcia,73,70.21,132,188,-0.17
7,8,8,Jerry Kelly,101,68.97,200,290,-0.23
8,9,9,Jeff Maggert,79,68.86,157,228,-0.18
9,10,10,Olin Browne,99,68.85,210,305,-0.21
10,11,11,Bart Bryant,91,68.81,203,295,-0.15
11,12,12,J.J. Henry,102,68.64,243,354,-0.1
12,13,13,Duffy Waldorf,86,68.61,188,274,-0.17
13,14,14,Robert Allenby,95,68.59,190,277,-0.11
14,15,15,Jim Furyk,94,68.09,175,257,-0.25
15,16,16,Brent Geiberger,61,68.02,134,197,-0.2
16,17,17,Tom Lehman,69,67.93,125,184,-0.13
17,18,18,Roland Thatcher,75,67.89,148,218,-0.16
18,19,19,Joey Snyder III,102,67.79,242,357,-0.19
19,20,20,John Cook,72,67.77,164,242,-0.18
20,21,21,Omar Uresti,84,67.68,178,263,-0.2
21,22,22,Doug Barron,70,67.48,139,206,-0.13
22,23,23,David Hearn,68,67.34,134,199,-0.13
23,24,24,Joey Sindelar,104,67.32,241,358,-0.18
24,25,25,Briny Baird,98,67.3,247,367,-0.13
25,26,26,Corey Pavin,77,67.25,154,229,-0.27
26,27,27,Zach Johnson,96,67.08,218,325,-0.19
27,28,28,Adam Scott,72,66.84,131,196,-0.16
28,29,29,Bo Van Pelt,112,66.77,221,331,-0.19
29,30,30,Carlos Franco,78,66.67,172,258,-0.12
30,31,31,Stewart Cink,98,66.55,187,281,-0.24
31,32,32,Arjun Atwal,65,66.52,147,221,-0.22
