,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Dan Forsman,52,"19' 4""",444.25,23,-2
1,T2,T2,Tommy Armour III,103,"22' 4""",914.25,41,-1
2,T2,T2,Brian Davis,75,"22' 4""",490.667,22,-1
3,T4,T4,John Cook,72,"23' 0""",575.3330000000001,25,-2
4,T4,T4,Shigeki Maruyama,99,"23' 0""",919.75,40,-3
5,T6,T6,Chris DiMarco,83,"23' 5""",539.5,23,-1
6,T6,T6,Skip Kendall,80,"23' 5""",608.75,26,-1
7,8,8,Glen Hnatiuk,59,"23' 11""",574.75,24,-4
8,9,9,Jason Allred,75,"24' 0""",1223.167,51,-3
9,10,10,Glen Day,80,"24' 1""",818.4169999999999,34,+2
10,11,11,Mike Weir,71,"24' 4""",608.0830000000001,25,-1
11,12,12,Heath Slocum,103,"24' 8""",986.8330000000001,40,-2
12,13,13,Chris Anderson,66,"24' 9""",940.3330000000001,38,+2
13,14,14,Franklin Langham,91,"24' 10""",919.5,37,+4
14,15,15,Mario Tiziani,67,"25' 0""",951.25,38,-3
15,T16,T16,Dudley Hart,84,"25' 2""",728.75,29,+1
16,T16,T16,Kenny Perry,82,"25' 2""",755.5,30,-4
17,T18,T18,David Hearn,68,"25' 4""",785.6669999999999,31,-1
18,T18,T18,Corey Pavin,77,"25' 4""",582.3330000000001,23,+1
19,20,20,Freddie Jacobson,72,"25' 5""",813.9169999999999,32,-8
20,21,21,Justin Rose,99,"25' 10""",1136.833,44,-1
21,22,22,Jerry Kelly,101,"26' 0""",805.9169999999999,31,+2
22,23,23,Fred Couples,72,"26' 2""",812.25,31,-2
23,24,24,Vijay Singh,111,"26' 3""",1419.3329999999999,54,-4
24,25,25,Davis Love III,80,"26' 4""",1000.5,38,+3
25,T26,T26,K.J. Choi,78,"26' 7""",770.6669999999999,29,+2
26,T26,T26,Joey Snyder III,102,"26' 7""",1063.5,40,-6
27,T28,T28,David Toms,87,"26' 8""",666.4169999999999,25,-1
28,T28,T28,Tiger Woods,76,"26' 8""",854.5,32,-2
29,T30,T30,Todd Fischer,99,"26' 10""",939.8330000000001,35,-3
30,T30,T30,Bill Glasson,54,"26' 10""",779.25,29,+2
31,T30,T30,Scott Hend,75,"26' 10""",1342.9170000000001,50,-4
32,33,33,Geoff Ogilvy,97,"27' 1""",1138.5,42,-5
33,T34,T34,Paul Azinger,66,"27' 2""",569.9169999999999,21,-1
34,T34,T34,Daniel Chopra,108,"27' 2""",1736.75,64,+2
35,36,36,Hidemichi Tanaka,106,"27' 3""",1279.75,47,+3
36,T37,T37,Steve Allan,102,"27' 5""",1069.333,39,+2
37,T37,T37,Arron Oberholser,65,"27' 5""",629.75,23,+3
38,T37,T37,Tag Ridings,93,"27' 5""",1234.083,45,+8
39,T40,T40,Olin Browne,99,"27' 6""",851.9169999999999,31,+5
40,T40,T40,Jay Haas,54,"27' 6""",357.5,13,+2
